season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768222,25,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,False,,,2.0,19.0,6.0,25.0,1.0,,5.0,,,1.0,2.0,,,2.0,7.0,5.0,,,1.0,,,,,,1.0,90.0,,,,,,,,6.3,,,,,4.0,4.0,,2.0,,29.0,7.0,32.0,1,3.0,56.0,6.0,,2.0
2015-16,6768222,25,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,5.0,2.0,7.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,13.0,,,,,,,,6.4,,,,,,,,,,8.0,2.0,10.0,0,,11.0,,,
2015-16,6768222,25,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768222,25,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,9.0,27.0,31.0,58.0,,1.0,11.0,,,1.0,1.0,,,,1.0,4.0,,,,,,,,5.0,2.0,90.0,,2.0,,,,,,7.6,,,,2.0,1.0,,,14.0,,36.0,33.0,69.0,1,1.0,84.0,1.0,1.0,1.0
2015-16,6768222,25,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,12.0,16.0,32.0,48.0,1.0,1.0,9.0,,,,,,,,2.0,6.0,,,1.0,,,,,3.0,,90.0,,,,,,,,7.6,,,,10.0,1.0,1.0,,17.0,,22.0,38.0,59.0,0,4.0,81.0,1.0,,1.0
2015-16,6768222,25,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,,12.0,11.0,23.0,2.0,,5.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,1.0,1.0,66.0,,1.0,,,,,,6.8,,,1.0,,,,,1.0,,18.0,11.0,29.0,1,2.0,40.0,1.0,3.0,
2015-16,6768222,25,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,2.0,18.0,13.0,30.0,,1.0,7.0,,,,2.0,,,1.0,6.0,7.0,,,,,,,,,1.0,90.0,,,,,,,,6.2,,,,3.0,7.0,6.0,,4.0,,27.0,17.0,38.0,0,2.0,79.0,1.0,,4.0
2015-16,6768222,25,91,Bournemouth,Home,39121,48615.0,Harry Arter,harry-arter,M,False,,,,34.0,9.0,43.0,,,4.0,,,1.0,,,,3.0,4.0,4.0,,,1.0,,,,,3.0,1.0,90.0,2.0,,,,,,,7.3,,,1.0,,1.0,1.0,,2.0,,44.0,10.0,53.0,4,3.0,73.0,,,1.0
2015-16,6768222,25,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768222,25,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,1.0,,2.0,20.0,12.0,31.0,1.0,1.0,6.0,,,2.0,,,,1.0,3.0,4.0,,,,,,,,1.0,1.0,66.0,,,,,,,,7.2,,,3.0,,2.0,4.0,,3.0,,27.0,14.0,37.0,5,1.0,55.0,1.0,1.0,1.0
2015-16,6768222,25,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,4.0,14.0,30.0,44.0,1.0,1.0,5.0,,,,,,,,1.0,2.0,1.0,,,,,,,5.0,,90.0,1.0,,,,,,,6.6,,,,6.0,1.0,,,8.0,,21.0,33.0,54.0,1,,67.0,,,1.0
2015-16,6768222,25,91,Bournemouth,Home,44566,54469.0,Adam Smith,adam-smith,D,False,1.0,,,23.0,14.0,36.0,1.0,3.0,6.0,,,,2.0,,,,5.0,6.0,,,,,,,,1.0,3.0,90.0,,,,,,,,6.6,,,1.0,3.0,2.0,5.0,,,,32.0,14.0,41.0,1,2.0,72.0,1.0,1.0,
2015-16,6768222,25,91,Bournemouth,Home,44823,56872.0,Junior Stanislas,junior-stanislas,M,True,,,,6.0,5.0,11.0,1.0,,3.0,,,1.0,,,,,2.0,2.0,,,1.0,,,,,,,24.0,,,,,,,,6.6,,,,,,6.0,,,,16.0,5.0,15.0,1,2.0,24.0,,,
2015-16,6768222,25,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,12.0,7.0,19.0,1.0,1.0,3.0,,,,,,,1.0,2.0,4.0,,,,,,,,,1.0,77.0,,,,,,,,6.7,,,,,,,,,2.0,15.0,8.0,23.0,0,1.0,32.0,3.0,2.0,
2015-16,6768222,25,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,True,,,,4.0,1.0,5.0,1.0,,1.0,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,1.0,24.0,1.0,,,,,,,6.8,,,1.0,,,,,,1.0,5.0,1.0,6.0,2,1.0,12.0,2.0,,
2015-16,6768222,25,91,Bournemouth,Home,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768251,26,91,Bournemouth,Home,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768251,26,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,,6.0,1.0,15.0,16.0,,,11.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,,6.0,1.0,3.0,,,,,,11.0,,4.0,17.0,21.0,0,,33.0,,,
2015-16,6768251,26,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,False,,,1.0,10.0,6.0,16.0,,,,,,,,,,,3.0,3.0,,,2.0,,,,,,,45.0,,,,,,,,6.4,,,,,2.0,1.0,,1.0,,15.0,6.0,20.0,0,1.0,28.0,2.0,1.0,1.0
2015-16,6768251,26,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768251,26,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768251,26,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,4.0,32.0,24.0,56.0,1.0,3.0,7.0,,,,2.0,,,1.0,5.0,4.0,,,1.0,,,,,2.0,2.0,90.0,,,,,,,,6.5,,,,1.0,,,,7.0,,41.0,25.0,66.0,0,1.0,72.0,1.0,,
2015-16,6768251,26,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,11.0,40.0,41.0,81.0,1.0,2.0,8.0,,,1.0,,,,,3.0,8.0,,,2.0,,,,,3.0,,90.0,,,,,,,,7.2,,,,2.0,,2.0,,21.0,,53.0,46.0,97.0,1,4.0,115.0,1.0,2.0,
2015-16,6768251,26,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,,9.0,8.0,17.0,2.0,,3.0,,,,2.0,,,1.0,7.0,2.0,,,,,,,,,,45.0,,1.0,,,,,,5.9,,,,,3.0,1.0,,1.0,,13.0,8.0,20.0,0,1.0,30.0,,,1.0
2015-16,6768251,26,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,4.0,32.0,15.0,46.0,2.0,,7.0,,,1.0,,,,,3.0,5.0,,,,1.0,,,,1.0,1.0,90.0,,,,,,,,7.2,,,,,2.0,6.0,,6.0,,45.0,15.0,54.0,1,3.0,74.0,1.0,1.0,1.0
2015-16,6768251,26,91,Bournemouth,Home,39121,48615.0,Harry Arter,harry-arter,M,False,,,6.0,37.0,19.0,56.0,,,8.0,,,,4.0,,,,5.0,3.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,6.8,,,1.0,,2.0,1.0,,9.0,,47.0,19.0,65.0,1,,74.0,1.0,1.0,2.0
2015-16,6768251,26,91,Bournemouth,Home,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768251,26,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,True,1.0,,3.0,18.0,4.0,21.0,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,,,1.0,,45.0,1.0,,,,,,,7.1,,,1.0,,,6.0,,5.0,,27.0,5.0,26.0,3,,43.0,2.0,2.0,
2015-16,6768251,26,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,4.0,26.0,28.0,54.0,1.0,1.0,3.0,,,1.0,,,,,1.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,,6.8,,,,4.0,,,,6.0,,28.0,29.0,57.0,1,2.0,66.0,,,
2015-16,6768251,26,91,Bournemouth,Home,44566,54469.0,Adam Smith,adam-smith,D,False,,,4.0,23.0,18.0,41.0,2.0,,5.0,,,,,,,1.0,3.0,8.0,,,,,,,,1.0,,90.0,,,,,,,,6.5,,,,1.0,,2.0,,5.0,,27.0,18.0,43.0,0,1.0,73.0,,7.0,
2015-16,6768251,26,91,Bournemouth,Home,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,1.0,,,21.0,10.0,30.0,2.0,,4.0,,1.0,1.0,,,,1.0,4.0,3.0,,,,,,,,,1.0,75.0,,,,,,,,6.5,,,1.0,,1.0,4.0,,,,31.0,12.0,39.0,2,2.0,53.0,,1.0,
2015-16,6768251,26,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,14.0,2.0,16.0,,1.0,2.0,,,,,,,2.0,3.0,2.0,,,,,,,,,,90.0,,,,,,,,6.4,,,1.0,,1.0,,,,1.0,17.0,2.0,19.0,1,,27.0,1.0,1.0,
2015-16,6768251,26,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,True,2.0,,,11.0,,9.0,2.0,,2.0,2.0,,,,,,,5.0,1.0,,,,,,,,,2.0,45.0,1.0,,,,,,,6.9,,,,,3.0,3.0,,,,12.0,,9.0,1,,21.0,4.0,1.0,
2015-16,6768251,26,91,Bournemouth,Home,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,2.0,9.0,3.0,12.0,,,3.0,,,,,,,,1.0,3.0,,,,,,,,,,15.0,,,,,,,,6.9,,,,,3.0,2.0,,2.0,,13.0,3.0,14.0,0,,22.0,1.0,1.0,2.0
2015-16,6768269,27,91,Bournemouth,Away,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768269,27,91,Bournemouth,Away,8994,18726.0,Artur Boruc,artur-boruc,G,False,,1.0,6.0,6.0,3.0,9.0,,,4.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,1.0,7.2,1.0,1.0,,1.0,,,1.0,14.0,,13.0,4.0,17.0,0,,25.0,,,
2015-16,6768269,27,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768269,27,91,Bournemouth,Away,14185,28378.0,Tommy Elphick,tommy-elphick,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768269,27,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,1.0,,12.0,27.0,15.0,41.0,1.0,2.0,5.0,,,1.0,,,,,4.0,5.0,,,3.0,,,,,3.0,1.0,90.0,,2.0,,,,,,7.7,,,,,1.0,1.0,,15.0,,36.0,19.0,54.0,1,2.0,70.0,3.0,,1.0
2015-16,6768269,27,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,,,3.0,8.0,20.0,28.0,2.0,6.0,3.0,,,,,,,,2.0,8.0,,,,,,,,1.0,1.0,90.0,,,,,,,,7.7,,,,15.0,,,,7.0,,13.0,23.0,36.0,0,2.0,55.0,,,
2015-16,6768269,27,91,Bournemouth,Away,16590,59741.0,Max Gradel,max-gradel,M,True,1.0,,,8.0,4.0,11.0,1.0,1.0,8.0,,1.0,1.0,1.0,,,,5.0,7.0,,,1.0,,,,,1.0,,67.0,2.0,,,,,,,6.9,,,,1.0,4.0,2.0,,1.0,,16.0,4.0,18.0,3,1.0,37.0,1.0,3.0,2.0
2015-16,6768269,27,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,True,,,,3.0,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,16.0,,,,,,,,6.6,,,,,,,,,,5.0,2.0,7.0,0,,10.0,3.0,,
2015-16,6768269,27,91,Bournemouth,Away,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,3.0,,3.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,5.0,,,,,,,,6.4,,,,,,,,,,5.0,,5.0,0,,8.0,2.0,,
2015-16,6768269,27,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,2.0,,,10.0,17.0,25.0,1.0,1.0,6.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,7.3,,,,2.0,5.0,8.0,,7.0,,25.0,18.0,35.0,0,1.0,65.0,1.0,2.0,5.0
2015-16,6768269,27,91,Bournemouth,Away,39121,48615.0,Harry Arter,harry-arter,M,False,1.0,,6.0,15.0,12.0,26.0,,1.0,3.0,,,,1.0,,,,3.0,10.0,,,2.0,,,,,2.0,,90.0,1.0,,,,,,,8.0,,,2.0,1.0,1.0,1.0,,6.0,,19.0,12.0,30.0,3,5.0,50.0,1.0,3.0,1.0
2015-16,6768269,27,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,2.0,,5.0,18.0,8.0,24.0,2.0,1.0,6.0,,,1.0,3.0,,,2.0,10.0,2.0,,,3.0,,,,,1.0,2.0,85.0,,,,,,,,6.6,,,1.0,,,9.0,,10.0,,36.0,11.0,38.0,2,,62.0,2.0,2.0,
2015-16,6768269,27,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,3.0,7.0,19.0,26.0,2.0,5.0,5.0,,,,1.0,,,,4.0,9.0,,,,,,,,1.0,,90.0,,2.0,,,,,,7.4,,,,15.0,1.0,,,9.0,,14.0,20.0,34.0,0,3.0,60.0,,1.0,
2015-16,6768269,27,91,Bournemouth,Away,44566,54469.0,Adam Smith,adam-smith,D,False,1.0,,2.0,25.0,6.0,30.0,,4.0,5.0,,,,2.0,,,1.0,8.0,12.0,,,3.0,,,,,1.0,,90.0,,,,,,,,7.0,,,,6.0,4.0,3.0,,5.0,,35.0,8.0,40.0,0,3.0,84.0,2.0,3.0,2.0
2015-16,6768269,27,91,Bournemouth,Away,44823,56872.0,Junior Stanislas,junior-stanislas,M,False,,,1.0,7.0,1.0,8.0,,,2.0,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,6.5,,,,,,1.0,,1.0,,10.0,2.0,11.0,0,,13.0,,,
2015-16,6768269,27,91,Bournemouth,Away,98437,88498.0,Benik Afobe,benik-afobe,F,False,,,,9.0,4.0,13.0,2.0,,3.0,,,,,,,3.0,8.0,,,,1.0,,,,,1.0,,74.0,,,,,,,,6.1,,,,,2.0,,,,2.0,10.0,4.0,14.0,0,,26.0,4.0,,
2015-16,6768269,27,91,Bournemouth,Away,100621,78007.0,Joshua King,joshua-king,F,False,1.0,,,7.0,3.0,9.0,2.0,,4.0,1.0,,1.0,,,,,3.0,5.0,,,1.0,,,,,,1.0,90.0,,,,,,,,7.4,,,1.0,1.0,2.0,2.0,,,1.0,10.0,3.0,11.0,2,3.0,31.0,7.0,,2.0
2015-16,6768269,27,91,Bournemouth,Away,146415,93538.0,Juan Iturbe,juan-iturbe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768268,28,91,Bournemouth,Home,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768268,28,91,Bournemouth,Home,8994,18726.0,Artur Boruc,artur-boruc,G,False,,,7.0,7.0,4.0,11.0,,,6.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,,7.0,1.0,1.0,,,,,1.0,22.0,,21.0,5.0,26.0,0,,34.0,,,
2015-16,6768268,28,91,Bournemouth,Home,11764,20037.0,Marc Pugh,marc-pugh,M,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,5.0,,,,,,,,6.6,,,,,,1.0,,,,1.0,1.0,1.0,0,1.0,3.0,,,
2015-16,6768268,28,91,Bournemouth,Home,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,,3.0,3.0,6.0,1.0,,3.0,,,,,,,1.0,2.0,2.0,,,,,,,,1.0,,20.0,1.0,,,,,,,6.8,,,,,1.0,,,1.0,,4.0,4.0,8.0,1,1.0,15.0,2.0,,1.0
2015-16,6768268,28,91,Bournemouth,Home,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768268,28,91,Bournemouth,Home,14185,28378.0,Tommy Elphick,tommy-elphick,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768268,28,91,Bournemouth,Home,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,4.0,22.0,16.0,38.0,5.0,4.0,4.0,,,,,,,1.0,6.0,6.0,,,,,,,,,2.0,90.0,,1.0,,,,,,7.0,,,,1.0,,,,6.0,,32.0,19.0,51.0,0,2.0,58.0,1.0,,
2015-16,6768268,28,91,Bournemouth,Home,15152,15149.0,Simon Francis,simon-francis,D,False,,,4.0,10.0,11.0,21.0,5.0,3.0,2.0,,,,,,,,6.0,5.0,,,1.0,,,,,1.0,,90.0,,,,,,,,7.1,,,,5.0,1.0,,,10.0,,18.0,14.0,32.0,0,1.0,41.0,,1.0,1.0
2015-16,6768268,28,91,Bournemouth,Home,16590,59741.0,Max Gradel,max-gradel,M,False,2.0,,,16.0,2.0,16.0,,,4.0,,,,,,,,1.0,7.0,,,,,,,,2.0,,85.0,,,,,,,,7.1,,,1.0,1.0,3.0,10.0,,1.0,,27.0,3.0,20.0,1,2.0,48.0,4.0,3.0,2.0
2015-16,6768268,28,91,Bournemouth,Home,19343,40387.0,Dan Gosling,dan-gosling,D,True,,,2.0,5.0,2.0,7.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,24.0,,,,,,,,6.8,,,1.0,1.0,,,,4.0,,9.0,3.0,12.0,1,,14.0,,,
2015-16,6768268,28,91,Bournemouth,Home,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768268,28,91,Bournemouth,Home,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,1.0,,2.0,22.0,2.0,23.0,1.0,,7.0,,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,90.0,,,,,,,,6.9,,,,2.0,1.0,5.0,,6.0,,35.0,5.0,35.0,0,,56.0,1.0,2.0,
2015-16,6768268,28,91,Bournemouth,Home,39121,48615.0,Harry Arter,harry-arter,M,False,,,3.0,21.0,5.0,26.0,1.0,,2.0,,,,1.0,,,,3.0,1.0,,,,,,,,1.0,,66.0,,,,,,,,6.6,,,,,1.0,,,5.0,,26.0,7.0,33.0,0,1.0,36.0,,,
2015-16,6768268,28,91,Bournemouth,Home,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,3.0,,5.0,20.0,14.0,31.0,2.0,1.0,6.0,1.0,,1.0,,,,,6.0,4.0,,,3.0,1.0,,,,2.0,2.0,90.0,1.0,,,,,,,7.8,,,,,2.0,8.0,,8.0,1.0,32.0,15.0,39.0,2,1.0,66.0,3.0,1.0,1.0
2015-16,6768268,28,91,Bournemouth,Home,42707,56917.0,Steve Cook,steve-cook,D,False,,,2.0,5.0,6.0,11.0,2.0,8.0,4.0,,,,1.0,,,,5.0,10.0,,,2.0,,1.0,,,1.0,,90.0,1.0,1.0,,,,,,8.1,,,,17.0,,,,5.0,,10.0,7.0,17.0,1,,39.0,,2.0,
2015-16,6768268,28,91,Bournemouth,Home,44566,54469.0,Adam Smith,adam-smith,D,False,,,3.0,20.0,10.0,30.0,2.0,,6.0,,,,2.0,,,,4.0,4.0,,,,,,,,,,90.0,,,,,,,,6.9,,,,3.0,,2.0,,5.0,,27.0,10.0,35.0,0,2.0,61.0,,2.0,
2015-16,6768268,28,91,Bournemouth,Home,98437,88498.0,Benik Afobe,benik-afobe,F,False,1.0,,,12.0,5.0,16.0,6.0,3.0,2.0,,,,1.0,,,1.0,9.0,4.0,,,3.0,,1.0,,,,,90.0,1.0,,,,,,,7.0,,,,,,2.0,,,,15.0,5.0,18.0,1,,25.0,2.0,1.0,
2015-16,6768268,28,91,Bournemouth,Home,100621,78007.0,Joshua King,joshua-king,F,False,,,1.0,4.0,3.0,7.0,1.0,,2.0,,,2.0,1.0,,,3.0,10.0,6.0,,,2.0,,,,,1.0,,70.0,,,,,,,,6.4,,,,,5.0,,,1.0,,6.0,3.0,9.0,2,1.0,33.0,3.0,3.0,2.0
2015-16,6768283,29,91,Bournemouth,Away,1079,6219.0,Sylvain Distin,sylvain-distin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768283,29,91,Bournemouth,Away,8994,18726.0,Artur Boruc,artur-boruc,G,False,,1.0,4.0,3.0,8.0,11.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,1.0,6.7,1.0,2.0,,1.0,,,1.0,22.0,,19.0,10.0,29.0,0,,35.0,,,
2015-16,6768283,29,91,Bournemouth,Away,11764,20037.0,Marc Pugh,marc-pugh,M,True,,,,3.0,3.0,6.0,,,3.0,,,,,,,,3.0,2.0,,,,1.0,,,,,1.0,29.0,1.0,,,,,,,6.7,,,,,5.0,,,,,3.0,4.0,7.0,1,,15.0,,,2.0
2015-16,6768283,29,91,Bournemouth,Away,11803,21246.0,Lewis Grabban,lewis-grabban,F,True,,,1.0,5.0,4.0,9.0,,,1.0,,,,,,,1.0,5.0,,,,2.0,,,,,1.0,,21.0,1.0,,,,,,,6.5,,,1.0,,2.0,,,2.0,,6.0,4.0,10.0,2,,16.0,,,
2015-16,6768283,29,91,Bournemouth,Away,13159,15885.0,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768283,29,91,Bournemouth,Away,14185,28378.0,Tommy Elphick,tommy-elphick,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768283,29,91,Bournemouth,Away,14695,15237.0,Andrew Surman,andrew-surman,M,False,,,7.0,25.0,27.0,52.0,1.0,2.0,7.0,,,,2.0,,,,3.0,9.0,,,,,,,,7.0,3.0,90.0,,,,,,,,8.1,,,,4.0,1.0,,,7.0,,26.0,27.0,53.0,0,4.0,74.0,1.0,2.0,1.0
2015-16,6768283,29,91,Bournemouth,Away,15152,15149.0,Simon Francis,simon-francis,D,False,,,3.0,15.0,28.0,43.0,1.0,5.0,3.0,,,,,,,,1.0,6.0,,,,,,,,1.0,,90.0,,3.0,,,,,,7.5,,,,11.0,,,,11.0,,26.0,33.0,59.0,0,1.0,75.0,,,
2015-16,6768283,29,91,Bournemouth,Away,16590,59741.0,Max Gradel,max-gradel,M,False,,,1.0,10.0,3.0,13.0,,,6.0,,,2.0,1.0,,,1.0,6.0,3.0,,,,,,,,1.0,1.0,61.0,,,,,,,,6.4,,,1.0,,6.0,1.0,,3.0,,14.0,4.0,17.0,3,,34.0,2.0,1.0,2.0
2015-16,6768283,29,91,Bournemouth,Away,19343,40387.0,Dan Gosling,dan-gosling,D,False,,,3.0,25.0,16.0,41.0,2.0,7.0,8.0,,,2.0,7.0,,,,13.0,18.0,,,1.0,,,,,3.0,1.0,90.0,,,,,,,,7.0,,,,1.0,5.0,,,3.0,,31.0,19.0,50.0,2,7.0,76.0,3.0,3.0,2.0
2015-16,6768283,29,91,Bournemouth,Away,20097,20529.0,Glenn Murray,glenn-murray,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768283,29,91,Bournemouth,Away,21501,41320.0,Charlie Daniels,charlie-daniels,D,False,,,1.0,11.0,19.0,30.0,1.0,2.0,3.0,,,,2.0,,,1.0,4.0,5.0,,,,,1.0,,,4.0,1.0,90.0,1.0,,,,,,,7.3,,,,,1.0,4.0,,5.0,,20.0,23.0,39.0,1,1.0,68.0,1.0,1.0,1.0
2015-16,6768283,29,91,Bournemouth,Away,41628,80498.0,Eunan O'Kane,eunan-okane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768283,29,91,Bournemouth,Away,42699,56983.0,Matt Ritchie,matt-ritchie,M,False,2.0,,3.0,26.0,5.0,29.0,2.0,2.0,9.0,1.0,,,2.0,,,,6.0,6.0,,,1.0,1.0,,,,3.0,3.0,89.0,,,,,,,,7.5,,,,1.0,2.0,7.0,,4.0,,42.0,9.0,44.0,0,1.0,68.0,4.0,2.0,1.0
2015-16,6768283,29,91,Bournemouth,Away,42707,56917.0,Steve Cook,steve-cook,D,False,,,6.0,14.0,23.0,37.0,,3.0,5.0,,,1.0,,,,,,4.0,,,,,,,,4.0,,90.0,,3.0,,,,,,7.7,,,1.0,13.0,,,,16.0,,26.0,23.0,49.0,2,1.0,72.0,,,
2015-16,6768283,29,91,Bournemouth,Away,44566,54469.0,Adam Smith,adam-smith,D,False,1.0,,,18.0,20.0,37.0,,2.0,4.0,,,,1.0,,,1.0,4.0,10.0,,,2.0,,,,,2.0,1.0,90.0,1.0,,,,,,,7.1,,,,,5.0,4.0,,4.0,,33.0,20.0,49.0,1,1.0,86.0,1.0,2.0,5.0
