season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,False,,3.0,7.0,3.0,17.0,20.0,,1.0,9.0,,,,1.0,,,,1.0,1.0,,,0.00082041,,,,0.0,,-1.0459,1.0,,,,,90.0,,,,,,,9.0,1.0,6.7,1.0,2.0,,2.0,,,3.0,16.0,,10.0,19.0,29.0,0,,40.0,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,101367,79602,Daniel Bentley,daniel-bentley,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,16.0,13.0,29.0,1.0,,3.0,,,,,1.0,,,3.0,,,,0.0551942,,,2.0,0.0,,,,,1.0,,,64.0,,1.0,1.0,,,,10.0,,7.0,,,,2.0,,4.0,,1.0,1.0,21.0,13.0,30.0,0,,49.0,1.0,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,5.0,29.0,30.0,58.0,2.0,1.0,8.0,,,,2.0,,,,5.0,7.0,,,0.0177981,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,13.0,,7.1,,,,3.0,1.0,2.0,,10.0,,40.0,32.0,70.0,0,4.0,83.0,,1.0,1.0,3.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,1.0,,,6.0,,5.0,,,3.0,,,,,,,,,3.0,,,0.0825407,,,,1.0,,,,,,2.0,,26.0,,,,,,,3.0,,7.3,,,,1.0,2.0,1.0,,1.0,,7.0,1.0,7.0,0,1.0,14.0,1.0,,2.0,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,307284,151086,Mario Lemina,mario-lemina,M,False,,,,20.0,14.0,34.0,,2.0,6.0,1.0,,1.0,2.0,,,1.0,5.0,5.0,,,0.0714263,0.0611,,2.0,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,14.0,,7.0,,,1.0,1.0,,,,2.0,,30.0,16.0,46.0,2,2.0,62.0,1.0,1.0,,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,3.0,2.0,5.0,1.0,,1.0,,,,,,,,1.0,,,,0.00267988,,,,0.0,,,,,,,,18.0,,,,,,,1.0,,6.5,,,,,,1.0,,,,4.0,2.0,5.0,0,,6.0,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,,15.0,4.0,19.0,,1.0,4.0,,1.0,,,,,1.0,3.0,8.0,,,0.184661,0.129,,1.0,0.0,,,,,,3.0,,72.0,,,,,,,9.0,,7.1,,,1.0,,3.0,2.0,,,,21.0,4.0,23.0,1,2.0,37.0,1.0,3.0,2.0,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,,19.0,39.0,58.0,3.0,1.0,3.0,,,,,,,,5.0,3.0,,,0.0070364,,,2.0,0.0,,,,,,,,90.0,,,,,,,3.0,,6.4,,,,1.0,,,,1.0,,21.0,40.0,61.0,0,2.0,67.0,,,,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,1.0,5.0,6.0,11.0,4.0,5.0,1.0,,,2.0,1.0,,,5.0,10.0,5.0,,,0.0102812,0.5528,0.75,,0.0,,,,,,1.0,,90.0,2.0,,,,,,13.0,,6.9,,,1.0,,,,,1.0,1.0,7.0,8.0,15.0,5,,37.0,4.0,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,2.0,,1.0,19.0,6.0,23.0,1.0,1.0,5.0,,,1.0,1.0,,,1.0,6.0,8.0,,,0.122646,0.4084,0.6966,2.0,0.0,1.0,,,,1.0,2.0,,90.0,3.0,,,,,,17.0,,8.3,,,1.0,,7.0,5.0,,4.0,,29.0,7.0,31.0,5,,63.0,4.0,1.0,6.0,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,1.0,23.0,15.0,37.0,2.0,,8.0,,,1.0,1.0,,,,4.0,8.0,,,0.207319,0.0488,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,7.3,,,,1.0,1.0,1.0,,2.0,,27.0,18.0,44.0,1,4.0,67.0,1.0,3.0,1.0,3.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,1.0,,4.0,16.0,17.0,32.0,,,6.0,,,,1.0,,,1.0,3.0,3.0,,,0.0582377,0.0679,0.015,1.0,0.0,,,,,,2.0,,45.0,1.0,1.0,,,,,13.0,,7.3,,,1.0,1.0,,7.0,,6.0,,26.0,17.0,36.0,2,3.0,53.0,,,,2.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,24.0,40.0,64.0,,,6.0,,,,1.0,1.0,,,2.0,3.0,,,0.0468198,,,,0.0,,,,,1.0,1.0,,90.0,,1.0,,,,,15.0,,7.2,,,,5.0,4.0,2.0,,7.0,,34.0,43.0,75.0,0,,93.0,1.0,,3.0,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,,11.0,12.0,23.0,1.0,,,,,,1.0,,,,3.0,2.0,,,0.00530863,,,1.0,0.0,,,,,,,,45.0,,,,,,,4.0,,6.5,,,,2.0,,,,,,14.0,13.0,27.0,0,2.0,31.0,,,,1.0
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436456,16,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,2.0,,9.0,9.0,,,1.0,,,,,,,,,,,,2.79e-05,,,,0.0,,,,,,,,12.0,,,,,,,1.0,,6.6,,,,,,,,3.0,,1.0,9.0,10.0,0,,10.0,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,6.0,23.0,27.0,50.0,,,3.0,1.0,,,,,,1.0,1.0,2.0,,,0.0304017,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.6,,,,1.0,,,,8.0,,27.0,32.0,59.0,0,1.0,69.0,,1.0,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,1.0,,19.0,19.0,,,17.0,,,,,,,,,2.0,,,5.93e-05,,,,0.0,,0.7936,2.0,,,,1.0,90.0,,,,,,,9.0,1.0,8.0,3.0,4.0,,2.0,,,2.0,10.0,,6.0,22.0,28.0,0,1.0,48.0,,1.0,,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,2.0,12.0,8.0,20.0,,,1.0,,,,1.0,,,1.0,5.0,4.0,,,0.0674901,,,3.0,1.0,,,,,,1.0,,89.0,,,,,,,14.0,,7.0,,,,2.0,,1.0,,6.0,,19.0,11.0,29.0,0,2.0,46.0,2.0,2.0,,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,7.0,7.0,14.0,1.0,,3.0,,,,1.0,,,1.0,5.0,3.0,,,0.00958294,0.0455,0.0841,,1.0,1.0,,,,,1.0,,74.0,1.0,,,,,,16.0,,7.7,,,,,2.0,3.0,,4.0,,16.0,10.0,23.0,1,,38.0,1.0,3.0,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,1.0,3.0,4.0,1.0,,1.0,,,,,,,,2.0,,,,0.00096399,,,,0.0,,,,,,,,16.0,,,,,,,1.0,,6.4,,,,,1.0,,,,,1.0,3.0,4.0,0,,5.0,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,,2.0,44.0,46.0,1.0,3.0,1.0,,,,,,,,3.0,4.0,,,0.00060677,0.0517,,2.0,0.0,,,,1.0,,,,90.0,,2.0,,,,,5.0,,7.3,,,1.0,1.0,,,,2.0,,6.0,44.0,50.0,1,1.0,56.0,1.0,,,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,4.0,4.0,8.0,1.0,,2.0,,,,,,,3.0,7.0,1.0,,,0.00074065,,,3.0,0.0,,,,,1.0,,,84.0,,,,,,,7.0,,6.4,,,,1.0,1.0,,,,1.0,6.0,4.0,10.0,0,,19.0,1.0,1.0,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,3.0,,4.0,19.0,24.0,40.0,2.0,,9.0,1.0,,1.0,1.0,,,1.0,11.0,5.0,,,0.306815,0.1539,0.1018,2.0,0.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,18.0,,7.8,,,1.0,2.0,6.0,4.0,,7.0,,25.0,28.0,49.0,3,2.0,76.0,2.0,2.0,1.0,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,1.0,2.0,9.0,11.0,,,1.0,,,,,,,,1.0,,,,0.00020984,,,1.0,0.0,,,,,1.0,,,11.0,,,,,,,1.0,,6.6,,,,,,,,1.0,,2.0,10.0,12.0,0,,14.0,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,5.0,12.0,49.0,61.0,1.0,2.0,4.0,,,,,1.0,,,1.0,9.0,,1.0,0.00361224,,,,0.0,,,,,,,,90.0,,1.0,,,,,12.0,,7.9,,,,4.0,1.0,,,11.0,,19.0,53.0,72.0,0,4.0,86.0,1.0,2.0,1.0,3.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,988966,245923,Luke Cundle,luke-cundle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,,,,5.0,12.0,17.0,3.0,2.0,5.0,,,,1.0,,,,4.0,4.0,,,0.0021041,0.26,0.2315,,0.0,1.0,,,,2.0,1.0,,83.0,1.0,,,,,,5.0,,7.6,,,,3.0,,,,2.0,,7.0,14.0,21.0,1,2.0,36.0,,,,2.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,2.0,22.0,27.0,49.0,1.0,1.0,6.0,,1.0,,3.0,,,2.0,10.0,5.0,,,0.00893807,0.6017,0.1081,4.0,0.0,,,,,1.0,,,89.0,1.0,,,,,,8.0,,6.5,,,1.0,2.0,,,,2.0,,25.0,28.0,53.0,2,3.0,70.0,2.0,1.0,,1.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,3.0,10.0,42.0,52.0,,,11.0,,,,1.0,,,,2.0,5.0,,,0.00700981,,,1.0,0.0,,,,,,,,90.0,,,,,,,8.0,,7.0,,,,4.0,,,,5.0,,12.0,47.0,59.0,0,3.0,71.0,1.0,2.0,,2.0
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0,1.0,3.0,1.0,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,50027,60232,Craig Dawson,craig-dawson,D,True,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,5.9e-07,,,,0.0,,,,,,,,8.0,,,,,,,2.0,,6.5,,,,,,,,1.0,,1.0,2.0,3.0,0,,3.0,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,6.0,29.0,30.0,59.0,1.0,5.0,12.0,,,,,,,,2.0,7.0,,,0.0354349,,,1.0,0.0,,,,,5.0,,,90.0,,,,,,,14.0,,8.0,,,,3.0,,2.0,,10.0,,36.0,36.0,70.0,0,2.0,86.0,,,,2.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,252669,149065,José Sá,jose-sa,G,False,,1.0,6.0,2.0,14.0,16.0,,2.0,9.0,,,,,,,,,3.0,,,0.00085663,,,,0.0,,1.0594,1.0,,,,,90.0,,,,,,,14.0,1.0,7.9,3.0,4.0,,1.0,1.0,,1.0,20.0,,16.0,14.0,30.0,0,,41.0,,,1.0,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,1.0,14.0,2.0,15.0,1.0,,1.0,,,1.0,,,,1.0,2.0,4.0,,,0.102695,0.01,,,0.0,,,,,,1.0,,89.0,,1.0,,,,,8.0,,7.1,,,,2.0,1.0,4.0,,1.0,,20.0,2.0,18.0,1,2.0,40.0,,1.0,1.0,2.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,2.0,15.0,6.0,21.0,,,4.0,,,,,,,4.0,9.0,4.0,,,0.0344955,0.038,,3.0,0.0,,,,,,,,74.0,,,,,,,16.0,,6.5,,,1.0,,2.0,1.0,,3.0,,20.0,7.0,26.0,1,2.0,44.0,4.0,2.0,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,,,,,0.00243745,0.5545,0.7311,,0.0,1.0,,,,,,,16.0,1.0,,,,,,4.0,,7.3,,,,1.0,,,,,,6.0,2.0,8.0,1,,14.0,1.0,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,8.0,,,,,,,1.0,,6.6,,,,1.0,,,,,,,,,0,,3.0,1.0,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,2.0,5.0,35.0,40.0,,4.0,1.0,,,,,,,,1.0,5.0,,,0.0027622,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,3.0,,7.1,,,,4.0,,,,5.0,,7.0,36.0,43.0,0,1.0,50.0,,,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,False,,,,2.0,2.0,4.0,2.0,1.0,,,,,,,,1.0,4.0,3.0,,,0.00058462,0.1458,0.7095,1.0,0.0,,,,,,,,89.0,1.0,,,,,,11.0,,6.6,,,,,,,,1.0,3.0,6.0,4.0,10.0,1,1.0,21.0,4.0,1.0,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,886363,430871,Matheus Cunha,matheus-cunha,F,False,1.0,,4.0,30.0,21.0,50.0,,1.0,6.0,1.0,,,1.0,,,6.0,9.0,14.0,,,0.374298,0.0411,0.2055,,1.0,1.0,,,,1.0,1.0,,90.0,2.0,,,,,,20.0,,8.9,,,,,6.0,2.0,,6.0,,37.0,23.0,58.0,2,4.0,93.0,3.0,5.0,4.0,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,14.0,5.0,19.0,1.0,1.0,4.0,,,1.0,,,,2.0,3.0,3.0,,,0.0264111,0.0735,,,0.0,,,,,,,,87.0,,,,,,,12.0,,6.8,,,,,,4.0,,,,21.0,6.0,23.0,1,1.0,44.0,2.0,1.0,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,2.0,8.0,5.0,13.0,1.0,,2.0,,,,,,,1.0,3.0,2.0,,,0.00726575,,,,0.0,,,,,1.0,,,17.0,,1.0,,,,,5.0,,6.9,,,,,1.0,,,4.0,,11.0,5.0,16.0,0,2.0,26.0,,,,2.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,3.0,14.0,33.0,47.0,1.0,2.0,7.0,,,,,,,1.0,3.0,9.0,,,0.00594441,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.6,,,,5.0,2.0,1.0,,7.0,,18.0,38.0,55.0,0,5.0,74.0,,1.0,1.0,4.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.0001271,,,,0.0,,,,,,,,13.0,,,,,,,4.0,,6.5,,,,1.0,,1.0,,3.0,,3.0,2.0,4.0,0,1.0,9.0,,,,1.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,3.0,30.0,13.0,43.0,2.0,,1.0,,,,2.0,,,2.0,11.0,1.0,,,0.0131685,,,5.0,0.0,,,,,2.0,1.0,,73.0,,1.0,,,,,7.0,,6.6,,,,2.0,,,,4.0,,35.0,13.0,48.0,0,1.0,60.0,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,31.0,28.0,59.0,,,8.0,,,,,,,,1.0,7.0,,,0.0186507,,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,6.0,,7.8,,,,1.0,2.0,,,2.0,,33.0,29.0,62.0,0,4.0,81.0,2.0,1.0,2.0,4.0
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1405973,560248,Bastien Meupiyou,bastien-meupiyou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436482,18,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,3.0,14.0,23.0,37.0,,,3.0,,,,,,,,1.0,2.0,,,0.0047675,0.0362,,1.0,0.0,,,,,,,,78.0,,,,,,,7.0,,6.6,,,1.0,3.0,,,,6.0,1.0,18.0,25.0,43.0,1,1.0,54.0,1.0,1.0,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,98427,101982,Sam Johnstone,sam-johnstone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,4.0,15.0,30.0,45.0,2.0,2.0,3.0,,,,2.0,,,,7.0,3.0,,,0.0114637,0.1436,0.7265,2.0,0.0,,,,,,,,90.0,1.0,1.0,,,,,11.0,,6.4,,,,2.0,3.0,1.0,,8.0,1.0,20.0,34.0,53.0,1,,64.0,,,1.0,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,252669,149065,José Sá,jose-sa,G,False,,1.0,7.0,6.0,9.0,15.0,,1.0,6.0,,,,,,,,,2.0,,,0.00196104,,,,0.0,,-0.6796,1.0,,,,,90.0,,,,,1.0,1.0,20.0,,6.8,1.0,1.0,,1.0,1.0,,2.0,27.0,,24.0,11.0,35.0,0,,41.0,,,1.0,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,11.0,11.0,22.0,2.0,1.0,5.0,,,,,,,,3.0,3.0,,,0.0107037,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,14.0,,6.6,,,,2.0,,3.0,,2.0,,18.0,15.0,30.0,0,1.0,50.0,2.0,1.0,,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,2.0,10.0,1.0,11.0,,1.0,,,,1.0,,,,1.0,4.0,2.0,,,0.0287568,0.0144,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,11.0,,6.5,,,,,2.0,1.0,,2.0,,13.0,1.0,13.0,1,,27.0,4.0,1.0,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,786186,184754,Hwang Hee-chan,hwang-hee-chan,F,False,,,,10.0,6.0,16.0,1.0,,4.0,,,,,,,,4.0,1.0,,,0.00572217,0.0556,0.4132,2.0,0.0,1.0,,,,,,,78.0,1.0,,,,,,5.0,,7.1,,,,1.0,1.0,1.0,,,,13.0,6.0,18.0,1,1.0,24.0,1.0,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,2.0,7.0,7.0,14.0,1.0,,2.0,,,,,,,4.0,7.0,2.0,,1.0,0.00453098,,,2.0,0.0,,,,,,,,45.0,,1.0,,,,,6.0,,6.4,,,,,,,,2.0,,8.0,7.0,15.0,0,2.0,27.0,1.0,,,2.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,10.0,25.0,35.0,4.0,2.0,3.0,,,,,,,,4.0,4.0,,,0.0030102,0.0192,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,5.0,,6.8,,,1.0,4.0,,,,3.0,,13.0,27.0,40.0,1,2.0,52.0,,,,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,876599,247412,Jørgen Strand Larsen,jorgen-strand-larsen,F,True,,,,4.0,,4.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,0.00208453,0.2158,0.7181,,0.0,1.0,,,,,,,45.0,1.0,,,,,,4.0,,7.1,,,,,,,,1.0,,5.0,1.0,6.0,1,,9.0,1.0,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,886363,430871,Matheus Cunha,matheus-cunha,F,False,,,1.0,11.0,6.0,17.0,,,2.0,,,1.0,,,,,2.0,5.0,,,0.0412326,0.099,,,0.0,,,,,1.0,,,45.0,,,,,,,15.0,,6.9,,,2.0,,3.0,,,4.0,1.0,20.0,8.0,28.0,3,2.0,43.0,1.0,2.0,1.0,1.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,3.0,,,35.0,16.0,48.0,,,7.0,1.0,,1.0,,,,2.0,2.0,5.0,,,0.222661,0.0931,,,2.0,,,,,,3.0,,90.0,,,,,,,14.0,,8.6,,,,,1.0,5.0,,2.0,,43.0,19.0,57.0,1,3.0,87.0,1.0,1.0,1.0,2.0
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,1.0,,1.0,9.0,6.0,14.0,,,2.0,,,,2.0,,,,2.0,,,1.0,0.0713796,,,,0.0,,,,,,1.0,,21.0,,,,,,,6.0,,6.2,,,,1.0,,1.0,,3.0,,12.0,8.0,19.0,0,,22.0,1.0,,,
2024-25,12436521,19,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0.0135133,,,,0.0,,,,,,1.0,,12.0,,,,,,,6.0,,6.8,,,,,,2.0,,1.0,,3.0,1.0,2.0,0,1.0,9.0,1.0,1.0,,1.0
