playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,winningGoal,duels,homeGoals,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,goalsConcededOutsideBox,penaltyGoalsConceded,ownGoalScored,headedGoals,handballsConceded,penaltiesConceded,lastPlayerTackle,hitWoodwork,foulWonPenalty,successfulCornersIntoBox,throwInsToOppositionPlayer,attemptsFromSetPieces,setPiecesGoals,penaltiesTaken,penaltyGoals,clearancesOffTheLine,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,punches,savesMade,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesSaved,penaltiesFaced,savesFromPenalty,forwardPasses,redCards2ndYellow,otherGoals,goalkeeperSmother,leftsidePasses,overruns,rightsidePasses,backwardPasses,secondGoalAssists,putthroughBlockedDistribution,expectedAssists,expectedGoalsOnTarget,oboxBlocked,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,expectedGoalsOnTargetConceded,shotsBlockedInBox,oboxTarget,iboxBlocked,shotsBlockedOutsideBox,expectedGoals,freekickTotal,expectedGoalsFreekick,putthroughBlockedDistributionWon,foulAttemptedTackle,fiftyFifty,successfulFiftyFifty
20531,Keiren Westwood,Goalkeeper,Sunderland,56,Ireland,2013-14,1.0,,0.0,,,,,,,10.0,,,10.0,168.0,,275.0,,,,,2.0,,,853.0,,,3.0,1.0,34.0,1.0,1.0,30.0,5.0,22.0,1.0,1.0,0.0,4.0,,96.0,10.0,,,,,64.0,20.0,,1.0,2.0,2.0,0.0,123.0,,,170.0,,,,,,,73.0,352.0,,1.0,95.0,43.0,0.0,168.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,9.0,13.0,90.0,3.0,5.0,29.0,2.0,,64.0,51.0,5.0,14.0,,2.0,,253.0,,,1.0,15.0,,7.0,,,1.0,0.0357,,,,,,18.2761,,,,,,,,1.0,,,
20487,Vito Mannone,Goalkeeper,Sunderland,56,Italy,2013-14,1.0,,0.0,,,,,,8.0,29.0,,,28.0,463.0,,991.0,,,1.0,,4.0,11.0,,2567.0,,,5.0,1.0,233.0,,2.0,104.0,24.0,38.0,1.0,1.0,0.0,6.0,,334.0,29.0,,,,,206.0,32.0,,,2.0,4.0,0.0,473.0,,,474.0,,1.0,,,,,295.0,1388.0,,,196.0,322.0,0.0,455.0,46.0,,6.0,,,,,,,,,,,,,,,,54.0,78.0,308.0,24.0,15.0,131.0,6.0,4.0,287.0,171.0,26.0,52.0,,,,763.0,,,6.0,128.0,,100.0,,,,0.0986,,,,,,48.3665,,,,,,,,,,,
37196,Óscar Ustari,Goalkeeper,Sunderland,56,Argentina,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60084,David Cornell,Goalkeeper,Swansea,80,Wales,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,Gerhard Tremmel,Goalkeeper,Swansea,80,Germany,2013-14,2.0,,0.0,,,1.0,,,6.0,12.0,,,12.0,99.0,,289.0,,,,,4.0,1.0,,1080.0,,,5.0,1.0,115.0,,,28.0,8.0,22.0,2.0,1.0,0.0,7.0,,107.0,12.0,,,,,45.0,18.0,,,3.0,4.0,0.0,158.0,,,101.0,1.0,,,,,,75.0,405.0,,,48.0,145.0,0.0,93.0,32.0,,4.0,1.0,,,,,1.0,,,,,,,,,,9.0,14.0,99.0,1.0,7.0,33.0,1.0,,122.0,40.0,5.0,19.0,,1.0,,209.0,,,,43.0,,37.0,,,1.0,0.0061,,,,,,19.0539,,,,,,,,,,,
120385,Gregor Zabret,Goalkeeper,Swansea,80,Slovenia,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39215,Michel Vorm,Goalkeeper,Swansea,80,Netherlands,2013-14,7.0,,1.0,,,,,,7.0,26.0,,,26.0,237.0,,607.0,,,,,9.0,7.0,,2339.0,,3.0,10.0,4.0,232.0,,,44.0,14.0,32.0,4.0,6.0,0.0,17.0,,258.0,26.0,,,,,87.0,25.0,,1.0,8.0,6.0,1.0,314.0,,,247.0,,,,1.0,,,138.0,894.0,,,104.0,283.0,2.0,230.0,56.0,,7.0,3.0,,,,,,,,,,,,,,,31.0,26.0,211.0,8.0,13.0,62.0,4.0,1.0,266.0,105.0,15.0,36.0,,3.0,,455.0,,,,79.0,,73.0,,,2.0,0.0173,,,,,,32.009,,,,,,,,,,,
41705,Brad Guzan,Goalkeeper,A Villa,7,United States,2013-14,5.0,,0.0,,,2.0,,,18.0,38.0,1.0,,38.0,677.0,,1307.0,,,,,13.0,9.0,,3420.0,,2.0,17.0,6.0,156.0,,4.0,233.0,29.0,61.0,3.0,7.0,0.0,22.0,,430.0,38.0,,,,,429.0,51.0,,,9.0,11.0,0.0,566.0,,1.0,699.0,2.0,,,1.0,,,474.0,1699.0,,,368.0,201.0,1.0,659.0,41.0,,10.0,5.0,,,,1.0,1.0,,,,,,,,,,97.0,48.0,348.0,15.0,15.0,111.0,5.0,4.0,278.0,182.0,20.0,62.0,1.0,6.0,1.0,1199.0,,,5.0,41.0,,67.0,,,1.0,0.1921,,,,,,54.1445,,,,,,,,,1.0,,
79852,Jed Steer,Goalkeeper,A Villa,7,England,2013-14,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9089,Ben Foster,Goalkeeper,West Brom,35,England,2013-14,1.0,,0.0,,,2.0,,,7.0,24.0,,,24.0,368.0,1.0,641.0,,,,,,3.0,,2148.0,,,4.0,4.0,92.0,,,90.0,14.0,38.0,1.0,1.0,0.0,5.0,,244.0,24.0,,,,,146.0,33.0,1.0,,5.0,,0.0,304.0,,,377.0,2.0,1.0,,1.0,2.0,,181.0,879.0,,1.0,231.0,127.0,1.0,361.0,28.0,,5.0,3.0,,,,1.0,,,,,,,,,,,35.0,36.0,200.0,18.0,5.0,72.0,5.0,4.0,176.0,120.0,23.0,36.0,2.0,5.0,2.0,569.0,,,2.0,46.0,,26.0,,,2.0,0.0653,,,,,,35.337,,,,,,,,,1.0,,
12086,Boaz Myhill,Goalkeeper,West Brom,35,Wales,2013-14,,,0.0,,,1.0,,,6.0,14.0,,,14.0,164.0,,341.0,,,,,2.0,3.0,,1260.0,,,7.0,5.0,39.0,,,64.0,11.0,21.0,,2.0,0.0,7.0,,148.0,14.0,,1.0,,,116.0,15.0,,,5.0,2.0,0.0,131.0,,,167.0,,,,,,,138.0,512.0,,,86.0,61.0,0.0,158.0,20.0,,6.0,2.0,,,,,,,,,,,,,,,24.0,23.0,123.0,7.0,8.0,41.0,1.0,,145.0,60.0,8.0,18.0,,2.0,,306.0,,,5.0,19.0,,16.0,,,,0.0382,,,,,,16.6657,,,,,,,,,,,
38219,Luke Daniels,Goalkeeper,West Brom,35,England,2013-14,,,0.0,,,,,,,1.0,,,,3.0,,4.0,,,1.0,,,,,12.0,,,,,,,,1.0,2.0,,,,0.0,,,3.0,1.0,,,,,1.0,,,,,,0.0,1.0,,,3.0,,,,,,,1.0,8.0,,,2.0,,0.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,4.0,,,,,,,,,,0.0001,,,,,,0.1407,,,,,,,,,,,
60706,Adrián,Goalkeeper,West Ham,21,Spain,2013-14,1.0,,0.0,,,,,,7.0,20.0,,,20.0,297.0,,572.0,,,,,2.0,6.0,,1800.0,,,5.0,3.0,37.0,,2.0,97.0,10.0,27.0,1.0,5.0,0.0,6.0,,189.0,20.0,,,,,220.0,23.0,,,4.0,2.0,0.0,175.0,,,300.0,,,,1.0,,,238.0,774.0,,,128.0,55.0,2.0,290.0,17.0,,4.0,3.0,,,,1.0,,,,,,,,,,,32.0,41.0,229.0,17.0,5.0,86.0,2.0,1.0,178.0,110.0,23.0,45.0,,3.0,,543.0,,,,16.0,,13.0,,,1.0,0.3663,,,,,,33.3005,,,,,,,,,,,
1344,Jussi Jääskeläinen,Goalkeeper,West Ham,21,Finland,2013-14,3.0,,0.0,,,2.0,,,6.0,18.0,1.0,1.0,18.0,254.0,,442.0,,,,,1.0,8.0,,1620.0,,,4.0,3.0,49.0,,,49.0,11.0,24.0,3.0,1.0,0.0,7.0,,169.0,18.0,,2.0,,,108.0,18.0,,,6.0,1.0,0.0,167.0,,1.0,258.0,,,,2.0,,,139.0,627.0,,,119.0,80.0,0.0,248.0,24.0,,6.0,3.0,,,,2.0,1.0,,,,,,,,,,19.0,20.0,175.0,8.0,4.0,65.0,1.0,,151.0,104.0,17.0,43.0,,3.0,,395.0,,,1.0,28.0,,19.0,,,,0.043,,,,,,24.224,,,,,,,,,1.0,,
48844,David Ospina,Goalkeeper,Arsenal,3,Colombia,2014-15,,,0.0,,,1.0,,,,18.0,,,18.0,205.0,,482.0,,0.0,,,2.0,8.0,,1620.0,,,5.0,3.0,94.0,,2.0,79.0,18.0,11.0,,2.0,0.0,5.0,0.0,154.0,18.0,,,,,143.0,10.0,,,3.0,2.0,0.0,204.0,,,206.0,1.0,,,,,,183.0,634.0,,,110.0,134.0,0.0,205.0,40.0,,1.0,1.0,,,,,,,,,,,,,,,38.0,18.0,131.0,6.0,10.0,47.0,4.0,4.0,117.0,50.0,14.0,28.0,,1.0,,417.0,,,3.0,28.0,,37.0,,,,0.0385,,,,,,16.0445,,,,,,,,,,,
98980,Emiliano Martínez,Goalkeeper,Arsenal,3,Argentina,2014-15,,,0.0,,,,,,,4.0,,,3.0,37.0,,81.0,,0.0,1.0,,,2.0,,301.0,,,2.0,2.0,22.0,,,10.0,2.0,4.0,,1.0,0.0,2.0,0.0,31.0,4.0,,,,,19.0,4.0,,,2.0,,0.0,36.0,,,38.0,,,,,,,22.0,120.0,,,17.0,25.0,0.0,37.0,3.0,,,,,,,,,,,,,,,,,,9.0,4.0,28.0,1.0,1.0,4.0,,1.0,36.0,12.0,1.0,,,,,72.0,,,2.0,5.0,,4.0,,,,0.0042,,,,,,3.3355,,,,,,,,,,,
113534,Matt Macey,Goalkeeper,Arsenal,3,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59936,Wojciech Szczesny,Goalkeeper,Arsenal,3,Poland,2014-15,1.0,,0.0,,,,,,1.0,17.0,,,17.0,146.0,,387.0,,0.0,,,5.0,3.0,,1499.0,,,6.0,1.0,158.0,,,39.0,10.0,21.0,1.0,3.0,0.0,7.0,0.0,152.0,17.0,,,,,62.0,19.0,,,2.0,5.0,0.0,217.0,,,148.0,,,,,,,83.0,547.0,,1.0,78.0,179.0,1.0,145.0,17.0,,2.0,2.0,,,,,,,,,,,,,,,24.0,18.0,103.0,13.0,2.0,45.0,1.0,4.0,126.0,51.0,14.0,25.0,,2.0,,290.0,,,3.0,50.0,,47.0,,,,0.0164,,,,,,22.5113,,,,,,,,,,,
8437,Matthew Gilks,Goalkeeper,Burnley,90,Scotland,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21205,Tom Heaton,Goalkeeper,Burnley,90,England,2014-15,2.0,,0.0,,,,,,1.0,38.0,,,38.0,542.0,,1001.0,,,,,12.0,10.0,,3420.0,,1.0,15.0,4.0,110.0,,2.0,187.0,25.0,53.0,1.0,3.0,0.0,17.0,,375.0,38.0,,,,,282.0,47.0,,,5.0,11.0,0.0,475.0,,,550.0,,2.0,,,,,349.0,1384.0,,,329.0,177.0,1.0,541.0,45.0,,6.0,3.0,1.0,,,,,,,,,,,,,,51.0,56.0,307.0,24.0,15.0,128.0,2.0,2.0,300.0,160.0,34.0,70.0,2.0,5.0,2.0,912.0,,,4.0,45.0,,44.0,,,1.0,0.139,,,,,,51.7784,,,,,,,,,,,
108132,Jamal Blackman,Goalkeeper,Chelsea,8,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126190,Mitchell Beeney,Goalkeeper,Chelsea,8,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11334,Petr Cech,Goalkeeper,Chelsea,8,Czech Republic,2014-15,,,0.0,,,,,,,7.0,,,6.0,61.0,,147.0,,,1.0,,,4.0,,606.0,,,,,40.0,,,19.0,4.0,2.0,,,0.0,,,39.0,7.0,,,,,32.0,2.0,,,,,0.0,76.0,,,64.0,,,,,,,46.0,194.0,,,31.0,54.0,0.0,61.0,7.0,,,,,,,,,,,,,,,,,,2.0,9.0,48.0,2.0,2.0,16.0,,,47.0,21.0,3.0,7.0,,,,112.0,,,1.0,13.0,,22.0,,,1.0,0.0124,,,,,,4.5671,,,,,,,,,,,
60772,Thibaut Courtois,Goalkeeper,Chelsea,8,Belgium,2014-15,,,0.0,,,,,,,32.0,,,32.0,373.0,,741.0,,,,,9.0,12.0,,2814.0,,,17.0,8.0,138.0,,3.0,102.0,21.0,30.0,,8.0,0.0,17.0,,267.0,32.0,,,,,188.0,25.0,,,8.0,9.0,0.0,316.0,,,386.0,,1.0,,,,,230.0,1064.0,,1.0,213.0,180.0,1.0,373.0,45.0,,5.0,3.0,,,,,,,,,,,,,,,69.0,33.0,236.0,12.0,11.0,74.0,2.0,,258.0,108.0,23.0,41.0,,3.0,,650.0,,,4.0,39.0,,52.0,,,,0.046,,,,,,28.8763,,,,,,,,,,,
78315,Joel Robles,Goalkeeper,Everton,11,Spain,2014-15,,,0.0,,,,,,1.0,7.0,,,6.0,86.0,,171.0,,,1.0,,1.0,3.0,,585.0,,,1.0,,46.0,,,16.0,6.0,6.0,,,0.0,1.0,,56.0,7.0,,,,,27.0,6.0,,,,1.0,0.0,84.0,,,89.0,,,,,,,39.0,233.0,,,45.0,58.0,1.0,85.0,11.0,,,,,,,,,,,,,,,,,,11.0,7.0,59.0,,5.0,15.0,1.0,,53.0,32.0,7.0,8.0,,,,133.0,,,2.0,26.0,,12.0,,,,0.0074,,,,,,5.8754,,,,,,,,,,,
153670,Russell Griffiths,Goalkeeper,Everton,11,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15337,Tim Howard,Goalkeeper,Everton,11,United States,2014-15,4.0,,0.0,,,,,,2.0,32.0,,,32.0,365.0,,859.0,,,,,10.0,7.0,,2835.0,,2.0,12.0,4.0,310.0,,1.0,97.0,28.0,44.0,2.0,7.0,0.0,16.0,,312.0,32.0,,,,,130.0,38.0,,,6.0,8.0,0.0,491.0,,,378.0,,,,1.0,2.0,,184.0,1259.0,,1.0,227.0,364.0,3.0,363.0,63.0,,6.0,4.0,,,,1.0,,,,,,,,,,,57.0,25.0,260.0,4.0,19.0,65.0,2.0,2.0,363.0,120.0,24.0,39.0,,4.0,,639.0,,,6.0,108.0,,112.0,,,2.0,0.0323,,,,,,36.1658,,,,,,,,,1.0,,
12390,Allan McGregor,Goalkeeper,Hull,88,Scotland,2014-15,3.0,,0.0,,,1.0,,,,26.0,,,26.0,368.0,,636.0,,,,,4.0,5.0,,2340.0,,1.0,6.0,3.0,51.0,,,122.0,24.0,39.0,2.0,5.0,0.0,9.0,,216.0,26.0,,,,,171.0,28.0,,1.0,5.0,3.0,0.0,269.0,,,374.0,1.0,,,1.0,,,217.0,829.0,,,186.0,97.0,0.0,368.0,25.0,,11.0,,,,,,1.0,,,,,,,,,,21.0,25.0,197.0,8.0,13.0,64.0,,2.0,140.0,127.0,12.0,38.0,2.0,2.0,2.0,599.0,,,1.0,11.0,,26.0,,,,0.0472,,,,,,29.6479,,,,,,,,,,,
11974,Eldin Jakupovic,Goalkeeper,Hull,88,Switzerland,2014-15,,,0.0,,,,,,,3.0,,,2.0,42.0,,69.0,,,1.0,,1.0,1.0,,227.0,,,1.0,,4.0,,,14.0,9.0,2.0,,,0.0,1.0,,20.0,3.0,,,,,18.0,1.0,,,,1.0,0.0,31.0,,,42.0,,,,,,,23.0,91.0,,,25.0,9.0,0.0,42.0,5.0,,1.0,,,,,,,,,,,,,,,,1.0,3.0,21.0,,3.0,8.0,,,10.0,15.0,5.0,5.0,,,,67.0,,,,2.0,,,,,,0.0056,,,,,,3.5033,,,,,,,,,,,
192358,Rory Watson,Goalkeeper,Hull,88,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,Steve Harper,Goalkeeper,Hull,88,England,2014-15,2.0,,0.0,,,,,,,10.0,,,10.0,143.0,,253.0,,,,,4.0,4.0,,853.0,,,6.0,2.0,33.0,,,39.0,10.0,10.0,2.0,3.0,0.0,8.0,,89.0,10.0,,,,,66.0,9.0,,,4.0,4.0,0.0,104.0,,,145.0,,,,,,,77.0,332.0,,1.0,75.0,44.0,0.0,143.0,16.0,,1.0,1.0,,,,,,,,,,,,,,,14.0,11.0,73.0,6.0,7.0,30.0,,,46.0,45.0,8.0,19.0,,1.0,,232.0,,,,11.0,,10.0,,,2.0,0.0161,,,,,,12.7146,,,,,,,,,,,
96782,Adam Smith,Goalkeeper,Leicester,13,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38038,Ben Hamer,Goalkeeper,Leicester,13,England,2014-15,,,0.0,,,,,,,8.0,,,8.0,172.0,,271.0,,,,,4.0,3.0,,720.0,,,4.0,,9.0,,,49.0,11.0,8.0,,2.0,0.0,4.0,,88.0,8.0,,,,,68.0,6.0,,,,4.0,0.0,115.0,,,177.0,,,,,,,90.0,342.0,,,91.0,31.0,0.0,172.0,11.0,,2.0,2.0,,,,,,,,,,,,,,,7.0,9.0,69.0,3.0,8.0,21.0,,,43.0,46.0,5.0,12.0,,2.0,,255.0,,,4.0,12.0,,4.0,,,1.0,0.0477,,,,,,8.3633,,,,,,,,,,,
17745,Kasper Schmeichel,Goalkeeper,Leicester,13,Denmark,2014-15,4.0,,0.0,,,,,,1.0,24.0,,,24.0,416.0,,706.0,,,,,6.0,6.0,,2160.0,,3.0,5.0,2.0,56.0,,2.0,110.0,22.0,37.0,1.0,,0.0,9.0,,223.0,24.0,,,,,204.0,34.0,,,3.0,3.0,0.0,298.0,,,428.0,,2.0,,,2.0,,234.0,918.0,,,224.0,86.0,0.0,415.0,25.0,,3.0,1.0,,,,,,,,,,,,,,,19.0,43.0,201.0,18.0,13.0,80.0,1.0,2.0,145.0,118.0,21.0,36.0,,2.0,,657.0,,,9.0,28.0,,21.0,,,,0.1768,,,,,,34.1907,,,,,,,,,,,
1827,Mark Schwarzer,Goalkeeper,Leicester,13,Australia,2014-15,,,0.0,,,,,,2.0,6.0,,,6.0,116.0,,200.0,,,,,2.0,1.0,,540.0,,,3.0,1.0,27.0,,,26.0,5.0,10.0,,2.0,0.0,3.0,,56.0,6.0,,,,,50.0,10.0,,,1.0,2.0,0.0,92.0,,,117.0,,,,,,,57.0,261.0,,,63.0,34.0,0.0,114.0,20.0,,,,,,,,,,,,,,,,,,11.0,7.0,65.0,1.0,5.0,23.0,,,47.0,37.0,9.0,16.0,,,,183.0,,,,10.0,,7.0,,,,,,,,,,,,,,,,,,,,,
9631,Brad Jones,Goalkeeper,Liverpool,14,Australia,2014-15,,,0.0,,,,,,,3.0,,,3.0,17.0,,41.0,,,,,1.0,,,196.0,,,1.0,,12.0,,,5.0,1.0,5.0,,1.0,0.0,1.0,,14.0,3.0,,,,,,5.0,,,,1.0,0.0,26.0,,,19.0,,,,,,,12.0,62.0,,1.0,11.0,24.0,0.0,17.0,6.0,,,,,,,,,,,,,,,,,,2.0,2.0,10.0,1.0,,4.0,,,16.0,6.0,1.0,2.0,,,,32.0,,,,4.0,,5.0,,,,0.0002,,,,,,3.0135,,,,,,,,,,,
95463,Danny Ward,Goalkeeper,Liverpool,14,Wales,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66797,Simon Mignolet,Goalkeeper,Liverpool,14,Belgium,2014-15,1.0,,0.0,,,1.0,,,5.0,36.0,,,35.0,341.0,,897.0,,,1.0,,8.0,13.0,,3224.0,,1.0,14.0,7.0,354.0,,1.0,60.0,54.0,43.0,,5.0,0.0,15.0,,314.0,36.0,,,,,96.0,32.0,,,7.0,7.0,0.0,495.0,,,343.0,1.0,2.0,,,,,202.0,1285.0,,,186.0,460.0,0.0,336.0,92.0,,11.0,1.0,1.0,,,,1.0,,,,,,,,,,33.0,40.0,271.0,17.0,41.0,89.0,3.0,7.0,354.0,103.0,26.0,49.0,2.0,3.0,2.0,629.0,,,5.0,151.0,,117.0,,,1.0,0.0425,,,,,,38.3939,,,,,,,,,,,
15749,Joe Hart,Goalkeeper,Man City,43,England,2014-15,3.0,,0.0,,,,,,2.0,36.0,,,36.0,421.0,,804.0,,,,,18.0,14.0,,3240.0,,2.0,18.0,2.0,203.0,,,66.0,36.0,34.0,1.0,4.0,0.0,21.0,,285.0,36.0,,,,,110.0,28.0,,1.0,3.0,16.0,0.0,391.0,,,432.0,,,,,,,180.0,1154.0,,,219.0,273.0,1.0,419.0,87.0,,6.0,1.0,,,,,,,,,,,,,,,46.0,36.0,228.0,11.0,30.0,87.0,3.0,4.0,249.0,139.0,23.0,51.0,1.0,2.0,1.0,642.0,,,7.0,87.0,,75.0,,,1.0,0.0278,,,,,,35.0694,,,,,,,,,,,
20310,Willy Caballero,Goalkeeper,Man City,43,Argentina,2014-15,,,0.0,,,,,,,2.0,,,2.0,13.0,,33.0,,,,,,,,180.0,,,,,11.0,,,2.0,2.0,4.0,,,0.0,,,20.0,2.0,,,,,3.0,4.0,,,,,0.0,19.0,,,13.0,,,,,,,9.0,57.0,,,10.0,17.0,0.0,13.0,2.0,,,2.0,,,,,,,,,,,,,,,3.0,3.0,7.0,,1.0,6.0,,,19.0,1.0,2.0,3.0,,2.0,,22.0,,,,4.0,,7.0,,,,0.0009,,,,,,3.3453,,,,,,,,,,,
39725,Anders Lindegaard,Goalkeeper,Man Utd,1,Denmark,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51922,Ben Amos,Goalkeeper,Man Utd,1,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51940,David de Gea,Goalkeeper,Man Utd,1,Spain,2014-15,1.0,,0.0,,,,,,4.0,37.0,,,37.0,370.0,,1034.0,,,,,3.0,10.0,,3314.0,,,4.0,1.0,345.0,,,133.0,20.0,36.0,1.0,,0.0,5.0,,269.0,37.0,,,,,171.0,31.0,,,2.0,3.0,0.0,650.0,,,373.0,,,,,2.0,,319.0,1335.0,,1.0,223.0,493.0,0.0,366.0,77.0,,5.0,3.0,,,,,,,,,,,,,,,30.0,32.0,253.0,11.0,7.0,93.0,,1.0,295.0,106.0,26.0,60.0,1.0,4.0,1.0,716.0,,,4.0,173.0,,145.0,,,,0.0524,,,,,,41.2084,,,,,,,,,,,
12496,Víctor Valdés,Goalkeeper,Man Utd,1,Spain,2014-15,,,0.0,,,,,,,2.0,,,1.0,33.0,,58.0,,,1.0,,,1.0,,106.0,,,,,13.0,,,6.0,1.0,1.0,,,0.0,,,18.0,2.0,,,,,5.0,1.0,,,,,0.0,29.0,,,34.0,,,,,,,12.0,74.0,,,15.0,20.0,0.0,33.0,7.0,,,,,,,,,,,,,,,,,,2.0,2.0,14.0,2.0,,7.0,1.0,1.0,7.0,12.0,2.0,5.0,,,,46.0,,,,8.0,,4.0,,,,0.0004,,,,,,1.0055,,,,,,,,,,,
155503,Freddie Woodman,Goalkeeper,Newcastle,4,England,2014-15,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
