playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,overruns,totalTackles,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goals,offsides,awayGoals,substituteOn,successfulCrossesAndCorners,totalTouchesInOppositionBox,shotsBlockedInBox,groundDuelsLost,homeGoals,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,headedGoals,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,throwInsToOppositionPlayer,cornersWon,clearancesOffTheLine,goalAssists,successfulLayoffs,oboxBlocked,iboxTarget,shotsOnTargetInBox,shotsBlockedOutsideBox,shotsOnTargetOutsideBox,unsuccessfulLayoffs,ownGoalScored,oboxTarget,leftFootGoals,handballsConceded,hitWoodwork,foulWonPenalty,cornersTakenInclShortCorners,rightFootGoals,successfulCornersIntoBox,unsuccessfulCornersIntoBox,secondGoalAssists,attemptsFromSetPieces,freekickTotal,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,penaltiesConceded,penaltyGoalsConceded,setPiecesGoals,redCards2ndYellow,otherGoals
135720,Kevin Danso,Defender,Tottenham Hotspur,6,Austria,2025-26,79.0,0.2746,0.0,,,27.0,,,63.0,24.0,17.0,125.0,7.0,954.0,5.0,,123.0,4.0,1491.0,44.0,120.0,6.0,17.0,41.0,794.0,,23.1687,3.0,5.0,135.0,25.0,249.0,,13.0,0.0,199.0,8.0,,344.0,45.0,24.0,,,239.0,19.0,7.0,76.0,79.0,0.0,5.0,932.0,197.0,12.0,2.0,,,305.0,25.0,35.0,1305.0,31.0,590.0,,8.0,62.0,43.0,,5.0,2.0,0.0466,6.0,,,,7.0,,21.0,5.0,35.0,,15.0,1.0,1.0,,5.0,5.0,4.0,11.0,21.0,56.0,15.0,3.0,12.0,0.5873,47.0,2.0,1.0,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,
487053,Destiny Udogie,Defender,Tottenham Hotspur,6,Italy,2025-26,66.0,0.7532,0.0,,4.0,31.0,,,69.0,20.0,14.0,85.0,22.0,585.0,,,21.0,,1340.0,13.0,66.0,5.0,41.0,58.0,496.0,,22.2911,11.0,1.0,25.0,25.0,194.0,,22.0,0.0,132.0,13.0,,214.0,70.0,20.0,,,283.0,20.0,22.0,111.0,8.0,0.0,,567.0,170.0,19.0,6.0,,,57.0,7.0,4.0,894.0,11.0,222.0,,4.0,16.0,36.0,5.0,2.0,1.0,0.5505,2.0,,3.0,,6.0,5.0,39.0,2.0,53.0,,12.0,,12.0,,24.0,2.0,1.0,5.0,17.0,120.0,79.0,7.0,9.0,0.1872,11.0,11.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
221632,Cristian Romero,Defender,Tottenham Hotspur,6,Argentina,2025-26,79.0,1.2565,2.0,,,58.0,,,94.0,23.0,22.0,143.0,1.0,1128.0,16.0,,102.0,4.0,1872.0,29.0,155.0,5.0,23.0,82.0,938.0,,30.5557,10.0,1.0,94.0,31.0,268.0,,16.0,0.0,234.0,21.0,,400.0,88.0,23.0,,,316.0,26.0,1.0,132.0,73.0,1.0,16.0,1053.0,170.0,29.0,8.0,,,383.0,30.0,47.0,1446.0,19.0,669.0,,9.0,49.0,47.0,,2.0,6.0,2.5954,15.0,4.0,1.0,3.0,1.0,,43.0,2.0,50.0,1.0,29.0,5.0,2.0,3.0,8.0,2.0,9.0,14.0,32.0,77.0,1.0,5.0,19.0,1.3064,1.0,2.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,
441164,Pedro Porro,Defender,Tottenham Hotspur,6,Spain,2025-26,130.0,4.4763,0.0,,6.0,76.0,,4.0,208.0,34.0,32.0,368.0,120.0,1470.0,,,44.0,9.0,2798.0,25.0,140.0,12.0,103.0,121.0,968.0,,37.4818,51.0,11.0,102.0,40.0,117.0,,26.0,0.0,270.0,34.0,,711.0,133.0,34.0,,,683.0,28.0,176.0,226.0,19.0,0.0,,1400.0,647.0,50.0,19.0,,,441.0,31.0,134.0,2429.0,63.0,480.0,,10.0,160.0,113.0,35.0,9.0,8.0,1.3771,23.0,1.0,1.0,0.0,2.0,61.0,39.0,3.0,105.0,1.0,26.0,,26.0,1.0,35.0,3.0,15.0,10.0,32.0,201.0,216.0,6.0,18.0,1.0482,23.0,37.0,,2.0,7.0,6.0,4.0,4.0,6.0,3.0,1.0,,3.0,,,,,73.0,,23.0,42.0,3.0,6.0,6.0,0.2481,,,,,,,3.0,,,
232859,Djed Spence,Defender,Tottenham Hotspur,6,England,2025-26,133.0,1.7811,0.0,,7.0,44.0,,,119.0,30.0,23.0,169.0,41.0,882.0,,,49.0,8.0,2056.0,26.0,121.0,6.0,64.0,98.0,679.0,,30.1868,10.0,3.0,52.0,31.0,290.0,,21.0,0.0,254.0,24.0,,296.0,111.0,30.0,,,399.0,25.0,41.0,205.0,23.0,0.0,,871.0,364.0,27.0,33.0,,,95.0,18.0,34.0,1485.0,23.0,324.0,,4.0,50.0,58.0,10.0,3.0,8.0,0.7482,10.0,,4.0,,7.0,10.0,38.0,1.0,107.0,,17.0,,43.0,,72.0,1.0,2.0,3.0,28.0,201.0,137.0,7.0,12.0,0.901,26.0,18.0,,,7.0,2.0,6.0,6.0,2.0,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,
115556,Ben Davies,Defender,Tottenham Hotspur,6,Wales,2025-26,6.0,0.087,0.0,,,5.0,,,6.0,3.0,2.0,9.0,1.0,65.0,,,7.0,,138.0,3.0,9.0,1.0,,5.0,51.0,,2.8257,1.0,,8.0,3.0,29.0,,,0.0,15.0,,,29.0,5.0,3.0,,,28.0,2.0,1.0,8.0,4.0,0.0,,64.0,16.0,4.0,,,,1.0,1.0,5.0,105.0,3.0,30.0,,1.0,3.0,4.0,2.0,,2.0,1.0457,2.0,1.0,,0.0,1.0,2.0,3.0,,3.0,1.0,1.0,,,,1.0,,,1.0,2.0,6.0,11.0,2.0,2.0,0.4917,5.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
491279,Micky van de Ven,Defender,Tottenham Hotspur,6,Netherlands,2025-26,100.0,0.3712,1.0,,1.0,39.0,,,85.0,35.0,35.0,169.0,3.0,1770.0,118.0,,101.0,8.0,3043.0,54.0,119.0,12.0,26.0,72.0,1533.0,,43.5939,5.0,4.0,131.0,47.0,722.0,,22.0,1.0,219.0,21.0,,538.0,122.0,35.0,,,438.0,35.0,3.0,118.0,47.0,1.0,106.0,1614.0,203.0,19.0,11.0,12.0,,370.0,22.0,68.0,2146.0,39.0,1163.0,,9.0,84.0,69.0,,3.0,6.0,4.1402,13.0,4.0,2.0,4.0,,,33.0,2.0,46.0,0.0,20.0,3.0,4.0,2.0,9.0,2.0,7.0,22.0,28.0,140.0,10.0,2.0,14.0,2.527,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,
616221,Souza,Defender,Tottenham Hotspur,6,Brazil,2025-26,10.0,0.0374,0.0,,,,,,2.0,4.0,2.0,2.0,3.0,27.0,,,1.0,,144.0,1.0,2.0,1.0,1.0,2.0,25.0,,2.2529,3.0,,4.0,3.0,8.0,,2.0,0.0,12.0,,,11.0,3.0,4.0,,,13.0,2.0,3.0,11.0,,0.0,,24.0,8.0,,,,,2.0,2.0,,49.0,,12.0,,1.0,,,,,1.0,0.1671,1.0,,,,2.0,,5.0,,9.0,,,,2.0,,3.0,,,,3.0,6.0,2.0,2.0,2.0,0.0164,,2.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,
611920,Malachi Hardy,Defender,Tottenham Hotspur U21,12968,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640419,Jun'ai Byfield,Defender,Tottenham Hotspur U21,12968,England,2025-26,,0.0027,0.0,,,,,,1.0,1.0,,1.0,,5.0,,,1.0,,1.0,,1.0,,1.0,,4.0,,,,,,,1.0,,,0.0,1.0,,,1.0,,1.0,,,4.0,,,,1.0,0.0,,5.0,1.0,,,,,2.0,,,7.0,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499716,James Rowswell,Defender,Tottenham Hotspur U21,12968,England,2025-26,,,0.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461195,Dennis Cirkin,Defender,Sunderland,56,Latvia,2025-26,17.0,0.0274,0.0,,,8.0,,,19.0,8.0,3.0,22.0,2.0,99.0,,,10.0,1.0,320.0,5.0,18.0,,7.0,13.0,76.0,,3.3157,,,14.0,2.0,18.0,,2.0,0.0,35.0,2.0,,44.0,8.0,8.0,,,38.0,2.0,2.0,25.0,5.0,0.0,,98.0,39.0,5.0,3.0,,,9.0,5.0,1.0,177.0,2.0,40.0,,2.0,3.0,7.0,1.0,,,,1.0,,,,5.0,1.0,4.0,,12.0,,3.0,,1.0,,6.0,,1.0,1.0,4.0,28.0,17.0,1.0,1.0,0.075,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223827,Dan Ballard,Defender,Sunderland,56,Northern Ireland,2025-26,117.0,0.6584,1.0,,,33.0,,3.0,99.0,29.0,24.0,197.0,1.0,1103.0,66.0,,183.0,6.0,2148.0,77.0,168.0,6.0,9.0,62.0,848.0,,27.7888,15.0,10.0,185.0,34.0,214.0,,30.0,0.0,285.0,5.0,,413.0,69.0,29.0,,,270.0,28.0,1.0,102.0,106.0,1.0,66.0,1025.0,221.0,18.0,3.0,,,400.0,20.0,58.0,1493.0,51.0,636.0,,4.0,98.0,46.0,1.0,5.0,9.0,2.2511,21.0,2.0,3.0,0.0,5.0,1.0,72.0,5.0,40.0,2.0,15.0,,2.0,1.0,8.0,5.0,12.0,24.0,29.0,76.0,2.0,3.0,8.0,2.4595,,3.0,1.0,,1.0,,7.0,7.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,
247955,Lutsharel Geertruida,Defender,Sunderland,56,Netherlands,2025-26,49.0,0.8311,0.0,,,37.0,,1.0,75.0,28.0,17.0,103.0,7.0,743.0,1.0,,26.0,3.0,1685.0,14.0,63.0,4.0,22.0,51.0,614.0,,23.1134,8.0,3.0,47.0,23.0,158.0,,7.0,0.0,112.0,11.0,,263.0,71.0,28.0,,,288.0,19.0,7.0,86.0,12.0,0.0,1.0,734.0,153.0,21.0,7.0,,,198.0,19.0,26.0,1008.0,18.0,354.0,,2.0,28.0,40.0,2.0,4.0,3.0,0.8059,7.0,,1.0,,11.0,2.0,14.0,1.0,35.0,,16.0,2.0,5.0,,8.0,1.0,4.0,10.0,15.0,124.0,41.0,3.0,9.0,1.152,16.0,2.0,1.0,,7.0,3.0,3.0,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
201895,Omar Alderete,Defender,Sunderland,56,Paraguay,2025-26,123.0,0.9191,0.0,,3.0,32.0,,3.0,130.0,33.0,32.0,247.0,8.0,1304.0,8.0,,153.0,9.0,2802.0,65.0,146.0,5.0,23.0,58.0,979.0,,39.9712,8.0,12.0,217.0,40.0,449.0,,10.0,1.0,269.0,10.0,,548.0,103.0,33.0,,,358.0,35.0,8.0,116.0,88.0,0.0,8.0,1278.0,299.0,18.0,17.0,,,217.0,36.0,78.0,1782.0,42.0,702.0,,6.0,117.0,65.0,3.0,7.0,9.0,1.4859,17.0,1.0,5.0,1.0,1.0,3.0,47.0,6.0,58.0,0.0,14.0,,4.0,1.0,16.0,6.0,8.0,29.0,34.0,90.0,2.0,5.0,8.0,1.644,,5.0,,1.0,2.0,1.0,5.0,5.0,1.0,3.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,2.0,,,
434399,Reinildo Mandava,Defender,Sunderland,56,Mozambique,2025-26,99.0,0.6994,1.0,,,39.0,,,72.0,25.0,23.0,115.0,19.0,814.0,,,62.0,6.0,1969.0,28.0,121.0,6.0,27.0,87.0,675.0,,26.0952,5.0,5.0,81.0,26.0,226.0,,35.0,0.0,220.0,11.0,,306.0,90.0,25.0,,,335.0,20.0,19.0,158.0,34.0,1.0,,810.0,208.0,23.0,15.0,,,70.0,31.0,24.0,1265.0,21.0,368.0,,7.0,43.0,42.0,4.0,2.0,,,2.0,,1.0,,2.0,4.0,15.0,1.0,71.0,,16.0,,12.0,,25.0,1.0,2.0,14.0,32.0,212.0,88.0,3.0,17.0,0.1781,22.0,3.0,,1.0,8.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,
200834,Nordi Mukiele,Defender,Sunderland,56,France,2025-26,131.0,2.4851,0.0,,2.0,69.0,,3.0,179.0,32.0,32.0,254.0,72.0,1189.0,38.0,,132.0,8.0,2787.0,53.0,183.0,8.0,64.0,104.0,889.0,,38.9486,20.0,5.0,156.0,40.0,141.0,,26.0,2.0,314.0,16.0,,517.0,131.0,32.0,,,443.0,32.0,72.0,182.0,79.0,0.0,38.0,1133.0,518.0,46.0,13.0,,,399.0,40.0,46.0,2020.0,43.0,506.0,,5.0,75.0,81.0,14.0,10.0,4.0,1.3319,16.0,3.0,3.0,1.0,,14.0,58.0,7.0,78.0,2.0,23.0,2.0,14.0,1.0,29.0,7.0,12.0,10.0,35.0,132.0,122.0,3.0,18.0,1.8846,114.0,14.0,,4.0,3.0,3.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,
487676,Trai Hume,Defender,Sunderland,56,Northern Ireland,2025-26,153.0,2.0126,0.0,,2.0,67.0,,3.0,200.0,38.0,34.0,258.0,45.0,1048.0,,,133.0,8.0,3037.0,68.0,175.0,7.0,83.0,110.0,748.0,,37.5198,28.0,8.0,99.0,42.0,173.0,,39.0,0.0,328.0,41.0,,425.0,102.0,38.0,,,447.0,35.0,73.0,195.0,65.0,0.0,,1025.0,443.0,47.0,5.0,,,284.0,25.0,42.0,1723.0,31.0,356.0,,9.0,58.0,68.0,7.0,12.0,7.0,2.2296,22.0,2.0,1.0,1.0,4.0,13.0,47.0,5.0,85.0,1.0,20.0,2.0,14.0,,23.0,5.0,15.0,12.0,31.0,166.0,97.0,8.0,18.0,2.1546,46.0,14.0,1.0,1.0,15.0,7.0,4.0,4.0,7.0,1.0,1.0,1.0,1.0,,,3.0,,22.0,2.0,5.0,15.0,,,,,,,,,,1.0,2.0,,,
514613,Zak Johnson,Defender,Sunderland U21,12938,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232356,Jenson Jones,Defender,Sunderland,56,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158534,Kyle Walker-Peters,Defender,West Ham United,21,England,2025-26,64.0,0.3849,0.0,,2.0,44.0,,1.0,61.0,23.0,15.0,86.0,19.0,596.0,,,31.0,4.0,1380.0,19.0,97.0,1.0,35.0,85.0,495.0,,26.3074,7.0,3.0,34.0,25.0,39.0,,25.0,1.0,161.0,18.0,,215.0,59.0,23.0,,,298.0,24.0,19.0,130.0,12.0,0.0,,588.0,160.0,30.0,16.0,,,213.0,9.0,15.0,968.0,12.0,213.0,,2.0,25.0,29.0,1.0,,3.0,1.0415,5.0,1.0,1.0,0.0,8.0,1.0,19.0,,45.0,1.0,14.0,,8.0,,25.0,,2.0,4.0,12.0,129.0,102.0,3.0,6.0,1.1305,10.0,4.0,,,1.0,,2.0,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,5.0,,,
214048,Maximilian Kilman,Defender,West Ham United,21,England,2025-26,63.0,0.3092,0.0,,,16.0,,,34.0,21.0,17.0,83.0,2.0,687.0,16.0,,82.0,1.0,1559.0,35.0,69.0,2.0,8.0,22.0,577.0,,35.6594,4.0,9.0,111.0,37.0,261.0,,2.0,0.0,132.0,7.0,,213.0,43.0,21.0,,,187.0,35.0,2.0,50.0,47.0,0.0,16.0,658.0,98.0,8.0,4.0,,,181.0,9.0,27.0,916.0,18.0,418.0,,4.0,49.0,20.0,1.0,2.0,1.0,0.0701,5.0,,,,4.0,1.0,13.0,2.0,28.0,,8.0,1.0,1.0,,6.0,2.0,4.0,24.0,16.0,32.0,,,3.0,0.5682,,4.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,4.0,,,
220362,Axel Disasi,Defender,Chelsea U21,12943,France,2025-26,22.0,0.0513,0.0,,,14.0,,,35.0,14.0,14.0,76.0,,566.0,44.0,,31.0,6.0,1255.0,13.0,38.0,2.0,10.0,20.0,460.0,,13.5883,1.0,4.0,49.0,17.0,200.0,,4.0,0.0,60.0,8.0,,187.0,32.0,14.0,,,125.0,15.0,,29.0,18.0,0.0,44.0,514.0,89.0,10.0,2.0,,,136.0,13.0,30.0,711.0,16.0,365.0,,1.0,41.0,16.0,,1.0,3.0,0.9141,4.0,,1.0,,,,10.0,1.0,9.0,,4.0,1.0,,,3.0,1.0,1.0,12.0,5.0,43.0,1.0,1.0,1.0,1.0198,,,,,1.0,,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
613804,El Hadji Malick Diouf,Defender,West Ham United,21,Senegal,2025-26,118.0,2.4884,0.0,,1.0,44.0,,4.0,137.0,32.0,30.0,266.0,72.0,1038.0,,,82.0,6.0,2711.0,37.0,137.0,4.0,61.0,92.0,715.0,,41.7578,24.0,21.0,116.0,47.0,321.0,,25.0,0.0,255.0,18.0,,468.0,126.0,32.0,,,413.0,43.0,79.0,173.0,45.0,0.0,,1027.0,492.0,20.0,23.0,,,29.0,33.0,57.0,1821.0,78.0,388.0,,6.0,129.0,91.0,25.0,5.0,4.0,0.1083,13.0,,2.0,,2.0,29.0,30.0,1.0,81.0,,24.0,,24.0,,43.0,1.0,9.0,13.0,28.0,220.0,183.0,6.0,11.0,0.5677,45.0,18.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,,,,,,3.0,,,7.0,,2.0,5.0,1.0,,,,,,,,,2.0,3.0,,,
233963,Konstantinos Mavropanos,Defender,West Ham United,21,Greece,2025-26,71.0,0.7023,0.0,,,40.0,,,99.0,31.0,27.0,208.0,3.0,1171.0,1.0,,123.0,6.0,2528.0,39.0,134.0,4.0,13.0,50.0,874.0,,35.9401,4.0,13.0,194.0,43.0,214.0,,9.0,1.0,205.0,9.0,,444.0,103.0,31.0,,,357.0,39.0,3.0,82.0,84.0,0.0,1.0,1134.0,236.0,25.0,2.0,,,447.0,49.0,89.0,1600.0,50.0,607.0,,2.0,109.0,56.0,1.0,3.0,8.0,4.2854,20.0,3.0,2.0,0.0,4.0,1.0,40.0,3.0,32.0,3.0,15.0,,,2.0,2.0,3.0,12.0,30.0,16.0,66.0,3.0,,6.0,2.5519,2.0,1.0,3.0,,,,5.0,5.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,4.0,,,
462116,Jean-Clair Todibo,Defender,West Ham United,21,France,2025-26,46.0,0.3341,1.0,,1.0,38.0,,,59.0,23.0,22.0,99.0,3.0,782.0,17.0,,50.0,1.0,1817.0,25.0,69.0,3.0,17.0,44.0,658.0,,36.4018,4.0,4.0,98.0,37.0,232.0,,3.0,0.0,115.0,14.0,,272.0,89.0,23.0,,,211.0,34.0,3.0,65.0,25.0,1.0,17.0,749.0,123.0,24.0,4.0,,,223.0,17.0,25.0,1033.0,20.0,472.0,,5.0,40.0,38.0,,1.0,,,1.0,,1.0,,1.0,,9.0,1.0,21.0,,14.0,2.0,5.0,,6.0,1.0,1.0,13.0,8.0,55.0,2.0,5.0,5.0,0.2442,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,
214590,Aaron Wan-Bissaka,Defender,West Ham United,21,DR Congo,2025-26,82.0,1.0003,0.0,,2.0,33.0,,2.0,125.0,25.0,23.0,172.0,26.0,738.0,,,46.0,3.0,2084.0,24.0,83.0,4.0,47.0,61.0,542.0,,38.3231,16.0,13.0,94.0,43.0,59.0,,12.0,0.0,165.0,20.0,,319.0,75.0,25.0,,,358.0,39.0,26.0,119.0,22.0,0.0,,734.0,319.0,23.0,16.0,,,237.0,40.0,24.0,1352.0,39.0,224.0,,4.0,47.0,47.0,16.0,,,,,,1.0,,2.0,16.0,15.0,,58.0,,10.0,,17.0,,32.0,,,7.0,23.0,123.0,166.0,4.0,11.0,,55.0,6.0,2.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,
536109,Ollie Scarles,Defender,West Ham United U21,12944,England,2025-26,29.0,0.3113,0.0,,1.0,30.0,,1.0,29.0,13.0,9.0,54.0,10.0,275.0,,,14.0,,659.0,7.0,46.0,1.0,14.0,39.0,203.0,,14.7489,5.0,8.0,30.0,16.0,80.0,,7.0,0.0,75.0,8.0,,122.0,35.0,13.0,,,110.0,15.0,31.0,61.0,7.0,0.0,,271.0,117.0,22.0,2.0,,,14.0,13.0,18.0,500.0,13.0,114.0,,2.0,25.0,16.0,2.0,,,,3.0,,1.0,,4.0,3.0,7.0,,22.0,,8.0,,7.0,,7.0,,3.0,1.0,7.0,59.0,46.0,5.0,5.0,0.177,9.0,4.0,,,,,,,,,,,,,1.0,,1.0,18.0,,,18.0,,,,,,,,,,,2.0,,,
643473,Airidas Golambeckis,Defender,West Ham United U21,12944,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602903,Ezra Mayers,Defender,West Ham United U21,12944,England,2025-26,2.0,0.4908,0.0,,,,,,7.0,6.0,,13.0,1.0,81.0,,,4.0,,113.0,1.0,4.0,,5.0,1.0,64.0,,3.7573,2.0,1.0,4.0,3.0,32.0,,,0.0,6.0,3.0,,36.0,6.0,6.0,,,46.0,3.0,1.0,2.0,3.0,0.0,,81.0,17.0,,1.0,,,6.0,1.0,4.0,101.0,3.0,24.0,,0.0,6.0,4.0,2.0,1.0,,,,,,,6.0,2.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,7.0,3.0,,,0.1188,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
87835,Matt Doherty,Defender,Wolverhampton Wanderers,39,Ireland,2025-26,38.0,0.1836,0.0,,,16.0,,,37.0,11.0,11.0,58.0,5.0,298.0,,,31.0,,791.0,10.0,45.0,2.0,5.0,24.0,225.0,,11.8481,3.0,1.0,37.0,15.0,28.0,,6.0,0.0,83.0,3.0,,121.0,28.0,11.0,,,98.0,13.0,5.0,52.0,21.0,0.0,,288.0,76.0,8.0,2.0,,,104.0,7.0,15.0,427.0,7.0,144.0,,4.0,21.0,20.0,2.0,2.0,,,1.0,,,,,2.0,7.0,,28.0,,8.0,,,,3.0,,1.0,6.0,16.0,45.0,15.0,8.0,9.0,0.0893,2.0,,,,,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,
490721,Hugo Bueno,Defender,Wolverhampton Wanderers,39,Spain,2025-26,152.0,3.5144,0.0,,3.0,67.0,,,116.0,35.0,26.0,165.0,72.0,848.0,,,42.0,3.0,2364.0,23.0,141.0,6.0,67.0,122.0,658.0,,41.5771,36.0,8.0,67.0,44.0,226.0,,24.0,0.0,293.0,25.0,,281.0,115.0,35.0,,,382.0,38.0,109.0,251.0,19.0,0.0,,807.0,426.0,39.0,31.0,,,68.0,38.0,25.0,1692.0,31.0,359.0,,3.0,49.0,75.0,41.0,4.0,6.0,1.1557,12.0,1.0,3.0,0.0,9.0,58.0,47.0,3.0,129.0,1.0,28.0,,46.0,,78.0,3.0,6.0,4.0,18.0,273.0,189.0,9.0,13.0,0.8586,28.0,18.0,,2.0,3.0,1.0,2.0,2.0,1.0,3.0,,,3.0,1.0,,,,45.0,,12.0,29.0,,1.0,1.0,0.0596,,,,,,1.0,4.0,,,
231480,Santiago Bueno,Defender,Wolverhampton Wanderers,39,Uruguay,2025-26,93.0,1.4514,0.0,,1.0,50.0,,2.0,80.0,29.0,28.0,147.0,4.0,1085.0,2.0,,94.0,4.0,2553.0,46.0,109.0,5.0,29.0,61.0,882.0,,45.2471,9.0,19.0,116.0,47.0,273.0,,11.0,0.0,202.0,22.0,,344.0,68.0,29.0,,,290.0,42.0,4.0,108.0,48.0,0.0,2.0,1055.0,175.0,28.0,,,,394.0,27.0,56.0,1435.0,32.0,650.0,,4.0,67.0,50.0,2.0,2.0,7.0,3.0762,8.0,3.0,2.0,2.0,1.0,2.0,41.0,2.0,47.0,1.0,22.0,1.0,2.0,1.0,7.0,2.0,1.0,21.0,30.0,74.0,7.0,1.0,9.0,2.278,1.0,2.0,1.0,1.0,,,4.0,4.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,4.0,,,
