playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,goalAssists,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulCrossesAndCorners,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,secondGoalAssists,expectedGoalsFreekick,throughBalls,successfulLayoffs,goals,awayGoals,oboxBlocked,unsuccessfulLayoffs,homeGoals,headedGoals,freekickTotal,attemptsFromSetPieces,shotsBlockedOutsideBox,foulWonPenalty,offsides,hitWoodwork,handballsConceded,rightFootGoals,redCards2ndYellow,clearancesOffTheLine,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,ownGoalScored,penaltiesTaken,penaltyGoals,leftFootGoals,setPiecesGoals,otherGoals
38454,Dejan Lovren,Defender,PAOK Salonika,237,Croatia,2013-14,111.0,,0.2116,0.0,,61.0,,192.0,31.0,31.0,291.0,1625.0,,,166.0,12.0,,2788.0,65.0,188.0,8.0,,33.0,87.0,1148.0,,,2.0,35.5658,22.0,239.0,37.0,46.0,539.0,,22.0,1.0,299.0,,684.0,159.0,31.0,,,13.0,3.0,,349.0,29.0,9.0,133.0,101.0,0.0,,1583.0,321.0,48.0,7.0,,,294.0,26.0,186.0,2155.0,77.0,985.0,7.0,,7.0,99.0,106.0,,6.0,4.0,1.0,0.4411,16.0,1.0,3.0,,1.0,,1.0,1.0,34.0,,1.0,5.0,14.0,1.0,3.0,5.0,12.0,2.0,9.0,85.0,108.0,8.0,1.0,1.5561,,0.1204,,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,
38580,José Fonte,Defender,Sporting Braga,372,Portugal,2013-14,109.0,,0.5049,0.0,,68.0,,195.0,36.0,35.0,337.0,1929.0,,,138.0,15.0,,3181.0,52.0,171.0,10.0,3.0,20.0,85.0,1415.0,,,3.0,40.9367,32.0,297.0,41.0,57.0,304.0,,16.0,1.0,280.0,,773.0,165.0,36.0,,,16.0,1.0,2.0,378.0,31.0,5.0,142.0,86.0,0.0,,1866.0,364.0,52.0,3.0,,,651.0,33.0,177.0,2502.0,116.0,1218.0,10.0,,7.0,142.0,92.0,4.0,7.0,6.0,,1.8593,13.0,,10.0,1.0,,4.0,3.0,3.0,33.0,,3.0,7.0,10.0,,10.0,7.0,7.0,3.0,19.0,74.0,201.0,3.0,,1.8346,1.0,,,3.0,3.0,1.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,
18421,Daniel Fox,Defender,Wigan Athletic,111,Scotland,2013-14,10.0,,0.0463,0.0,,4.0,,16.0,3.0,3.0,31.0,116.0,,,9.0,1.0,,258.0,4.0,10.0,1.0,,2.0,5.0,80.0,,,,3.979,1.0,10.0,4.0,6.0,41.0,,1.0,0.0,20.0,,52.0,19.0,3.0,,,1.0,,2.0,36.0,3.0,2.0,11.0,5.0,0.0,,113.0,47.0,3.0,,,,3.0,3.0,5.0,187.0,9.0,50.0,2.0,,0.0,15.0,8.0,1.0,1.0,,,,,1.0,4.0,,,1.0,,,1.0,5.0,1.0,,1.0,,5.0,,,1.0,1.0,3.0,20.0,28.0,1.0,0.0409,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
101184,Calum Chambers,Defender,Cardiff City,97,England,2013-14,107.0,,1.2424,0.0,,45.0,,158.0,22.0,18.0,177.0,861.0,,,73.0,4.0,,1641.0,32.0,113.0,5.0,,44.0,72.0,659.0,,,2.0,26.3683,7.0,71.0,29.0,75.0,18.0,,11.0,0.0,220.0,,337.0,93.0,22.0,,,7.0,,27.0,373.0,24.0,43.0,147.0,41.0,0.0,,853.0,353.0,38.0,17.0,,,328.0,21.0,25.0,1481.0,28.0,329.0,3.0,,0.0,19.0,65.0,18.0,,1.0,7.0,0.3227,5.0,,69.0,4.0,1.0,18.0,,,12.0,30.0,12.0,,24.0,1.0,69.0,,4.0,12.0,5.0,37.0,178.0,186.0,3.0,0.2844,1.0,,,7.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
106760,Luke Shaw,Defender,Manchester United,1,England,2013-14,183.0,,2.3371,0.0,,72.0,,229.0,35.0,35.0,293.0,1402.0,,,109.0,13.0,,2992.0,48.0,232.0,8.0,,74.0,171.0,1069.0,,,2.0,36.3331,7.0,122.0,38.0,135.0,599.0,,45.0,0.0,415.0,,481.0,175.0,35.0,,,11.0,,44.0,659.0,30.0,90.0,306.0,61.0,0.0,,1372.0,592.0,61.0,56.0,,,40.0,27.0,40.0,2490.0,48.0,479.0,10.0,,4.0,64.0,76.0,29.0,7.0,10.0,11.0,1.9928,17.0,1.0,113.0,,6.0,29.0,4.0,4.0,42.0,47.0,34.0,2.0,42.0,6.0,113.0,2.0,7.0,25.0,4.0,37.0,282.0,308.0,5.0,0.8649,,0.0687,2.0,4.0,,,5.0,,,,1.0,1.0,5.0,1.0,,1.0,2.0,,,,,,,,,,,,
15976,Jos Hooiveld,Defender,Southampton,20,Netherlands,2013-14,15.0,,0.0084,0.0,,8.0,,18.0,3.0,3.0,27.0,164.0,,,17.0,,,270.0,8.0,19.0,,,2.0,10.0,118.0,,,1.0,4.2933,2.0,22.0,6.0,7.0,60.0,,2.0,0.0,34.0,,60.0,11.0,3.0,,,2.0,,,25.0,6.0,1.0,17.0,9.0,0.0,,155.0,31.0,6.0,,,,27.0,3.0,19.0,209.0,11.0,112.0,,,1.0,9.0,8.0,,1.0,,,,,,2.0,,,,,,2.0,,,1.0,,,2.0,1.0,,1.0,,5.0,17.0,,,0.0617,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
169359,Matt Targett,Defender,Newcastle United U21,12970,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40145,Jack Cork,Defender,Burnley U21,19587,England,2013-14,114.0,,0.9174,0.0,,65.0,,152.0,28.0,21.0,185.0,1332.0,,,72.0,4.0,,1736.0,41.0,124.0,6.0,,26.0,93.0,1036.0,,,1.0,23.685,2.0,48.0,26.0,73.0,418.0,,16.0,0.0,238.0,,375.0,144.0,28.0,,,18.0,,7.0,589.0,20.0,31.0,166.0,31.0,0.0,,1309.0,249.0,47.0,16.0,,,369.0,23.0,111.0,1630.0,12.0,561.0,8.0,,5.0,33.0,39.0,3.0,7.0,4.0,2.0,0.2385,11.0,1.0,12.0,7.0,4.0,3.0,,,6.0,,14.0,,16.0,4.0,12.0,,7.0,6.0,2.0,29.0,170.0,4.0,11.0,0.52,1.0,,2.0,26.0,,,7.0,,,,,,7.0,1.0,1.0,1.0,,,,,,,,,,,,,
81012,Ryan Fredericks,Defender,Bournemouth,91,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58621,Kyle Walker,Defender,Burnley,90,England,2013-14,129.0,,1.4242,0.0,,53.0,,183.0,26.0,26.0,249.0,1395.0,,,80.0,9.0,,2298.0,31.0,151.0,3.0,,34.0,102.0,1046.0,,,3.0,41.5131,7.0,68.0,36.0,98.0,135.0,,31.0,0.0,280.0,,527.0,147.0,26.0,,,9.0,,12.0,677.0,33.0,46.0,200.0,49.0,0.0,,1350.0,472.0,44.0,22.0,,,556.0,26.0,100.0,2151.0,55.0,487.0,7.0,,5.0,66.0,55.0,12.0,5.0,5.0,10.0,0.2396,12.0,2.0,48.0,,4.0,18.0,,,20.0,75.0,29.0,,17.0,4.0,71.0,,7.0,21.0,5.0,57.0,177.0,216.0,1.0,0.6854,1.0,0.4509,1.0,8.0,1.0,0.0,5.0,,1.0,,7.0,7.0,5.0,,1.0,1.0,,1.0,,,22.0,4.0,18.0,,,,,1.0,
38290,Danny Rose,Defender,Watford,57,England,2013-14,111.0,,1.2913,1.0,,57.0,,139.0,22.0,22.0,191.0,908.0,,,51.0,5.0,,1902.0,23.0,150.0,7.0,1.0,42.0,122.0,671.0,,,,25.1117,11.0,68.0,23.0,88.0,352.0,,43.0,1.0,261.0,,427.0,128.0,22.0,,,11.0,,19.0,401.0,16.0,45.0,210.0,28.0,1.0,,881.0,398.0,46.0,23.0,,,30.0,30.0,46.0,1593.0,49.0,331.0,12.0,,4.0,52.0,53.0,15.0,1.0,3.0,6.0,1.1296,14.0,2.0,71.0,,,15.0,2.0,2.0,30.0,67.0,14.0,1.0,15.0,,71.0,1.0,11.0,14.0,8.0,44.0,99.0,174.0,4.0,0.9745,,,1.0,3.0,1.0,1.0,,,0.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
37742,Younes Kaboul,Defender,Watford,57,France,2013-14,35.0,,1.1899,2.0,,25.0,,93.0,13.0,11.0,148.0,541.0,,,43.0,2.0,,943.0,14.0,63.0,5.0,1.0,17.0,34.0,355.0,,,,18.4777,10.0,82.0,19.0,21.0,108.0,,4.0,0.0,98.0,,290.0,53.0,13.0,,,8.0,,2.0,169.0,14.0,8.0,55.0,29.0,2.0,,521.0,167.0,17.0,5.0,,,104.0,9.0,38.0,728.0,47.0,224.0,2.0,,1.0,55.0,24.0,,1.0,4.0,,1.8585,7.0,1.0,6.0,2.0,,,3.0,3.0,17.0,,5.0,,7.0,,6.0,,3.0,2.0,2.0,25.0,39.0,4.0,,1.8287,,,,2.0,1.0,0.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,
39194,Jan Vertonghen,Defender,Anderlecht,241,Belgium,2013-14,78.0,,0.6439,0.0,,32.0,,110.0,23.0,23.0,170.0,994.0,,,75.0,10.0,,2004.0,18.0,123.0,2.0,,41.0,66.0,750.0,,,2.0,28.3454,5.0,106.0,25.0,60.0,401.0,,24.0,0.0,201.0,,377.0,150.0,23.0,,,4.0,,7.0,344.0,23.0,34.0,126.0,57.0,0.0,,957.0,266.0,28.0,17.0,,,128.0,12.0,74.0,1450.0,57.0,485.0,3.0,,4.0,60.0,49.0,5.0,2.0,3.0,3.0,0.3895,11.0,,21.0,,3.0,5.0,,,16.0,15.0,9.0,1.0,20.0,3.0,21.0,1.0,8.0,7.0,6.0,42.0,88.0,70.0,1.0,0.6464,,0.1609,1.0,3.0,,,1.0,1.0,,,3.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,
62305,Vlad Chiriches,Defender,FCSB,265,Romania,2013-14,69.0,,0.4404,0.0,,37.0,,60.0,17.0,16.0,85.0,763.0,,,52.0,6.0,,1412.0,27.0,88.0,4.0,,10.0,63.0,579.0,,,2.0,21.75,2.0,74.0,19.0,42.0,276.0,,15.0,0.0,157.0,,276.0,112.0,17.0,,,8.0,1.0,4.0,205.0,15.0,15.0,105.0,25.0,0.0,,743.0,118.0,29.0,13.0,,,179.0,13.0,99.0,1002.0,24.0,473.0,3.0,,1.0,25.0,30.0,,,1.0,2.0,0.2903,4.0,,2.0,1.0,,,,,3.0,,5.0,,5.0,,2.0,,3.0,,4.0,39.0,32.0,2.0,2.0,0.1239,,,1.0,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,
49539,Kyle Naughton,Defender,Swansea City,80,England,2013-14,96.0,,1.0999,0.0,,59.0,,123.0,22.0,19.0,172.0,1020.0,,,51.0,6.0,,1744.0,26.0,106.0,6.0,,26.0,81.0,813.0,,,1.0,27.6078,8.0,51.0,28.0,70.0,171.0,,13.0,0.0,202.0,,416.0,87.0,22.0,,,12.0,,5.0,545.0,22.0,30.0,151.0,25.0,0.0,,1004.0,335.0,47.0,9.0,,,307.0,23.0,35.0,1537.0,40.0,312.0,12.0,,6.0,49.0,37.0,6.0,2.0,1.0,2.0,0.185,7.0,,45.0,3.0,1.0,9.0,,,8.0,67.0,14.0,,11.0,1.0,50.0,,6.0,7.0,4.0,32.0,126.0,144.0,2.0,0.2363,,,,1.0,,,2.0,,,,,,2.0,,,,1.0,,,,7.0,2.0,4.0,,,,,,
12679,Michael Dawson,Defender,Nottingham Forest,17,England,2013-14,111.0,,0.4239,0.0,,47.0,,166.0,32.0,31.0,289.0,1572.0,,,201.0,13.0,,2838.0,69.0,189.0,7.0,,16.0,57.0,1085.0,,,3.0,44.4774,22.0,250.0,40.0,42.0,303.0,,14.0,0.0,300.0,,662.0,107.0,32.0,,,13.0,,,401.0,33.0,5.0,99.0,132.0,0.0,,1509.0,311.0,34.0,2.0,,,542.0,29.0,198.0,2048.0,92.0,882.0,13.0,,7.0,123.0,61.0,,3.0,2.0,,0.485,14.0,,,1.0,,,2.0,2.0,35.0,,7.0,3.0,4.0,,,3.0,12.0,3.0,23.0,68.0,65.0,4.0,1.0,1.0183,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
106603,Ezekiel Fryers,Defender,Swindon Town,46,England,2013-14,13.0,,0.217,0.0,,11.0,,45.0,7.0,3.0,60.0,239.0,,,11.0,2.0,,399.0,6.0,21.0,1.0,,12.0,16.0,163.0,,,,6.8977,5.0,10.0,6.0,7.0,85.0,,5.0,0.0,34.0,,121.0,26.0,7.0,,,3.0,,1.0,92.0,5.0,4.0,23.0,5.0,0.0,,233.0,93.0,8.0,1.0,,,14.0,1.0,16.0,351.0,18.0,92.0,,,0.0,15.0,16.0,5.0,1.0,,,,1.0,,7.0,4.0,,5.0,,,3.0,13.0,2.0,1.0,4.0,,7.0,1.0,1.0,2.0,2.0,7.0,19.0,27.0,,0.0865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153265,Milos Veljkovic,Defender,Crvena zvezda,214,Serbia,2013-14,1.0,,0.0056,0.0,,,,6.0,2.0,,7.0,43.0,,,,,,30.0,,,,,1.0,,35.0,,,,0.3078,,,,1.0,10.0,,,0.0,1.0,,11.0,1.0,2.0,,,,,,11.0,,,1.0,,0.0,,43.0,7.0,,,,,15.0,,1.0,46.0,1.0,25.0,,,0.0,1.0,3.0,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,2.0,7.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
39487,Erik Pieters,Defender,Derby County,24,Netherlands,2013-14,191.0,,1.9625,0.0,,119.0,,223.0,36.0,34.0,299.0,1212.0,,,123.0,7.0,,2902.0,49.0,240.0,8.0,1.0,89.0,166.0,864.0,,,4.0,53.0837,14.0,126.0,46.0,142.0,395.0,,36.0,1.0,431.0,,536.0,146.0,36.0,,,30.0,1.0,19.0,455.0,38.0,38.0,308.0,74.0,0.0,,1173.0,488.0,89.0,13.0,,,85.0,57.0,49.0,2161.0,49.0,469.0,25.0,,5.0,76.0,97.0,11.0,1.0,1.0,4.0,0.7858,9.0,2.0,50.0,2.0,,11.0,,,15.0,69.0,14.0,1.0,41.0,,50.0,1.0,8.0,6.0,14.0,56.0,196.0,275.0,5.0,0.2787,,,,10.0,1.0,0.0,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,1.0,,
12413,Robert Huth,Defender,Leicester City,13,Germany,2013-14,53.0,,0.2495,0.0,,25.0,,48.0,12.0,12.0,70.0,360.0,,,59.0,3.0,,1067.0,20.0,73.0,2.0,,7.0,34.0,270.0,,,,16.7077,12.0,63.0,14.0,33.0,108.0,,7.0,0.0,126.0,,141.0,37.0,12.0,,,7.0,,,46.0,12.0,8.0,67.0,39.0,0.0,,355.0,86.0,18.0,3.0,,,74.0,24.0,20.0,531.0,21.0,244.0,4.0,,4.0,22.0,23.0,,2.0,2.0,,,9.0,1.0,,,,,2.0,2.0,19.0,,2.0,2.0,6.0,,,2.0,7.0,3.0,8.0,24.0,37.0,,1.0,0.8458,,,1.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
61595,Marc Muniesa,Defender,Stoke City U23,6927,Spain,2013-14,51.0,,0.0938,0.0,,34.0,,47.0,13.0,7.0,57.0,352.0,,,33.0,,,827.0,20.0,62.0,5.0,,13.0,49.0,277.0,,,2.0,14.7154,3.0,39.0,13.0,31.0,124.0,,6.0,0.0,113.0,,150.0,43.0,13.0,,,9.0,1.0,2.0,122.0,8.0,7.0,80.0,13.0,0.0,,343.0,96.0,25.0,10.0,,,32.0,5.0,18.0,573.0,8.0,173.0,3.0,,0.0,10.0,23.0,,1.0,,,,2.0,,12.0,6.0,,,,,3.0,13.0,2.0,,7.0,,12.0,,2.0,4.0,5.0,16.0,46.0,47.0,1.0,0.113,,,,3.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
37869,Ryan Shawcross,Defender,Stoke City U23,6927,England,2013-14,105.0,,0.5954,1.0,,37.0,,211.0,37.0,37.0,326.0,1269.0,,,219.0,9.0,,3292.0,64.0,209.0,10.0,1.0,16.0,54.0,811.0,,,5.0,58.2601,46.0,318.0,51.0,41.0,126.0,,27.0,1.0,314.0,,711.0,106.0,37.0,,,14.0,1.0,3.0,337.0,41.0,8.0,95.0,155.0,0.0,,1234.0,354.0,23.0,4.0,,,341.0,29.0,132.0,1829.0,75.0,606.0,6.0,,5.0,115.0,83.0,,2.0,4.0,,1.0848,18.0,,5.0,,,,3.0,3.0,44.0,,8.0,2.0,10.0,,5.0,2.0,14.0,4.0,44.0,37.0,91.0,2.0,,2.3675,,,,3.0,1.0,0.0,,,1.0,,,,,,6.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,
19714,Andy Wilkinson,Defender,Stoke City,110,England,2013-14,16.0,,0.0206,0.0,,7.0,,13.0,5.0,2.0,20.0,86.0,,,10.0,1.0,,274.0,3.0,16.0,3.0,1.0,5.0,9.0,60.0,,,2.0,11.1168,2.0,16.0,9.0,13.0,5.0,,2.0,0.0,32.0,,31.0,7.0,5.0,,,3.0,,,30.0,6.0,1.0,22.0,7.0,0.0,,86.0,40.0,4.0,,,,32.0,6.0,6.0,164.0,5.0,36.0,2.0,,1.0,7.0,5.0,,,1.0,,0.4473,1.0,,6.0,3.0,,,1.0,1.0,1.0,8.0,,,5.0,,6.0,,,,1.0,3.0,18.0,21.0,1.0,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45158,Ryan Shotton,Defender,Middlesbrough PL2,7138,England,2013-14,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52828,Valentin Roberge,Defender,AEK Larnaca,3014,France,2013-14,27.0,,0.1575,0.0,,22.0,,29.0,9.0,7.0,45.0,319.0,,,22.0,1.0,,668.0,13.0,37.0,2.0,,4.0,28.0,252.0,,,1.0,11.4042,4.0,36.0,14.0,14.0,108.0,,7.0,0.0,64.0,,134.0,37.0,9.0,,,9.0,,,113.0,12.0,1.0,42.0,9.0,0.0,,309.0,53.0,13.0,1.0,,,59.0,8.0,22.0,419.0,17.0,161.0,2.0,,1.0,16.0,15.0,,,1.0,,0.1625,2.0,1.0,1.0,2.0,,,1.0,1.0,3.0,,2.0,,2.0,,1.0,,1.0,1.0,6.0,7.0,18.0,,1.0,0.0899,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
17997,Phil Bardsley,Defender,Stockport County,48,Scotland,2013-14,105.0,,1.4569,0.0,,59.0,,144.0,26.0,26.0,209.0,874.0,,,75.0,6.0,,2248.0,37.0,140.0,7.0,,31.0,102.0,615.0,,,1.0,45.4755,15.0,62.0,41.0,68.0,150.0,,20.0,1.0,245.0,,366.0,92.0,26.0,,,8.0,,9.0,391.0,34.0,31.0,170.0,38.0,0.0,,853.0,359.0,51.0,24.0,,,192.0,24.0,50.0,1526.0,57.0,283.0,10.0,,9.0,65.0,40.0,9.0,7.0,8.0,5.0,1.8514,24.0,,54.0,,5.0,9.0,1.0,1.0,28.0,39.0,19.0,2.0,6.0,5.0,54.0,2.0,16.0,11.0,21.0,23.0,166.0,203.0,4.0,1.4658,,,3.0,7.0,2.0,0.0,5.0,,2.0,,,,5.0,1.0,4.0,1.0,,1.0,,1.0,2.0,,,2.0,,,1.0,,
11958,Andrea Dossena,Defender,Leyton Orient,85,Italy,2013-14,18.0,,0.5299,1.0,,13.0,,59.0,7.0,6.0,73.0,206.0,,,6.0,,,490.0,1.0,20.0,3.0,,12.0,15.0,121.0,,,,6.9045,2.0,7.0,10.0,17.0,64.0,,2.0,0.0,38.0,,111.0,20.0,7.0,,,4.0,,,69.0,7.0,1.0,32.0,5.0,1.0,,201.0,105.0,9.0,,,,7.0,6.0,12.0,325.0,9.0,68.0,1.0,,1.0,14.0,23.0,4.0,1.0,,1.0,,3.0,,19.0,1.0,,4.0,,,2.0,7.0,5.0,,3.0,,19.0,,3.0,3.0,,11.0,24.0,39.0,2.0,0.1655,,0.0816,,3.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
1841,Wes Brown,Defender,Blackburn Rovers U23,7590,England,2013-14,71.0,,0.635,3.0,,26.0,,130.0,25.0,24.0,177.0,892.0,,,81.0,9.0,,2064.0,30.0,97.0,5.0,,23.0,46.0,619.0,,,,35.2311,12.0,129.0,28.0,41.0,271.0,,17.0,0.0,168.0,,435.0,96.0,25.0,,,1.0,1.0,2.0,237.0,23.0,8.0,87.0,51.0,3.0,,860.0,194.0,25.0,6.0,,,128.0,18.0,96.0,1186.0,40.0,478.0,6.0,,2.0,47.0,51.0,,3.0,1.0,,0.1626,13.0,1.0,,1.0,,,1.0,1.0,27.0,,5.0,3.0,11.0,,,3.0,12.0,,24.0,29.0,58.0,4.0,,2.0444,,,,7.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
51955,Ondrej Celustka,Defender,Sparta Prague,206,Czech Republic,2013-14,61.0,,0.7221,0.0,,33.0,,106.0,21.0,14.0,132.0,554.0,,,43.0,4.0,,1332.0,19.0,67.0,2.0,,23.0,43.0,406.0,,,2.0,22.7692,2.0,48.0,22.0,42.0,25.0,,7.0,0.0,128.0,,255.0,36.0,21.0,,,7.0,,10.0,234.0,20.0,22.0,85.0,24.0,0.0,,545.0,241.0,26.0,4.0,,,189.0,12.0,16.0,916.0,23.0,193.0,2.0,,1.0,26.0,34.0,5.0,1.0,3.0,1.0,0.5836,6.0,,43.0,7.0,2.0,5.0,1.0,1.0,14.0,27.0,3.0,,11.0,2.0,43.0,,3.0,8.0,3.0,12.0,85.0,101.0,3.0,0.2333,,,,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
3736,John O'Shea,Defender,Reading,108,Ireland,2013-14,81.0,,0.7857,1.0,,42.0,,142.0,33.0,33.0,204.0,1268.0,,,121.0,10.0,,2922.0,48.0,127.0,5.0,1.0,13.0,54.0,956.0,,,1.0,52.2493,15.0,170.0,47.0,33.0,232.0,,12.0,0.0,208.0,,528.0,132.0,33.0,,,8.0,1.0,,324.0,42.0,1.0,87.0,73.0,1.0,,1239.0,225.0,34.0,2.0,,,391.0,21.0,108.0,1625.0,49.0,740.0,5.0,,2.0,62.0,68.0,,1.0,1.0,,0.0871,6.0,,3.0,,,,,,26.0,,5.0,,5.0,,3.0,,5.0,1.0,21.0,51.0,117.0,4.0,2.0,1.2297,,,,,1.0,0.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,
39453,Modibo Diakité,Defender,Sunderland,56,France,2013-14,26.0,,0.0085,0.0,,13.0,,39.0,7.0,7.0,49.0,271.0,,,37.0,1.0,,630.0,14.0,46.0,2.0,,3.0,23.0,211.0,,,1.0,13.9839,,42.0,13.0,12.0,59.0,,10.0,0.0,72.0,,118.0,25.0,7.0,,,1.0,,1.0,41.0,11.0,1.0,35.0,23.0,0.0,,266.0,54.0,12.0,2.0,,,79.0,9.0,11.0,364.0,11.0,181.0,3.0,,0.0,10.0,19.0,,1.0,,,,2.0,,,,,,,,3.0,1.0,,1.0,1.0,,,1.0,2.0,3.0,6.0,10.0,15.0,,,0.472,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
17468,Carlos Cuellar,Defender,Norwich City,45,Spain,2013-14,7.0,,0.0217,0.0,,9.0,,14.0,4.0,4.0,26.0,97.0,,,10.0,,,342.0,3.0,20.0,,,4.0,13.0,65.0,,,,8.7811,5.0,36.0,7.0,4.0,18.0,,3.0,0.0,27.0,,42.0,7.0,4.0,,,1.0,,,13.0,7.0,,17.0,7.0,0.0,,92.0,29.0,8.0,1.0,,,21.0,2.0,6.0,168.0,9.0,58.0,,,0.0,12.0,6.0,,,,,,,,1.0,,,,,,2.0,1.0,1.0,,3.0,,1.0,,,,7.0,3.0,16.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
88372,Santiago Vergini,Defender,Sunderland,56,Argentina,2013-14,52.0,,0.2204,0.0,,27.0,,65.0,11.0,10.0,96.0,443.0,,,27.0,3.0,,978.0,15.0,51.0,2.0,,18.0,39.0,333.0,,,,22.6148,,40.0,21.0,37.0,35.0,,3.0,0.0,103.0,,177.0,54.0,11.0,,,6.0,,5.0,135.0,19.0,12.0,76.0,12.0,0.0,,433.0,127.0,21.0,9.0,,,155.0,13.0,14.0,652.0,22.0,212.0,5.0,,2.0,31.0,26.0,,,,,,4.0,,4.0,1.0,,,,,5.0,10.0,2.0,,11.0,,4.0,,4.0,1.0,4.0,15.0,76.0,53.0,,0.3659,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
