playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,setPiecesGoals,foulWonPenalty,leftFootGoals,headedGoals,freekickTotal,attemptsFromSetPieces,ownGoalScored,penaltiesConceded,throwInsToOppositionPlayer,gkSuccessfulDistribution,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,crossesNotClaimed,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,penaltiesTaken,penaltyGoals,penaltiesFaced,drops,penaltiesSaved,savesFromPenalty,overruns,awayGoals,totalTouchesInOppositionBox,penaltyGoalsConceded,winningGoal,homeGoals,timesTackled,secondGoalAssists,otherGoals,lastPlayerTackle,goalKicks
39487,Erik Pieters,Defender,Stoke,110,Netherlands,2015-16,159.0,11.0,1.8588,0.0,2.0,1.0,0.028,116.0,3.0,1.0,223.0,35.0,1.0,4.0,35.0,335.0,83.0,1504.0,,,,,2.0,91.0,10.0,1.0,13.0,,3096.0,,,44.0,219.0,11.0,88.0,172.0,1109.0,1.0,44.7241,18.0,9.0,93.0,45.0,2.0,115.0,497.0,50.0,378.0,39.0,692.0,200.0,35.0,1.0,,25.0,8.0,555.0,34.0,90.0,2.0,287.0,47.0,0.0,1463.0,2.0,15.0,599.0,91.0,8.0,18.0,85.0,58.0,95.0,1.0,,60.0,230.0,2504.0,278.0,3.0,,,57.0,627.0,29.0,1.0,0.1798,10.0,112.0,122.0,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,
9047,Glen Johnson,Defender,Stoke,110,England,2015-16,102.0,9.0,2.008,0.0,5.0,5.0,0.4052,41.0,12.0,2.0,110.0,25.0,3.0,2.0,25.0,162.0,47.0,895.0,,4.0,3.0,,,28.0,9.0,4.0,9.0,1.0,2186.0,1.0,,11.0,100.0,6.0,44.0,83.0,700.0,,28.8167,15.0,7.0,27.0,29.0,2.0,91.0,47.0,11.0,202.0,20.0,338.0,134.0,25.0,4.0,,9.0,24.0,379.0,23.0,47.0,2.0,174.0,17.0,0.0,878.0,7.0,18.0,365.0,32.0,33.0,13.0,375.0,11.0,51.0,,1.0,33.0,135.0,1535.0,191.0,2.0,,3.0,20.0,363.0,9.0,,0.7342,1.0,52.0,42.0,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,
61595,Marc Muniesa,Defender,Stoke,110,Spain,2015-16,46.0,2.0,0.4793,0.0,,,,28.0,3.0,1.0,61.0,15.0,,,12.0,90.0,8.0,530.0,,,,3.0,,26.0,,,2.0,,1111.0,,,15.0,53.0,2.0,24.0,42.0,409.0,,24.606,5.0,4.0,44.0,24.0,,31.0,164.0,8.0,99.0,16.0,258.0,65.0,15.0,,,11.0,5.0,170.0,22.0,9.0,,73.0,11.0,0.0,517.0,3.0,1.0,139.0,17.0,6.0,11.0,75.0,10.0,35.0,,,31.0,33.0,756.0,21.0,1.0,,,13.0,272.0,4.0,,0.1016,2.0,29.0,27.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
17997,Phil Bardsley,Defender,Stoke,110,Scotland,2015-16,29.0,2.0,0.5525,0.0,2.0,2.0,0.18,31.0,5.0,1.0,40.0,11.0,1.0,,9.0,70.0,12.0,300.0,,,2.0,2.0,,15.0,,2.0,2.0,,816.0,,,3.0,61.0,5.0,8.0,49.0,213.0,,16.4627,3.0,4.0,32.0,18.0,,26.0,20.0,15.0,90.0,3.0,118.0,28.0,11.0,2.0,,6.0,1.0,126.0,13.0,12.0,,75.0,12.0,0.0,285.0,3.0,3.0,134.0,25.0,3.0,8.0,109.0,12.0,18.0,,,17.0,53.0,527.0,51.0,1.0,,2.0,20.0,106.0,9.0,,0.1974,1.0,30.0,15.0,0.0634,,1.0,,,1.0,1.0,,,22.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
69960,Philipp Wollscheid,Defender,Stoke,110,Germany,2015-16,90.0,,0.5556,0.0,1.0,,,74.0,1.0,,103.0,31.0,,3.0,30.0,189.0,,1220.0,,,,1.0,,113.0,10.0,,,,2685.0,,,42.0,172.0,11.0,23.0,101.0,942.0,,38.2858,5.0,30.0,164.0,43.0,1.0,48.0,344.0,18.0,262.0,17.0,525.0,136.0,31.0,,,22.0,2.0,279.0,32.0,,1.0,149.0,71.0,0.0,1195.0,1.0,,239.0,52.0,11.0,19.0,299.0,17.0,75.0,,,89.0,52.0,1645.0,1.0,1.0,,,56.0,752.0,4.0,,0.069,2.0,86.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
37869,Ryan Shawcross,Defender,Stoke,110,England,2015-16,62.0,,0.2001,1.0,2.0,,,43.0,6.0,,98.0,20.0,,,20.0,162.0,1.0,592.0,,3.0,,,,75.0,7.0,,,,1697.0,,,25.0,101.0,5.0,8.0,51.0,392.0,,26.2928,1.0,5.0,94.0,26.0,2.0,37.0,85.0,3.0,163.0,4.0,291.0,64.0,20.0,,,8.0,1.0,128.0,21.0,1.0,2.0,88.0,50.0,0.0,578.0,6.0,1.0,204.0,35.0,5.0,19.0,175.0,18.0,39.0,,,38.0,41.0,840.0,3.0,1.0,,,31.0,302.0,4.0,,0.6402,2.0,64.0,55.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,
60794,Adam Matthews,Defender,Sunderland,56,Wales,2015-16,1.0,1.0,0.2038,0.0,,,,2.0,,1.0,2.0,1.0,,,,2.0,1.0,13.0,,,,1.0,,,,,1.0,,36.0,,,,3.0,,1.0,3.0,11.0,,0.6918,,,1.0,1.0,,1.0,,,4.0,,4.0,1.0,1.0,,,1.0,,6.0,1.0,1.0,,4.0,,0.0,13.0,,,5.0,1.0,1.0,,7.0,,,,,,2.0,25.0,4.0,,,,,6.0,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11467,Billy Jones,Defender,Sunderland,56,England,2015-16,108.0,5.0,0.6704,0.0,6.0,4.0,1.764,76.0,8.0,1.0,117.0,24.0,1.0,5.0,23.0,162.0,36.0,569.0,1.0,3.0,3.0,1.0,,96.0,2.0,1.0,5.0,2.0,2033.0,2.0,,35.0,160.0,3.0,41.0,99.0,387.0,,47.2946,11.0,10.0,64.0,45.0,3.0,73.0,63.0,15.0,268.0,24.0,292.0,86.0,24.0,1.0,1.0,21.0,5.0,210.0,42.0,36.0,3.0,172.0,61.0,0.0,563.0,4.0,11.0,294.0,55.0,11.0,17.0,136.0,32.0,30.0,,,20.0,78.0,1156.0,178.0,2.0,1.0,3.0,29.0,202.0,17.0,,2.3309,8.0,45.0,32.0,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151119,DeAndre Yedlin,Defender,Sunderland,56,United States,2015-16,84.0,7.0,,0.0,,1.0,,39.0,4.0,,100.0,23.0,1.0,,21.0,168.0,34.0,519.0,,,,2.0,,54.0,6.0,,7.0,,1812.0,,,30.0,97.0,,42.0,73.0,330.0,,,11.0,10.0,89.0,26.0,,54.0,26.0,12.0,181.0,27.0,252.0,81.0,23.0,,,10.0,15.0,202.0,26.0,34.0,,127.0,24.0,0.0,503.0,3.0,5.0,335.0,29.0,22.0,13.0,166.0,21.0,25.0,,1.0,21.0,75.0,1113.0,152.0,3.0,,,50.0,156.0,11.0,,,2.0,68.0,41.0,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,6.0,,13.0,2.0,0.0,,22.0,,,,
57736,Jan Kirchhoff,Defender,Sunderland,56,Germany,2015-16,104.0,1.0,0.4885,0.0,4.0,2.0,0.0256,51.0,4.0,,125.0,15.0,,4.0,14.0,169.0,4.0,553.0,,,2.0,1.0,,77.0,1.0,,1.0,2.0,1083.0,2.0,1.0,42.0,112.0,1.0,21.0,77.0,346.0,,16.574,12.0,,49.0,14.0,2.0,62.0,123.0,17.0,216.0,9.0,266.0,107.0,15.0,,,11.0,,226.0,13.0,4.0,2.0,139.0,35.0,0.0,550.0,2.0,2.0,225.0,40.0,11.0,3.0,116.0,20.0,35.0,,,38.0,48.0,794.0,3.0,10.0,,2.0,14.0,159.0,10.0,1.0,0.6604,0.0,44.0,32.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,John O'Shea,Defender,Sunderland,56,Ireland,2015-16,44.0,,0.0886,0.0,2.0,3.0,0.9152,32.0,5.0,,67.0,28.0,,,23.0,153.0,,590.0,,,,5.0,,68.0,1.0,,,3.0,2008.0,3.0,,17.0,92.0,2.0,9.0,41.0,391.0,,44.7536,1.0,14.0,183.0,37.0,2.0,27.0,112.0,13.0,136.0,6.0,303.0,68.0,28.0,,,12.0,1.0,124.0,35.0,,2.0,68.0,51.0,0.0,557.0,2.0,1.0,210.0,20.0,,11.0,128.0,19.0,39.0,,,46.0,47.0,909.0,,3.0,,,56.0,313.0,6.0,1.0,0.4353,2.0,86.0,38.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45076,Lamine Koné,Defender,Sunderland,56,Cote d’Ivoire,2015-16,44.0,,0.2836,0.0,,4.0,1.5865,28.0,10.0,,65.0,15.0,1.0,1.0,15.0,150.0,2.0,402.0,2.0,1.0,,,,81.0,4.0,,,2.0,1315.0,2.0,1.0,32.0,85.0,,13.0,36.0,223.0,,19.2365,4.0,12.0,138.0,16.0,,12.0,59.0,4.0,129.0,8.0,226.0,76.0,15.0,,1.0,12.0,,72.0,16.0,2.0,,48.0,49.0,0.0,395.0,6.0,3.0,199.0,16.0,4.0,10.0,86.0,5.0,33.0,,,29.0,31.0,659.0,1.0,1.0,,,57.0,180.0,1.0,1.0,1.6571,0.0,85.0,27.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149016,Lynden Gooch,Defender,Sunderland,56,United States,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74230,Patrick van Aanholt,Defender,Sunderland,56,Netherlands,2015-16,117.0,12.0,3.0068,0.0,7.0,9.0,2.379,85.0,39.0,1.0,158.0,33.0,3.0,3.0,33.0,243.0,41.0,1067.0,4.0,4.0,5.0,,3.0,30.0,6.0,3.0,12.0,2.0,2970.0,2.0,1.0,16.0,157.0,3.0,56.0,143.0,778.0,,59.3446,27.0,12.0,102.0,56.0,2.0,101.0,384.0,12.0,274.0,25.0,419.0,220.0,33.0,3.0,1.0,17.0,19.0,420.0,53.0,44.0,2.0,244.0,14.0,0.0,1043.0,30.0,19.0,469.0,68.0,46.0,10.0,43.0,16.0,63.0,3.0,1.0,46.0,221.0,1907.0,203.0,,2.0,5.0,54.0,416.0,15.0,,2.6384,2.0,85.0,68.0,0.5412,1.0,,4.0,,8.0,8.0,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154558,Thomas Robson,Defender,Sunderland,56,England,2015-16,4.0,,0.0075,0.0,,,,4.0,,,6.0,1.0,,,1.0,11.0,1.0,36.0,,,,,,3.0,,,,,90.0,,,1.0,9.0,,1.0,7.0,22.0,,1.3888,,2.0,3.0,2.0,,3.0,9.0,1.0,13.0,,19.0,5.0,1.0,,,2.0,1.0,14.0,2.0,1.0,,10.0,2.0,0.0,34.0,,,16.0,2.0,2.0,,1.0,,1.0,,,3.0,7.0,70.0,15.0,,,,5.0,11.0,,,,0.0,5.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,Wes Brown,Defender,Sunderland,56,England,2015-16,16.0,,0.0259,0.0,,,,4.0,,,21.0,6.0,,,6.0,44.0,,193.0,,,,,,20.0,,,,,540.0,,,6.0,28.0,1.0,6.0,14.0,136.0,,12.0137,,1.0,65.0,15.0,,10.0,51.0,7.0,44.0,2.0,85.0,29.0,6.0,,,1.0,,48.0,14.0,,,24.0,14.0,0.0,181.0,,,67.0,3.0,3.0,2.0,45.0,5.0,6.0,,,13.0,12.0,289.0,4.0,,,,17.0,101.0,4.0,,,1.0,23.0,13.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37742,Younes Kaboul,Defender,Sunderland,56,France,2015-16,91.0,3.0,,1.0,3.0,4.0,,43.0,9.0,2.0,85.0,23.0,1.0,,22.0,208.0,10.0,654.0,,1.0,,1.0,,133.0,7.0,,3.0,,2009.0,,,55.0,142.0,1.0,22.0,64.0,395.0,,,5.0,24.0,196.0,31.0,,36.0,141.0,9.0,233.0,16.0,367.0,117.0,23.0,,,8.0,3.0,130.0,30.0,10.0,,100.0,78.0,0.0,641.0,5.0,2.0,285.0,35.0,15.0,20.0,96.0,15.0,52.0,,,51.0,50.0,1084.0,1.0,1.0,,,76.0,319.0,7.0,,,3.0,123.0,47.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
42996,Angel Rangel,Defender,Swansea,80,Spain,2015-16,79.0,11.0,1.3338,0.0,3.0,,,43.0,11.0,,176.0,23.0,,4.0,20.0,257.0,36.0,1278.0,,2.0,1.0,3.0,,61.0,4.0,,11.0,,1821.0,,,25.0,106.0,3.0,40.0,70.0,956.0,,28.4293,12.0,18.0,72.0,29.0,2.0,54.0,27.0,17.0,185.0,13.0,549.0,120.0,23.0,,,7.0,4.0,538.0,26.0,36.0,2.0,124.0,36.0,0.0,1257.0,11.0,8.0,382.0,36.0,13.0,7.0,545.0,19.0,59.0,,,65.0,157.0,1890.0,219.0,4.0,1.0,1.0,36.0,494.0,10.0,1.0,0.841,6.0,81.0,66.0,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19159,Ashley Williams,Defender,Swansea,80,Wales,2015-16,99.0,1.0,0.5762,0.0,2.0,6.0,1.7911,68.0,14.0,2.0,119.0,36.0,1.0,,36.0,282.0,2.0,1883.0,2.0,2.0,1.0,,,126.0,9.0,2.0,1.0,2.0,3240.0,2.0,1.0,53.0,160.0,4.0,25.0,87.0,1426.0,,47.1657,10.0,32.0,314.0,50.0,1.0,46.0,691.0,15.0,259.0,18.0,757.0,195.0,36.0,2.0,1.0,16.0,,554.0,46.0,2.0,1.0,133.0,73.0,0.0,1828.0,8.0,2.0,363.0,52.0,6.0,43.0,358.0,30.0,99.0,,1.0,175.0,77.0,2511.0,6.0,,,1.0,104.0,1048.0,16.0,1.0,1.8924,8.0,163.0,83.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57145,Federico Fernández,Defender,Swansea,80,Argentina,2015-16,119.0,,0.723,0.0,2.0,2.0,0.5813,58.0,15.0,2.0,144.0,32.0,1.0,,32.0,258.0,2.0,1697.0,1.0,2.0,,,,147.0,8.0,,,1.0,2880.0,1.0,,60.0,166.0,4.0,29.0,79.0,1356.0,,41.8363,7.0,18.0,217.0,44.0,2.0,59.0,334.0,22.0,285.0,20.0,781.0,170.0,32.0,,,11.0,,503.0,40.0,2.0,2.0,138.0,87.0,0.0,1660.0,13.0,,318.0,47.0,4.0,23.0,492.0,31.0,80.0,,,83.0,90.0,2187.0,6.0,,1.0,,63.0,936.0,16.0,,1.6195,3.0,114.0,79.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
55313,Franck Tabanou,Defender,Swansea,80,France,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40145,Jack Cork,Defender,Swansea,80,England,2015-16,162.0,2.0,1.8126,0.0,7.0,6.0,1.7586,77.0,12.0,3.0,228.0,35.0,2.0,60.0,28.0,278.0,22.0,1712.0,1.0,2.0,5.0,7.0,,114.0,7.0,3.0,2.0,2.0,2544.0,2.0,2.0,56.0,209.0,1.0,65.0,151.0,1355.0,,32.3168,28.0,1.0,67.0,31.0,2.0,106.0,434.0,45.0,371.0,37.0,546.0,199.0,35.0,3.0,1.0,21.0,10.0,753.0,30.0,22.0,2.0,257.0,58.0,0.0,1674.0,6.0,11.0,399.0,56.0,32.0,12.0,444.0,29.0,83.0,,,79.0,288.0,2236.0,5.0,4.0,,5.0,21.0,683.0,16.0,2.0,0.9186,3.0,50.0,72.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80789,Jordi Amat,Defender,Swansea,80,Indonesia,2015-16,13.0,,0.1483,0.0,,,,7.0,1.0,,25.0,8.0,,,5.0,39.0,,193.0,,,,3.0,,15.0,,,,,461.0,,,8.0,20.0,,6.0,13.0,142.0,,7.0733,1.0,2.0,28.0,5.0,,5.0,60.0,4.0,33.0,4.0,90.0,22.0,8.0,,,,,48.0,5.0,,,18.0,7.0,0.0,181.0,1.0,,52.0,7.0,2.0,3.0,37.0,4.0,16.0,,,12.0,6.0,270.0,,1.0,,,9.0,106.0,3.0,,0.5347,0.0,14.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59940,Kyle Bartley,Defender,Swansea,80,England,2015-16,8.0,,0.0078,0.0,,,,9.0,2.0,,14.0,5.0,,,3.0,27.0,1.0,127.0,,,,2.0,,14.0,,,,,284.0,,,3.0,24.0,,6.0,13.0,95.0,,6.067,1.0,2.0,29.0,6.0,,5.0,26.0,4.0,32.0,2.0,58.0,13.0,5.0,,,3.0,,26.0,6.0,1.0,,18.0,11.0,0.0,123.0,2.0,1.0,39.0,6.0,1.0,7.0,29.0,4.0,6.0,,,5.0,14.0,195.0,,,,,7.0,74.0,2.0,,0.1021,2.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49539,Kyle Naughton,Defender,Swansea,80,England,2015-16,103.0,12.0,1.6921,1.0,3.0,2.0,0.307,40.0,5.0,,149.0,27.0,3.0,5.0,19.0,228.0,52.0,1081.0,,,1.0,8.0,1.0,59.0,4.0,2.0,12.0,,1763.0,,,28.0,105.0,2.0,49.0,74.0,812.0,,25.2189,17.0,14.0,65.0,26.0,2.0,75.0,80.0,21.0,208.0,21.0,444.0,105.0,27.0,2.0,,14.0,13.0,494.0,24.0,52.0,2.0,149.0,31.0,1.0,1068.0,3.0,7.0,391.0,26.0,13.0,2.0,393.0,23.0,48.0,,,41.0,164.0,1672.0,197.0,1.0,,1.0,49.0,371.0,10.0,2.0,0.2964,2.0,79.0,64.0,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47390,Neil Taylor,Defender,Swansea,80,Wales,2015-16,124.0,15.0,1.174,0.0,6.0,,,41.0,3.0,,195.0,34.0,1.0,2.0,33.0,280.0,56.0,1284.0,,,5.0,1.0,,58.0,8.0,,17.0,,2947.0,,1.0,30.0,107.0,3.0,69.0,79.0,935.0,,42.9044,15.0,17.0,69.0,46.0,1.0,94.0,458.0,27.0,231.0,25.0,533.0,158.0,34.0,,,9.0,12.0,597.0,43.0,56.0,1.0,173.0,28.0,0.0,1258.0,3.0,12.0,460.0,32.0,12.0,11.0,61.0,38.0,63.0,,,69.0,232.0,2028.0,260.0,1.0,,5.0,48.0,424.0,18.0,2.0,0.2513,4.0,85.0,83.0,,,1.0,,,,,,1.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96306,Stephen Kingsley,Defender,Swansea,80,Scotland,2015-16,11.0,3.0,0.5365,0.0,,,,5.0,1.0,,14.0,4.0,1.0,1.0,4.0,26.0,8.0,110.0,,,,,4.0,7.0,,,7.0,,356.0,,,4.0,17.0,,6.0,14.0,78.0,3.0,5.1276,1.0,4.0,20.0,3.0,,7.0,31.0,3.0,28.0,3.0,48.0,11.0,4.0,,,3.0,1.0,56.0,3.0,10.0,,21.0,3.0,0.0,106.0,1.0,,47.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,,6.0,29.0,208.0,24.0,1.0,,,9.0,35.0,,,0.0269,0.0,12.0,10.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15405,Alan Hutton,Defender,A Villa,7,Scotland,2015-16,84.0,24.0,2.1361,1.0,1.0,2.0,,55.0,8.0,1.0,131.0,28.0,1.0,8.0,26.0,207.0,97.0,843.0,,3.0,1.0,2.0,,50.0,2.0,,24.0,2.0,2241.0,2.0,,16.0,135.0,6.0,46.0,101.0,592.0,,42.68,20.0,13.0,52.0,55.0,,68.0,70.0,36.0,219.0,25.0,345.0,104.0,28.0,,,12.0,19.0,428.0,49.0,97.0,,169.0,34.0,0.0,825.0,6.0,15.0,429.0,43.0,12.0,10.0,318.0,28.0,52.0,,,44.0,110.0,1587.0,201.0,1.0,,1.0,40.0,232.0,14.0,,0.682,6.0,76.0,42.0,,,,,,,,2.0,1.0,65.0,,,,,,,,,,,,1.0,,,,,,,7.0,,36.0,3.0,0.0,,27.0,,,,
44354,Aly Cissokho,Defender,A Villa,7,France,2015-16,44.0,15.0,0.8142,1.0,1.0,3.0,0.1992,26.0,3.0,,79.0,18.0,,1.0,18.0,166.0,66.0,647.0,,,,,,34.0,3.0,1.0,15.0,2.0,1603.0,2.0,,12.0,56.0,5.0,48.0,34.0,445.0,,27.2092,9.0,14.0,75.0,40.0,1.0,32.0,220.0,4.0,100.0,16.0,268.0,84.0,18.0,1.0,,7.0,6.0,294.0,35.0,66.0,1.0,66.0,22.0,1.0,641.0,,11.0,306.0,19.0,4.0,3.0,30.0,13.0,40.0,,,36.0,129.0,1156.0,152.0,,,,68.0,202.0,5.0,2.0,0.1167,3.0,87.0,61.0,,,,,,,,,2.0,54.0,,,,,,,,,,,,,,,,,,,,,13.0,2.0,0.0,,10.0,1.0,,,
58845,Ciaran Clark,Defender,A Villa,7,Ireland,2015-16,58.0,1.0,0.1481,0.0,,2.0,0.1496,24.0,10.0,,63.0,18.0,,,16.0,134.0,,559.0,1.0,,,2.0,,80.0,3.0,,1.0,1.0,1353.0,1.0,,30.0,93.0,2.0,13.0,43.0,395.0,,19.5989,4.0,6.0,127.0,31.0,,28.0,153.0,11.0,151.0,11.0,258.0,68.0,18.0,,,6.0,4.0,129.0,29.0,,,71.0,50.0,0.0,532.0,8.0,1.0,152.0,18.0,9.0,13.0,116.0,14.0,47.0,,,30.0,32.0,851.0,2.0,,,,38.0,297.0,7.0,1.0,0.7569,6.0,71.0,27.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,21.0,,0.0,0.0,7.0,,,,
56981,Joe Bennett,Defender,A Villa,7,England,2015-16,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7551,Joleon Lescott,Defender,A Villa,7,England,2015-16,77.0,1.0,0.3701,0.0,3.0,3.0,0.7617,35.0,8.0,,144.0,32.0,,2.0,32.0,249.0,3.0,1061.0,1.0,,,,,105.0,5.0,,1.0,2.0,2721.0,2.0,,34.0,122.0,9.0,27.0,51.0,719.0,,45.1307,4.0,28.0,186.0,61.0,3.0,43.0,278.0,9.0,199.0,15.0,506.0,170.0,32.0,,,5.0,2.0,262.0,52.0,3.0,3.0,94.0,71.0,0.0,1026.0,5.0,4.0,279.0,30.0,7.0,21.0,207.0,16.0,85.0,,1.0,93.0,70.0,1493.0,7.0,2.0,1.0,,59.0,551.0,5.0,,1.7601,2.0,105.0,84.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,23.0,3.0,0.0,0.0,10.0,,,,
115380,Jordan Amavi,Defender,A Villa,7,France,2015-16,86.0,5.0,0.8995,0.0,3.0,1.0,0.0859,36.0,2.0,,53.0,10.0,2.0,1.0,9.0,78.0,35.0,368.0,,,2.0,1.0,,37.0,2.0,1.0,5.0,,836.0,,,17.0,92.0,2.0,22.0,72.0,271.0,,11.4089,5.0,7.0,32.0,13.0,1.0,69.0,144.0,11.0,178.0,8.0,138.0,64.0,10.0,1.0,,6.0,32.0,146.0,11.0,35.0,1.0,141.0,20.0,0.0,361.0,1.0,8.0,179.0,30.0,25.0,3.0,13.0,18.0,37.0,,,19.0,73.0,752.0,103.0,,,2.0,17.0,149.0,11.0,,0.1863,2.0,25.0,40.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,6.0,,9.0,,0.0,,39.0,,,,
80502,Jores Okore,Defender,A Villa,7,Denmark,2015-16,36.0,,0.0228,0.0,,,,37.0,,,32.0,12.0,,,12.0,64.0,,330.0,,,,,,34.0,3.0,,,,1080.0,,,16.0,66.0,4.0,11.0,48.0,229.0,,17.1703,1.0,6.0,83.0,18.0,,20.0,74.0,8.0,102.0,6.0,139.0,47.0,12.0,,,13.0,1.0,76.0,14.0,,,68.0,18.0,0.0,324.0,,,77.0,24.0,3.0,8.0,94.0,8.0,28.0,,1.0,37.0,23.0,524.0,,,,,18.0,190.0,2.0,,,1.0,32.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,,4.0,,,,
28386,José Crespo,Defender,A Villa,7,Spain,2015-16,3.0,,0.0017,0.0,,,,,,,3.0,1.0,,,1.0,3.0,,27.0,,,,,,1.0,,,,,90.0,,,1.0,1.0,,1.0,1.0,19.0,,1.5217,,1.0,,1.0,,2.0,1.0,1.0,4.0,,15.0,6.0,1.0,,,,,8.0,1.0,,,3.0,,0.0,27.0,,,3.0,,,,9.0,1.0,1.0,,,5.0,2.0,30.0,,,,,,16.0,1.0,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
