season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPenPost,attPenTarget,attPostHigh,attPostLeft,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attOneOnOne,attPostRight,attemptedTackleFoul,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,contentiousDecision,fwdPass,overrun,putThrough,rightsidePass,successfulPutThrough,unsuccessfulTouch,attLgRight,attObxdRight,ptsDroppedWinningPos,ptsGainedLosingPos
2016-17,855295,13.0,2016-11-26 15:00:00,88,Hull,Home,216.0,12.0,,3.0,3.0,3.0,,175.0,8.0,1.0,8.0,2.0,18.0,27.0,388.0,,,12.0,23.0,17.0,5.0,1.0,,,,,1.0,1.0,,1.0,,7.0,,,,,,2.0,7.0,4.0,4.0,6.0,,61.0,4.0,2.0,11.0,,2.0,6.0,8.0,1.0,8.0,1.0,53.0,38.0,4.0,31.0,19.0,,,,,,,,62.0,7.0,10.0,,,1.0,1.0,1.0,1.0,,,1.0,,,13.0,,,,,,,,,19.0,,12.0,12.0,1.0,,8.0,121.0,64.0,30.0,6.0,,3.0,4.0,4.0,457.0,,,2.0,,42.0,79.0,25.0,,,,,,132.0,132.0,5.0,29.0,19.0,53.3,,1.0,0.0,,,,,1.0,1.0,,,,4.0,,,3.0,86.0,373.0,7.0,238.0,37.0,31.0,6.0,2.0,17.0,15.0,,133.0,9.0,259.0,,1.0,21.0,19.0,69.0,1.0,480.0,,0.0,10.0,10.0,2.0,13.0,3.0,644.0,10.0,,2.0,2.0,8.0,0.0,,,,4.0,79.0,,,,14.0,,156.0,1.0,14.0,124.0,8.0,11.0,,,,1.0
2016-17,855306,14.0,2016-12-05 20:00:00,88,Hull,Away,179.0,8.0,3.0,3.0,,2.0,,124.0,,1.0,3.0,7.0,12.0,16.0,300.0,,1.0,19.0,20.0,15.0,3.0,1.0,3.0,,,,,,,,,3.0,,,,,,,10.0,6.0,3.0,3.0,,53.0,3.0,1.0,8.0,,7.0,5.0,1.0,,18.0,2.0,56.0,45.0,3.0,29.0,14.0,,1.0,,,,,,44.0,10.0,6.0,,,,,,,,,,,,6.0,,,,2.0,,,,1.0,14.0,,7.0,7.0,2.0,,3.0,99.0,73.0,36.0,13.0,,2.0,2.0,2.0,378.0,,,7.0,,42.0,43.0,17.0,,,,,,133.0,133.0,4.0,26.0,16.0,39.3,,1.0,0.0,,,,1.0,2.0,3.0,,,,3.0,,,3.0,43.0,291.0,4.0,208.0,21.0,29.0,10.0,7.0,13.0,6.0,,82.0,8.0,200.0,2.0,1.0,42.0,12.0,63.0,2.0,395.0,,0.0,6.0,17.0,2.0,19.0,1.0,563.0,9.0,,8.0,7.0,12.0,0.0,,,,4.0,67.0,,,,15.0,,141.0,,15.0,88.0,7.0,6.0,,,,
2016-17,855315,15.0,2016-12-10 15:00:00,88,Hull,Home,137.0,21.0,1.0,6.0,5.0,3.0,,221.0,3.0,,2.0,5.0,12.0,27.0,352.0,,1.0,20.0,17.0,22.0,9.0,1.0,1.0,,,,,,,,,13.0,1.0,,,,,,10.0,5.0,11.0,4.0,,48.0,1.0,2.0,9.0,,4.0,9.0,8.0,,5.0,2.0,48.0,59.0,1.0,22.0,17.0,,,,,,,,72.0,16.0,14.0,2.0,,2.0,2.0,,2.0,,1.0,2.0,,,9.0,,,2.0,,,,,1.0,17.0,,5.0,5.0,1.0,,2.0,101.0,81.0,39.0,7.0,1.0,5.0,7.0,6.0,420.0,,,3.0,,48.0,106.0,37.0,1.0,1.0,1.0,,1.0,138.0,138.0,4.0,18.0,20.0,56.9,,,0.0,,,,3.0,,3.0,,,,7.0,,,1.0,109.0,340.0,12.0,154.0,40.0,22.0,7.0,4.0,23.0,19.0,,154.0,7.0,317.0,,,22.0,12.0,63.0,2.0,448.0,,0.0,15.0,20.0,1.0,25.0,2.0,620.0,23.0,,5.0,4.0,13.0,0.0,,1.0,,7.0,81.0,2.0,1.0,2.0,12.0,,172.0,1.0,12.0,94.0,3.0,10.0,,,2.0,1.0
2016-17,855331,16.0,2016-12-14 20:00:00,88,Hull,Away,121.0,18.0,2.0,3.0,1.0,4.0,,159.0,5.0,,3.0,10.0,8.0,31.0,277.0,,,13.0,13.0,19.0,4.0,1.0,3.0,2.0,,,,,,,,7.0,,,,,,,9.0,18.0,6.0,4.0,,63.0,2.0,4.0,13.0,,5.0,4.0,5.0,,4.0,5.0,46.0,50.0,2.0,14.0,7.0,,,,,,,,64.0,14.0,6.0,,,1.0,1.0,,,,,,,,11.0,,,,1.0,,,,,7.0,,23.0,23.0,4.0,,3.0,79.0,79.0,34.0,5.0,,,5.0,5.0,356.0,,,12.0,,37.0,67.0,30.0,,,,,,144.0,144.0,3.0,28.0,22.0,36.6,,,0.0,,,,1.0,5.0,6.0,,1.0,2.0,1.0,,,3.0,76.0,263.0,5.0,141.0,40.0,14.0,12.0,5.0,15.0,10.0,2.0,127.0,10.0,257.0,1.0,,28.0,8.0,73.0,4.0,383.0,,0.0,10.0,15.0,2.0,15.0,2.0,554.0,13.0,,10.0,5.0,11.0,0.0,,,,8.0,59.0,,,,17.0,,161.0,1.0,17.0,84.0,4.0,13.0,,,,
2016-17,855341,17.0,2016-12-17 15:00:00,88,Hull,Away,97.0,15.0,5.0,6.0,1.0,4.0,,128.0,,1.0,4.0,15.0,10.0,32.0,219.0,,,18.0,22.0,21.0,10.0,2.0,3.0,1.0,,,,,,,,12.0,,,,,,1.0,10.0,9.0,11.0,5.0,,62.0,4.0,3.0,9.0,1.0,6.0,10.0,3.0,,6.0,2.0,46.0,56.0,4.0,27.0,19.0,,,,,,,,70.0,9.0,12.0,,,2.0,1.0,,,,,,,,3.0,,,,4.0,,,,1.0,19.0,2.0,11.0,11.0,,,4.0,65.0,72.0,31.0,10.0,,6.0,6.0,5.0,302.0,,,10.0,,51.0,50.0,28.0,1.0,1.0,1.0,,,143.0,143.0,3.0,26.0,21.0,43.7,2.0,1.0,0.0,,,,3.0,2.0,4.0,,,1.0,8.0,,,3.0,69.0,213.0,12.0,115.0,30.0,27.0,6.0,6.0,20.0,14.0,1.0,125.0,17.0,227.0,4.0,1.0,33.0,10.0,77.0,9.0,322.0,,0.0,16.0,20.0,,19.0,4.0,513.0,23.0,,5.0,6.0,15.0,0.0,,1.0,2.0,5.0,44.0,,1.0,,10.0,,149.0,2.0,10.0,64.0,3.0,7.0,,,,
2016-17,855345,18.0,2016-12-26 17:15:00,88,Hull,Home,104.0,16.0,,6.0,6.0,6.0,,130.0,3.0,,2.0,9.0,6.0,28.0,228.0,,,10.0,15.0,14.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,,,6.0,,,,,,1.0,9.0,8.0,6.0,4.0,,56.0,3.0,2.0,6.0,,4.0,10.0,4.0,,10.0,2.0,45.0,46.0,3.0,26.0,9.0,,,,,,,,67.0,11.0,13.0,,,5.0,3.0,1.0,,,,,,,8.0,,,,,,,,1.0,9.0,,17.0,17.0,2.0,,2.0,58.0,74.0,32.0,7.0,,3.0,2.0,3.0,292.0,,,4.0,1.0,37.0,62.0,30.0,1.0,1.0,1.0,,,137.0,137.0,4.0,23.0,19.0,32.7,,,0.0,,,,1.0,3.0,4.0,,,,5.0,,,3.0,57.0,216.0,5.0,116.0,26.0,26.0,11.0,4.0,21.0,17.0,,106.0,10.0,225.0,,,35.0,6.0,71.0,2.0,320.0,,0.0,10.0,14.0,,12.0,1.0,504.0,12.0,,7.0,4.0,12.0,0.0,,,,6.0,50.0,,,,18.0,,151.0,2.0,18.0,61.0,8.0,10.0,,,,
2016-17,855355,19.0,2016-12-30 20:00:00,88,Hull,Home,142.0,16.0,2.0,5.0,3.0,7.0,,152.0,1.0,,3.0,11.0,12.0,32.0,289.0,,,14.0,19.0,23.0,6.0,,2.0,,1.0,,,2.0,1.0,,,8.0,,,,1.0,,1.0,13.0,8.0,8.0,5.0,,65.0,5.0,4.0,13.0,,5.0,10.0,2.0,1.0,17.0,2.0,65.0,67.0,5.0,22.0,13.0,,,,,,,,67.0,10.0,12.0,,,5.0,,2.0,1.0,,1.0,,1.0,,14.0,,,,2.0,,,,,13.0,1.0,17.0,17.0,2.0,,3.0,76.0,87.0,40.0,5.0,1.0,2.0,5.0,4.0,374.0,,,6.0,1.0,46.0,64.0,25.0,,,,,,168.0,168.0,4.0,25.0,29.0,43.4,1.0,,0.0,,,,5.0,1.0,6.0,,,,5.0,1.0,,2.0,70.0,283.0,7.0,170.0,33.0,22.0,16.0,5.0,17.0,12.0,,123.0,11.0,252.0,2.0,,37.0,16.0,86.0,4.0,405.0,,0.0,13.0,22.0,,18.0,2.0,613.0,17.0,,10.0,5.0,15.0,0.0,1.0,,,5.0,70.0,,,,15.0,,169.0,,15.0,90.0,7.0,9.0,,,2.0,
2016-17,855370,20.0,2017-01-02 15:00:00,88,Hull,Away,187.0,19.0,4.0,9.0,5.0,3.0,,262.0,3.0,,,8.0,25.0,34.0,440.0,,,15.0,13.0,23.0,10.0,3.0,5.0,,,,1.0,1.0,,,,11.0,,,,,,,6.0,2.0,9.0,8.0,,64.0,6.0,2.0,11.0,,9.0,14.0,8.0,,11.0,1.0,45.0,50.0,6.0,40.0,26.0,,,,,,,,66.0,4.0,5.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,5.0,,,1.0,1.0,,,,,26.0,,12.0,12.0,,,,128.0,77.0,53.0,7.0,,8.0,6.0,6.0,498.0,,,3.0,,57.0,88.0,34.0,,,,,,132.0,132.0,2.0,29.0,27.0,59.0,,1.0,0.0,,,,2.0,,2.0,,1.0,,9.0,,,2.0,124.0,427.0,14.0,203.0,35.0,40.0,16.0,8.0,30.0,22.0,,161.0,12.0,343.0,1.0,,27.0,28.0,69.0,,516.0,,0.0,17.0,14.0,2.0,17.0,0.0,715.0,21.0,,9.0,9.0,13.0,0.0,,,,,85.0,1.0,,1.0,7.0,,172.0,1.0,7.0,131.0,3.0,14.0,,,3.0,
2016-17,855374,21.0,2017-01-14 15:00:00,88,Hull,Home,120.0,17.0,1.0,6.0,6.0,2.0,3.0,160.0,5.0,1.0,3.0,12.0,2.0,44.0,274.0,,,13.0,13.0,20.0,5.0,4.0,2.0,,,,,,,,,8.0,,,,,,3.0,5.0,3.0,9.0,5.0,,59.0,2.0,2.0,16.0,,4.0,13.0,5.0,,8.0,1.0,48.0,48.0,2.0,27.0,15.0,,1.0,,,,,,54.0,13.0,11.0,2.0,,6.0,5.0,,2.0,,1.0,2.0,,,7.0,,,2.0,1.0,,,,,15.0,,26.0,26.0,6.0,,3.0,88.0,71.0,41.0,5.0,,7.0,4.0,3.0,334.0,,,1.0,,62.0,58.0,33.0,1.0,1.0,1.0,,,131.0,131.0,3.0,27.0,20.0,39.2,,,0.0,,,,3.0,2.0,5.0,,1.0,,9.0,,,3.0,64.0,258.0,11.0,140.0,20.0,27.0,6.0,4.0,26.0,23.0,,100.0,7.0,242.0,1.0,1.0,34.0,2.0,75.0,3.0,356.0,,0.0,14.0,13.0,1.0,15.0,0.0,551.0,21.0,,6.0,4.0,12.0,0.0,,,,5.0,46.0,1.0,,1.0,11.0,,134.0,4.0,11.0,88.0,7.0,12.0,,,,3.0
2016-17,855384,22.0,2017-01-22 16:30:00,88,Hull,Away,223.0,19.0,2.0,2.0,,3.0,,205.0,3.0,,4.0,9.0,15.0,28.0,426.0,,1.0,15.0,8.0,24.0,5.0,1.0,2.0,,,1.0,,1.0,,,,6.0,,,,,,,4.0,5.0,3.0,6.0,,61.0,6.0,1.0,11.0,,7.0,6.0,2.0,,7.0,1.0,38.0,63.0,6.0,28.0,15.0,,,,,,,,59.0,10.0,12.0,,,3.0,1.0,1.0,,,,,,,4.0,,,,,,,,1.0,15.0,,17.0,17.0,2.0,,4.0,144.0,81.0,49.0,9.0,,2.0,4.0,4.0,491.0,,,3.0,,58.0,52.0,26.0,,,,,,130.0,130.0,4.0,24.0,24.0,47.2,,,0.0,,,,1.0,2.0,3.0,,2.0,,4.0,,,3.0,76.0,411.0,6.0,236.0,33.0,28.0,12.0,7.0,16.0,9.0,,122.0,13.0,292.0,,,25.0,15.0,62.0,1.0,512.0,,0.0,9.0,19.0,1.0,18.0,3.0,708.0,14.0,,9.0,7.0,11.0,0.0,,,,6.0,93.0,,,,21.0,2.0,152.0,1.0,21.0,123.0,14.0,15.0,,,,
2016-17,855395,23.0,2017-02-01 20:00:00,88,Hull,Away,128.0,20.0,1.0,5.0,4.0,1.0,2.0,105.0,4.0,,6.0,6.0,9.0,22.0,228.0,,,8.0,19.0,15.0,3.0,2.0,1.0,1.0,,,,,,,,4.0,,,,,1.0,1.0,11.0,5.0,3.0,3.0,,70.0,2.0,,9.0,,1.0,4.0,3.0,,12.0,6.0,62.0,56.0,2.0,35.0,24.0,,,,,,,,53.0,16.0,19.0,,,5.0,5.0,,,,,,,,10.0,,,,,,,,,24.0,1.0,21.0,21.0,1.0,,6.0,70.0,75.0,31.0,7.0,,3.0,2.0,2.0,278.0,,,6.0,,40.0,40.0,19.0,,,,,,144.0,144.0,2.0,36.0,21.0,32.9,1.0,,0.0,,,,5.0,1.0,6.0,,1.0,1.0,4.0,,,3.0,36.0,211.0,5.0,148.0,33.0,35.0,15.0,1.0,13.0,12.0,1.0,78.0,4.0,179.0,,,25.0,9.0,65.0,1.0,314.0,,0.0,6.0,16.0,1.0,14.0,4.0,525.0,11.0,,9.0,1.0,9.0,0.0,,,,13.0,49.0,1.0,1.0,,20.0,,137.0,4.0,20.0,58.0,9.0,21.0,,,,
2016-17,855405,24.0,2017-02-04 15:00:00,88,Hull,Home,79.0,19.0,1.0,3.0,2.0,4.0,1.0,83.0,6.0,2.0,,5.0,6.0,28.0,159.0,,3.0,11.0,11.0,21.0,5.0,,1.0,2.0,,,,,,,,6.0,,,,,,,14.0,8.0,6.0,1.0,,67.0,4.0,,9.0,,1.0,4.0,2.0,,7.0,2.0,41.0,46.0,4.0,68.0,33.0,,1.0,,,,,,49.0,9.0,11.0,,,3.0,3.0,,1.0,,1.0,1.0,,1.0,13.0,,,1.0,,,,,1.0,33.0,,17.0,17.0,,,,48.0,66.0,26.0,15.0,1.0,3.0,3.0,4.0,226.0,,,11.0,,24.0,41.0,13.0,,,,,,140.0,140.0,1.0,36.0,22.0,27.8,,,0.0,,,,3.0,2.0,5.0,,1.0,2.0,3.0,,,3.0,36.0,145.0,6.0,105.0,35.0,68.0,8.0,1.0,10.0,9.0,3.0,71.0,14.0,160.0,1.0,2.0,22.0,6.0,62.0,2.0,255.0,,0.0,7.0,12.0,4.0,14.0,2.0,467.0,12.0,,2.0,1.0,10.0,0.0,,,,5.0,26.0,2.0,1.0,2.0,20.0,,137.0,,20.0,44.0,9.0,19.0,,,,
2016-17,855413,25.0,2017-02-11 12:30:00,88,Hull,Away,179.0,16.0,3.0,10.0,7.0,2.0,,216.0,6.0,1.0,4.0,7.0,6.0,31.0,385.0,,,17.0,12.0,13.0,4.0,4.0,3.0,1.0,,,,,,,,4.0,,,,,,2.0,15.0,2.0,7.0,2.0,,61.0,,,17.0,1.0,8.0,17.0,9.0,,11.0,1.0,56.0,48.0,,18.0,11.0,,,,,,,,60.0,9.0,9.0,,,2.0,1.0,,,,,,,,14.0,,,,,,,,2.0,11.0,,21.0,21.0,6.0,,4.0,127.0,76.0,41.0,3.0,,4.0,4.0,4.0,445.0,,,3.0,,89.0,77.0,40.0,1.0,1.0,1.0,,,146.0,146.0,5.0,35.0,16.0,50.9,,1.0,0.0,,,,5.0,,3.0,,1.0,1.0,5.0,,,3.0,107.0,363.0,8.0,203.0,31.0,18.0,21.0,7.0,34.0,27.0,1.0,151.0,4.0,310.0,,2.0,25.0,8.0,74.0,,479.0,,1.0,9.0,15.0,3.0,17.0,1.0,664.0,23.0,,11.0,8.0,12.0,0.0,,,,6.0,81.0,,,,12.0,2.0,172.0,,12.0,99.0,4.0,7.0,,,,
2016-17,855425,26.0,2017-02-25 15:00:00,88,Hull,Home,185.0,17.0,1.0,7.0,6.0,1.0,,193.0,4.0,,8.0,11.0,4.0,31.0,371.0,,,21.0,20.0,28.0,8.0,,1.0,,,1.0,,1.0,,,,12.0,1.0,,,,,,5.0,6.0,10.0,5.0,,52.0,,5.0,5.0,,6.0,16.0,11.0,,7.0,1.0,42.0,55.0,,45.0,25.0,,,,,,,,72.0,8.0,12.0,,,3.0,1.0,1.0,,,,,,,11.0,,,,2.0,,,,,25.0,,5.0,5.0,,,8.0,120.0,91.0,45.0,3.0,1.0,6.0,2.0,1.0,447.0,,,4.0,,79.0,82.0,42.0,,,,,1.0,152.0,152.0,,18.0,22.0,66.8,,,0.0,,,,1.0,1.0,2.0,,,,9.0,1.0,,3.0,90.0,351.0,8.0,206.0,37.0,45.0,8.0,5.0,33.0,28.0,,145.0,7.0,304.0,2.0,,35.0,6.0,77.0,,477.0,1.0,0.0,15.0,9.0,,22.0,1.0,667.0,21.0,,6.0,6.0,5.0,0.0,,,,7.0,67.0,,,1.0,9.0,,177.0,1.0,9.0,113.0,1.0,9.0,,,2.0,
2016-17,855432,27.0,2017-03-04 15:00:00,88,Hull,Away,167.0,23.0,3.0,4.0,1.0,10.0,,151.0,4.0,1.0,4.0,8.0,11.0,39.0,314.0,,,31.0,18.0,26.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,6.0,,,,,1.0,2.0,9.0,9.0,6.0,4.0,,57.0,3.0,1.0,8.0,,4.0,10.0,3.0,,14.0,1.0,60.0,59.0,3.0,45.0,32.0,,,,,,,,46.0,13.0,11.0,,1.0,3.0,2.0,1.0,,,,,,,11.0,,,1.0,,,,,1.0,32.0,1.0,16.0,16.0,1.0,,4.0,102.0,84.0,41.0,10.0,1.0,4.0,2.0,4.0,385.0,,,3.0,1.0,71.0,66.0,26.0,,,,,,148.0,148.0,2.0,27.0,24.0,50.5,1.0,,0.0,,,,1.0,2.0,3.0,,1.0,,5.0,1.0,,2.0,61.0,297.0,6.0,186.0,45.0,45.0,14.0,4.0,19.0,15.0,,94.0,14.0,243.0,,1.0,27.0,12.0,79.0,,410.0,1.0,0.0,10.0,16.0,1.0,35.0,1.0,632.0,17.0,,6.0,4.0,12.0,0.0,,,,1.0,58.0,,,1.0,25.0,,155.0,2.0,25.0,95.0,11.0,8.0,,,3.0,
2016-17,855448,28.0,2017-03-11 15:00:00,88,Hull,Home,152.0,16.0,1.0,4.0,3.0,,,143.0,3.0,,5.0,2.0,8.0,27.0,291.0,,1.0,13.0,21.0,15.0,8.0,,,1.0,,,,1.0,,,,14.0,,,,,,,9.0,2.0,8.0,7.0,,64.0,2.0,5.0,7.0,,2.0,10.0,4.0,,10.0,2.0,55.0,40.0,2.0,23.0,17.0,,1.0,,,,,,60.0,14.0,4.0,,,2.0,1.0,1.0,2.0,,2.0,2.0,,1.0,10.0,,,2.0,2.0,,,,,17.0,,14.0,14.0,2.0,,5.0,96.0,70.0,33.0,7.0,,3.0,7.0,7.0,355.0,,,3.0,,64.0,55.0,24.0,,,,,,136.0,136.0,5.0,23.0,27.0,49.8,,2.0,0.0,,,,1.0,1.0,2.0,,1.0,1.0,3.0,,,3.0,74.0,280.0,10.0,171.0,47.0,23.0,12.0,2.0,17.0,15.0,2.0,112.0,3.0,222.0,2.0,,15.0,8.0,72.0,7.0,376.0,,0.0,15.0,13.0,2.0,16.0,3.0,559.0,23.0,,8.0,2.0,10.0,0.0,,1.0,,12.0,55.0,2.0,1.0,2.0,13.0,,133.0,1.0,13.0,92.0,10.0,13.0,,,,
2016-17,855454,29.0,2017-03-18 15:00:00,88,Hull,Away,178.0,16.0,1.0,4.0,3.0,,,142.0,8.0,,8.0,2.0,11.0,26.0,316.0,,,14.0,8.0,14.0,3.0,1.0,1.0,,,,,,,,,5.0,,,,,,,12.0,2.0,4.0,2.0,,68.0,2.0,2.0,9.0,,8.0,10.0,7.0,,15.0,2.0,43.0,46.0,2.0,15.0,9.0,1.0,1.0,,,,,,50.0,7.0,9.0,,,,1.0,,,,,,,,11.0,,,,,,,,,9.0,,17.0,17.0,,,8.0,102.0,71.0,35.0,5.0,,2.0,2.0,,396.0,,,2.0,,69.0,57.0,31.0,,,,,,166.0,166.0,,31.0,29.0,48.5,,1.0,0.0,,,,3.0,1.0,4.0,,,,4.0,,,3.0,50.0,292.0,4.0,205.0,39.0,15.0,5.0,7.0,25.0,18.0,,87.0,5.0,245.0,,,19.0,13.0,60.0,,425.0,1.0,1.0,6.0,22.0,,15.0,0.0,614.0,13.0,,1.0,8.0,13.0,0.0,,,,4.0,71.0,,1.0,,17.0,,166.0,1.0,17.0,86.0,9.0,15.0,,,,
2016-17,855465,30.0,2017-04-01 15:00:00,88,Hull,Home,156.0,11.0,1.0,1.0,,1.0,,104.0,4.0,,9.0,4.0,13.0,18.0,259.0,,,22.0,24.0,16.0,1.0,,1.0,,,,1.0,1.0,,,,5.0,,,,,,,8.0,4.0,6.0,1.0,,62.0,4.0,1.0,12.0,,5.0,8.0,2.0,1.0,10.0,2.0,65.0,47.0,4.0,24.0,11.0,1.0,,,,,,,64.0,16.0,8.0,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,10.0,,,1.0,5.0,,,,1.0,11.0,1.0,9.0,9.0,,,9.0,85.0,73.0,21.0,5.0,1.0,1.0,2.0,3.0,362.0,,,,,51.0,49.0,27.0,,,,,,177.0,177.0,3.0,25.0,21.0,45.7,1.0,1.0,0.0,,,,2.0,1.0,3.0,,,,3.0,,,3.0,60.0,246.0,3.0,182.0,38.0,24.0,9.0,4.0,16.0,12.0,,120.0,4.0,219.0,5.0,,28.0,14.0,71.0,2.0,385.0,,0.0,7.0,19.0,,28.0,2.0,569.0,16.0,,5.0,5.0,15.0,0.0,,,1.0,6.0,57.0,,1.0,,13.0,1.0,162.0,2.0,13.0,81.0,4.0,12.0,,,,3.0
2016-17,855474,31.0,2017-04-05 19:45:00,88,Hull,Home,145.0,20.0,1.0,5.0,4.0,3.0,1.0,167.0,3.0,,1.0,5.0,7.0,28.0,307.0,,1.0,20.0,35.0,19.0,6.0,1.0,3.0,,,1.0,,1.0,,,,12.0,,,,,,1.0,7.0,5.0,15.0,2.0,,67.0,4.0,5.0,10.0,,8.0,14.0,5.0,1.0,8.0,1.0,74.0,48.0,4.0,42.0,26.0,,,,,,,,58.0,13.0,11.0,2.0,,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,7.0,,,3.0,,,,,1.0,26.0,,9.0,9.0,,,1.0,110.0,77.0,38.0,4.0,1.0,4.0,6.0,5.0,372.0,,,3.0,,69.0,70.0,24.0,,,,,,151.0,151.0,2.0,28.0,30.0,47.8,,2.0,0.0,,,,2.0,,2.0,,1.0,,7.0,2.0,,3.0,80.0,290.0,10.0,168.0,33.0,42.0,21.0,4.0,24.0,20.0,,116.0,8.0,256.0,,,31.0,7.0,67.0,1.0,400.0,,0.0,17.0,6.0,1.0,23.0,2.0,608.0,29.0,,12.0,8.0,4.0,0.0,,,,7.0,58.0,1.0,,2.0,11.0,1.0,152.0,1.0,11.0,80.0,3.0,17.0,,,,3.0
2016-17,855485,32.0,2017-04-08 15:00:00,88,Hull,Away,156.0,8.0,1.0,1.0,,2.0,,102.0,5.0,,4.0,3.0,4.0,24.0,257.0,1.0,,20.0,11.0,10.0,4.0,,2.0,,,,,,1.0,,,5.0,,,,,,,16.0,8.0,5.0,2.0,,56.0,,2.0,11.0,,3.0,4.0,3.0,1.0,14.0,2.0,52.0,41.0,,26.0,12.0,,,,,,,,38.0,8.0,6.0,,,,,,1.0,,1.0,,1.0,,13.0,,,,,,,,,12.0,,22.0,22.0,3.0,,4.0,73.0,63.0,27.0,7.0,,3.0,2.0,1.0,314.0,,,6.0,1.0,52.0,51.0,16.0,,,,,,133.0,133.0,4.0,29.0,16.0,32.6,,1.0,0.0,,,,2.0,3.0,6.0,,,,4.0,,,3.0,53.0,242.0,5.0,179.0,22.0,26.0,13.0,3.0,10.0,7.0,,91.0,5.0,171.0,,,21.0,5.0,59.0,2.0,340.0,1.0,0.0,7.0,21.0,,21.0,2.0,532.0,21.0,,5.0,3.0,20.0,0.0,,,,6.0,64.0,,,,15.0,,136.0,5.0,15.0,67.0,8.0,11.0,,,,
