season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attObxdRight,attPenMiss,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attLgRight,attPenPost,attPenTarget,attOneOnOne,contentiousDecision,ptsDroppedWinningPos,attLgLeft,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsGainedLosingPos,fiftyFifty,successfulFiftyFifty,totalDistance
2021-22,2210586,32,2022-04-10 16:30:00,14,Liverpool,Away,210.0,27.0,,1.0,1.0,3.0,,168.0,6.0,2.0,6.0,1.0,1.0,29.0,377.0,1.0,4.0,15.0,9.0,9.0,3.0,,1.0,1.0,,,,,,,1.0,,5.0,,,,,,7.0,4.0,4.0,2.0,58.0,1.0,,10.0,1.0,1.0,2.0,2.0,,12.0,1.0,46.0,39.0,1.0,18.0,7.0,,,,,,,,55.0,11.0,8.0,2.0,,1.0,,,2.0,,2.0,2.0,,,10.0,2.0,,1.0,7.0,,8.0,8.0,3.0,,7.0,64.0,37.0,4.0,,1.0,4.0,4.0,440.0,3.0,,41.0,54.0,21.0,,,,,,131.0,131.0,6.0,26.0,18.0,44.9,,,0.0,3.0,,2.0,,2.0,1.0,2.0,,,3.0,71.0,355.0,5.0,242.0,62.0,18.0,9.0,1.0,5.0,4.0,1.0,112.0,6.0,231.0,,2.0,10.0,1.0,64.0,2.0,468.0,1.0,0.0,6.0,18.0,6.0,15.0,4.0,637.0,19.0,,4.0,1.0,12.0,0.0,,,76.0,3.0,1.0,2.0,171.0,112.0,2.0,109.0,14.0,,,,,,,,6.0,10.0,10.0,4.0,1.0,27.0,16.0,
2021-22,2210591,33,2022-05-10 20:00:00,14,Liverpool,Away,213.0,34.0,2.0,5.0,3.0,,1.0,233.0,5.0,,6.0,2.0,4.0,42.0,441.0,,1.0,16.0,12.0,10.0,8.0,2.0,2.0,,,2.0,,,2.0,,,,9.0,,,,,4.0,7.0,2.0,11.0,6.0,64.0,1.0,3.0,12.0,,3.0,11.0,1.0,1.0,2.0,2.0,48.0,51.0,1.0,13.0,5.0,,,,,,,,52.0,12.0,9.0,1.0,,3.0,2.0,2.0,1.0,,1.0,1.0,,,6.0,1.0,1.0,,5.0,,8.0,8.0,,,6.0,72.0,55.0,2.0,,4.0,7.0,6.0,513.0,,,81.0,60.0,31.0,,,,,,132.0,132.0,3.0,23.0,32.0,60.8,,,0.0,3.0,,3.0,,2.0,,8.0,,,3.0,108.0,425.0,11.0,243.0,55.0,13.0,27.0,3.0,17.0,14.0,,149.0,1.0,304.0,1.0,,10.0,7.0,64.0,2.0,530.0,,0.0,17.0,15.0,2.0,20.0,0.0,702.0,37.0,,17.0,3.0,10.0,0.0,,,87.0,,1.0,1.0,169.0,139.0,,135.0,13.0,,,,,,,,7.0,18.0,18.0,7.0,3.0,19.0,9.0,
2021-22,2210608,34,2022-04-24 16:30:00,14,Liverpool,Home,226.0,24.0,2.0,8.0,6.0,1.0,,483.0,9.0,,6.0,2.0,3.0,37.0,701.0,,,24.0,11.0,13.0,11.0,,6.0,,,,,,,,,,12.0,,,,,,5.0,4.0,12.0,6.0,45.0,,3.0,8.0,,13.0,15.0,7.0,1.0,8.0,,46.0,41.0,,7.0,2.0,,,,,,,,92.0,8.0,7.0,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,9.0,1.0,,1.0,2.0,,4.0,4.0,,,6.0,78.0,60.0,1.0,,7.0,6.0,4.0,770.0,4.0,,93.0,120.0,56.0,,,,,,161.0,161.0,2.0,19.0,18.0,82.4,,1.0,0.0,,1.0,1.0,,3.0,,11.0,1.0,,3.0,222.0,685.0,13.0,246.0,42.0,7.0,18.0,13.0,36.0,23.0,,270.0,3.0,577.0,,,7.0,3.0,53.0,1.0,787.0,,0.0,18.0,15.0,,29.0,2.0,993.0,42.0,,6.0,13.0,10.0,0.0,,,121.0,2.0,,2.0,206.0,244.0,1.0,216.0,20.0,,,,,,,,1.0,23.0,23.0,10.0,,20.0,10.0,
2021-22,2210615,35,2022-04-30 12:30:00,14,Liverpool,Away,249.0,30.0,3.0,6.0,3.0,1.0,,199.0,2.0,1.0,7.0,1.0,6.0,30.0,442.0,,1.0,9.0,20.0,17.0,12.0,2.0,5.0,2.0,,2.0,,,2.0,,,,16.0,,,,,1.0,,4.0,17.0,7.0,62.0,,4.0,15.0,,6.0,5.0,4.0,,12.0,1.0,63.0,53.0,,15.0,8.0,,,,,,,,57.0,11.0,11.0,,,3.0,1.0,2.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,8.0,,6.0,6.0,1.0,,7.0,65.0,36.0,,1.0,5.0,10.0,10.0,507.0,1.0,,55.0,47.0,33.0,,,,,,139.0,139.0,3.0,23.0,28.0,66.1,,,0.0,,2.0,2.0,,,2.0,10.0,,,3.0,85.0,424.0,15.0,281.0,50.0,15.0,17.0,6.0,16.0,10.0,2.0,117.0,1.0,263.0,1.0,1.0,12.0,7.0,58.0,1.0,528.0,1.0,0.0,24.0,15.0,1.0,15.0,3.0,718.0,38.0,,10.0,6.0,6.0,0.0,,,95.0,2.0,1.0,1.0,164.0,135.0,1.0,134.0,16.0,,,,,,,,5.0,19.0,19.0,13.0,,25.0,16.0,
2021-22,2210628,36,2022-05-07 19:45:00,14,Liverpool,Home,147.0,24.0,3.0,10.0,7.0,,1.0,393.0,4.0,,4.0,,1.0,32.0,530.0,,,17.0,12.0,15.0,12.0,3.0,6.0,2.0,,,,,1.0,,,,12.0,,1.0,,,3.0,5.0,3.0,9.0,13.0,73.0,2.0,13.0,9.0,,11.0,15.0,16.0,,15.0,1.0,53.0,47.0,2.0,12.0,5.0,,,,,,,,93.0,12.0,7.0,1.0,,6.0,4.0,1.0,1.0,,,1.0,,,4.0,1.0,,,5.0,1.0,4.0,4.0,,,4.0,59.0,46.0,5.0,,5.0,11.0,3.0,607.0,3.0,,103.0,104.0,69.0,,,,,,156.0,156.0,14.0,17.0,38.0,64.9,1.0,,0.0,,2.0,2.0,,2.0,2.0,6.0,1.0,,3.0,192.0,519.0,16.0,154.0,51.0,12.0,11.0,11.0,46.0,35.0,2.0,259.0,2.0,510.0,,,2.0,1.0,51.0,,618.0,,0.0,22.0,19.0,,19.0,3.0,833.0,43.0,,6.0,11.0,11.0,0.0,,,90.0,,,,177.0,186.0,,165.0,10.0,,,,,,,,7.0,17.0,17.0,10.0,1.0,29.0,18.0,
2021-22,2210636,37,2022-05-17 19:45:00,14,Liverpool,Away,267.0,20.0,1.0,7.0,6.0,3.0,,395.0,1.0,3.0,4.0,4.0,5.0,26.0,655.0,,,24.0,15.0,13.0,16.0,2.0,5.0,,,,,,,,,,19.0,,,,,,1.0,3.0,12.0,12.0,67.0,2.0,9.0,4.0,,9.0,20.0,9.0,1.0,10.0,,39.0,48.0,2.0,12.0,8.0,,,,,,,,82.0,6.0,6.0,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,8.0,,9.0,9.0,,,4.0,69.0,57.0,1.0,,9.0,10.0,5.0,722.0,2.0,,108.0,124.0,48.0,,,,,,138.0,138.0,14.0,26.0,22.0,70.9,,,0.0,,1.0,1.0,,1.0,,10.0,,,3.0,200.0,645.0,19.0,288.0,32.0,12.0,16.0,6.0,35.0,29.0,,245.0,5.0,481.0,1.0,3.0,12.0,6.0,41.0,2.0,734.0,,0.0,24.0,18.0,,25.0,0.0,938.0,36.0,,11.0,9.0,10.0,0.0,,,115.0,,,,216.0,193.0,,210.0,13.0,,,,,,,,4.0,17.0,17.0,4.0,3.0,25.0,13.0,
2021-22,2210648,38,2022-05-22 16:00:00,14,Liverpool,Home,264.0,22.0,3.0,8.0,5.0,2.0,,337.0,4.0,2.0,8.0,1.0,4.0,25.0,593.0,1.0,1.0,23.0,4.0,7.0,15.0,2.0,3.0,,,,,,,,,,26.0,,,,,,6.0,1.0,22.0,7.0,65.0,1.0,14.0,8.0,,5.0,10.0,10.0,1.0,12.0,3.0,35.0,42.0,1.0,7.0,3.0,1.0,,,,,,,77.0,6.0,2.0,1.0,,,,,3.0,,3.0,2.0,1.0,,4.0,2.0,2.0,1.0,3.0,,6.0,6.0,,,9.0,68.0,55.0,3.0,,4.0,16.0,8.0,658.0,,,106.0,61.0,49.0,,,,,,131.0,131.0,9.0,24.0,23.0,62.9,,,0.0,3.0,1.0,4.0,,,,7.0,2.0,,3.0,188.0,582.0,20.0,276.0,39.0,7.0,18.0,4.0,24.0,20.0,,241.0,3.0,417.0,2.0,2.0,8.0,6.0,43.0,3.0,669.0,1.0,0.0,29.0,21.0,3.0,25.0,1.0,867.0,61.0,,12.0,5.0,13.0,0.0,,,89.0,4.0,1.0,3.0,201.0,180.0,1.0,199.0,14.0,,,,1.0,,,,3.0,15.0,15.0,9.0,3.0,28.0,14.0,
2022-23,2292813,1,2022-08-06 12:30:00,14,Liverpool,Away,272.0,26.0,1.0,5.0,4.0,,,206.0,3.0,2.0,6.0,3.0,8.0,40.0,473.0,,1.0,30.0,23.0,13.0,7.0,,2.0,,,,,,,,,,9.0,,1.0,,1.0,,7.0,2.0,9.0,2.0,70.0,2.0,2.0,5.0,,4.0,8.0,5.0,,14.0,,61.0,35.0,2.0,14.0,6.0,,,,,,,,74.0,9.0,7.0,1.0,,1.0,1.0,,1.0,,,1.0,,,5.0,2.0,,1.0,6.0,2.0,10.0,10.0,,,6.0,91.0,50.0,4.0,,4.0,4.0,4.0,592.0,4.0,,52.0,90.0,44.0,1.0,1.0,1.0,,,203.0,203.0,4.0,30.0,29.0,66.9,2.0,,0.0,,1.0,1.0,,2.0,,5.0,,,4.0,103.0,456.0,8.0,313.0,70.0,14.0,15.0,4.0,18.0,14.0,,164.0,3.0,317.0,,2.0,9.0,9.0,76.0,4.0,612.0,,0.0,11.0,11.0,4.0,35.0,0.0,811.0,34.0,,4.0,4.0,9.0,0.0,,,80.0,3.0,2.0,2.0,221.0,145.0,2.0,166.0,15.0,,,,,,,,4.0,19.0,19.0,12.0,1.0,24.0,19.0,
2022-23,2292825,2,2022-08-15 20:00:00,14,Liverpool,Home,284.0,42.0,1.0,7.0,6.0,1.0,,368.0,4.0,,4.0,4.0,3.0,50.0,645.0,1.0,2.0,27.0,16.0,9.0,18.0,1.0,1.0,,,,,,,,1.0,,22.0,,,,1.0,1.0,5.0,2.0,16.0,8.0,81.0,1.0,10.0,13.0,,4.0,10.0,13.0,,12.0,,59.0,46.0,1.0,8.0,3.0,,,,,,,,97.0,7.0,7.0,1.0,,2.0,2.0,,1.0,,,1.0,,,5.0,1.0,,,3.0,1.0,13.0,13.0,1.0,,4.0,100.0,75.0,2.0,,8.0,12.0,4.0,726.0,,,93.0,132.0,60.0,,,,,,160.0,160.0,6.0,31.0,40.0,72.6,1.0,,0.0,1.0,1.0,2.0,,2.0,,10.0,1.0,,4.0,154.0,633.0,20.0,297.0,69.0,8.0,21.0,4.0,29.0,25.0,,214.0,2.0,473.0,,,14.0,4.0,78.0,3.0,741.0,1.0,1.0,24.0,20.0,2.0,27.0,2.0,951.0,45.0,,10.0,4.0,15.0,0.0,,,127.0,3.0,3.0,,225.0,180.0,,209.0,16.0,,,,,,,,4.0,14.0,14.0,7.0,1.0,27.0,11.0,
2022-23,2292836,3,2022-08-22 20:00:00,14,Liverpool,Away,288.0,29.0,4.0,6.0,2.0,2.0,,258.0,4.0,1.0,8.0,2.0,3.0,32.0,540.0,1.0,,25.0,14.0,20.0,9.0,4.0,8.0,,,,,,,,,,9.0,,,,,,8.0,5.0,15.0,2.0,69.0,1.0,5.0,11.0,,8.0,8.0,4.0,,21.0,2.0,56.0,53.0,1.0,7.0,4.0,,,,,,,,66.0,7.0,10.0,1.0,,3.0,3.0,,,,,,,,4.0,,,,4.0,,6.0,6.0,1.0,,8.0,77.0,58.0,6.0,,6.0,7.0,5.0,627.0,3.0,,78.0,76.0,43.0,,,,,,165.0,165.0,5.0,28.0,27.0,70.5,,,0.0,2.0,1.0,3.0,,,,7.0,,,3.0,128.0,523.0,13.0,320.0,60.0,7.0,13.0,8.0,23.0,15.0,,183.0,3.0,348.0,,1.0,5.0,4.0,54.0,2.0,645.0,2.0,0.0,17.0,13.0,2.0,28.0,1.0,835.0,47.0,,10.0,8.0,11.0,0.0,,,94.0,1.0,1.0,,200.0,179.0,,172.0,14.0,,,,,,,,6.0,22.0,22.0,7.0,,23.0,8.0,
2022-23,2292845,4,2022-08-27 15:00:00,14,Liverpool,Home,212.0,19.0,5.0,11.0,6.0,1.0,,388.0,3.0,2.0,5.0,1.0,6.0,33.0,589.0,,2.0,19.0,14.0,18.0,7.0,2.0,7.0,1.0,,,,,,,,,12.0,,,,,,3.0,2.0,16.0,3.0,71.0,,1.0,6.0,,8.0,9.0,5.0,2.0,8.0,,46.0,45.0,,3.0,1.0,,,,,,,,93.0,6.0,5.0,4.0,,,,,6.0,2.0,4.0,4.0,2.0,,3.0,5.0,,,1.0,,9.0,9.0,,,5.0,81.0,58.0,1.0,1.0,5.0,10.0,12.0,669.0,1.0,,102.0,134.0,44.0,,,,,,136.0,136.0,5.0,24.0,36.0,69.4,,,0.0,1.0,1.0,2.0,,,1.0,6.0,,,5.0,174.0,578.0,15.0,226.0,38.0,3.0,22.0,6.0,20.0,14.0,1.0,229.0,3.0,475.0,,2.0,17.0,6.0,63.0,3.0,681.0,,0.0,19.0,12.0,3.0,19.0,0.0,849.0,50.0,,10.0,8.0,10.0,0.0,,,90.0,3.0,3.0,3.0,182.0,193.0,,216.0,12.0,,,,,1.0,,,2.0,22.0,22.0,9.0,,26.0,13.0,
2022-23,2292857,5,2022-08-31 20:00:00,14,Liverpool,Home,263.0,38.0,2.0,10.0,8.0,,1.0,270.0,5.0,2.0,9.0,,1.0,36.0,523.0,,2.0,21.0,22.0,15.0,12.0,3.0,7.0,,,,,,,,,,14.0,,,,,2.0,2.0,3.0,16.0,7.0,69.0,,9.0,6.0,,13.0,15.0,11.0,,10.0,,58.0,43.0,,4.0,2.0,,,,,,,,83.0,9.0,10.0,1.0,,2.0,3.0,,2.0,,1.0,2.0,,,6.0,1.0,1.0,1.0,2.0,,6.0,6.0,1.0,,9.0,86.0,45.0,,,5.0,12.0,6.0,606.0,,,66.0,84.0,59.0,,,,,,172.0,172.0,10.0,28.0,21.0,71.8,,,0.0,,1.0,1.0,,1.0,,8.0,,,3.0,151.0,506.0,17.0,283.0,76.0,4.0,24.0,12.0,41.0,29.0,,210.0,2.0,383.0,1.0,2.0,9.0,1.0,74.0,2.0,625.0,2.0,0.0,23.0,7.0,2.0,24.0,0.0,823.0,51.0,,11.0,13.0,5.0,0.0,,,91.0,1.0,1.0,,201.0,182.0,1.0,151.0,10.0,,,,,,,,5.0,15.0,15.0,3.0,3.0,17.0,6.0,
2022-23,2292864,6,2022-09-03 12:30:00,14,Liverpool,Away,172.0,24.0,6.0,11.0,5.0,,,219.0,8.0,,4.0,1.0,1.0,32.0,380.0,1.0,,28.0,9.0,14.0,14.0,4.0,6.0,,,,,,,,,,16.0,,,,1.0,1.0,11.0,3.0,20.0,3.0,54.0,,6.0,4.0,,9.0,14.0,5.0,,14.0,2.0,41.0,39.0,,16.0,8.0,,1.0,,,,,,70.0,11.0,7.0,,,1.0,2.0,,,,,,,,8.0,,,2.0,8.0,3.0,12.0,12.0,1.0,,4.0,73.0,48.0,7.0,,7.0,11.0,8.0,451.0,5.0,,71.0,76.0,43.0,,,,,,149.0,149.0,3.0,31.0,16.0,60.9,1.0,1.0,0.0,1.0,2.0,4.0,,,,9.0,1.0,,5.0,117.0,364.0,18.0,195.0,48.0,16.0,8.0,8.0,29.0,21.0,,163.0,2.0,303.0,,,10.0,1.0,56.0,2.0,469.0,1.0,0.0,23.0,15.0,,34.0,2.0,682.0,46.0,,3.0,9.0,12.0,0.0,,,61.0,,1.0,,154.0,122.0,,132.0,15.0,,,,,,,,4.0,10.0,10.0,4.0,,19.0,12.0,
2022-23,2292876,7,2023-03-01 20:00:00,14,Liverpool,Home,249.0,24.0,2.0,6.0,4.0,,1.0,196.0,1.0,,6.0,1.0,7.0,27.0,439.0,2.0,,25.0,12.0,9.0,7.0,3.0,3.0,,,,,,,,,,10.0,,,,,2.0,4.0,,12.0,3.0,63.0,1.0,3.0,15.0,,5.0,6.0,5.0,1.0,12.0,1.0,61.0,47.0,1.0,5.0,2.0,,1.0,,,,,,45.0,13.0,13.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,,3.0,1.0,,,2.0,,12.0,12.0,1.0,,6.0,92.0,64.0,2.0,,5.0,7.0,6.0,507.0,1.0,,58.0,73.0,31.0,,,,,,134.0,134.0,8.0,18.0,30.0,56.8,,,0.0,1.0,,1.0,,2.0,,6.0,,,4.0,85.0,422.0,12.0,273.0,50.0,5.0,22.0,5.0,17.0,12.0,,133.0,4.0,272.0,,,5.0,7.0,44.0,1.0,528.0,3.0,0.0,15.0,12.0,2.0,27.0,2.0,713.0,34.0,,13.0,5.0,10.0,0.0,,,90.0,3.0,1.0,2.0,185.0,104.0,2.0,149.0,8.0,,,,,1.0,,,12.0,5.0,14.0,5.0,,23.0,17.0,
2022-23,2292883,8,2023-04-04 20:00:00,14,Liverpool,Away,257.0,32.0,1.0,1.0,,3.0,,193.0,7.0,1.0,,3.0,6.0,27.0,449.0,,1.0,21.0,8.0,10.0,3.0,1.0,2.0,,,,,,,,1.0,,5.0,,,,,,9.0,3.0,2.0,5.0,68.0,1.0,3.0,16.0,1.0,5.0,4.0,4.0,,16.0,2.0,65.0,36.0,1.0,17.0,8.0,,,,,,,,55.0,17.0,2.0,,,,,,,,,,,,9.0,,1.0,,8.0,,6.0,6.0,3.0,,,71.0,43.0,3.0,,,4.0,4.0,516.0,3.0,,56.0,68.0,23.0,,,,,,151.0,151.0,10.0,29.0,28.0,50.4,,1.0,0.0,3.0,,2.0,,,,,1.0,,4.0,99.0,432.0,4.0,279.0,52.0,17.0,19.0,5.0,13.0,8.0,,140.0,5.0,271.0,1.0,1.0,10.0,8.0,54.0,3.0,537.0,1.0,0.0,7.0,13.0,1.0,25.0,4.0,719.0,17.0,,11.0,5.0,7.0,0.0,,,82.0,,,,167.0,133.0,1.0,155.0,19.0,,,,,,,,10.0,12.0,22.0,12.0,,25.0,9.0,
2022-23,2292896,9,2022-10-01 15:00:00,14,Liverpool,Home,179.0,25.0,1.0,3.0,2.0,2.0,,256.0,1.0,,7.0,1.0,1.0,26.0,432.0,,,25.0,8.0,11.0,6.0,1.0,3.0,1.0,,,,1.0,1.0,,,,10.0,,,,,1.0,6.0,,12.0,3.0,68.0,2.0,2.0,11.0,,9.0,9.0,6.0,,16.0,2.0,48.0,46.0,2.0,16.0,10.0,1.0,,,,,,,83.0,9.0,13.0,2.0,,3.0,2.0,1.0,2.0,,1.0,2.0,,1.0,1.0,2.0,,3.0,10.0,1.0,9.0,9.0,3.0,,7.0,75.0,50.0,2.0,,3.0,6.0,7.0,512.0,,,108.0,58.0,41.0,,,,,,166.0,166.0,6.0,21.0,32.0,53.8,,,0.0,3.0,,3.0,,1.0,1.0,6.0,,,5.0,133.0,416.0,9.0,198.0,54.0,16.0,15.0,8.0,25.0,17.0,2.0,191.0,3.0,357.0,,,11.0,1.0,56.0,1.0,530.0,,0.0,15.0,14.0,,26.0,1.0,753.0,45.0,,8.0,9.0,9.0,0.0,,,95.0,4.0,3.0,2.0,182.0,124.0,,129.0,21.0,,,,,1.0,2.0,,4.0,10.0,18.0,10.0,1.0,25.0,11.0,
2022-23,2292901,10,2022-10-09 16:30:00,14,Liverpool,Away,209.0,22.0,1.0,1.0,,2.0,,187.0,2.0,,10.0,1.0,1.0,28.0,395.0,,1.0,21.0,13.0,10.0,2.0,1.0,1.0,,,,,,,,,,7.0,,,,,,10.0,1.0,5.0,3.0,47.0,1.0,3.0,8.0,,3.0,6.0,3.0,,11.0,1.0,46.0,39.0,1.0,19.0,8.0,,1.0,,,,,,47.0,11.0,10.0,1.0,,,,,2.0,,2.0,2.0,,,3.0,2.0,1.0,2.0,8.0,,8.0,8.0,2.0,,10.0,68.0,34.0,4.0,,2.0,3.0,3.0,467.0,3.0,,61.0,45.0,20.0,1.0,1.0,1.0,,,145.0,145.0,2.0,21.0,12.0,56.0,,2.0,0.0,4.0,,4.0,,1.0,,2.0,,,5.0,79.0,377.0,5.0,237.0,53.0,19.0,9.0,3.0,12.0,9.0,,117.0,3.0,263.0,1.0,,6.0,1.0,56.0,6.0,488.0,,0.0,8.0,15.0,2.0,29.0,2.0,670.0,19.0,,4.0,3.0,7.0,0.0,,,69.0,1.0,,1.0,148.0,138.0,,133.0,11.0,,,,,,,,6.0,4.0,11.0,4.0,,25.0,11.0,
2022-23,2292915,11,2022-10-16 16:30:00,14,Liverpool,Home,209.0,17.0,,3.0,3.0,1.0,,107.0,6.0,,6.0,3.0,3.0,23.0,313.0,,2.0,11.0,15.0,10.0,9.0,,2.0,4.0,,,,,,,,,9.0,,,,,2.0,10.0,6.0,8.0,5.0,74.0,2.0,3.0,8.0,,5.0,5.0,2.0,,15.0,3.0,51.0,45.0,2.0,27.0,12.0,,,1.5871,2.0448,,,1.3289,39.0,10.0,6.0,1.0,,3.0,1.0,,1.0,,1.0,1.0,,1.0,7.0,1.0,1.0,1.0,12.0,,11.0,11.0,2.0,,6.0,58.0,29.0,6.0,,5.0,5.0,2.0,390.0,5.0,,28.0,42.0,27.0,,,,,,148.0,148.0,,36.0,27.0,36.8,,,0.0,5.0,1.0,6.0,,,4.0,8.0,,,5.0,63.0,299.0,10.0,246.0,38.0,27.0,11.0,5.0,13.0,8.0,5.0,95.0,4.0,174.0,1.0,,23.0,5.0,61.0,3.0,407.0,2.0,0.0,13.0,23.0,2.0,14.0,3.0,604.0,26.0,,6.0,5.0,12.0,0.0,,,54.0,5.0,4.0,1.0,157.0,87.0,,109.0,18.0,,,,3.0,,,,5.0,22.0,22.0,8.0,,25.0,10.0,
2022-23,2292927,12,2022-10-19 19:30:00,14,Liverpool,Home,295.0,24.0,1.0,3.0,2.0,,,219.0,5.0,,3.0,1.0,7.0,28.0,511.0,1.0,3.0,19.0,7.0,11.0,13.0,1.0,4.0,1.0,,,,,,,,,18.0,,,1.0,,,7.0,1.0,15.0,7.0,65.0,,7.0,9.0,,8.0,4.0,2.0,,9.0,2.0,40.0,37.0,,15.0,5.0,,,,,,,,58.0,9.0,7.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,6.0,1.0,1.0,,5.0,2.0,8.0,8.0,,,3.0,64.0,44.0,3.0,,6.0,9.0,7.0,585.0,1.0,,80.0,53.0,37.0,,1.0,1.0,1.0,,138.0,138.0,9.0,24.0,28.0,53.8,1.0,,0.0,3.0,,3.0,,,1.0,8.0,,,5.0,111.0,499.0,15.0,321.0,47.0,15.0,12.0,7.0,14.0,7.0,1.0,154.0,1.0,293.0,1.0,,9.0,7.0,49.0,1.0,600.0,2.0,0.0,22.0,13.0,6.0,21.0,0.0,775.0,32.0,,6.0,8.0,8.0,0.0,,,107.0,1.0,3.0,,188.0,151.0,2.0,154.0,18.0,,,,1.0,,,,6.0,7.0,18.0,7.0,,21.0,6.0,
2022-23,2292935,13,2022-10-22 12:30:00,14,Liverpool,Away,252.0,25.0,5.0,10.0,5.0,1.0,2.0,353.0,1.0,,7.0,2.0,4.0,39.0,595.0,1.0,,29.0,11.0,11.0,9.0,4.0,3.0,,,,,,,,,,9.0,,,,,2.0,6.0,4.0,14.0,1.0,61.0,,1.0,8.0,,11.0,8.0,7.0,,15.0,3.0,46.0,44.0,,7.0,3.0,,,,,,,,100.0,8.0,13.0,,,4.0,4.0,,,,,,,,1.0,,,,3.0,,4.0,4.0,,,7.0,71.0,52.0,2.0,,6.0,7.0,7.0,675.0,2.0,,68.0,112.0,54.0,,,,,,154.0,154.0,5.0,25.0,24.0,75.2,,,0.0,3.0,3.0,6.0,,1.0,,7.0,,,3.0,148.0,579.0,13.0,273.0,52.0,7.0,10.0,11.0,30.0,19.0,,208.0,2.0,448.0,,,5.0,4.0,58.0,,691.0,2.0,0.0,15.0,14.0,1.0,30.0,1.0,896.0,34.0,,6.0,11.0,7.0,0.0,,,89.0,4.0,4.0,,192.0,205.0,1.0,205.0,17.0,,,,,,,,3.0,6.0,22.0,6.0,,32.0,15.0,
