season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attObxdLeft,attOneOnOne,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,saves,successfulOpenPlayPass,touchesInOppBox,attLgLeft,attObxdRight,attemptedTackleFoul,blockedPass,ptsDroppedWinningPos,ptsGainedLosingPos,putThrough,successfulPutThrough
2014-15,755498,20,2015-01-01 15:00:00,80,Swansea,Away,211.0,13.0,2.0,6.0,4.0,,1.0,176.0,2.0,,8.0,3.0,11.0,24.0,381.0,,1.0,21.0,36.0,25.0,11.0,3.0,,,,,1.0,1.0,,,,19.0,,,,,,2.0,13.0,11.0,68.0,74.0,1.0,2.0,,2.0,8.0,6.0,,9.0,13.0,4.0,,11.0,5.0,62.0,65.0,2.0,43.0,29.0,,,55.0,5.0,20.0,,,4.0,3.0,1.0,209.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,29.0,,13.0,13.0,,8.0,121.0,93.0,47.0,4.0,,8.0,7.0,6.0,10.0,2.0,,58.0,59.0,23.0,,,,,,191.0,191.0,2.0,30.0,32.0,58.6,,,0.0,114.0,3.0,2.0,,2.0,,11.0,,2.0,81.0,15.0,256.0,33.0,43.0,17.0,8.0,28.0,20.0,,117.0,2.0,284.0,1.0,,32.0,15.0,76.0,3.0,512.0,,1.0,25.0,12.0,2.0,23.0,0.0,767.0,13.0,10.0,9.0,9.0,0.0,,,,,,2.0,478.0,5.0,357.0,,,,,18.0,,,18.0,7.0
2014-15,755511,21,2015-01-10 15:00:00,80,Swansea,Home,236.0,13.0,2.0,5.0,3.0,1.0,,305.0,2.0,2.0,6.0,1.0,27.0,26.0,536.0,1.0,3.0,18.0,20.0,9.0,13.0,3.0,,,,,,1.0,,,,15.0,,,,,1.0,,6.0,5.0,96.0,60.0,1.0,2.0,,7.0,11.0,7.0,1.0,4.0,8.0,6.0,,5.0,3.0,52.0,40.0,7.0,35.0,20.0,,,64.0,9.0,7.0,,,1.0,,1.0,181.0,,,,,,,8.0,,2.0,,20.0,1.0,15.0,15.0,1.0,6.0,176.0,83.0,62.0,5.0,,5.0,11.0,3.0,2.0,1.0,,54.0,105.0,22.0,,,,,,132.0,132.0,2.0,23.0,29.0,60.8,1.0,,0.0,175.0,1.0,3.0,,,,5.0,1.0,3.0,130.0,16.0,253.0,29.0,35.0,24.0,4.0,18.0,14.0,2.0,178.0,1.0,393.0,2.0,2.0,10.0,28.0,49.0,2.0,628.0,1.0,0.0,19.0,13.0,3.0,19.0,0.0,822.0,5.0,11.0,4.0,9.0,0.0,,,,,,,611.0,3.0,525.0,,,,6.0,16.0,,,16.0,5.0
2014-15,755520,22,2015-01-17 15:00:00,80,Swansea,Home,251.0,14.0,,,,1.0,,179.0,6.0,1.0,1.0,8.0,23.0,21.0,430.0,,,9.0,11.0,13.0,8.0,,,,,,,,,,,11.0,,,,1.0,,,11.0,10.0,93.0,60.0,,,,2.0,5.0,18.0,,1.0,1.0,3.0,,6.0,4.0,49.0,53.0,2.0,29.0,19.0,1.0,1.0,37.0,9.0,13.0,,,1.0,2.0,,172.0,,,,,,,8.0,,2.0,1.0,19.0,1.0,22.0,22.0,1.0,1.0,113.0,64.0,50.0,2.0,,5.0,3.0,,2.0,3.0,,33.0,61.0,9.0,,,,,,103.0,103.0,2.0,29.0,22.0,45.4,1.0,,0.0,118.0,2.0,4.0,,,,6.0,,3.0,58.0,8.0,275.0,23.0,29.0,13.0,1.0,7.0,6.0,,86.0,4.0,228.0,2.0,2.0,12.0,27.0,37.0,,496.0,,0.0,11.0,21.0,,12.0,0.0,675.0,12.0,7.0,1.0,14.0,0.0,,,,,,,465.0,6.0,406.0,,,,5.0,12.0,,,12.0,9.0
2014-15,755529,23,2015-02-01 16:00:00,80,Swansea,Away,183.0,16.0,,1.0,1.0,2.0,1.0,129.0,10.0,,4.0,11.0,13.0,43.0,311.0,,,15.0,22.0,10.0,3.0,1.0,,,,,,1.0,,,,4.0,,,,1.0,,1.0,9.0,6.0,93.0,59.0,,,,8.0,2.0,10.0,2.0,,,2.0,,7.0,3.0,52.0,39.0,8.0,45.0,14.0,,1.0,36.0,9.0,10.0,,,1.0,1.0,1.0,168.0,1.0,,,1.0,,,11.0,1.0,4.0,1.0,14.0,1.0,30.0,30.0,9.0,4.0,63.0,85.0,53.0,9.0,1.0,3.0,2.0,1.0,7.0,1.0,,18.0,71.0,7.0,,,,,,128.0,128.0,1.0,21.0,23.0,36.8,1.0,1.0,0.0,78.0,4.0,2.0,,,,3.0,,3.0,28.0,5.0,214.0,33.0,45.0,12.0,,3.0,3.0,1.0,54.0,6.0,191.0,4.0,,29.0,18.0,74.0,3.0,402.0,,0.0,6.0,13.0,1.0,19.0,1.0,607.0,14.0,6.0,,10.0,0.0,,,,,,,375.0,4.0,291.0,,,,6.0,22.0,,,22.0,8.0
2014-15,755540,24,2015-02-07 15:00:00,80,Swansea,Home,202.0,11.0,2.0,5.0,3.0,,1.0,246.0,3.0,,4.0,1.0,15.0,22.0,443.0,,1.0,15.0,11.0,15.0,10.0,,,,1.0,,1.0,2.0,,1.0,,11.0,,,,,,1.0,,4.0,85.0,59.0,3.0,2.0,1.0,1.0,3.0,8.0,,7.0,17.0,7.0,,4.0,,45.0,49.0,1.0,13.0,10.0,,,52.0,11.0,12.0,,,4.0,2.0,2.0,182.0,1.0,,1.0,1.0,,,7.0,1.0,,,10.0,,25.0,25.0,3.0,4.0,128.0,67.0,53.0,1.0,1.0,4.0,7.0,7.0,1.0,3.0,,62.0,92.0,17.0,,,,,,142.0,142.0,,25.0,30.0,59.6,,,0.0,131.0,,,,1.0,,6.0,,3.0,125.0,11.0,231.0,26.0,13.0,18.0,5.0,31.0,26.0,,156.0,1.0,326.0,,,8.0,18.0,43.0,1.0,526.0,,0.0,16.0,16.0,2.0,16.0,3.0,716.0,13.0,7.0,7.0,11.0,0.0,,,1.0,,,1.0,505.0,,426.0,,,,7.0,14.0,,,14.0,7.0
2014-15,755549,25,2015-02-11 20:00:00,80,Swansea,Away,226.0,21.0,1.0,4.0,3.0,4.0,,258.0,2.0,,5.0,4.0,17.0,29.0,480.0,,,21.0,21.0,13.0,6.0,1.0,,,1.0,,,1.0,,,,7.0,,,,,,,6.0,6.0,80.0,61.0,,,,3.0,1.0,10.0,,4.0,7.0,9.0,,11.0,1.0,62.0,46.0,3.0,24.0,12.0,,,61.0,12.0,11.0,,,2.0,1.0,1.0,188.0,,,,,,,7.0,,1.0,,12.0,,9.0,9.0,2.0,6.0,149.0,78.0,52.0,5.0,,4.0,3.0,3.0,4.0,1.0,,62.0,88.0,18.0,,,,,,125.0,125.0,2.0,25.0,28.0,64.4,,2.0,0.0,135.0,1.0,1.0,,,,6.0,,2.0,100.0,7.0,240.0,40.0,24.0,21.0,4.0,21.0,17.0,,134.0,6.0,333.0,1.0,,11.0,19.0,54.0,1.0,552.0,,0.0,10.0,12.0,,21.0,1.0,738.0,12.0,11.0,4.0,8.0,0.0,,,,,,,534.0,2.0,468.0,,,,6.0,7.0,,,7.0,2.0
2014-15,755561,26,2015-02-21 15:00:00,80,Swansea,Home,120.0,21.0,2.0,6.0,4.0,3.0,,111.0,2.0,,6.0,7.0,6.0,27.0,225.0,,,15.0,24.0,17.0,7.0,1.0,,,,,,,,,,7.0,,,,,,1.0,12.0,6.0,50.0,56.0,1.0,1.0,,7.0,3.0,10.0,,4.0,4.0,6.0,,6.0,1.0,49.0,44.0,7.0,32.0,17.0,,2.0,45.0,6.0,15.0,1.0,1.0,,,,165.0,2.0,,1.0,2.0,,,8.0,2.0,8.0,,17.0,,13.0,13.0,2.0,6.0,61.0,76.0,37.0,10.0,1.0,2.0,8.0,6.0,6.0,2.0,,45.0,61.0,9.0,,,,,,147.0,147.0,2.0,20.0,21.0,36.0,,2.0,0.0,57.0,2.0,,,,,2.0,,2.0,49.0,10.0,150.0,32.0,32.0,8.0,3.0,13.0,10.0,3.0,81.0,10.0,196.0,8.0,,27.0,9.0,68.0,3.0,333.0,,0.0,11.0,12.0,3.0,19.0,2.0,522.0,12.0,4.0,4.0,10.0,0.0,,,,,,,302.0,2.0,212.0,,,,4.0,21.0,,,21.0,10.0
2014-15,755564,27,2015-02-28 15:00:00,80,Swansea,Away,156.0,16.0,1.0,1.0,,,,141.0,3.0,,5.0,8.0,9.0,29.0,296.0,,1.0,29.0,29.0,18.0,6.0,1.0,,,,,,,,,,6.0,,,,,,,10.0,3.0,60.0,73.0,1.0,2.0,,4.0,,5.0,,4.0,5.0,5.0,,13.0,3.0,60.0,55.0,4.0,33.0,16.0,,,59.0,8.0,13.0,,,1.0,,,184.0,,,,,,,10.0,,3.0,,16.0,1.0,20.0,20.0,1.0,5.0,90.0,91.0,44.0,6.0,,5.0,2.0,2.0,,,,60.0,63.0,14.0,,,,,,178.0,178.0,3.0,22.0,37.0,53.5,,,0.0,89.0,5.0,1.0,,,,7.0,,3.0,49.0,7.0,195.0,35.0,33.0,11.0,3.0,13.0,10.0,1.0,91.0,8.0,241.0,3.0,,48.0,9.0,91.0,2.0,423.0,1.0,0.0,9.0,20.0,1.0,35.0,0.0,637.0,13.0,6.0,4.0,14.0,0.0,,,,,,1.0,393.0,6.0,280.0,,,,4.0,20.0,,,20.0,5.0
2014-15,755582,28,2015-03-04 19:45:00,80,Swansea,Away,191.0,23.0,2.0,5.0,3.0,1.0,,145.0,2.0,,3.0,8.0,4.0,38.0,331.0,1.0,,16.0,17.0,16.0,3.0,2.0,,,,1.0,,2.0,,,,6.0,,,,,1.0,,7.0,13.0,64.0,57.0,2.0,,2.0,3.0,3.0,8.0,,4.0,9.0,2.0,,9.0,4.0,52.0,51.0,3.0,42.0,18.0,,,46.0,7.0,14.0,,,2.0,,2.0,142.0,2.0,,2.0,2.0,,,8.0,2.0,,,18.0,1.0,20.0,20.0,3.0,4.0,99.0,70.0,36.0,6.0,2.0,1.0,6.0,5.0,9.0,4.0,,55.0,44.0,14.0,,,,,,131.0,131.0,3.0,26.0,22.0,39.0,1.0,2.0,0.0,103.0,1.0,3.0,,,,2.0,,2.0,66.0,7.0,207.0,35.0,42.0,17.0,4.0,15.0,11.0,,99.0,6.0,216.0,,,27.0,4.0,77.0,6.0,408.0,2.0,0.0,10.0,16.0,,18.0,0.0,622.0,11.0,6.0,4.0,12.0,0.0,,,1.0,,,1.0,381.0,4.0,316.0,,,,4.0,9.0,,,9.0,5.0
2014-15,755591,29,2015-03-16 20:00:00,80,Swansea,Home,206.0,22.0,1.0,4.0,3.0,2.0,,193.0,7.0,1.0,5.0,5.0,15.0,27.0,395.0,,,19.0,6.0,11.0,4.0,1.0,,,,,1.0,1.0,,,,8.0,,,,,,,6.0,10.0,80.0,73.0,,,,1.0,4.0,11.0,,4.0,9.0,3.0,,13.0,2.0,57.0,52.0,1.0,15.0,7.0,,,59.0,13.0,14.0,,,3.0,2.0,1.0,180.0,,,,,,,7.0,,1.0,,7.0,,33.0,33.0,6.0,6.0,107.0,79.0,48.0,5.0,,2.0,3.0,3.0,3.0,1.0,,49.0,77.0,8.0,,,,,,146.0,146.0,3.0,28.0,35.0,46.3,,,0.0,116.0,2.0,2.0,,,,3.0,,3.0,64.0,5.0,231.0,40.0,15.0,23.0,4.0,18.0,14.0,1.0,103.0,4.0,270.0,2.0,1.0,23.0,15.0,64.0,1.0,483.0,,0.0,10.0,19.0,,20.0,0.0,702.0,13.0,9.0,4.0,16.0,0.0,,,,,,,460.0,4.0,375.0,,,,5.0,21.0,,,21.0,10.0
2014-15,755593,30,2015-03-21 15:00:00,80,Swansea,Away,252.0,23.0,1.0,1.0,1.0,,,152.0,2.0,,6.0,9.0,6.0,40.0,403.0,1.0,4.0,18.0,21.0,15.0,6.0,,1.0,,,,1.0,1.0,,,,6.0,,,,,,1.0,10.0,2.0,73.0,60.0,3.0,2.0,1.0,3.0,2.0,7.0,,9.0,8.0,3.0,,8.0,1.0,53.0,55.0,3.0,21.0,10.0,,,52.0,9.0,13.0,1.0,,3.0,2.0,1.0,180.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,1.0,10.0,,14.0,14.0,3.0,6.0,130.0,90.0,55.0,4.0,,1.0,6.0,6.0,4.0,4.0,,39.0,70.0,12.0,,,,,,156.0,156.0,3.0,21.0,28.0,57.4,,1.0,0.0,111.0,3.0,,,,1.0,1.0,,3.0,65.0,7.0,277.0,39.0,21.0,23.0,8.0,20.0,13.0,1.0,94.0,3.0,237.0,1.0,,20.0,7.0,68.0,7.0,494.0,1.0,0.0,9.0,14.0,5.0,21.0,0.0,691.0,15.0,14.0,9.0,9.0,0.0,,,1.0,,,,473.0,3.0,390.0,,,,3.0,10.0,,,10.0,6.0
2014-15,755611,31,2015-04-04 15:00:00,80,Swansea,Home,283.0,25.0,2.0,3.0,1.0,1.0,,265.0,4.0,2.0,3.0,5.0,26.0,37.0,545.0,,1.0,14.0,12.0,17.0,4.0,,1.0,,1.0,,,1.0,,,,7.0,,,,,,,5.0,5.0,97.0,52.0,1.0,,3.0,6.0,1.0,11.0,,4.0,9.0,3.0,,9.0,,50.0,50.0,6.0,28.0,13.0,,,42.0,11.0,14.0,2.0,,1.0,,1.0,192.0,1.0,,1.0,1.0,,1.0,6.0,2.0,2.0,,13.0,,13.0,13.0,,3.0,175.0,94.0,67.0,7.0,1.0,3.0,2.0,4.0,2.0,2.0,,47.0,93.0,13.0,,,,,,121.0,121.0,1.0,18.0,28.0,58.4,,1.0,0.0,166.0,,,,,1.0,4.0,,3.0,90.0,5.0,308.0,37.0,28.0,11.0,3.0,15.0,12.0,2.0,120.0,2.0,337.0,2.0,2.0,23.0,27.0,63.0,2.0,630.0,,0.0,9.0,17.0,1.0,14.0,1.0,794.0,4.0,4.0,4.0,13.0,0.0,,,1.0,,,,606.0,,526.0,,,,5.0,13.0,,,13.0,6.0
2014-15,755619,32,2015-04-11 12:45:00,80,Swansea,Home,182.0,15.0,2.0,4.0,2.0,2.0,1.0,180.0,5.0,1.0,7.0,10.0,7.0,32.0,358.0,,,15.0,15.0,24.0,3.0,3.0,,,,,1.0,1.0,,,,4.0,1.0,,,,,2.0,6.0,6.0,64.0,61.0,,,1.0,4.0,4.0,4.0,,3.0,9.0,2.0,,12.0,4.0,46.0,57.0,4.0,18.0,6.0,,,56.0,18.0,11.0,,,5.0,2.0,1.0,177.0,,,,,,,5.0,,5.0,3.0,6.0,,10.0,10.0,1.0,7.0,110.0,72.0,41.0,6.0,1.0,3.0,3.0,3.0,2.0,2.0,,52.0,67.0,12.0,,,,,1.0,138.0,138.0,2.0,15.0,28.0,50.9,,,0.0,98.0,3.0,4.0,,,,4.0,1.0,2.0,79.0,6.0,198.0,30.0,18.0,10.0,3.0,16.0,13.0,,122.0,8.0,267.0,5.0,1.0,21.0,7.0,56.0,2.0,449.0,,0.0,11.0,18.0,,17.0,3.0,625.0,15.0,8.0,3.0,14.0,0.0,,,,,,1.0,429.0,7.0,344.0,,,,11.0,8.0,,,8.0,3.0
2014-15,755629,33,2015-04-18 15:00:00,80,Swansea,Away,238.0,18.0,,1.0,1.0,1.0,,203.0,4.0,2.0,8.0,9.0,10.0,33.0,440.0,,,20.0,19.0,11.0,7.0,2.0,,,1.0,,,1.0,,,,7.0,,,,,,1.0,12.0,6.0,89.0,61.0,1.0,1.0,,5.0,2.0,13.0,,3.0,10.0,5.0,,16.0,3.0,69.0,44.0,5.0,45.0,21.0,1.0,,58.0,5.0,6.0,,,2.0,,1.0,191.0,,,,,,,11.0,,2.0,,21.0,,14.0,14.0,1.0,8.0,140.0,73.0,36.0,6.0,,1.0,8.0,6.0,2.0,2.0,,47.0,64.0,11.0,,,,,,158.0,158.0,1.0,26.0,22.0,58.9,,2.0,0.0,114.0,1.0,3.0,,1.0,,2.0,,3.0,91.0,9.0,272.0,32.0,45.0,29.0,1.0,16.0,15.0,,124.0,7.0,278.0,2.0,2.0,27.0,11.0,71.0,3.0,534.0,,0.0,10.0,14.0,,21.0,2.0,752.0,11.0,13.0,3.0,11.0,0.0,,,,,,,512.0,4.0,427.0,,,,4.0,12.0,,,12.0,6.0
2014-15,755638,34,2015-04-25 15:00:00,80,Swansea,Away,207.0,25.0,3.0,4.0,1.0,1.0,,166.0,2.0,,4.0,8.0,7.0,32.0,369.0,,1.0,11.0,16.0,24.0,6.0,2.0,,,,,,,,,,8.0,,,,,,,9.0,3.0,73.0,70.0,1.0,,2.0,5.0,2.0,6.0,,6.0,7.0,,,12.0,2.0,62.0,64.0,5.0,40.0,25.0,1.0,,43.0,9.0,14.0,1.0,,2.0,2.0,,184.0,2.0,1.0,2.0,1.0,1.0,,8.0,2.0,3.0,,25.0,,21.0,21.0,3.0,4.0,110.0,75.0,45.0,9.0,2.0,3.0,7.0,6.0,2.0,3.0,,44.0,80.0,11.0,,,,,,154.0,154.0,3.0,33.0,24.0,51.8,,3.0,0.0,93.0,2.0,,,,,3.0,,3.0,51.0,10.0,234.0,40.0,40.0,25.0,4.0,13.0,9.0,,85.0,1.0,239.0,3.0,,20.0,8.0,66.0,3.0,460.0,,0.0,11.0,20.0,2.0,17.0,2.0,683.0,11.0,6.0,6.0,16.0,0.0,,,,,,,430.0,2.0,353.0,,,,6.0,19.0,,,19.0,9.0
2014-15,755650,35,2015-05-02 15:00:00,80,Swansea,Home,161.0,6.0,2.0,9.0,7.0,2.0,1.0,169.0,4.0,,6.0,6.0,14.0,15.0,321.0,1.0,,20.0,26.0,18.0,11.0,2.0,,,,,,,,,,13.0,,,1.0,,,2.0,3.0,6.0,56.0,66.0,3.0,2.0,1.0,,6.0,7.0,,6.0,12.0,3.0,,10.0,,63.0,56.0,,21.0,12.0,,,47.0,9.0,17.0,,,3.0,2.0,,161.0,2.0,,2.0,2.0,,,6.0,2.0,2.0,,12.0,1.0,23.0,23.0,3.0,6.0,96.0,78.0,36.0,2.0,1.0,5.0,10.0,4.0,2.0,3.0,,33.0,64.0,12.0,,,,,,145.0,145.0,4.0,30.0,22.0,47.4,1.0,,0.0,100.0,1.0,2.0,,,,7.0,,3.0,72.0,15.0,186.0,16.0,21.0,23.0,5.0,22.0,17.0,,106.0,5.0,249.0,2.0,,34.0,15.0,56.0,1.0,413.0,1.0,0.0,17.0,12.0,,23.0,1.0,625.0,11.0,11.0,6.0,10.0,0.0,,,,,,,388.0,3.0,303.0,,,,4.0,18.0,,,18.0,7.0
2014-15,755653,36,2015-05-11 20:00:00,80,Swansea,Away,159.0,12.0,,2.0,2.0,1.0,,129.0,7.0,1.0,9.0,1.0,6.0,18.0,286.0,,,7.0,11.0,6.0,5.0,,,,,,,,,1.0,,8.0,,,,,,,14.0,9.0,59.0,62.0,,,,4.0,3.0,10.0,,1.0,5.0,2.0,,12.0,8.0,47.0,51.0,4.0,18.0,9.0,,1.0,41.0,10.0,7.0,,,1.0,1.0,,128.0,1.0,,1.0,1.0,,,16.0,1.0,2.0,,9.0,,27.0,27.0,7.0,11.0,92.0,65.0,31.0,6.0,,1.0,5.0,3.0,7.0,1.0,,30.0,80.0,7.0,,,,,,111.0,111.0,1.0,25.0,14.0,32.1,,,0.0,80.0,7.0,2.0,,,,2.0,,3.0,49.0,6.0,178.0,25.0,18.0,18.0,,8.0,8.0,,80.0,4.0,189.0,2.0,1.0,14.0,6.0,53.0,1.0,359.0,,0.0,8.0,24.0,,12.0,1.0,555.0,7.0,14.0,1.0,15.0,0.0,,,,,,,327.0,9.0,271.0,,,,7.0,17.0,,,17.0,10.0
2014-15,755669,37,2015-05-17 13:30:00,80,Swansea,Home,211.0,19.0,5.0,8.0,3.0,,,192.0,4.0,,9.0,3.0,7.0,27.0,395.0,1.0,1.0,11.0,11.0,7.0,5.0,2.0,,,,,,1.0,,,,9.0,,,,,,,15.0,7.0,76.0,68.0,1.0,2.0,,5.0,2.0,17.0,,11.0,9.0,3.0,,11.0,4.0,59.0,49.0,5.0,18.0,8.0,1.0,,48.0,8.0,8.0,1.0,,1.0,1.0,1.0,158.0,2.0,,1.0,2.0,,,7.0,2.0,,,8.0,,24.0,24.0,5.0,9.0,112.0,61.0,42.0,7.0,1.0,2.0,7.0,9.0,6.0,2.0,,33.0,62.0,17.0,,,,,,125.0,125.0,2.0,33.0,23.0,47.1,,,0.0,117.0,7.0,,,,,2.0,,3.0,70.0,9.0,234.0,29.0,18.0,26.0,8.0,21.0,13.0,,91.0,2.0,250.0,,,14.0,9.0,50.0,,463.0,1.0,0.0,13.0,20.0,2.0,11.0,0.0,683.0,19.0,14.0,11.0,15.0,0.0,,,,,,,438.0,7.0,376.0,,,,7.0,22.0,,,22.0,11.0
2014-15,755676,38,2015-05-24 15:00:00,80,Swansea,Away,160.0,6.0,1.0,1.0,,2.0,,144.0,4.0,,7.0,8.0,1.0,32.0,303.0,,,20.0,18.0,17.0,4.0,1.0,,,,,,,,,,4.0,,,,,,,7.0,6.0,57.0,63.0,,,,4.0,2.0,11.0,,3.0,11.0,2.0,,13.0,2.0,61.0,71.0,4.0,33.0,22.0,,,51.0,13.0,21.0,,,3.0,2.0,,162.0,,,,,,,8.0,,3.0,,22.0,,11.0,11.0,2.0,9.0,80.0,82.0,42.0,7.0,,1.0,4.0,2.0,4.0,4.0,,33.0,85.0,22.0,,,,,,154.0,154.0,4.0,22.0,24.0,52.6,,2.0,0.0,90.0,4.0,2.0,,,,1.0,,3.0,60.0,5.0,189.0,23.0,33.0,17.0,3.0,18.0,15.0,,88.0,7.0,218.0,3.0,,29.0,1.0,72.0,,389.0,,0.0,5.0,23.0,,28.0,0.0,616.0,17.0,10.0,3.0,17.0,0.0,,,,,,,352.0,6.0,281.0,,,,5.0,13.0,,,13.0,3.0
2015-16,803168,1,2015-08-08 17:30:00,80,Swansea,Away,170.0,14.0,4.0,5.0,2.0,1.0,,157.0,3.0,2.0,4.0,2.0,5.0,28.0,322.0,,2.0,19.0,14.0,21.0,9.0,3.0,,,,,,1.0,1.0,,,11.0,1.0,,,,,,7.0,5.0,70.0,59.0,2.0,3.0,2.0,4.0,5.0,14.0,,8.0,9.0,3.0,,10.0,1.0,59.0,70.0,4.0,23.0,13.0,,,55.0,16.0,15.0,1.0,,3.0,,1.0,164.0,,,,,,,7.0,1.0,1.0,1.0,14.0,1.0,12.0,12.0,1.0,5.0,83.0,69.0,44.0,4.0,1.0,2.0,10.0,10.0,2.0,2.0,1.0,47.0,41.0,25.0,,,,,1.0,141.0,135.0,5.0,29.0,17.0,48.0,,1.0,0.0,82.0,2.0,,,,,2.0,,3.0,75.0,12.0,194.0,26.0,29.0,19.0,8.0,19.0,12.0,,113.0,4.0,224.0,1.0,2.0,19.0,6.0,58.0,4.0,399.0,,0.0,17.0,22.0,4.0,22.0,3.0,616.0,18.0,13.0,8.0,19.0,0.0,,,,,,,370.0,2.0,302.0,,,,8.0,11.0,,,11.0,7.0
2015-16,803178,2,2015-08-15 15:00:00,80,Swansea,Home,254.0,25.0,1.0,3.0,2.0,3.0,,335.0,5.0,,6.0,5.0,37.0,33.0,586.0,,1.0,26.0,6.0,8.0,14.0,2.0,,,,,,,,,,15.0,,,1.0,1.0,,1.0,1.0,3.0,93.0,56.0,2.0,1.0,1.0,,7.0,7.0,,4.0,9.0,5.0,,3.0,2.0,43.0,42.0,,11.0,6.0,,,91.0,11.0,8.0,1.0,,1.0,1.0,,169.0,2.0,,2.0,2.0,,,5.0,2.0,1.0,,9.0,2.0,16.0,16.0,,7.0,191.0,84.0,68.0,4.0,1.0,5.0,13.0,6.0,,3.0,,70.0,88.0,24.0,,,,,,111.0,104.0,4.0,12.0,31.0,65.8,2.0,,0.0,182.0,1.0,1.0,,1.0,,6.0,,3.0,125.0,18.0,257.0,35.0,18.0,23.0,4.0,19.0,15.0,,158.0,4.0,397.0,1.0,,10.0,38.0,46.0,3.0,635.0,1.0,0.0,19.0,19.0,2.0,26.0,2.0,827.0,13.0,7.0,4.0,17.0,0.0,,,1.0,,,,620.0,2.0,573.0,,,,7.0,12.0,,,12.0,7.0
2015-16,803190,3,2015-08-22 15:00:00,80,Swansea,Away,183.0,15.0,,9.0,9.0,4.0,2.0,236.0,4.0,1.0,5.0,3.0,15.0,25.0,410.0,,,19.0,22.0,18.0,17.0,1.0,,,,,,,,,,17.0,,,,1.0,,2.0,4.0,6.0,79.0,65.0,2.0,2.0,,3.0,5.0,12.0,,4.0,8.0,5.0,,15.0,,67.0,51.0,3.0,23.0,17.0,1.0,,59.0,9.0,14.0,1.0,,4.0,4.0,,180.0,1.0,,1.0,1.0,,,8.0,1.0,3.0,,18.0,1.0,20.0,20.0,2.0,6.0,133.0,99.0,57.0,3.0,,6.0,13.0,9.0,3.0,2.0,,55.0,81.0,31.0,,,,,,142.0,137.0,2.0,21.0,34.0,60.7,1.0,,0.0,102.0,1.0,,,,,6.0,,1.0,82.0,19.0,194.0,35.0,28.0,20.0,3.0,20.0,17.0,,117.0,8.0,320.0,3.0,1.0,22.0,15.0,65.0,2.0,494.0,,0.0,20.0,9.0,,20.0,2.0,705.0,11.0,10.0,4.0,6.0,0.0,,,,,,,465.0,1.0,391.0,,,,5.0,7.0,,,7.0,6.0
