season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attPenMiss,attPostLeft,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attObxdRight,attOneOnOne,contentiousDecision,penaltySave,ptsDroppedWinningPos,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,subsGoals,attPenPost,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,attLgLeft,expectedGoalsFreekick,totalDistance
2015-16,803392,24,2016-02-02 19:45:00,7,Aston Villa,Away,95.0,15.0,1.0,1.0,,5.0,,116.0,5.0,,4.0,7.0,3.0,24.0,210.0,,,11.0,15.0,16.0,5.0,,,,,,,,,,,5.0,,,,,,14.0,11.0,,,47.0,1.0,2.0,15.0,,5.0,7.0,1.0,,11.0,2.0,57.0,53.0,1.0,19.0,14.0,,,49.0,11.0,9.0,,,1.0,1.0,,,,,,,,21.0,,1.0,,17.0,,21.0,21.0,4.0,4.0,76.0,29.0,5.0,,1.0,4.0,2.0,264.0,3.0,,57.0,32.0,23.0,,,,,148.0,142.0,,23.0,17.0,32.0,,,,0.0,1.0,3.0,4.0,,,,1.0,,2.0,49.0,197.0,5.0,113.0,29.0,25.0,13.0,5.0,14.0,9.0,,89.0,18.0,204.0,1.0,,29.0,4.0,73.0,,303.0,,1.0,5.0,20.0,,15.0,0.0,475.0,,8.0,5.0,17.0,0.0,,,,41.0,,,,136.0,67.0,4.0,59.0,12.0,,,1.0,,,5.0,8.0,8.0,4.0,,,,,,,,,,,,,
2015-16,803407,25,2016-02-06 15:00:00,7,Aston Villa,Home,102.0,14.0,,5.0,5.0,5.0,1.0,189.0,1.0,,,5.0,10.0,26.0,286.0,,1.0,17.0,14.0,16.0,6.0,1.0,,,1.0,,,1.0,,,,8.0,,,,,1.0,9.0,4.0,,,69.0,5.0,3.0,5.0,2.0,2.0,7.0,9.0,,9.0,1.0,49.0,50.0,5.0,25.0,20.0,,2.0,67.0,10.0,11.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,23.0,,21.0,21.0,3.0,1.0,85.0,36.0,11.0,,4.0,4.0,2.0,357.0,5.0,,81.0,59.0,25.0,,,,,164.0,151.0,,36.0,26.0,48.3,,,1.0,0.0,3.0,2.0,3.0,,1.0,,5.0,,1.0,88.0,279.0,8.0,123.0,29.0,38.0,18.0,2.0,19.0,17.0,,137.0,9.0,282.0,1.0,,37.0,11.0,84.0,1.0,386.0,,0.0,10.0,16.0,2.0,23.0,0.0,595.0,,7.0,2.0,11.0,0.0,,,,54.0,1.0,,1.0,153.0,90.0,1.0,89.0,8.0,,,,,,4.0,16.0,16.0,11.0,,,,,,,,,,,,,
2015-16,803413,26,2016-02-14 14:05:00,7,Aston Villa,Home,137.0,11.0,,2.0,2.0,5.0,1.0,190.0,,,3.0,5.0,6.0,18.0,325.0,,,14.0,11.0,9.0,5.0,,,,,,,,,,,6.0,,,1.0,,,7.0,4.0,,,63.0,,1.0,9.0,,,4.0,5.0,,8.0,3.0,54.0,47.0,,17.0,5.0,2.0,,49.0,10.0,9.0,,,2.0,4.0,,,,,,,,4.0,,,,6.0,1.0,34.0,34.0,5.0,3.0,67.0,34.0,6.0,,3.0,2.0,1.0,388.0,1.0,,77.0,56.0,16.0,,,,,142.0,135.0,3.0,22.0,30.0,39.3,1.0,,1.0,0.0,3.0,,3.0,,,,4.0,,3.0,74.0,313.0,5.0,165.0,19.0,24.0,26.0,,13.0,13.0,,108.0,11.0,258.0,,,21.0,6.0,49.0,,410.0,,0.0,6.0,19.0,,16.0,3.0,600.0,,10.0,,11.0,0.0,,,,61.0,,,,131.0,115.0,2.0,103.0,11.0,,,,,,6.0,11.0,11.0,7.0,,,,,,,,,,,,,
2015-16,803423,27,2016-02-27 15:00:00,7,Aston Villa,Away,109.0,12.0,,3.0,3.0,7.0,,199.0,5.0,,,6.0,8.0,28.0,305.0,,,17.0,19.0,14.0,2.0,,,,,,,,,,,5.0,,,,,,7.0,4.0,,,68.0,9.0,,9.0,,,12.0,5.0,,4.0,2.0,52.0,40.0,9.0,20.0,9.0,,,52.0,15.0,7.0,,,2.0,2.0,,1.0,,,1.0,,,9.0,1.0,1.0,,14.0,,20.0,20.0,5.0,,69.0,35.0,11.0,1.0,2.0,1.0,1.0,385.0,2.0,,74.0,66.0,23.0,1.0,1.0,1.0,,166.0,154.0,5.0,33.0,23.0,44.7,,,1.0,0.0,,1.0,3.0,,,,4.0,,2.0,95.0,294.0,3.0,137.0,25.0,32.0,11.0,,19.0,19.0,,138.0,14.0,290.0,1.0,,29.0,10.0,70.0,2.0,408.0,,0.0,5.0,15.0,,20.0,3.0,586.0,,5.0,,13.0,0.0,,,,56.0,1.0,,1.0,153.0,101.0,7.0,98.0,13.0,,,,,,7.0,17.0,17.0,6.0,,,,,,,,,,,,,
2015-16,803434,28,2016-03-01 19:45:00,7,Aston Villa,Home,126.0,20.0,3.0,8.0,5.0,6.0,,256.0,,,1.0,2.0,14.0,28.0,374.0,,,18.0,12.0,15.0,9.0,2.0,,,,,,,,,,9.0,,,,,1.0,9.0,1.0,,,62.0,2.0,5.0,6.0,1.0,9.0,16.0,10.0,,12.0,2.0,45.0,50.0,2.0,16.0,7.0,,,61.0,8.0,7.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,8.0,,17.0,17.0,2.0,1.0,70.0,45.0,8.0,,2.0,10.0,5.0,442.0,3.0,,81.0,59.0,46.0,,,,,155.0,153.0,4.0,19.0,35.0,46.8,,,1.0,0.0,4.0,,3.0,,,,4.0,,2.0,113.0,361.0,12.0,142.0,32.0,18.0,17.0,9.0,35.0,26.0,,157.0,9.0,350.0,1.0,,11.0,18.0,48.0,,457.0,,0.0,14.0,19.0,1.0,26.0,3.0,667.0,,9.0,9.0,15.0,0.0,,,,67.0,,,,166.0,112.0,2.0,112.0,13.0,,,,,,6.0,25.0,25.0,9.0,,,,,,,,,,,,,
2015-16,803443,29,2016-03-05 15:00:00,7,Aston Villa,Away,117.0,9.0,1.0,2.0,1.0,3.0,,136.0,7.0,1.0,4.0,9.0,4.0,28.0,251.0,,,7.0,9.0,15.0,1.0,,,,,,,,,,,2.0,,,,,,16.0,6.0,,,56.0,3.0,1.0,9.0,,1.0,4.0,4.0,,8.0,2.0,45.0,54.0,3.0,22.0,6.0,2.0,,33.0,10.0,10.0,,,,,,,,,,,,11.0,,2.0,,7.0,,21.0,21.0,3.0,4.0,64.0,36.0,9.0,,,1.0,1.0,300.0,3.0,,46.0,52.0,13.0,,1.0,1.0,,131.0,122.0,,35.0,14.0,28.8,,,1.0,0.0,5.0,,5.0,,,,,,3.0,53.0,231.0,1.0,136.0,18.0,31.0,15.0,1.0,9.0,8.0,,79.0,12.0,201.0,2.0,1.0,25.0,4.0,53.0,,328.0,,0.0,2.0,23.0,,10.0,1.0,512.0,,6.0,1.0,20.0,0.0,,,,37.0,,,,122.0,77.0,4.0,92.0,14.0,,,,,,6.0,20.0,20.0,14.0,,,,,,,,,,,,,
2015-16,803459,30,2016-03-13 16:00:00,7,Aston Villa,Home,81.0,19.0,2.0,6.0,4.0,3.0,1.0,161.0,5.0,,3.0,6.0,8.0,32.0,236.0,,,22.0,9.0,13.0,4.0,3.0,,,,,,,,,,7.0,,,,,1.0,12.0,7.0,,,76.0,3.0,4.0,8.0,,5.0,15.0,6.0,,7.0,5.0,42.0,53.0,3.0,18.0,6.0,,,54.0,6.0,6.0,,,1.0,1.0,,,,,,,,7.0,,4.0,1.0,7.0,3.0,29.0,29.0,2.0,3.0,69.0,42.0,8.0,,4.0,3.0,2.0,304.0,5.0,,82.0,66.0,36.0,,,,,165.0,158.0,4.0,29.0,32.0,37.5,3.0,,2.0,0.0,4.0,2.0,6.0,,,,6.0,,2.0,74.0,221.0,7.0,94.0,33.0,25.0,25.0,5.0,27.0,22.0,,127.0,20.0,260.0,4.0,,19.0,11.0,61.0,3.0,327.0,,0.0,12.0,23.0,1.0,27.0,0.0,571.0,,11.0,5.0,15.0,0.0,,,3.0,43.0,2.0,3.0,,118.0,81.0,1.0,85.0,16.0,,,,,,3.0,25.0,25.0,18.0,,,,,,,,,,,,,
2015-16,803463,31,2016-03-19 17:30:00,7,Aston Villa,Away,88.0,15.0,3.0,8.0,5.0,6.0,1.0,204.0,5.0,,2.0,14.0,18.0,41.0,284.0,,,22.0,18.0,22.0,3.0,4.0,,,,,,,,,,6.0,,,,,2.0,3.0,7.0,,,66.0,5.0,6.0,7.0,,6.0,14.0,9.0,,6.0,,53.0,71.0,5.0,18.0,8.0,1.0,,60.0,10.0,8.0,,,2.0,4.0,,,,,,,,7.0,,,,11.0,,32.0,32.0,1.0,2.0,70.0,41.0,4.0,,3.0,4.0,2.0,370.0,3.0,,62.0,69.0,44.0,,,,,175.0,170.0,4.0,31.0,28.0,46.2,,,1.0,0.0,,,,,2.0,,4.0,2.0,2.0,102.0,273.0,7.0,117.0,34.0,23.0,27.0,6.0,33.0,27.0,,151.0,21.0,303.0,,,38.0,21.0,76.0,,387.0,1.0,0.0,12.0,27.0,,31.0,2.0,629.0,,14.0,6.0,20.0,0.0,,,,66.0,,,,152.0,81.0,3.0,88.0,11.0,,,,,,4.0,13.0,13.0,5.0,,,,,,,,,,,,,
2015-16,803472,32,2016-04-02 12:45:00,7,Aston Villa,Home,138.0,18.0,2.0,7.0,5.0,4.0,1.0,186.0,4.0,1.0,6.0,13.0,15.0,33.0,317.0,,,17.0,10.0,20.0,8.0,3.0,,,,,1.0,1.0,,,,11.0,,,,,1.0,7.0,4.0,,,77.0,1.0,5.0,10.0,,7.0,10.0,5.0,,14.0,3.0,53.0,62.0,1.0,7.0,4.0,1.0,1.0,42.0,12.0,7.0,,,3.0,2.0,1.0,,,,,,,5.0,,1.0,,5.0,,19.0,19.0,3.0,6.0,79.0,53.0,2.0,,4.0,7.0,4.0,391.0,,,77.0,37.0,28.0,1.0,1.0,1.0,,154.0,149.0,3.0,33.0,32.0,41.7,,,,0.0,2.0,2.0,4.0,1.0,1.0,,6.0,1.0,3.0,101.0,302.0,11.0,164.0,27.0,12.0,19.0,7.0,24.0,17.0,,138.0,17.0,271.0,1.0,1.0,32.0,17.0,58.0,,411.0,,1.0,15.0,23.0,,18.0,4.0,603.0,,12.0,7.0,21.0,0.0,,,,79.0,,,,162.0,79.0,2.0,91.0,14.0,,,,,,8.0,20.0,20.0,8.0,,,,,,,,,,,,,
2015-16,803483,33,2016-04-09 15:00:00,7,Aston Villa,Home,146.0,10.0,3.0,5.0,2.0,2.0,,144.0,4.0,,1.0,4.0,6.0,25.0,285.0,,,16.0,20.0,16.0,2.0,2.0,,,,,,,,,,4.0,,,,,,7.0,5.0,,,63.0,,,9.0,,3.0,10.0,6.0,,9.0,1.0,54.0,66.0,,12.0,7.0,1.0,,60.0,13.0,10.0,1.0,,1.0,1.0,,1.0,,,1.0,,,8.0,1.0,1.0,,8.0,,12.0,12.0,2.0,1.0,86.0,42.0,8.0,,4.0,1.0,1.0,353.0,3.0,,59.0,67.0,23.0,,,,,159.0,151.0,4.0,28.0,23.0,41.4,,,,0.0,,1.0,1.0,,,,5.0,,3.0,51.0,271.0,6.0,170.0,29.0,20.0,22.0,3.0,20.0,17.0,,95.0,9.0,231.0,1.0,,26.0,7.0,66.0,2.0,381.0,,0.0,6.0,22.0,,29.0,2.0,563.0,,18.0,3.0,20.0,0.0,,,,63.0,1.0,1.0,,150.0,89.0,1.0,79.0,11.0,,,,,,7.0,10.0,10.0,6.0,,,,,,,,,,,,,
2015-16,803492,34,2016-04-16 15:00:00,7,Aston Villa,Away,130.0,12.0,2.0,3.0,1.0,2.0,,98.0,4.0,,3.0,10.0,11.0,19.0,225.0,,,19.0,10.0,11.0,3.0,2.0,,,,,,,,,,4.0,,,,1.0,1.0,9.0,4.0,,,54.0,8.0,2.0,4.0,,3.0,5.0,3.0,,12.0,1.0,42.0,47.0,8.0,16.0,8.0,,,40.0,10.0,9.0,,,3.0,3.0,,,,,,,,9.0,,3.0,,10.0,1.0,16.0,16.0,4.0,3.0,68.0,37.0,14.0,,3.0,2.0,1.0,270.0,2.0,,25.0,41.0,14.0,,,,,136.0,129.0,1.0,33.0,14.0,33.8,1.0,,1.0,0.0,2.0,1.0,3.0,,,,4.0,,1.0,44.0,211.0,5.0,151.0,18.0,23.0,13.0,3.0,14.0,11.0,,66.0,11.0,157.0,3.0,,31.0,13.0,51.0,,294.0,,0.0,7.0,21.0,,27.0,1.0,506.0,,7.0,3.0,13.0,0.0,,,,47.0,,,,115.0,57.0,4.0,75.0,19.0,,,,,,8.0,20.0,20.0,16.0,,,,,,,,,,,,,
2015-16,803507,35,2016-04-23 15:00:00,7,Aston Villa,Home,159.0,16.0,2.0,8.0,6.0,5.0,,146.0,1.0,,3.0,14.0,9.0,38.0,297.0,,,16.0,16.0,24.0,8.0,2.0,,,,,,1.0,,,,9.0,,,,,1.0,12.0,5.0,,,56.0,4.0,2.0,7.0,,6.0,8.0,9.0,,12.0,2.0,51.0,67.0,4.0,22.0,8.0,1.0,1.0,33.0,8.0,9.0,,,1.0,,1.0,1.0,,,,1.0,,6.0,1.0,2.0,1.0,8.0,,20.0,20.0,6.0,3.0,79.0,46.0,11.0,2.0,5.0,6.0,7.0,359.0,4.0,,57.0,35.0,27.0,,,,,153.0,147.0,1.0,27.0,20.0,42.0,,,1.0,0.0,1.0,2.0,3.0,,,,7.0,,3.0,59.0,278.0,11.0,188.0,31.0,28.0,23.0,6.0,23.0,17.0,,88.0,13.0,221.0,3.0,,31.0,9.0,72.0,,386.0,,0.0,16.0,21.0,,27.0,2.0,606.0,,14.0,6.0,13.0,0.0,,,,52.0,2.0,2.0,,154.0,89.0,2.0,91.0,9.0,,,,,,3.0,13.0,13.0,9.0,,,,,,,,,,,,,
2015-16,803512,36,2016-04-30 15:00:00,7,Aston Villa,Away,108.0,11.0,2.0,5.0,3.0,1.0,,142.0,6.0,1.0,1.0,8.0,12.0,26.0,245.0,,,11.0,19.0,23.0,3.0,1.0,,1.0,,,,,,,,5.0,,,,,1.0,9.0,9.0,,,58.0,6.0,1.0,10.0,1.0,4.0,3.0,4.0,1.0,7.0,1.0,51.0,65.0,6.0,27.0,20.0,,,60.0,10.0,14.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,1.0,,13.0,1.0,,1.0,21.0,1.0,25.0,25.0,3.0,1.0,74.0,36.0,8.0,,3.0,3.0,2.0,295.0,6.0,,37.0,70.0,19.0,,,,,126.0,121.0,2.0,27.0,23.0,35.3,1.0,,1.0,0.0,2.0,1.0,2.0,,,1.0,4.0,,2.0,47.0,227.0,6.0,125.0,29.0,32.0,20.0,4.0,11.0,7.0,1.0,90.0,11.0,218.0,,1.0,29.0,13.0,75.0,3.0,332.0,,1.0,7.0,17.0,,12.0,3.0,527.0,,13.0,4.0,11.0,0.0,,,1.0,52.0,,,,132.0,68.0,2.0,80.0,8.0,,,,,,5.0,17.0,17.0,13.0,,,,,,,,,,,,,
2015-16,803526,37,2016-05-07 15:00:00,7,Aston Villa,Home,137.0,18.0,,,,1.0,,183.0,6.0,,2.0,4.0,11.0,30.0,320.0,,,26.0,16.0,15.0,1.0,,,,,,,,,,,1.0,,,,,1.0,8.0,1.0,,,52.0,10.0,,6.0,,,6.0,5.0,,10.0,1.0,46.0,57.0,10.0,25.0,17.0,,,68.0,8.0,13.0,,,3.0,2.0,,,,,,,,9.0,,1.0,,20.0,,22.0,22.0,2.0,2.0,69.0,40.0,5.0,,1.0,,,383.0,1.0,,52.0,74.0,25.0,,,,,149.0,142.0,2.0,22.0,21.0,45.9,,,1.0,0.0,2.0,1.0,3.0,,,,2.0,,1.0,88.0,308.0,1.0,159.0,37.0,32.0,15.0,,13.0,13.0,,135.0,7.0,263.0,1.0,,17.0,12.0,63.0,1.0,409.0,,0.0,2.0,21.0,,34.0,1.0,625.0,,8.0,,16.0,0.0,,,,57.0,,,,138.0,95.0,4.0,119.0,10.0,,,,,,3.0,22.0,22.0,14.0,,,,,,,,,,,,,
2015-16,803532,38,2016-05-15 15:00:00,7,Aston Villa,Away,152.0,11.0,2.0,3.0,1.0,,1.0,189.0,4.0,1.0,4.0,2.0,18.0,26.0,338.0,,,11.0,6.0,9.0,4.0,1.0,,,,,,,1.0,,,4.0,,,,,,12.0,5.0,,,55.0,3.0,3.0,10.0,,4.0,4.0,2.0,,9.0,2.0,35.0,45.0,3.0,23.0,12.0,,3.0,49.0,6.0,12.0,,,1.0,2.0,,,,,,,,8.0,,,1.0,14.0,,20.0,20.0,5.0,4.0,51.0,31.0,5.0,,,5.0,2.0,389.0,2.0,1.0,65.0,42.0,13.0,,,,,121.0,118.0,,31.0,16.0,40.4,,,1.0,0.0,3.0,1.0,4.0,,,,,,2.0,64.0,322.0,5.0,188.0,25.0,26.0,18.0,4.0,12.0,8.0,,89.0,2.0,238.0,,1.0,16.0,18.0,55.0,,414.0,1.0,0.0,5.0,13.0,,15.0,1.0,591.0,,13.0,4.0,12.0,0.0,,,,58.0,,,,150.0,99.0,3.0,107.0,12.0,,,1.0,,,4.0,18.0,18.0,9.0,,,,,,,,,,,,,
2019-20,1059707,1,2019-08-10 17:30:00,7,Aston Villa,Away,117.0,4.0,,2.0,2.0,1.0,,85.0,6.0,1.0,4.0,9.0,,21.0,200.0,,1.0,8.0,10.0,12.0,6.0,,,1.0,,,,,,,,6.0,,,,,1.0,17.0,14.0,4.0,3.0,49.0,7.0,1.0,11.0,1.0,,4.0,3.0,,13.0,3.0,47.0,58.0,7.0,39.0,21.0,,1.0,33.0,9.0,13.0,,,2.0,1.0,,1.0,,,1.0,,,13.0,1.0,1.0,,21.0,,9.0,9.0,2.0,4.0,58.0,29.0,14.0,1.0,2.0,5.0,4.0,225.0,11.0,,52.0,33.0,10.0,,,,,95.0,95.0,1.0,30.0,8.0,29.9,,,,0.0,2.0,2.0,3.0,,,1.0,2.0,,3.0,38.0,178.0,7.0,133.0,12.0,39.0,8.0,,8.0,8.0,1.0,52.0,6.0,131.0,1.0,1.0,25.0,,49.0,,256.0,,0.0,7.0,29.0,1.0,9.0,0.0,461.0,8.0,4.0,,13.0,0.0,,,,36.0,1.0,,1.0,107.0,51.0,2.0,62.0,13.0,,,2.0,,3.0,5.0,15.0,15.0,7.0,,,,,,,,,,,,,
2019-20,1059713,2,2019-08-17 15:00:00,7,Aston Villa,Home,201.0,26.0,1.0,10.0,9.0,1.0,,211.0,3.0,,2.0,6.0,4.0,31.0,402.0,1.0,,25.0,22.0,28.0,15.0,1.0,2.0,,1.0,,,1.0,,,,16.0,,,,,2.0,8.0,4.0,11.0,10.0,58.0,3.0,5.0,3.0,,10.0,11.0,14.0,,14.0,1.0,49.0,57.0,3.0,15.0,5.0,1.0,,63.0,10.0,13.0,,,2.0,1.0,1.0,1.0,,,,1.0,,6.0,,,,5.0,,9.0,9.0,,2.0,64.0,38.0,5.0,1.0,7.0,10.0,7.0,463.0,4.0,,64.0,79.0,46.0,1.0,1.0,1.0,,147.0,147.0,,32.0,24.0,62.6,,,,0.0,2.0,,2.0,,,,9.0,1.0,2.0,115.0,383.0,17.0,223.0,51.0,15.0,10.0,5.0,31.0,26.0,,158.0,6.0,298.0,1.0,,16.0,4.0,59.0,5.0,490.0,3.0,0.0,21.0,7.0,1.0,27.0,0.0,689.0,30.0,9.0,11.0,6.0,0.0,,,,67.0,2.0,2.0,,165.0,122.0,2.0,136.0,14.0,,,1.0,,,6.0,19.0,19.0,5.0,,,,,,,,,,,,,
2019-20,1059723,3,2019-08-23 20:00:00,7,Aston Villa,Home,103.0,14.0,,1.0,1.0,1.0,,117.0,4.0,,2.0,12.0,,42.0,219.0,,2.0,14.0,28.0,16.0,5.0,,,,,,,,,,,7.0,,,,,,7.0,5.0,3.0,4.0,61.0,3.0,2.0,13.0,,,5.0,1.0,,10.0,,66.0,56.0,3.0,25.0,12.0,,,48.0,10.0,17.0,1.0,,2.0,1.0,,2.0,,2.0,2.0,,,11.0,2.0,1.0,,12.0,,13.0,13.0,,2.0,68.0,33.0,6.0,,2.0,5.0,3.0,267.0,4.0,,58.0,37.0,19.0,,,,,141.0,141.0,4.0,24.0,21.0,35.2,,,1.0,0.0,1.0,,1.0,,1.0,,2.0,,2.0,64.0,198.0,7.0,124.0,28.0,25.0,17.0,,7.0,7.0,,98.0,5.0,184.0,1.0,,36.0,2.0,89.0,8.0,301.0,,0.0,7.0,12.0,2.0,21.0,2.0,503.0,17.0,11.0,,6.0,0.0,,,,36.0,2.0,,2.0,131.0,63.0,1.0,71.0,21.0,,,,,,3.0,14.0,14.0,9.0,,,,,,,,,,,,,
2019-20,1059735,4,2019-08-31 15:00:00,7,Aston Villa,Away,173.0,17.0,,3.0,3.0,1.0,,145.0,8.0,,4.0,4.0,1.0,22.0,315.0,,,19.0,13.0,13.0,6.0,1.0,1.0,,2.0,,,2.0,,,,6.0,,,,,1.0,14.0,8.0,3.0,7.0,42.0,2.0,5.0,5.0,,2.0,8.0,4.0,,17.0,2.0,50.0,57.0,2.0,30.0,14.0,,1.0,56.0,16.0,15.0,,,4.0,,2.0,,,,,,,11.0,,,,14.0,,15.0,15.0,5.0,5.0,66.0,39.0,13.0,,1.0,6.0,2.0,351.0,6.0,,50.0,51.0,24.0,,,,,112.0,112.0,3.0,22.0,10.0,47.2,,,1.0,0.0,1.0,3.0,4.0,1.0,,,3.0,,3.0,80.0,293.0,7.0,185.0,29.0,30.0,12.0,2.0,14.0,12.0,,116.0,3.0,208.0,,,18.0,1.0,53.0,,379.0,,1.0,10.0,19.0,1.0,24.0,4.0,591.0,11.0,11.0,2.0,13.0,0.0,,,,59.0,,,,121.0,98.0,4.0,101.0,9.0,,,1.0,,,11.0,11.0,11.0,5.0,,,,,,,,,,,,,
2019-20,1059743,5,2019-09-16 20:00:00,7,Aston Villa,Home,157.0,11.0,1.0,4.0,3.0,,,176.0,5.0,,4.0,4.0,7.0,17.0,329.0,,,16.0,17.0,16.0,7.0,1.0,1.0,,,,,,,,,9.0,,,,,,6.0,7.0,5.0,5.0,64.0,4.0,1.0,9.0,,2.0,6.0,9.0,,13.0,,60.0,58.0,4.0,14.0,9.0,,,53.0,13.0,12.0,,,2.0,1.0,,,,,,,,8.0,,,,9.0,,12.0,12.0,1.0,4.0,54.0,38.0,4.0,,3.0,5.0,5.0,385.0,7.0,,63.0,51.0,24.0,,,,,130.0,130.0,4.0,32.0,22.0,46.6,,,,0.0,,1.0,1.0,,,,4.0,,3.0,90.0,311.0,8.0,180.0,23.0,14.0,19.0,1.0,17.0,16.0,,129.0,1.0,245.0,,,16.0,7.0,41.0,3.0,408.0,,0.0,10.0,19.0,,16.0,2.0,604.0,19.0,11.0,2.0,9.0,0.0,,,,54.0,2.0,2.0,,137.0,110.0,2.0,107.0,12.0,,,,,,8.0,25.0,25.0,12.0,,,,,,,,,,,,,
2019-20,1059752,6,2019-09-22 16:30:00,7,Aston Villa,Away,116.0,15.0,,3.0,3.0,3.0,,152.0,8.0,,6.0,2.0,2.0,24.0,265.0,1.0,,7.0,9.0,5.0,9.0,,2.0,2.0,1.0,,1.0,2.0,,,,9.0,,,,,1.0,14.0,7.0,8.0,6.0,51.0,1.0,2.0,13.0,,4.0,7.0,13.0,,6.0,2.0,47.0,53.0,1.0,21.0,8.0,1.0,,36.0,15.0,13.0,1.0,,7.0,2.0,2.0,2.0,,2.0,2.0,,,12.0,2.0,1.0,1.0,8.0,,12.0,12.0,3.0,6.0,61.0,40.0,9.0,1.0,2.0,9.0,9.0,296.0,5.0,,56.0,46.0,33.0,1.0,1.0,1.0,,107.0,107.0,1.0,28.0,15.0,41.9,,,1.0,0.0,2.0,1.0,3.0,,1.0,2.0,3.0,,3.0,72.0,243.0,11.0,137.0,24.0,21.0,21.0,3.0,25.0,22.0,2.0,95.0,5.0,214.0,1.0,,15.0,4.0,49.0,,326.0,1.0,0.0,14.0,20.0,,8.0,1.0,521.0,17.0,15.0,4.0,9.0,0.0,,,,46.0,3.0,1.0,2.0,123.0,70.0,3.0,87.0,8.0,,,1.0,,3.0,5.0,8.0,8.0,7.0,,,,,,,,,,,,,
