season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attLgLeft,attPenTarget,subsGoals,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,totalDistance,keeperGoals,penaltySave,winningGoal,attPenPost
2024-25,2444667,20,2025-01-04 15:00:00,94,Brentford,Away,182.0,14.0,,2.0,2.0,3.0,1.0,213.0,6.0,,6.0,4.0,12.0,14.0,393.0,1.0,1.0,8.0,18.0,15.0,12.0,1.0,,2.0,,,,,,,,,,3.0,18.0,1.0,1.0,,,1.0,3.0,3.0,5.0,18.0,2.0,92.0,54.0,7.0,6.0,5.0,,4.0,2.0,12.0,,1.0,2.0,4.0,4.0,1.0,8.0,1.0,49.0,49.0,,17.0,8.0,,,,55.0,4.0,9.0,4.0,,2.0,1.0,,169.0,3.0,,3.0,3.0,,,8.0,4.0,3.0,,8.0,1.0,5.0,5.0,,6.0,97.0,46.0,26.0,2.0,,7.0,9.0,11.0,440.0,2.0,,,37.0,101.0,35.0,,,,1.0,100.0,100.0,5.0,23.0,16.0,49.4,1.0,,,,12.0,0.0,100.0,1.0,,1.0,,,2.0,7.0,,3.0,,136.0,378.0,4.0,16.0,196.0,23.0,17.0,12.0,2.0,11.0,9.0,2.0,172.0,6.0,273.0,3.0,,19.0,13.0,34.0,2.0,458.0,3.0,0.0,20.0,20.0,4.0,10.0,0.0,608.0,37.0,7.0,5.0,2.0,11.0,0.0,,,,,,,,,,,,,,
2024-25,2444671,21,2025-01-14 19:30:00,94,Brentford,Home,183.0,18.0,,5.0,5.0,1.0,1.0,157.0,7.0,,2.0,6.0,7.0,26.0,335.0,1.0,,12.0,17.0,16.0,14.0,1.0,2.0,3.0,,,,,,,,,,,15.0,,,,,1.0,1.0,15.0,6.0,16.0,2.0,73.0,42.0,4.0,3.0,1.0,2.0,6.0,3.0,6.0,,,4.0,10.0,6.0,,7.0,4.0,39.0,34.0,2.0,20.0,10.0,,1.0,,53.0,4.0,4.0,1.0,,2.0,1.0,,145.0,2.0,,2.0,2.0,,,12.0,2.0,,,10.0,,9.0,9.0,1.0,3.0,97.0,50.0,22.0,5.0,1.0,9.0,8.0,6.0,396.0,2.0,,,63.0,48.0,27.0,,,,,125.0,125.0,4.0,18.0,14.0,44.7,,,1.0,,15.0,0.0,100.0,4.0,2.0,6.0,,,3.0,9.0,,3.0,,95.0,321.0,6.0,17.0,199.0,24.0,20.0,9.0,3.0,20.0,17.0,3.0,134.0,4.0,236.0,,,21.0,7.0,52.0,4.0,415.0,1.0,0.0,18.0,10.0,,14.0,0.0,578.0,41.0,11.0,4.0,4.0,6.0,0.0,,,,,,,,,,,,,,
2024-25,2444681,22,2025-01-18 15:00:00,94,Brentford,Home,177.0,30.0,,1.0,1.0,2.0,1.0,76.0,12.0,,4.0,6.0,5.0,26.0,252.0,,,10.0,12.0,13.0,8.0,1.0,1.0,1.0,,,,,,,,,,,7.0,,,,,2.0,4.0,28.0,9.0,9.0,2.0,42.0,48.0,1.0,2.0,,2.0,13.0,1.0,7.0,,,2.0,1.0,3.0,,9.0,4.0,35.0,46.0,2.0,35.0,24.0,,,,30.0,6.0,13.0,,,2.0,3.0,,128.0,,,,,,,14.0,,1.0,,24.0,,10.0,10.0,3.0,4.0,59.0,44.0,26.0,15.0,,3.0,6.0,6.0,292.0,14.0,5.0,,34.0,26.0,19.0,,,,,110.0,110.0,1.0,29.0,8.0,38.9,,,,1.0,17.0,0.0,90.0,5.0,1.0,6.0,,3.0,1.0,4.0,,2.0,,36.0,233.0,13.0,9.0,200.0,42.0,35.0,9.0,2.0,9.0,7.0,1.0,64.0,6.0,128.0,2.0,,17.0,5.0,46.0,6.0,319.0,,0.0,11.0,12.0,,11.0,2.0,516.0,24.0,13.0,8.0,2.0,6.0,0.0,,,,,,,,,,109053.86,,,,
2024-25,2444693,23,2025-01-26 14:00:00,94,Brentford,Away,131.0,13.0,3.0,7.0,4.0,3.0,,127.0,2.0,1.0,3.0,3.0,5.0,16.0,251.0,1.0,,15.0,18.0,19.0,7.0,1.0,3.0,1.0,1.0,,,1.0,,,,,,,7.0,1.0,,,,,5.0,8.0,8.0,6.0,6.0,51.0,56.0,,,1.0,1.0,4.0,1.0,4.0,,1.0,7.0,8.0,4.0,,5.0,,48.0,53.0,1.0,45.0,23.0,1.0,2.0,,51.0,11.0,8.0,,,3.0,1.0,1.0,141.0,1.0,,1.0,1.0,,,9.0,1.0,2.0,,23.0,,2.0,2.0,,3.0,70.0,60.0,28.0,4.0,2.0,4.0,5.0,6.0,331.0,4.0,2.0,,36.0,45.0,32.0,,,,1.0,150.0,150.0,8.0,20.0,20.0,52.7,,,,,21.0,0.0,90.0,2.0,2.0,4.0,,2.0,1.0,5.0,,3.0,,71.0,240.0,4.0,9.0,159.0,24.0,45.0,20.0,5.0,18.0,13.0,1.0,118.0,8.0,211.0,2.0,1.0,29.0,8.0,59.0,,352.0,1.0,0.0,12.0,16.0,,22.0,2.0,552.0,33.0,14.0,10.0,7.0,9.0,0.0,,,,,0.75396,1.2604,0.0468,1.733,1.2957,102877.67,,,,
2024-25,2444702,24,2025-02-02 14:00:00,94,Brentford,Home,169.0,17.0,2.0,12.0,10.0,5.0,,232.0,5.0,,4.0,7.0,4.0,29.0,389.0,,,14.0,16.0,19.0,10.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,13.0,,1.0,,,1.0,2.0,9.0,5.0,14.0,6.0,78.0,54.0,2.0,2.0,,,10.0,6.0,10.0,,,10.0,14.0,13.0,,12.0,1.0,52.0,64.0,,11.0,4.0,,,,61.0,4.0,11.0,,,3.0,3.0,1.0,176.0,,,,,,,7.0,,,,4.0,1.0,6.0,6.0,1.0,4.0,108.0,61.0,40.0,3.0,,5.0,6.0,4.0,455.0,6.0,,1.0,70.0,100.0,50.0,,,,,156.0,156.0,7.0,22.0,20.0,53.9,1.0,,,,21.0,0.0,113.0,,1.0,1.0,,,1.0,10.0,1.0,3.0,,133.0,371.0,10.0,11.0,190.0,34.0,11.0,20.0,8.0,38.0,30.0,1.0,176.0,10.0,323.0,,,20.0,4.0,48.0,,475.0,2.0,0.0,20.0,24.0,,17.0,0.0,694.0,49.0,19.0,10.0,10.0,17.0,0.0,,,,,1.06211,2.0592,0.0434,0.7759,0.4443,109071.15,,,,
2024-25,2444719,25,2025-02-15 15:00:00,94,Brentford,Away,135.0,13.0,,4.0,4.0,,,151.0,3.0,1.0,5.0,7.0,7.0,25.0,282.0,,2.0,11.0,16.0,21.0,9.0,,,2.0,,,,1.0,,,,,,,12.0,,,1.0,,,8.0,6.0,7.0,10.0,4.0,67.0,52.0,1.0,1.0,1.0,2.0,8.0,4.0,10.0,,1.0,2.0,9.0,5.0,,14.0,1.0,60.0,54.0,2.0,29.0,18.0,,,,56.0,13.0,10.0,,,1.0,,1.0,162.0,,,,,,,6.0,1.0,3.0,,18.0,1.0,5.0,5.0,,5.0,67.0,50.0,30.0,9.0,1.0,3.0,6.0,5.0,342.0,6.0,2.0,,51.0,52.0,32.0,,,,,130.0,130.0,6.0,16.0,23.0,41.5,1.0,,,,15.0,0.0,66.0,2.0,1.0,3.0,,1.0,2.0,5.0,,5.0,,89.0,271.0,8.0,9.0,158.0,29.0,29.0,11.0,2.0,16.0,14.0,2.0,128.0,4.0,220.0,3.0,1.0,22.0,7.0,55.0,4.0,362.0,,0.0,14.0,19.0,2.0,12.0,1.0,550.0,34.0,10.0,4.0,2.0,9.0,0.0,,,,,1.11169,1.6587,0.1871,1.9657,0.2958,109297.17,,,,
2024-25,2444726,26,2025-02-21 20:00:00,94,Brentford,Away,173.0,19.0,,9.0,9.0,1.0,1.0,195.0,8.0,,1.0,4.0,7.0,34.0,359.0,,2.0,10.0,10.0,22.0,9.0,,2.0,1.0,,,,,,,,,,,10.0,,,1.0,,2.0,4.0,5.0,3.0,12.0,2.0,63.0,46.0,3.0,1.0,2.0,4.0,4.0,5.0,5.0,,,6.0,12.0,2.0,,7.0,,34.0,50.0,4.0,34.0,15.0,,,,61.0,10.0,10.0,1.0,,4.0,3.0,,162.0,3.0,1.0,3.0,2.0,1.0,1.0,8.0,3.0,1.0,1.0,15.0,1.0,9.0,9.0,3.0,2.0,88.0,53.0,35.0,5.0,2.0,2.0,10.0,6.0,405.0,2.0,3.0,,87.0,52.0,33.0,,,,,108.0,108.0,5.0,16.0,21.0,52.2,1.0,,,,11.0,0.0,112.0,3.0,,3.0,,,1.0,3.0,1.0,5.0,,99.0,340.0,4.0,12.0,183.0,35.0,34.0,13.0,3.0,20.0,17.0,2.0,141.0,3.0,262.0,1.0,,11.0,7.0,52.0,1.0,425.0,,0.0,14.0,10.0,2.0,12.0,0.0,598.0,35.0,13.0,9.0,6.0,9.0,0.0,,,,1.0,1.70692,1.5158,,2.4308,0.3505,108231.86,,,,
2024-25,2444730,27,2025-02-26 19:30:00,94,Brentford,Home,216.0,16.0,,4.0,4.0,1.0,,172.0,10.0,,7.0,5.0,8.0,25.0,384.0,,1.0,16.0,16.0,15.0,6.0,2.0,1.0,,,,,,,,,,,,5.0,,1.0,,,1.0,2.0,7.0,7.0,8.0,4.0,76.0,48.0,1.0,1.0,1.0,3.0,10.0,3.0,4.0,,,2.0,12.0,7.0,,4.0,,38.0,41.0,3.0,24.0,14.0,,,,56.0,3.0,5.0,1.0,,1.0,,,141.0,,,,,,,11.0,,3.0,,14.0,1.0,9.0,9.0,2.0,7.0,122.0,50.0,30.0,5.0,,4.0,4.0,3.0,438.0,2.0,1.0,,56.0,62.0,34.0,,,,,120.0,120.0,3.0,10.0,24.0,51.8,1.0,2.0,,1.0,17.0,0.0,119.0,2.0,1.0,3.0,,,,6.0,,2.0,,106.0,365.0,10.0,8.0,229.0,32.0,24.0,20.0,1.0,20.0,19.0,,151.0,6.0,249.0,3.0,,12.0,8.0,44.0,1.0,458.0,2.0,0.0,12.0,13.0,1.0,21.0,2.0,642.0,31.0,8.0,9.0,2.0,8.0,0.0,,,,,0.792531,1.4776,,0.8901,2.3591,112004.06,,,,
2024-25,2444740,28,2025-03-08 17:30:00,94,Brentford,Home,190.0,17.0,1.0,5.0,4.0,3.0,,210.0,3.0,,5.0,7.0,5.0,27.0,395.0,,,10.0,16.0,23.0,7.0,2.0,3.0,,,,,,,,,,,,5.0,,,1.0,,,5.0,10.0,2.0,7.0,6.0,90.0,54.0,,,,,14.0,6.0,6.0,,,6.0,13.0,10.0,,7.0,1.0,43.0,51.0,,32.0,21.0,,1.0,,59.0,10.0,4.0,,,,,,148.0,,,,,,,3.0,,2.0,,21.0,1.0,7.0,7.0,,5.0,112.0,50.0,32.0,5.0,,2.0,7.0,3.0,443.0,6.0,1.0,,84.0,64.0,45.0,,,,,113.0,113.0,4.0,18.0,26.0,59.9,1.0,,,,24.0,0.0,109.0,3.0,,3.0,,,,4.0,1.0,2.0,,114.0,381.0,14.0,9.0,202.0,33.0,32.0,13.0,4.0,27.0,23.0,,154.0,6.0,284.0,2.0,,14.0,7.0,47.0,2.0,459.0,,0.0,13.0,15.0,1.0,12.0,2.0,656.0,37.0,11.0,9.0,6.0,6.0,0.0,,,,,0.513188,0.8339,,0.7022,0.6853,103801.26,,,,
2024-25,2444750,29,2025-03-15 17:30:00,94,Brentford,Away,118.0,9.0,1.0,2.0,1.0,1.0,1.0,131.0,5.0,,2.0,17.0,7.0,32.0,247.0,1.0,1.0,10.0,21.0,22.0,5.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,4.0,,,,,1.0,3.0,14.0,4.0,7.0,3.0,47.0,54.0,1.0,,2.0,,9.0,1.0,6.0,,,3.0,6.0,,,6.0,2.0,50.0,60.0,,39.0,20.0,,,,61.0,7.0,13.0,1.0,,3.0,1.0,1.0,171.0,1.0,1.0,1.0,,1.0,,9.0,,1.0,,20.0,,8.0,8.0,,2.0,56.0,66.0,34.0,4.0,1.0,3.0,4.0,4.0,324.0,5.0,2.0,1.0,58.0,59.0,24.0,,,,,155.0,155.0,6.0,20.0,20.0,41.3,,,3.0,,15.0,0.0,76.0,4.0,1.0,5.0,,1.0,,5.0,,4.0,,84.0,231.0,9.0,7.0,146.0,24.0,39.0,17.0,3.0,10.0,7.0,,135.0,10.0,214.0,1.0,,36.0,9.0,68.0,2.0,350.0,1.0,0.0,10.0,18.0,2.0,22.0,0.0,551.0,26.0,12.0,7.0,3.0,10.0,0.0,,,,,0.782054,0.8333,0.0352,2.2227,1.0171,110722.64,,,,
2024-25,2444768,30,2025-04-02 19:45:00,94,Brentford,Away,172.0,16.0,1.0,4.0,3.0,2.0,,161.0,6.0,,3.0,4.0,7.0,36.0,329.0,,,8.0,15.0,17.0,8.0,,1.0,2.0,,,,,,,,,,,8.0,1.0,,1.0,,,5.0,15.0,6.0,10.0,2.0,77.0,55.0,1.0,1.0,1.0,,8.0,6.0,10.0,,,5.0,9.0,2.0,,6.0,1.0,57.0,48.0,,20.0,9.0,1.0,4.0,,67.0,12.0,12.0,,,2.0,1.0,,169.0,,,,,,,12.0,,1.0,,9.0,1.0,7.0,7.0,,3.0,89.0,71.0,30.0,4.0,1.0,1.0,7.0,3.0,397.0,7.0,,,55.0,45.0,32.0,,,,1.0,159.0,159.0,3.0,21.0,24.0,51.6,1.0,,,1.0,17.0,0.0,92.0,2.0,,2.0,,1.0,2.0,3.0,,3.0,,69.0,314.0,8.0,8.0,198.0,38.0,20.0,24.0,4.0,16.0,12.0,2.0,117.0,10.0,245.0,1.0,,24.0,7.0,76.0,,427.0,,0.0,12.0,11.0,1.0,13.0,1.0,615.0,37.0,23.0,9.0,5.0,6.0,0.0,,,,,0.676643,1.6039,,1.2776,1.5957,113310.7,,,,
2024-25,2444771,31,2025-04-06 14:00:00,94,Brentford,Home,154.0,23.0,1.0,4.0,3.0,2.0,1.0,101.0,3.0,1.0,4.0,6.0,7.0,27.0,251.0,,1.0,14.0,15.0,8.0,6.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,6.0,,,,,,6.0,12.0,9.0,7.0,2.0,47.0,54.0,3.0,3.0,,,7.0,2.0,5.0,,,3.0,6.0,8.0,,7.0,2.0,43.0,49.0,,20.0,11.0,,,,49.0,12.0,12.0,,,3.0,4.0,1.0,137.0,,,,,,,9.0,,2.0,,11.0,,9.0,9.0,2.0,4.0,77.0,59.0,24.0,6.0,,3.0,4.0,2.0,309.0,7.0,,,43.0,45.0,26.0,,,,,132.0,132.0,3.0,24.0,18.0,40.9,,,,,14.0,0.0,69.0,3.0,2.0,6.0,,,1.0,5.0,,3.0,,60.0,241.0,7.0,8.0,179.0,37.0,20.0,10.0,2.0,20.0,18.0,1.0,92.0,4.0,171.0,2.0,1.0,24.0,8.0,61.0,3.0,330.0,2.0,0.0,9.0,23.0,2.0,18.0,1.0,523.0,25.0,19.0,6.0,3.0,11.0,0.0,,,,,1.78859,1.1849,0.1082,0.4758,1.0881,106781.82,,,,
2024-25,2444781,32,2025-04-12 17:30:00,94,Brentford,Away,142.0,15.0,1.0,2.0,1.0,1.0,,79.0,6.0,,2.0,4.0,5.0,22.0,219.0,,1.0,6.0,11.0,14.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,6.0,8.0,6.0,3.0,,53.0,37.0,1.0,,1.0,,8.0,,14.0,,,5.0,3.0,3.0,,1.0,3.0,38.0,40.0,,35.0,16.0,,,,38.0,9.0,7.0,1.0,,,,,98.0,1.0,,1.0,,1.0,,9.0,,,,16.0,,8.0,8.0,3.0,2.0,72.0,44.0,19.0,13.0,,,2.0,2.0,256.0,6.0,3.0,,18.0,30.0,28.0,,,,,94.0,94.0,2.0,17.0,14.0,36.4,,,1.0,1.0,9.0,0.0,57.0,1.0,1.0,2.0,,3.0,,1.0,,4.0,,47.0,202.0,8.0,2.0,157.0,28.0,35.0,5.0,4.0,10.0,6.0,,80.0,4.0,133.0,,,14.0,5.0,47.0,1.0,280.0,,0.0,3.0,17.0,3.0,12.0,3.0,421.0,16.0,11.0,2.0,5.0,10.0,0.0,,,,,0.562541,0.2437,,0.2974,0.4181,103658.69,,,,
2024-25,2444791,33,2025-04-19 15:00:00,94,Brentford,Home,180.0,19.0,3.0,8.0,5.0,1.0,1.0,167.0,3.0,1.0,1.0,4.0,6.0,31.0,339.0,1.0,1.0,19.0,16.0,13.0,7.0,3.0,5.0,1.0,,,,,,,,,,,10.0,,,,,1.0,2.0,7.0,5.0,14.0,2.0,69.0,43.0,5.0,4.0,2.0,5.0,3.0,3.0,6.0,,,4.0,2.0,8.0,,6.0,,44.0,54.0,5.0,23.0,14.0,,,,58.0,7.0,11.0,1.0,,2.0,3.0,,134.0,4.0,1.0,4.0,3.0,1.0,1.0,7.0,3.0,1.0,1.0,14.0,,9.0,9.0,1.0,1.0,120.0,58.0,28.0,8.0,3.0,4.0,10.0,8.0,402.0,3.0,3.0,,39.0,60.0,28.0,,,,,131.0,131.0,6.0,18.0,13.0,46.4,,,,,14.0,0.0,98.0,1.0,,1.0,,1.0,1.0,5.0,2.0,6.0,,78.0,324.0,3.0,14.0,209.0,34.0,23.0,22.0,4.0,17.0,13.0,2.0,112.0,3.0,229.0,1.0,1.0,26.0,6.0,68.0,1.0,421.0,2.0,0.0,16.0,20.0,2.0,22.0,3.0,617.0,36.0,15.0,10.0,4.0,13.0,0.0,,,,,1.39165,2.1729,,3.5373,1.2055,113121.99,,,,
2024-25,2444807,34,2025-05-01 19:30:00,94,Brentford,Away,167.0,11.0,2.0,6.0,4.0,1.0,1.0,84.0,7.0,,6.0,5.0,8.0,24.0,245.0,,1.0,7.0,15.0,17.0,5.0,3.0,3.0,1.0,,,,,,,,,,1.0,7.0,,,,,1.0,4.0,11.0,3.0,10.0,1.0,52.0,50.0,3.0,1.0,2.0,2.0,6.0,3.0,8.0,,,5.0,6.0,1.0,,7.0,2.0,43.0,51.0,2.0,33.0,19.0,,,,49.0,12.0,8.0,1.0,,,2.0,,125.0,2.0,1.0,1.0,1.0,1.0,,12.0,2.0,3.0,,19.0,,5.0,5.0,1.0,6.0,73.0,58.0,29.0,4.0,1.0,4.0,6.0,3.0,294.0,5.0,2.0,,18.0,41.0,23.0,,,,,123.0,123.0,3.0,19.0,16.0,45.4,,,,,9.0,0.0,73.0,3.0,2.0,5.0,,5.0,1.0,5.0,,4.0,,45.0,229.0,6.0,10.0,186.0,23.0,33.0,11.0,5.0,14.0,9.0,1.0,81.0,6.0,151.0,3.0,,19.0,10.0,52.0,,323.0,,0.0,11.0,16.0,1.0,10.0,5.0,507.0,23.0,24.0,10.0,5.0,14.0,0.0,,,,,0.912452,1.2876,,1.7403,0.8483,104853.44,,,,
2024-25,2444812,35,2025-05-04 14:00:00,94,Brentford,Home,175.0,12.0,1.0,3.0,3.0,,1.0,155.0,3.0,,2.0,9.0,9.0,19.0,327.0,,1.0,17.0,7.0,16.0,4.0,3.0,2.0,,,,,,,,,,,,6.0,,,,,1.0,3.0,9.0,5.0,11.0,1.0,71.0,48.0,5.0,3.0,3.0,1.0,11.0,2.0,6.0,,,7.0,6.0,7.0,,5.0,,38.0,56.0,1.0,16.0,8.0,1.0,,,53.0,8.0,10.0,1.0,,3.0,2.0,,133.0,2.0,,2.0,2.0,,,4.0,3.0,,,8.0,,6.0,6.0,,2.0,108.0,52.0,26.0,4.0,2.0,3.0,6.0,6.0,392.0,7.0,,,42.0,73.0,33.0,,,,,142.0,142.0,9.0,15.0,17.0,46.8,,,3.0,,22.0,0.0,98.0,2.0,,2.0,,1.0,,4.0,,5.0,,86.0,312.0,11.0,9.0,196.0,27.0,16.0,22.0,6.0,20.0,15.0,,128.0,6.0,234.0,,,22.0,10.0,44.0,,410.0,,0.0,12.0,20.0,2.0,23.0,0.0,603.0,27.0,19.0,10.0,7.0,8.0,0.0,,,,,1.49892,2.7954,,3.2459,1.1286,112348.52,,,,
2024-25,2444822,36,2025-05-10 15:00:00,94,Brentford,Away,181.0,10.0,1.0,4.0,3.0,,,142.0,1.0,,1.0,7.0,3.0,25.0,319.0,,,8.0,16.0,12.0,9.0,,1.0,,,,,,,,,,,,11.0,,,,,,4.0,5.0,6.0,11.0,4.0,60.0,41.0,1.0,1.0,1.0,2.0,7.0,6.0,9.0,,,6.0,6.0,8.0,,8.0,2.0,49.0,38.0,2.0,17.0,8.0,,1.0,,52.0,12.0,6.0,,,2.0,2.0,,123.0,1.0,1.0,1.0,,1.0,,8.0,,1.0,,8.0,,5.0,5.0,,1.0,103.0,44.0,19.0,5.0,1.0,3.0,7.0,5.0,361.0,2.0,1.0,,30.0,66.0,34.0,,,,,112.0,112.0,4.0,16.0,18.0,50.5,,,,,9.0,0.0,90.0,4.0,,4.0,,3.0,,4.0,1.0,3.0,,78.0,314.0,7.0,10.0,197.0,21.0,17.0,11.0,6.0,22.0,16.0,,106.0,2.0,201.0,1.0,,19.0,4.0,57.0,,376.0,,0.0,15.0,13.0,,18.0,4.0,542.0,27.0,14.0,7.0,6.0,6.0,0.0,,,,,0.902808,1.4129,,1.1953,0.9339,100454.05,,,,
2024-25,2444832,37,2025-05-18 15:00:00,94,Brentford,Home,125.0,9.0,1.0,4.0,4.0,4.0,,171.0,3.0,,5.0,6.0,5.0,24.0,292.0,,3.0,12.0,22.0,15.0,4.0,1.0,,,,,,,,,,,,,5.0,,,,,,3.0,9.0,7.0,10.0,1.0,62.0,59.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,,,5.0,10.0,3.0,,10.0,2.0,56.0,42.0,1.0,15.0,13.0,,1.0,,66.0,12.0,8.0,1.0,,3.0,1.0,,140.0,1.0,,1.0,1.0,,,4.0,1.0,,,13.0,,5.0,5.0,,5.0,82.0,48.0,31.0,3.0,1.0,1.0,5.0,6.0,358.0,9.0,,,55.0,53.0,37.0,,,,1.0,137.0,137.0,11.0,19.0,19.0,50.5,,3.0,,,18.0,0.0,90.0,2.0,2.0,4.0,,1.0,,3.0,1.0,4.0,,86.0,280.0,3.0,6.0,138.0,31.0,15.0,17.0,5.0,19.0,14.0,,141.0,5.0,255.0,,,18.0,6.0,51.0,,374.0,3.0,0.0,11.0,11.0,5.0,18.0,4.0,550.0,36.0,15.0,8.0,5.0,7.0,0.0,,,1.0,,0.823951,2.8717,,2.6976,1.8698,106622.69,,,,
2024-25,2444849,38,2025-05-25 16:00:00,94,Brentford,Away,235.0,15.0,1.0,4.0,3.0,1.0,,152.0,4.0,,2.0,3.0,8.0,28.0,383.0,1.0,,13.0,19.0,13.0,7.0,1.0,1.0,1.0,,,,,,,,,,,10.0,,,,,,5.0,8.0,10.0,11.0,2.0,73.0,63.0,3.0,2.0,1.0,4.0,5.0,1.0,14.0,,,3.0,2.0,6.0,,11.0,3.0,67.0,46.0,4.0,21.0,11.0,,1.0,,54.0,9.0,7.0,,,1.0,2.0,,147.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,11.0,,6.0,6.0,,3.0,120.0,56.0,34.0,8.0,1.0,2.0,7.0,7.0,433.0,4.0,1.0,,51.0,57.0,34.0,,,,,136.0,136.0,9.0,32.0,14.0,51.4,,2.0,,,9.0,0.0,114.0,2.0,3.0,5.0,,1.0,1.0,5.0,1.0,3.0,,69.0,370.0,5.0,9.0,252.0,26.0,21.0,17.0,3.0,13.0,10.0,1.0,108.0,3.0,215.0,1.0,,14.0,10.0,54.0,1.0,454.0,1.0,0.0,13.0,23.0,3.0,19.0,1.0,650.0,27.0,22.0,3.0,3.0,13.0,0.0,,,,,0.623555,1.4321,,1.8436,0.5406,108791.19,,,,
2025-26,2561898,1,2025-08-17 14:00:00,94,Brentford,Away,194.0,4.0,2.0,3.0,1.0,1.0,,80.0,4.0,1.0,11.0,4.0,3.0,14.0,271.0,1.0,,12.0,20.0,16.0,4.0,3.0,1.0,,,,,,,,,,,,5.0,1.0,,,,,8.0,6.0,5.0,7.0,3.0,48.0,52.0,,,1.0,2.0,8.0,3.0,9.0,,,5.0,7.0,4.0,0.0,5.0,,53.0,48.0,2.0,27.0,11.0,1.0,,,47.0,15.0,5.0,1.0,,2.0,1.0,,135.0,,,,,,,5.0,0.0,,,11.0,,5.0,5.0,1.0,11.0,79.0,60.0,31.0,5.0,0.0,2.0,5.0,3.0,329.0,2.0,2.0,0.0,45.0,33.0,20.0,,,,1.0,126.0,126.0,1.0,24.0,16.0,45.6,,,,3.0,16.0,0.0,84.0,,2.0,2.0,,,,4.0,,4.0,,35.0,260.0,8.0,7.0,214.0,11.0,27.0,14.0,4.0,16.0,12.0,,68.0,4.0,148.0,,1.0,24.0,3.0,44.0,,346.0,1.0,0.0,10.0,20.0,,19.0,2.0,533.0,19.0,17.0,7.0,5.0,6.0,0.0,0.0,,,0.0,0.264241,1.4922,,1.4701,2.4317,108721.34,0.0,,0.0,
