playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,goals,offsides,oboxBlocked,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,totalFoulsConceded,interceptions,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,goalAssists,shotsOnTargetOutsideBox,unsuccessfulLayoffs,penaltiesConceded,oboxTarget,throughBalls,rightFootGoals,clearancesOffTheLine,hitWoodwork,successfulLayoffs,expectedGoalsFreekick,headedGoals,freekickTotal,attemptsFromSetPieces,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,secondGoalAssists,redCards2ndYellow,foulWonPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals,ownGoalScored,drops,otherGoals,goalKicks,overruns,lastPlayerTackle
192303,Christoph Zimmermann,Defender,Norwich City,45,Germany,2019-20,44.0,,0.057,0.0,,,66.0,17.0,16.0,138.0,661.0,,,49.0,3.0,,1431.0,22.0,73.0,3.0,11.0,46.0,477.0,,,3.0,26.5167,12.0,87.0,27.0,22.0,89.0,,9.0,0.0,117.0,,,305.0,79.0,17.0,,139.0,24.0,68.0,27.0,0.0,,642.0,150.0,5.0,,,226.0,46.0,875.0,1.0,32.0,384.0,,3.0,72.0,55.0,1.0,,1.0,1.0,0.334,32.0,5.0,,,,,,,,8.0,,1.0,1.0,4.0,11.0,,2.0,,6.0,1.0,4.0,,21.0,18.0,9.0,19.0,41.0,3.0,,3.0,0.3693,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0
194799,Jamal Lewis,Defender,Newcastle United,4,Northern Ireland,2019-20,101.0,,1.2445,0.0,,,147.0,28.0,25.0,220.0,1044.0,0.0,,29.0,2.0,,2303.0,22.0,116.0,8.0,56.0,109.0,793.0,,,2.0,49.5445,15.0,55.0,56.0,79.0,330.0,,23.0,1.0,217.0,1.0,,432.0,141.0,28.0,,365.0,48.0,188.0,7.0,0.0,,1034.0,374.0,35.0,,,33.0,31.0,1710.0,4.0,43.0,469.0,,4.0,73.0,85.0,3.0,10.0,2.0,4.0,0.8471,51.0,7.0,34.0,1.0,2.0,,10.0,1.0,1.0,25.0,24.0,15.0,2.0,15.0,16.0,1.0,30.0,34.0,51.0,2.0,3.0,12.0,35.0,12.0,15.0,25.0,249.0,218.0,,7.0,0.3644,,2.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,5.0,
84384,Timm Klose,Defender,Bristol City,113,Switzerland,2019-20,32.0,,0.0271,0.0,,,36.0,7.0,7.0,60.0,393.0,,,38.0,,,585.0,21.0,31.0,1.0,3.0,14.0,318.0,,,,11.2127,,27.0,13.0,11.0,160.0,,7.0,0.0,63.0,,,142.0,30.0,7.0,,58.0,12.0,25.0,17.0,0.0,,384.0,67.0,2.0,,,57.0,15.0,475.0,1.0,7.0,275.0,,0.0,24.0,27.0,,,2.0,,,8.0,1.0,,,,,,,,4.0,,,2.0,,6.0,,1.0,,2.0,2.0,1.0,1.0,2.0,6.0,8.0,7.0,34.0,3.0,,1.0,0.2005,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
101061,Philip Heise,Defender,Norwich City,45,Germany,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444253,Jordan Thomas,Defender,Barnet,34,England,2019-20,1.0,,,0.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232667,Akin Famewo,Defender,Hull City,88,England,2019-20,,,,0.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82691,George Baldock,Defender,Panathinaikos,264,Greece,2019-20,172.0,,2.3354,0.0,,,177.0,38.0,38.0,269.0,1118.0,,,96.0,13.0,,3420.0,57.0,186.0,2.0,93.0,147.0,827.0,,,1.0,45.8698,8.0,69.0,39.0,115.0,70.0,,44.0,1.0,358.0,,,424.0,167.0,38.0,,608.0,37.0,262.0,39.0,0.0,,1113.0,480.0,42.0,,,332.0,22.0,2017.0,,60.0,278.0,,7.0,92.0,69.0,,37.0,3.0,5.0,1.027,62.0,10.0,91.0,2.0,11.0,1.0,37.0,2.0,2.0,63.0,14.0,20.0,2.0,23.0,19.0,,28.0,91.0,50.0,2.0,5.0,26.0,43.0,3.0,47.0,34.0,292.0,257.0,1.0,18.0,0.6554,3.0,1.0,,,1.0,,2.0,,,3.0,,,,,,,,2.0,,,1.0,,,,,,,,,
63426,Enda Stevens,Defender,Stoke City,110,Ireland,2019-20,186.0,,4.2063,0.0,,,251.0,38.0,38.0,369.0,1469.0,,,63.0,12.0,,3346.0,32.0,192.0,2.0,85.0,161.0,1030.0,,,1.0,44.1268,8.0,59.0,39.0,154.0,497.0,,19.0,0.0,378.0,,,571.0,226.0,38.0,,688.0,37.0,315.0,31.0,0.0,,1458.0,648.0,61.0,,,90.0,70.0,2432.0,2.0,55.0,432.0,,7.0,118.0,102.0,,20.0,7.0,4.0,1.2218,81.0,15.0,103.0,2.0,2.0,1.0,20.0,2.0,2.0,78.0,41.0,30.0,6.0,19.0,35.0,1.0,23.0,103.0,66.0,6.0,11.0,44.0,46.0,8.0,39.0,35.0,311.0,263.0,1.0,21.0,1.3464,4.0,,1.0,,,2.0,,,,12.0,,1.0,,,,,,4.0,2.0,,,,,,,,,,,
146610,Jack O'Connell,Defender,Sheffield United,49,England,2019-20,112.0,,2.4498,0.0,,,204.0,33.0,32.0,412.0,1557.0,,,201.0,12.0,,2915.0,66.0,182.0,1.0,45.0,47.0,1020.0,,,,36.5501,27.0,144.0,28.0,46.0,463.0,,17.0,0.0,294.0,,,762.0,184.0,33.0,,521.0,27.0,93.0,135.0,0.0,,1527.0,508.0,9.0,,,212.0,125.0,2080.0,,89.0,635.0,,4.0,208.0,98.0,1.0,11.0,3.0,3.0,0.3383,23.0,11.0,40.0,,2.0,,11.0,3.0,3.0,51.0,13.0,15.0,3.0,21.0,9.0,,7.0,40.0,17.0,3.0,8.0,14.0,14.0,17.0,22.0,42.0,120.0,58.0,,7.0,1.0431,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
40386,Chris Basham,Defender,Sheffield United,49,England,2019-20,140.0,,1.2637,0.0,,,207.0,38.0,38.0,333.0,1316.0,,,171.0,12.0,,3255.0,62.0,247.0,2.0,48.0,138.0,913.0,,,,42.8938,25.0,167.0,37.0,78.0,191.0,,31.0,0.0,387.0,,,572.0,188.0,38.0,,465.0,35.0,216.0,109.0,0.0,,1298.0,512.0,24.0,,,416.0,70.0,2112.0,13.0,78.0,524.0,,4.0,126.0,110.0,,6.0,,,,85.0,6.0,45.0,,5.0,,6.0,,,44.0,70.0,11.0,,23.0,37.0,,13.0,45.0,21.0,,6.0,8.0,48.0,15.0,26.0,77.0,137.0,102.0,,17.0,0.3086,1.0,,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,
108416,John Egan,Defender,Hull City,88,Ireland,2019-20,129.0,,0.501,1.0,,,136.0,36.0,36.0,255.0,1290.0,,,213.0,12.0,,3189.0,79.0,198.0,1.0,15.0,64.0,924.0,,,1.0,39.9608,17.0,165.0,30.0,50.0,251.0,,20.0,1.0,327.0,,,465.0,177.0,36.0,,289.0,29.0,114.0,134.0,0.0,,1268.0,277.0,1.0,,,468.0,111.0,1720.0,1.0,60.0,746.0,,3.0,119.0,81.0,,,14.0,5.0,0.5602,44.0,13.0,2.0,2.0,1.0,,,3.0,3.0,50.0,1.0,1.0,14.0,12.0,17.0,,1.0,2.0,1.0,14.0,8.0,8.0,27.0,27.0,34.0,58.0,106.0,5.0,,13.0,2.7564,,,,1.0,,,1.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,
7645,Phil Jagielka,Defender,Stoke City,110,England,2019-20,7.0,,0.0106,0.0,,,9.0,6.0,2.0,15.0,75.0,,,19.0,,,240.0,4.0,24.0,,,9.0,56.0,,,,4.7867,1.0,19.0,6.0,3.0,14.0,,4.0,0.0,31.0,,,28.0,16.0,6.0,,13.0,6.0,12.0,15.0,0.0,,75.0,19.0,,,,24.0,4.0,123.0,,4.0,48.0,,0.0,6.0,7.0,4.0,1.0,,,,5.0,,,,,,1.0,,,1.0,4.0,,,,1.0,,,,,,,,4.0,5.0,1.0,4.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87121,Kieron Freeman,Defender,Portsmouth,47,Wales,2019-20,3.0,,0.0028,0.0,,,,2.0,,,1.0,,,2.0,,,6.0,2.0,,,,,1.0,,,,,,,,1.0,,,,0.0,3.0,,,,,2.0,,1.0,,1.0,,0.0,,1.0,,,,,1.0,,2.0,,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83427,Jack Robinson,Defender,Birmingham City,41,England,2019-20,18.0,,0.1359,0.0,,,26.0,6.0,6.0,53.0,249.0,,,23.0,1.0,,505.0,9.0,30.0,1.0,12.0,16.0,182.0,,,1.0,9.3197,3.0,22.0,11.0,9.0,77.0,,4.0,0.0,48.0,,,107.0,30.0,6.0,,83.0,10.0,25.0,14.0,0.0,,241.0,77.0,2.0,,,43.0,14.0,354.0,1.0,14.0,114.0,,0.0,27.0,20.0,,1.0,,,,10.0,,5.0,,1.0,,1.0,,,1.0,13.0,2.0,,7.0,5.0,,,5.0,1.0,,,2.0,5.0,5.0,4.0,8.0,22.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
58822,Cédric Soares,Defender,Arsenal,3,Portugal,2019-20,73.0,,0.0725,0.0,,,93.0,21.0,19.0,174.0,593.0,0.0,,49.0,3.0,,1559.0,29.0,83.0,1.0,37.0,63.0,390.0,,,1.0,2.3644,10.0,45.0,20.0,44.0,46.0,,4.0,0.0,156.0,1.0,,258.0,69.0,21.0,,237.0,19.0,107.0,20.0,0.0,,582.0,295.0,6.0,,,182.0,29.0,1128.0,7.0,53.0,197.0,,1.0,81.0,53.0,2.0,15.0,3.0,5.0,0.3207,53.0,7.0,57.0,1.0,,,15.0,,,19.0,28.0,11.0,,17.0,21.0,1.0,,57.0,10.0,,2.0,4.0,32.0,4.0,16.0,22.0,107.0,175.0,,10.0,0.02,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
40146,Ryan Bertrand,Defender,Leicester City U21,12940,England,2019-20,147.0,,3.7928,1.0,,,217.0,32.0,31.0,295.0,1229.0,0.0,,117.0,7.0,,2744.0,58.0,149.0,4.0,65.0,90.0,891.0,,,2.0,43.9209,11.0,28.0,44.0,89.0,457.0,,33.0,1.0,296.0,1.0,,480.0,118.0,32.0,,577.0,40.0,179.0,59.0,1.0,,1194.0,538.0,11.0,,,69.0,43.0,2060.0,1.0,41.0,393.0,,3.0,78.0,70.0,1.0,25.0,4.0,3.0,1.1902,47.0,14.0,59.0,1.0,1.0,1.0,36.0,,,49.0,64.0,29.0,3.0,15.0,19.0,,13.0,86.0,34.0,3.0,11.0,31.0,28.0,12.0,27.0,37.0,223.0,280.0,1.0,11.0,1.7262,1.0,2.0,,,2.0,2.0,1.0,,,,0.1024,,1.0,1.0,25.0,5.0,19.0,2.0,,,,,,,,,,,,
80447,Maya Yoshida,Defender,Southampton,20,Japan,2019-20,16.0,,0.035,0.0,,,25.0,8.0,6.0,56.0,267.0,0.0,,21.0,1.0,,558.0,7.0,27.0,2.0,8.0,13.0,196.0,,,2.0,12.9517,1.0,25.0,18.0,9.0,68.0,,5.0,0.0,43.0,0.0,,112.0,33.0,8.0,,58.0,16.0,22.0,14.0,0.0,,262.0,62.0,1.0,,,74.0,15.0,346.0,,15.0,153.0,,1.0,31.0,14.0,2.0,,,3.0,0.4754,8.0,5.0,,,,,,2.0,2.0,10.0,1.0,,,4.0,3.0,,,,2.0,,2.0,,5.0,2.0,3.0,4.0,13.0,2.0,,2.0,0.6666,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
93100,Jannik Vestergaard,Defender,Leicester City,13,Denmark,2019-20,58.0,,0.2016,0.0,,,110.0,19.0,17.0,188.0,824.0,0.0,,110.0,4.0,,1497.0,29.0,112.0,1.0,9.0,31.0,594.0,,,1.0,19.306,11.0,97.0,26.0,29.0,261.0,,9.0,0.0,170.0,1.0,,343.0,80.0,19.0,,237.0,25.0,60.0,81.0,0.0,,806.0,223.0,3.0,,,166.0,42.0,1073.0,2.0,40.0,400.0,,3.0,78.0,71.0,2.0,1.0,2.0,5.0,1.4519,19.0,10.0,,1.0,,,1.0,3.0,3.0,18.0,19.0,6.0,2.0,6.0,7.0,,2.0,,3.0,2.0,5.0,3.0,12.0,9.0,9.0,26.0,54.0,10.0,,7.0,1.3588,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
88900,Jack Stephens,Defender,Southampton U21,12945,England,2019-20,109.0,,0.9747,1.0,,,160.0,28.0,27.0,352.0,1276.0,1.0,,116.0,7.0,,2453.0,66.0,113.0,4.0,32.0,63.0,824.0,,,2.0,40.5591,31.0,114.0,38.0,43.0,177.0,,13.0,1.0,222.0,0.0,,609.0,140.0,28.0,,303.0,34.0,106.0,50.0,1.0,,1236.0,391.0,7.0,,,407.0,100.0,1629.0,1.0,110.0,621.0,,4.0,192.0,114.0,1.0,,,2.0,0.1037,44.0,6.0,5.0,1.0,,,,1.0,1.0,21.0,3.0,5.0,,16.0,17.0,,4.0,5.0,8.0,,4.0,,27.0,22.0,14.0,31.0,83.0,9.0,,8.0,0.9944,3.0,,,1.0,,2.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
213482,Yan Valery,Defender,Young Boys,1963,Tunisia,2019-20,64.0,,0.7657,0.0,,,61.0,11.0,10.0,97.0,222.0,0.0,,37.0,,,782.0,17.0,62.0,1.0,18.0,42.0,119.0,,,1.0,15.9265,2.0,29.0,20.0,47.0,7.0,,8.0,0.0,126.0,0.0,,107.0,45.0,11.0,,75.0,19.0,89.0,20.0,0.0,,221.0,180.0,14.0,,,48.0,6.0,490.0,6.0,24.0,52.0,,1.0,36.0,28.0,1.0,2.0,1.0,2.0,0.0731,20.0,2.0,9.0,,3.0,,2.0,2.0,2.0,12.0,23.0,2.0,1.0,8.0,13.0,,13.0,9.0,32.0,1.0,,4.0,7.0,1.0,7.0,13.0,60.0,64.0,,2.0,0.252,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
158534,Kyle Walker-Peters,Defender,West Ham United,21,England,2019-20,53.0,,0.1297,0.0,,,72.0,13.0,10.0,103.0,532.0,,,28.0,2.0,,946.0,19.0,77.0,1.0,26.0,68.0,415.0,,,,5.4772,2.0,22.0,12.0,34.0,39.0,,26.0,,130.0,,,168.0,75.0,13.0,,240.0,11.0,102.0,9.0,0.0,,519.0,169.0,22.0,,,185.0,14.0,832.0,2.0,18.0,190.0,,1.0,31.0,38.0,3.0,1.0,2.0,,,21.0,1.0,18.0,,2.0,1.0,1.0,,,15.0,21.0,6.0,,9.0,8.0,,4.0,18.0,,,1.0,7.0,13.0,5.0,7.0,17.0,140.0,91.0,1.0,3.0,0.0292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214470,Jake Vokins,Defender,Eastleigh,2625,England,2019-20,2.0,,0.0878,0.0,,,8.0,1.0,1.0,12.0,58.0,0.0,,,,,90.0,,3.0,,2.0,3.0,43.0,,,,0.5405,,1.0,1.0,2.0,21.0,,1.0,0.0,5.0,0.0,,18.0,1.0,1.0,,29.0,1.0,5.0,,0.0,,57.0,18.0,,,,1.0,3.0,83.0,,2.0,17.0,,0.0,4.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,2.0,,,,18.0,11.0,,,0.0214,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
171771,Jan Bednarek,Defender,FC Porto,201,Poland,2019-20,109.0,,0.6758,0.0,,,236.0,34.0,34.0,382.0,1539.0,0.0,,176.0,7.0,,3058.0,47.0,206.0,4.0,35.0,77.0,1072.0,,,3.0,51.6176,32.0,193.0,57.0,62.0,325.0,,12.0,0.0,315.0,1.0,,687.0,161.0,34.0,,336.0,53.0,139.0,129.0,0.0,,1510.0,426.0,2.0,,,425.0,85.0,2072.0,1.0,89.0,821.0,,4.0,146.0,150.0,,,1.0,1.0,0.4597,65.0,6.0,1.0,1.0,,,,,,16.0,27.0,2.0,1.0,21.0,27.0,,,1.0,1.0,1.0,5.0,1.0,38.0,23.0,33.0,77.0,102.0,26.0,,17.0,1.1415,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
135720,Kevin Danso,Defender,Tottenham Hotspur,6,Austria,2019-20,24.0,,0.0533,1.0,,,21.0,6.0,3.0,34.0,131.0,0.0,,19.0,1.0,,276.0,12.0,18.0,1.0,5.0,11.0,93.0,,,1.0,7.4607,2.0,7.0,8.0,12.0,45.0,,2.0,0.0,42.0,0.0,,56.0,13.0,6.0,,53.0,7.0,23.0,7.0,0.0,,130.0,60.0,3.0,,,16.0,4.0,213.0,1.0,11.0,44.0,,0.0,13.0,12.0,3.0,,,,,6.0,1.0,4.0,,,,,,,2.0,13.0,1.0,,4.0,2.0,,4.0,4.0,5.0,,1.0,,4.0,3.0,4.0,2.0,14.0,19.0,,3.0,0.0586,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
38290,Danny Rose,Defender,Watford,57,England,2019-20,82.0,,0.4697,0.0,,,120.0,23.0,20.0,173.0,835.0,,,38.0,4.0,,1759.0,18.0,113.0,4.0,38.0,93.0,643.0,,,2.0,17.0452,7.0,41.0,28.0,64.0,297.0,,40.0,,195.0,,,381.0,95.0,23.0,,362.0,24.0,157.0,20.0,0.0,,810.0,281.0,15.0,,,61.0,19.0,1248.0,6.0,16.0,310.0,,7.0,53.0,54.0,3.0,8.0,1.0,,,39.0,1.0,33.0,,,1.0,10.0,,,17.0,30.0,14.0,,15.0,16.0,,14.0,35.0,,,1.0,6.0,23.0,10.0,25.0,18.0,96.0,85.0,1.0,17.0,0.0842,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
55605,Toby Alderweireld,Defender,Antwerp,849,Belgium,2019-20,109.0,,1.3928,0.0,,,146.0,33.0,33.0,362.0,1978.0,,,146.0,7.0,,2958.0,73.0,117.0,6.0,26.0,44.0,1475.0,,,4.0,43.0453,14.0,170.0,39.0,36.0,521.0,,4.0,,226.0,,,660.0,154.0,33.0,,448.0,33.0,80.0,73.0,0.0,,1906.0,394.0,,,,691.0,141.0,2366.0,1.0,64.0,1172.0,,7.0,216.0,113.0,,4.0,3.0,4.0,0.4793,40.0,13.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,24.0,,9.0,2.0,16.0,11.0,,1.0,5.0,,2.0,9.0,2.0,29.0,32.0,18.0,31.0,106.0,10.0,1.0,13.0,0.7205,2.0,,,,,12.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,
39194,Jan Vertonghen,Defender,Anderlecht,241,Belgium,2019-20,52.0,,0.2519,0.0,,,110.0,23.0,19.0,189.0,1101.0,,,84.0,4.0,,1646.0,25.0,121.0,5.0,29.0,62.0,872.0,,,3.0,26.858,10.0,66.0,24.0,27.0,459.0,,17.0,,173.0,,,410.0,108.0,23.0,,297.0,19.0,89.0,59.0,0.0,,1066.0,249.0,5.0,,,159.0,40.0,1424.0,3.0,48.0,616.0,,2.0,79.0,76.0,4.0,,1.0,2.0,0.2926,40.0,3.0,17.0,1.0,,,1.0,1.0,1.0,6.0,20.0,2.0,1.0,8.0,16.0,,3.0,18.0,,1.0,1.0,4.0,24.0,10.0,7.0,33.0,73.0,45.0,,4.0,0.4178,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
173904,Dávinson Sánchez,Defender,Galatasaray,208,Colombia,2019-20,101.0,,0.1377,0.0,,,108.0,29.0,27.0,218.0,1544.0,,,99.0,4.0,,2431.0,46.0,117.0,4.0,21.0,64.0,1262.0,,,4.0,41.1261,13.0,121.0,37.0,55.0,363.0,,12.0,,218.0,,,537.0,144.0,29.0,,343.0,33.0,119.0,53.0,0.0,,1521.0,244.0,8.0,,,547.0,64.0,1895.0,1.0,66.0,983.0,,6.0,110.0,92.0,2.0,,,3.0,0.7133,44.0,7.0,2.0,,1.0,,,3.0,3.0,15.0,2.0,1.0,,12.0,17.0,,2.0,2.0,,,4.0,3.0,27.0,28.0,27.0,34.0,97.0,14.0,,16.0,0.6465,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
158534,Kyle Walker-Peters,Defender,West Ham United,21,England,2019-20,53.0,,0.1297,0.0,,,72.0,13.0,10.0,103.0,532.0,,,28.0,2.0,,946.0,19.0,77.0,1.0,26.0,68.0,415.0,,,,5.4772,2.0,22.0,12.0,34.0,39.0,,26.0,,130.0,,,168.0,75.0,13.0,,240.0,11.0,102.0,9.0,0.0,,519.0,169.0,22.0,,,185.0,14.0,832.0,2.0,18.0,190.0,,1.0,31.0,38.0,3.0,1.0,2.0,,,21.0,1.0,18.0,,2.0,1.0,1.0,,,15.0,21.0,6.0,,9.0,8.0,,4.0,18.0,,,1.0,7.0,13.0,5.0,7.0,17.0,140.0,91.0,1.0,3.0,0.0292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234908,Juan Foyth,Defender,Villarreal,449,Argentina,2019-20,7.0,,0.0222,0.0,,,6.0,4.0,1.0,10.0,56.0,,,4.0,,,66.0,1.0,12.0,1.0,1.0,9.0,44.0,,,,1.4226,,2.0,3.0,6.0,6.0,,1.0,,19.0,,,21.0,9.0,4.0,,20.0,2.0,15.0,3.0,0.0,,55.0,16.0,2.0,,,23.0,2.0,86.0,1.0,2.0,26.0,,1.0,4.0,4.0,3.0,,,,,7.0,,,,,,,,,,,1.0,,1.0,4.0,,2.0,,,,,,3.0,,2.0,1.0,6.0,8.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80226,Sèrge Aurier,Defender,Nottingham Forest,17,Cote d’Ivoire,2019-20,187.0,,2.7508,1.0,,,215.0,33.0,31.0,268.0,1281.0,,,134.0,6.0,,2705.0,64.0,224.0,5.0,83.0,154.0,980.0,,,5.0,36.4121,9.0,84.0,32.0,123.0,38.0,,22.0,,411.0,,,446.0,165.0,33.0,,573.0,27.0,277.0,70.0,0.0,,1272.0,527.0,39.0,,,518.0,33.0,2202.0,7.0,32.0,460.0,,2.0,53.0,93.0,2.0,20.0,6.0,4.0,0.7786,93.0,7.0,117.0,1.0,6.0,2.0,20.0,3.0,3.0,54.0,25.0,28.0,4.0,32.0,24.0,1.0,25.0,117.0,,4.0,3.0,28.0,69.0,6.0,41.0,47.0,279.0,230.0,2.0,27.0,0.5352,5.0,,,2.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,
199584,Japhet Tanganga,Defender,Sheffield United,49,England,2019-20,32.0,,0.0494,0.0,,,31.0,6.0,6.0,38.0,201.0,,,29.0,2.0,,526.0,11.0,45.0,1.0,5.0,27.0,157.0,,,,12.396,1.0,29.0,7.0,21.0,46.0,,4.0,,77.0,,,83.0,27.0,6.0,,72.0,6.0,48.0,18.0,0.0,,199.0,65.0,6.0,,,49.0,6.0,344.0,1.0,5.0,91.0,,1.0,7.0,23.0,,,1.0,1.0,0.0513,17.0,2.0,2.0,,,1.0,,,,2.0,6.0,1.0,,1.0,8.0,,1.0,2.0,,,1.0,1.0,9.0,6.0,8.0,11.0,23.0,27.0,1.0,3.0,0.071,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
115556,Ben Davies,Defender,Tottenham Hotspur,6,Wales,2019-20,80.0,,0.6441,0.0,,,131.0,18.0,16.0,186.0,796.0,,,66.0,4.0,,1431.0,21.0,90.0,2.0,39.0,45.0,585.0,,,1.0,20.1249,10.0,41.0,19.0,59.0,337.0,,8.0,,170.0,,,329.0,61.0,18.0,,308.0,17.0,104.0,45.0,0.0,,784.0,271.0,9.0,,,27.0,25.0,1181.0,3.0,28.0,312.0,,6.0,55.0,60.0,2.0,10.0,4.0,1.0,0.3141,28.0,3.0,19.0,,1.0,2.0,10.0,,,18.0,38.0,9.0,2.0,16.0,13.0,,9.0,19.0,,2.0,2.0,4.0,15.0,12.0,27.0,22.0,103.0,113.0,2.0,21.0,0.2026,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
461195,Dennis Cirkin,Defender,Sunderland,56,Latvia,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
