playerId,playerName,position,team_name,team_id,nationality,season,expectedGoalsOnTargetConceded,successfulLaunches,expectedAssists,totalClearances,goalsConceded,totalRedCards,catches,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,savesMadeFromOutsideBox,gamesPlayed,successfulPassesOppositionHalf,starts,goalsConcededInsideBox,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,groundDuels,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,gkUnsuccessfulDistribution,cleanSheets,leftsidePasses,successfulLongPasses,timePlayed,touches,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,unsuccessfulLaunches,successfulPassesOwnHalf,successfulShortPasses,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,oboxTarget,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,aerialDuelsWon,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,iboxTarget,shotsOnTargetInBox,throwInsToOppositionPlayer,rightFootGoals,leftFootGoals,handballsConceded,successfulCornersIntoBox,hitWoodwork,foulWonPenalty,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,crossesNotClaimed,savesMadeParried,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded,ownGoalScored,lastPlayerTackle,secondGoalAssists,redCards2ndYellow,setPiecesGoals,otherGoals
487838,Lewis Hall,Defender,Newcastle,4,England,2023-24,12.0496,2.0,0.7259,17.0,12.0,0.0,,159.0,,5.0,0.0,99.0,215.0,56.0,18.0,,,18.0,186.0,8.0,11.0,79.0,468.0,,78.0,0.0,,461.0,131.0,,,46.0,27.0,774.0,706.0,52.0,1.0,27.0,42.0,9.0,207.0,362.0,,2.0,20.0,31.0,47.0,2.0,6.0,4.0,2.0,0.4644,28.0,5.0,,59.0,,1.0,11.0,1.0,1.0,5.0,10.0,6.0,21.0,1.0,4.0,11.0,13.0,2.0,3.0,1.0,36.0,15.0,0.0,1.0,10.0,7.0,,19.0,20.0,1.0,10.0,1.0,2.0,18.0,9.0,2.0,5.0,12.0,4.0,,48.0,59.0,5.0,5.0,4.0,0.3495,,2.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
169359,Matt Targett,Defender,Newcastle,4,England,2023-24,2.5908,,0.0074,2.0,4.0,0.0,,15.0,,2.0,0.0,8.0,14.0,5.0,3.0,,,3.0,17.0,1.0,2.0,5.0,38.0,,5.0,0.0,,38.0,6.0,,,3.0,1.0,78.0,52.0,4.0,2.0,2.0,4.0,1.0,16.0,32.0,,1.0,3.0,2.0,4.0,,,,,,2.0,,,2.0,,,,,,,2.0,,3.0,,,3.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106618,Paul Dummett,Defender,Newcastle,4,Wales,2023-24,0.9735,,0.0039,1.0,1.0,0.0,,8.0,,,0.0,3.0,7.0,,5.0,,,5.0,9.0,,1.0,2.0,22.0,,2.0,0.0,,22.0,2.0,,,3.0,,18.0,26.0,2.0,,,1.0,1.0,11.0,20.0,,0.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,5.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,4.0,1.0,,,1.0,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
220237,Sven Botman,Defender,Newcastle,4,Netherlands,2023-24,31.4366,2.0,0.5515,58.0,29.0,0.0,,390.0,,2.0,0.0,91.0,381.0,70.0,17.0,,,17.0,200.0,15.0,25.0,96.0,1015.0,2.0,40.0,0.0,1.0,981.0,105.0,1.0,3.0,211.0,44.0,1378.0,1164.0,56.0,4.0,7.0,22.0,25.0,719.0,875.0,,2.0,41.0,52.0,35.0,,2.0,2.0,,1.0855,20.0,8.0,,55.0,2.0,1.0,,2.0,2.0,,2.0,,51.0,,,17.0,20.0,2.0,3.0,2.0,18.0,4.0,0.0,,7.0,2.0,2.0,,4.0,2.0,34.0,6.0,1.0,13.0,,16.0,9.0,9.0,,1.0,33.0,2.0,3.0,,7.0,0.6086,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,
441191,Tino Livramento,Defender,Newcastle,4,England,2023-24,26.2664,1.0,0.8406,37.0,27.0,0.0,,130.0,,28.0,0.0,128.0,229.0,85.0,26.0,,,26.0,299.0,12.0,25.0,89.0,675.0,,108.0,0.0,,671.0,157.0,,1.0,167.0,13.0,1305.0,1017.0,80.0,2.0,21.0,68.0,15.0,292.0,573.0,,1.0,22.0,41.0,48.0,5.0,2.0,2.0,1.0,1.0919,23.0,2.0,,67.0,,3.0,21.0,1.0,0.0,,14.0,,20.0,,5.0,8.0,30.0,1.0,12.0,2.0,40.0,9.0,1.0,,10.0,8.0,,21.0,26.0,2.0,12.0,,5.0,13.0,17.0,7.0,3.0,25.0,,1.0,149.0,98.0,4.0,,3.0,0.3678,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
466404,Andrew Omobamidele,Defender,Nott'm Forest,17,Ireland,2023-24,8.5722,4.0,0.0303,42.0,15.0,0.0,,60.0,,3.0,0.0,39.0,92.0,21.0,11.0,,,11.0,71.0,8.0,14.0,39.0,309.0,,21.0,0.0,,304.0,42.0,,,129.0,13.0,782.0,402.0,20.0,1.0,5.0,12.0,9.0,199.0,257.0,,2.0,13.0,22.0,19.0,,1.0,,,,10.0,,,26.0,,,,,,,3.0,,18.0,,,10.0,5.0,,2.0,1.0,9.0,4.0,,,7.0,,,,,1.0,8.0,,2.0,3.0,,8.0,6.0,13.0,,1.0,28.0,1.0,,,5.0,0.1365,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
116404,Felipe,Defender,Nott'm Forest,17,Brazil,2023-24,7.1432,4.0,0.0399,11.0,10.0,0.0,,54.0,,2.0,0.0,50.0,78.0,20.0,7.0,,,7.0,57.0,4.0,10.0,31.0,213.0,,30.0,0.0,,206.0,37.0,,1.0,67.0,13.0,373.0,264.0,29.0,,4.0,15.0,9.0,125.0,169.0,,4.0,14.0,18.0,21.0,,2.0,,,,12.0,1.0,,17.0,,,,,,1.0,3.0,,20.0,,,6.0,4.0,,2.0,1.0,15.0,3.0,,,3.0,1.0,,,2.0,1.0,14.0,1.0,1.0,9.0,1.0,1.0,10.0,4.0,,,14.0,1.0,2.0,1.0,8.0,0.1288,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
218430,Gonzalo Montiel,Defender,Nott'm Forest,17,Argentina,2023-24,8.6902,6.0,0.8611,30.0,11.0,0.0,,10.0,,1.0,0.0,66.0,144.0,42.0,14.0,,,14.0,129.0,8.0,8.0,67.0,318.0,,45.0,0.0,,312.0,105.0,,,113.0,14.0,802.0,487.0,36.0,3.0,14.0,24.0,20.0,123.0,237.0,,5.0,29.0,18.0,30.0,1.0,2.0,,1.0,,22.0,1.0,1.0,38.0,2.0,,15.0,,,1.0,6.0,,21.0,,1.0,9.0,13.0,2.0,7.0,1.0,21.0,5.0,,,3.0,,,15.0,3.0,1.0,12.0,1.0,8.0,19.0,1.0,3.0,6.0,9.0,,,51.0,40.0,6.0,1.0,5.0,0.1284,2.0,,,11.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
114241,Harry Toffolo,Defender,Nott'm Forest,17,England,2023-24,17.6318,6.0,1.1564,44.0,29.0,0.0,,142.0,,2.0,0.0,102.0,219.0,57.0,23.0,,,23.0,185.0,15.0,26.0,106.0,446.0,,62.0,0.0,,432.0,180.0,,1.0,23.0,17.0,1455.0,763.0,54.0,3.0,36.0,29.0,28.0,171.0,323.0,,3.0,49.0,35.0,48.0,10.0,1.0,5.0,,0.625,26.0,7.0,,57.0,3.0,1.0,23.0,1.0,1.0,,8.0,13.0,40.0,2.0,16.0,15.0,12.0,1.0,15.0,1.0,33.0,21.0,0.0,2.0,12.0,2.0,1.0,31.0,7.0,1.0,25.0,2.0,6.0,14.0,1.0,13.0,17.0,14.0,7.0,,62.0,68.0,3.0,,12.0,1.6427,,2.0,2.0,29.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
208912,Joe Worrall,Defender,Nott'm Forest,17,England,2023-24,8.268,3.0,0.3124,31.0,8.0,1.0,,44.0,,2.0,0.0,37.0,60.0,18.0,7.0,,,7.0,35.0,5.0,5.0,25.0,161.0,,15.0,1.0,,157.0,26.0,,1.0,46.0,12.0,439.0,220.0,21.0,3.0,2.0,9.0,2.0,101.0,124.0,,0.0,13.0,6.0,16.0,,,,,,7.0,2.0,,12.0,,,,,,,2.0,,22.0,,,10.0,7.0,,2.0,,6.0,1.0,,,2.0,,,,,,12.0,2.0,,5.0,,4.0,3.0,3.0,,,11.0,2.0,1.0,,1.0,0.1178,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
199170,Moussa Niakhaté,Defender,Nott'm Forest,17,Senegal,2023-24,24.1753,8.0,0.2613,49.0,35.0,1.0,,147.0,,4.0,0.0,88.0,264.0,98.0,21.0,,,21.0,168.0,15.0,30.0,100.0,689.0,1.0,67.0,0.0,1.0,676.0,164.0,,1.0,216.0,31.0,1458.0,945.0,64.0,5.0,14.0,48.0,33.0,422.0,558.0,,3.0,50.0,40.0,24.0,1.0,2.0,1.0,,0.9683,42.0,3.0,,50.0,,,10.0,1.0,1.0,,6.0,,21.0,,1.0,5.0,7.0,3.0,3.0,2.0,19.0,7.0,0.0,,17.0,,,10.0,3.0,2.0,16.0,2.0,,25.0,3.0,12.0,11.0,14.0,,1.0,62.0,28.0,1.0,,6.0,1.0796,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0
575476,Murillo,Defender,Nott'm Forest,17,Brazil,2023-24,38.4531,25.0,0.6388,185.0,56.0,0.0,,499.0,,7.0,0.0,236.0,693.0,146.0,32.0,,,32.0,382.0,32.0,49.0,324.0,1444.0,28.0,158.0,0.0,25.0,1374.0,388.0,3.0,3.0,199.0,117.0,2792.0,1913.0,115.0,7.0,29.0,77.0,87.0,739.0,1003.0,,5.0,185.0,124.0,121.0,1.0,1.0,6.0,1.0,0.8593,50.0,16.0,6.0,139.0,2.0,,3.0,,,1.0,,,78.0,4.0,1.0,40.0,35.0,3.0,5.0,,81.0,17.0,,4.0,19.0,15.0,,3.0,30.0,,38.0,10.0,2.0,31.0,20.0,24.0,38.0,37.0,,3.0,53.0,2.0,4.0,1.0,32.0,1.802,,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,2.0,2.0,0.0546,,1.0,3.0,,,,
215136,Neco Williams,Defender,Nott'm Forest,17,Wales,2023-24,22.4516,6.0,1.662,43.0,33.0,0.0,,44.0,,30.0,0.0,255.0,264.0,107.0,26.0,,,26.0,243.0,18.0,29.0,165.0,596.0,,203.0,0.0,,582.0,351.0,,1.0,186.0,21.0,1634.0,1167.0,149.0,4.0,65.0,118.0,44.0,200.0,410.0,,4.0,65.0,50.0,106.0,12.0,7.0,4.0,2.0,0.3372,69.0,8.0,,100.0,1.0,1.0,48.0,,,4.0,8.0,4.0,52.0,1.0,12.0,21.0,32.0,,10.0,3.0,85.0,31.0,,1.0,29.0,18.0,,56.0,45.0,3.0,31.0,4.0,16.0,40.0,19.0,13.0,23.0,22.0,4.0,1.0,102.0,75.0,4.0,4.0,22.0,0.817,4.0,3.0,3.0,40.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
437626,Nuno Tavares,Defender,Nott'm Forest,17,Portugal,2023-24,4.5226,3.0,0.3736,15.0,9.0,0.0,,81.0,,2.0,0.0,40.0,86.0,33.0,8.0,,,8.0,105.0,5.0,7.0,46.0,218.0,,35.0,0.0,,210.0,90.0,,1.0,21.0,5.0,455.0,359.0,22.0,2.0,13.0,19.0,7.0,69.0,167.0,,2.0,13.0,25.0,18.0,2.0,,1.0,,0.0237,11.0,7.0,,33.0,,2.0,13.0,,,,3.0,1.0,5.0,1.0,2.0,2.0,7.0,,2.0,,16.0,6.0,,1.0,4.0,3.0,,14.0,7.0,,3.0,6.0,3.0,7.0,6.0,,8.0,1.0,1.0,,30.0,27.0,1.0,,5.0,0.1706,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159506,Ola Aina,Defender,Nott'm Forest,17,Nigeria,2023-24,31.174,3.0,1.0314,41.0,39.0,0.0,,126.0,,25.0,1.0,181.0,318.0,97.0,22.0,,,22.0,286.0,20.0,34.0,127.0,634.0,,151.0,0.0,,622.0,252.0,,,77.0,20.0,1700.0,1090.0,116.0,5.0,33.0,98.0,11.0,228.0,487.0,,3.0,27.0,47.0,65.0,7.0,5.0,1.0,6.0,0.4264,47.0,6.0,2.0,100.0,1.0,3.0,21.0,1.0,0.0,4.0,2.0,,30.0,,7.0,12.0,13.0,4.0,10.0,1.0,53.0,16.0,1.0,,16.0,14.0,,21.0,24.0,1.0,18.0,5.0,7.0,31.0,27.0,3.0,18.0,18.0,,,113.0,91.0,11.0,4.0,10.0,0.2721,2.0,,,47.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
168281,Scott McKenna,Defender,Nott'm Forest,17,Scotland,2023-24,7.2395,2.0,0.1948,25.0,6.0,0.0,,54.0,,2.0,0.0,33.0,82.0,25.0,5.0,,,5.0,40.0,5.0,3.0,38.0,169.0,,10.0,0.0,,168.0,52.0,,1.0,20.0,7.0,417.0,246.0,26.0,3.0,4.0,6.0,10.0,91.0,124.0,,0.0,16.0,14.0,7.0,,,,,,4.0,2.0,,22.0,,,,,,,,,23.0,,,3.0,5.0,,3.0,,4.0,2.0,,,4.0,,,,,,20.0,2.0,,,,4.0,3.0,5.0,,,13.0,6.0,1.0,,1.0,0.2087,,,,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
90585,Willy Boly,Defender,Nott'm Forest,17,Cote d’Ivoire,2023-24,21.1811,8.0,0.7695,86.0,23.0,1.0,,84.0,,2.0,0.0,177.0,271.0,86.0,20.0,,,20.0,118.0,18.0,20.0,141.0,611.0,,93.0,0.0,,598.0,178.0,,2.0,226.0,31.0,1442.0,917.0,108.0,3.0,21.0,51.0,25.0,352.0,439.0,,1.0,65.0,44.0,69.0,,2.0,6.0,,1.2785,46.0,12.0,1.0,76.0,1.0,,1.0,2.0,1.0,,2.0,,84.0,1.0,,27.0,34.0,2.0,8.0,2.0,42.0,11.0,1.0,1.0,17.0,2.0,2.0,1.0,5.0,2.0,57.0,6.0,2.0,29.0,3.0,21.0,20.0,25.0,,1.0,30.0,32.0,6.0,,10.0,1.4768,1.0,3.0,3.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
233821,Anel Ahmedhodzic,Defender,Sheffield Utd,49,Bosnia & Herzegovina,2023-24,71.4447,21.0,0.5844,134.0,89.0,1.0,,136.0,,13.0,0.0,248.0,423.0,105.0,31.0,,,31.0,207.0,29.0,81.0,234.0,961.0,,160.0,0.0,,950.0,280.0,,1.0,319.0,48.0,2649.0,1388.0,140.0,8.0,37.0,88.0,69.0,521.0,679.0,,9.0,102.0,89.0,108.0,1.0,4.0,5.0,2.0,2.2516,64.0,15.0,1.0,132.0,,,5.0,2.0,1.0,1.0,2.0,,88.0,,1.0,36.0,35.0,4.0,7.0,3.0,72.0,17.0,1.0,,28.0,9.0,1.0,5.0,20.0,3.0,52.0,10.0,6.0,36.0,11.0,26.0,34.0,34.0,,,83.0,23.0,1.0,1.0,22.0,3.1489,2.0,3.0,3.0,3.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,
201410,Auston Trusty,Defender,Sheffield Utd,49,United States,2023-24,60.6493,11.0,0.7821,145.0,81.0,0.0,,235.0,,13.0,0.0,231.0,328.0,89.0,32.0,,,32.0,182.0,28.0,71.0,177.0,843.0,1.0,117.0,0.0,1.0,835.0,245.0,,1.0,177.0,36.0,2573.0,1299.0,127.0,10.0,30.0,64.0,40.0,486.0,630.0,,4.0,61.0,72.0,104.0,2.0,1.0,2.0,1.0,0.314,47.0,7.0,,116.0,,,3.0,,,1.0,4.0,,114.0,,2.0,51.0,29.0,4.0,8.0,,53.0,19.0,,,17.0,5.0,,3.0,9.0,,63.0,5.0,4.0,30.0,6.0,22.0,23.0,35.0,,1.0,103.0,32.0,4.0,1.0,13.0,0.3845,3.0,2.0,2.0,36.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,3.0,,,,
40386,Chris Basham,Defender,Sheffield Utd,49,England,2023-24,7.1069,,0.0755,17.0,6.0,0.0,,14.0,,3.0,0.0,41.0,41.0,16.0,8.0,,,8.0,38.0,3.0,6.0,29.0,123.0,,25.0,0.0,,122.0,40.0,,,46.0,4.0,318.0,195.0,20.0,,7.0,12.0,5.0,56.0,90.0,,1.0,7.0,17.0,21.0,,,,,,7.0,2.0,,22.0,,1.0,4.0,,,,5.0,,16.0,,,8.0,5.0,,2.0,,13.0,5.0,,,5.0,1.0,,4.0,3.0,,8.0,2.0,,2.0,3.0,4.0,3.0,5.0,,,22.0,10.0,2.0,,2.0,0.1253,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
616094,Dovydas Sasnauskas,Defender,Sheffield Utd,49,Lithuania,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471848,Femi Seriki,Defender,Sheffield Utd,49,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82691,George Baldock,Defender,Sheffield Utd,49,Greece,2023-24,21.7811,5.0,0.5899,30.0,21.0,0.0,,33.0,,14.0,0.0,105.0,153.0,44.0,13.0,,,13.0,103.0,11.0,20.0,84.0,319.0,,77.0,0.0,,317.0,129.0,,,79.0,13.0,970.0,533.0,51.0,1.0,24.0,36.0,21.0,136.0,222.0,,4.0,34.0,29.0,54.0,4.0,,,1.0,,18.0,1.0,,50.0,1.0,1.0,14.0,,,,2.0,,28.0,,4.0,13.0,10.0,1.0,6.0,,41.0,6.0,,,8.0,4.0,,14.0,13.0,,15.0,1.0,6.0,10.0,6.0,8.0,19.0,10.0,,,54.0,52.0,2.0,,14.0,0.0222,1.0,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
83427,Jack Robinson,Defender,Sheffield Utd,49,England,2023-24,70.959,20.0,0.9539,127.0,83.0,0.0,,338.0,,16.0,0.0,218.0,471.0,135.0,34.0,,,34.0,273.0,31.0,73.0,243.0,1067.0,,103.0,0.0,,1035.0,387.0,,1.0,162.0,72.0,2886.0,1611.0,133.0,10.0,37.0,63.0,78.0,555.0,752.0,,10.0,126.0,80.0,85.0,4.0,4.0,6.0,,1.7026,43.0,10.0,1.0,117.0,1.0,,8.0,1.0,1.0,,3.0,,115.0,1.0,4.0,45.0,31.0,3.0,11.0,4.0,40.0,16.0,0.0,1.0,15.0,3.0,,8.0,8.0,4.0,70.0,4.0,6.0,28.0,5.0,33.0,19.0,33.0,,2.0,96.0,68.0,4.0,,16.0,1.2338,1.0,4.0,4.0,105.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,
226182,Jayden Bogle,Defender,Sheffield Utd,49,England,2023-24,65.7638,7.0,1.1532,86.0,79.0,0.0,,32.0,,22.0,0.0,318.0,327.0,139.0,34.0,,,34.0,272.0,32.0,70.0,234.0,772.0,,239.0,0.0,,763.0,395.0,,1.0,294.0,34.0,2792.0,1455.0,163.0,9.0,63.0,113.0,41.0,276.0,504.0,,9.0,73.0,81.0,155.0,10.0,10.0,11.0,5.0,2.3393,66.0,22.0,1.0,161.0,,,30.0,3.0,1.0,3.0,2.0,,79.0,1.0,10.0,29.0,58.0,4.0,10.0,7.0,126.0,31.0,2.0,1.0,30.0,27.0,,30.0,54.0,7.0,50.0,11.0,13.0,36.0,25.0,11.0,38.0,32.0,,,119.0,136.0,9.0,3.0,28.0,2.2945,4.0,7.0,7.0,19.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
601496,Jili Buyabu,Defender,Sheffield Utd,49,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108416,John Egan,Defender,Sheffield Utd,49,Ireland,2023-24,19.6019,1.0,0.0155,39.0,17.0,0.0,,39.0,,1.0,0.0,42.0,88.0,21.0,6.0,,,6.0,24.0,6.0,16.0,55.0,183.0,,19.0,0.0,,181.0,60.0,,,40.0,5.0,484.0,264.0,21.0,1.0,7.0,7.0,10.0,104.0,123.0,,2.0,31.0,15.0,21.0,,1.0,1.0,,0.1179,6.0,2.0,,24.0,,,,,,,,,23.0,,,9.0,9.0,,,1.0,12.0,6.0,,,2.0,,,,1.0,1.0,14.0,1.0,,4.0,,4.0,6.0,13.0,,,16.0,,2.0,,1.0,0.1602,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
194164,Mason Holgate,Defender,Sheffield Utd,49,Jamaica,2023-24,16.7829,3.0,0.2062,39.0,22.0,1.0,,16.0,,4.0,0.0,50.0,83.0,30.0,10.0,,,10.0,43.0,9.0,18.0,47.0,165.0,,34.0,1.0,,162.0,80.0,,,48.0,10.0,713.0,307.0,26.0,4.0,9.0,17.0,12.0,77.0,108.0,,3.0,23.0,17.0,24.0,2.0,1.0,,1.0,,12.0,2.0,,24.0,,1.0,5.0,,,,1.0,,16.0,,2.0,7.0,3.0,3.0,1.0,1.0,17.0,7.0,,,5.0,1.0,,5.0,2.0,1.0,9.0,2.0,1.0,7.0,1.0,5.0,8.0,11.0,,,18.0,18.0,4.0,,8.0,0.6397,,,,20.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
155197,Max Lowe,Defender,Sheffield Utd,49,England,2023-24,10.6646,2.0,0.0813,14.0,12.0,0.0,,37.0,,3.0,0.0,59.0,45.0,7.0,10.0,,,10.0,43.0,4.0,12.0,37.0,107.0,,43.0,0.0,,107.0,56.0,,,8.0,4.0,500.0,209.0,31.0,,12.0,26.0,3.0,28.0,66.0,,1.0,5.0,11.0,28.0,1.0,2.0,,1.0,,21.0,,,32.0,1.0,,5.0,,,,6.0,2.0,16.0,,1.0,11.0,6.0,1.0,1.0,2.0,17.0,6.0,,,11.0,3.0,,7.0,3.0,2.0,5.0,,3.0,10.0,2.0,4.0,7.0,5.0,2.0,,17.0,13.0,3.0,,5.0,0.5792,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
443211,Rhys Norrington-Davies,Defender,Sheffield Utd,49,Wales,2023-24,4.1872,1.0,0.0048,2.0,6.0,0.0,,19.0,,1.0,0.0,11.0,21.0,4.0,5.0,,,5.0,11.0,2.0,5.0,15.0,54.0,,9.0,0.0,,53.0,23.0,,,2.0,1.0,111.0,82.0,4.0,1.0,4.0,3.0,4.0,28.0,38.0,,1.0,6.0,7.0,7.0,,,,,,1.0,,,9.0,,,2.0,,,,3.0,,2.0,,,1.0,1.0,,1.0,,6.0,2.0,,,,,,2.0,2.0,,1.0,,,1.0,1.0,,3.0,1.0,,,12.0,9.0,2.0,,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
549344,Sam Curtis,Defender,Sheffield Utd,49,Ireland,2023-24,0.1342,,0.0006,,,0.0,,,,,0.0,3.0,3.0,1.0,1.0,,,1.0,2.0,,,3.0,7.0,,3.0,0.0,,7.0,6.0,,,3.0,,27.0,15.0,1.0,,3.0,1.0,,2.0,4.0,,0.0,1.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432990,Yasser Larouci,Defender,Sheffield Utd,49,Algeria,2023-24,13.588,1.0,0.0535,20.0,11.0,0.0,,62.0,,5.0,0.0,58.0,63.0,34.0,11.0,,,11.0,56.0,6.0,11.0,46.0,165.0,,53.0,0.0,,165.0,68.0,,,4.0,2.0,533.0,284.0,33.0,,19.0,32.0,11.0,63.0,117.0,,1.0,15.0,18.0,25.0,,2.0,1.0,1.0,0.0379,17.0,4.0,,31.0,,,6.0,,,1.0,5.0,,5.0,,,4.0,7.0,,2.0,1.0,21.0,5.0,,,8.0,7.0,,6.0,12.0,1.0,1.0,3.0,2.0,9.0,10.0,1.0,5.0,7.0,,,36.0,12.0,6.0,1.0,4.0,0.2279,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
519321,Alfie Dorrington,Defender,Spurs,6,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548308,Ashley Phillips,Defender,Spurs,6,England,2023-24,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115556,Ben Davies,Defender,Spurs,6,Wales,2023-24,21.6773,2.0,0.5646,35.0,21.0,0.0,,331.0,,19.0,0.0,119.0,343.0,53.0,17.0,,,17.0,269.0,12.0,20.0,71.0,812.0,,69.0,0.0,,778.0,95.0,,1.0,86.0,31.0,1085.0,1007.0,76.0,1.0,12.0,47.0,10.0,473.0,710.0,,2.0,20.0,35.0,43.0,1.0,1.0,2.0,,1.1008,24.0,11.0,3.0,51.0,,3.0,9.0,1.0,1.0,1.0,5.0,,50.0,,1.0,21.0,25.0,2.0,4.0,,22.0,2.0,0.0,,7.0,6.0,1.0,9.0,9.0,,29.0,9.0,2.0,17.0,4.0,15.0,8.0,10.0,,,52.0,24.0,2.0,1.0,6.0,2.3392,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
