season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090174,19,57,Watford,Home,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090174,19,57,Watford,Home,45989,44302.0,Adlène Guédioura,adlene-guedioura,M,False,,,3.0,14.0,16.0,30.0,,1.0,11.0,,,,,,,3.0,3.0,7.0,,,,,,,,2.0,,90.0,,,,,,,,14.0,,6.9,,,,1.0,1.0,2.0,,8.0,,22.0,17.0,37.0,0,5.0,60.0,2.0,,1.0,4.0
2016-17,7090174,19,57,Watford,Home,58351,85624.0,Christian Kabasele,christian-kabasele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,6.6,,,,2.0,,,,,,,,,0,,2.0,,,,
2016-17,7090174,19,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,19.0,9.0,28.0,1.0,,7.0,,,2.0,1.0,,,3.0,5.0,4.0,,,,,,,,1.0,,90.0,,,,,,,,10.0,,6.5,,,,1.0,1.0,,,1.0,,23.0,11.0,34.0,2,3.0,47.0,1.0,,1.0,2.0
2016-17,7090174,19,57,Watford,Home,284455,133801.0,Jerome Sinclair,jerome-sinclair,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,15.0,,,,,,,,1.0,,6.7,,,,,,,,,,3.0,,3.0,0,,6.0,,2.0,,
2016-17,7090174,19,57,Watford,Home,845425,231172.0,Brandon Mason,brandon-mason,D,True,,,,4.0,1.0,5.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,22.0,,,,,,,,2.0,,6.6,,,,2.0,,,,,,4.0,2.0,6.0,0,,9.0,,,,
2016-17,7090174,19,57,Watford,Home,865046,179725.0,Carl Stewart,carl-stewart,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090174,19,57,Watford,Home,865047,221286.0,Charlie Rowan,charlie-rowan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090174,19,57,Watford,Home,865048,204760.0,Michael Folivi,michael-folivi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090226,20,57,Watford,Away,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,6.0,10.0,17.0,27.0,1.0,5.0,8.0,,,,1.0,,,,2.0,8.0,,,,,,,,3.0,,90.0,,,,,,,,16.0,,7.1,,,,5.0,1.0,,,14.0,,22.0,19.0,41.0,0,2.0,57.0,1.0,,1.0,1.0
2016-17,7090226,20,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,7.0,6.0,4.0,10.0,,1.0,5.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,16.0,1.0,6.8,3.0,3.0,,1.0,,,,23.0,,19.0,7.0,26.0,0,,31.0,,1.0,,
2016-17,7090226,20,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,,7.0,4.0,11.0,1.0,2.0,,,,,1.0,,,,2.0,5.0,,,,,,,,,,45.0,,,,,,,,5.0,,6.7,,,,,1.0,,,1.0,,9.0,7.0,16.0,0,2.0,22.0,,,1.0,2.0
2016-17,7090226,20,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,1.0,5.0,10.0,15.0,1.0,2.0,4.0,,,,1.0,,,,3.0,5.0,1.0,1.0,1.0,,,,,2.0,,81.0,,,,,,,,8.0,,6.1,,,2.0,10.0,,,,6.0,,10.0,11.0,21.0,2,2.0,41.0,2.0,1.0,,
2016-17,7090226,20,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,2.0,,1.0,17.0,27.0,42.0,1.0,1.0,5.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,3.0,90.0,,,,,,,,9.0,,7.1,,,,1.0,2.0,3.0,,3.0,,24.0,28.0,49.0,0,,62.0,1.0,,2.0,
2016-17,7090226,20,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,False,1.0,,1.0,13.0,11.0,23.0,1.0,1.0,9.0,,,,,,,1.0,4.0,5.0,,,2.0,,,,,,,90.0,,,,,,,,26.0,,6.6,,,1.0,1.0,1.0,8.0,,7.0,,30.0,15.0,37.0,1,1.0,66.0,1.0,2.0,1.0,1.0
2016-17,7090226,20,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,2.0,11.0,7.0,18.0,10.0,3.0,4.0,,,,,,,2.0,13.0,6.0,,,1.0,,,,,,3.0,90.0,,1.0,,,,,,15.0,,7.0,,,,1.0,,1.0,,2.0,,20.0,8.0,27.0,0,2.0,41.0,3.0,2.0,,2.0
2016-17,7090226,20,57,Watford,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090226,20,57,Watford,Away,29774,58498.0,Odion Ighalo,odion-ighalo,F,True,,,1.0,5.0,3.0,8.0,1.0,1.0,2.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,45.0,,,,,,,,5.0,,6.6,,,1.0,,,,,1.0,,7.0,3.0,10.0,2,1.0,17.0,3.0,,,1.0
2016-17,7090226,20,57,Watford,Away,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,,6.0,11.0,17.0,5.0,,3.0,,,,,,,,7.0,3.0,,,2.0,,,,,2.0,,90.0,,3.0,,,,,,7.0,,6.8,,,,2.0,,,,6.0,,10.0,14.0,24.0,0,2.0,35.0,,1.0,,1.0
2016-17,7090226,20,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090226,20,57,Watford,Away,45989,44302.0,Adlène Guédioura,adlene-guedioura,M,False,1.0,,2.0,14.0,3.0,16.0,1.0,3.0,3.0,,,1.0,3.0,,,3.0,8.0,5.0,,,1.0,,,,,1.0,,69.0,,,,,,,,15.0,,5.5,,,,,,2.0,,6.0,,23.0,4.0,25.0,1,,36.0,2.0,2.0,,
2016-17,7090226,20,57,Watford,Away,58351,85624.0,Christian Kabasele,christian-kabasele,D,False,,,1.0,4.0,3.0,7.0,1.0,3.0,5.0,,,1.0,1.0,,,,6.0,8.0,,,4.0,,,,,2.0,,90.0,,,,,,,,29.0,,6.8,,,,5.0,1.0,3.0,,8.0,,18.0,10.0,25.0,1,3.0,64.0,3.0,1.0,1.0,2.0
2016-17,7090226,20,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,16.0,16.0,32.0,2.0,1.0,5.0,,,,3.0,,,,7.0,1.0,,,2.0,,,,,,1.0,90.0,1.0,,,,,,,11.0,,6.6,,,,3.0,,1.0,,,,22.0,17.0,38.0,1,,50.0,4.0,,,
2016-17,7090226,20,57,Watford,Away,284455,133801.0,Jerome Sinclair,jerome-sinclair,F,True,,,,3.0,5.0,8.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,21.0,1.0,,,,,,,3.0,,6.6,,,,,,,,,,5.0,5.0,10.0,1,1.0,17.0,,,,
2016-17,7090226,20,57,Watford,Away,845425,231172.0,Brandon Mason,brandon-mason,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090226,20,57,Watford,Away,862794,243531.0,Andrew Eleftheriou,andrew-eleftheriou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090226,20,57,Watford,Away,865048,204760.0,Michael Folivi,michael-folivi,F,True,,,,,3.0,3.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,,3.0,3.0,0,,3.0,,,,
2016-17,7090204,21,57,Watford,Home,642,16045.0,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090204,21,57,Watford,Home,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,4.0,14.0,9.0,23.0,4.0,3.0,5.0,,,,1.0,,,1.0,9.0,6.0,,,3.0,,,,,5.0,,90.0,,,,,,,,21.0,,7.2,,,,3.0,,4.0,,11.0,,31.0,12.0,39.0,0,3.0,59.0,,1.0,,3.0
2016-17,7090204,21,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,8.0,3.0,9.0,12.0,,,3.0,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,5.0,,6.6,,1.0,,,,,,13.0,,8.0,9.0,17.0,0,,18.0,,,,
2016-17,7090204,21,57,Watford,Home,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,,6.0,8.0,14.0,2.0,1.0,6.0,,,,,,,1.0,3.0,4.0,,,,,,,,1.0,,77.0,,,,,,,,8.0,,6.7,,,,,,,,,,10.0,10.0,20.0,0,,29.0,1.0,3.0,,
2016-17,7090204,21,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,False,,,1.0,15.0,1.0,16.0,3.0,5.0,1.0,,,,,,,1.0,6.0,12.0,,,3.0,,,,,1.0,1.0,90.0,1.0,,,,,,,13.0,,7.1,,,,,2.0,1.0,,1.0,1.0,23.0,2.0,24.0,1,,38.0,3.0,5.0,2.0,
2016-17,7090204,21,57,Watford,Home,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,1.0,7.0,16.0,23.0,,1.0,2.0,,,,,,,,3.0,3.0,,,2.0,,,,,1.0,,90.0,1.0,,,,,,,12.0,,6.9,,,,4.0,1.0,1.0,,6.0,,17.0,17.0,33.0,1,1.0,43.0,,1.0,,
2016-17,7090204,21,57,Watford,Home,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,6.0,,4.0,32.0,13.0,39.0,3.0,4.0,6.0,,,,,,,4.0,9.0,8.0,,,1.0,,,,,1.0,4.0,90.0,,,,,,,,16.0,,7.5,,,2.0,,2.0,8.0,,7.0,,40.0,14.0,46.0,2,1.0,70.0,,2.0,1.0,1.0
2016-17,7090204,21,57,Watford,Home,16779,40868.0,José Holebas,jose-holebas,D,False,,,1.0,15.0,12.0,27.0,1.0,1.0,7.0,,,,,,,1.0,6.0,3.0,,,4.0,,,,,1.0,,89.0,,,,,,,,19.0,,6.5,,,,2.0,2.0,4.0,,3.0,,27.0,14.0,37.0,0,1.0,63.0,,,1.0,1.0
2016-17,7090204,21,57,Watford,Home,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,1.0,10.0,2.0,12.0,7.0,7.0,2.0,,1.0,1.0,,,,,7.0,8.0,,,,,,,,1.0,1.0,90.0,1.0,,,,,,,12.0,,6.6,,,,1.0,,,,1.0,,19.0,2.0,21.0,2,,30.0,3.0,1.0,,
2016-17,7090204,21,57,Watford,Home,22200,41338.0,Craig Cathcart,craig-cathcart,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090204,21,57,Watford,Home,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0,,2.0,,1.0,,
2016-17,7090204,21,57,Watford,Home,29774,58498.0,Odion Ighalo,odion-ighalo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090204,21,57,Watford,Home,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,1.0,10.0,18.0,28.0,2.0,1.0,6.0,,,,,,,,4.0,1.0,,,1.0,,,,,3.0,,90.0,,,,,,,,13.0,,6.9,,,,5.0,1.0,1.0,,5.0,1.0,20.0,20.0,39.0,0,,49.0,,,,
2016-17,7090204,21,57,Watford,Home,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,2.0,1.0,2.0,3.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,24.0,,,,,,,,3.0,,6.5,,,,,,,,5.0,,4.0,2.0,6.0,0,,9.0,,,,
2016-17,7090204,21,57,Watford,Home,46432,43250.0,Tom Cleverley,tom-cleverley,M,True,,,,4.0,,4.0,3.0,,1.0,1.0,,,,,,1.0,4.0,1.0,,,,,,,1.0,,1.0,13.0,,,,,,,,3.0,,7.0,,,1.0,,,,,2.0,,6.0,,6.0,1,1.0,10.0,,,,1.0
2016-17,7090204,21,57,Watford,Home,58351,85624.0,Christian Kabasele,christian-kabasele,D,False,3.0,,2.0,9.0,5.0,11.0,,1.0,7.0,,,,2.0,,,,6.0,3.0,,,1.0,,,,,4.0,2.0,90.0,1.0,,,,,,,28.0,,6.7,,,1.0,1.0,3.0,6.0,,6.0,,20.0,7.0,21.0,2,1.0,66.0,,1.0,,1.0
2016-17,7090204,21,57,Watford,Home,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,25.0,13.0,38.0,2.0,4.0,5.0,,,,,,,2.0,4.0,4.0,,,,,,,,,1.0,90.0,1.0,,,,,,,12.0,,7.2,,,2.0,1.0,,1.0,,1.0,,34.0,13.0,46.0,3,,55.0,,,,
2016-17,7090204,21,57,Watford,Home,284455,133801.0,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090217,22,57,Watford,Away,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,4.0,9.0,10.0,19.0,1.0,4.0,12.0,,,,1.0,,,,3.0,6.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,13.0,,6.8,,,,8.0,,,,9.0,,17.0,15.0,32.0,0,2.0,47.0,,,,2.0
2016-17,7090217,22,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,,6.0,4.0,2.0,6.0,,,9.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,17.0,2.0,6.8,2.0,3.0,,3.0,,,,20.0,,18.0,2.0,20.0,0,,33.0,,,,
2016-17,7090217,22,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,False,,,,3.0,,3.0,4.0,,2.0,,,,,,,1.0,8.0,3.0,,,3.0,,,,,,,62.0,,,,,,,,10.0,,6.5,,,,1.0,2.0,1.0,,,1.0,10.0,,9.0,0,,18.0,1.0,1.0,2.0,
2016-17,7090217,22,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,1.0,5.0,13.0,18.0,,1.0,2.0,,,,,,,,2.0,2.0,,,2.0,,,,,2.0,,90.0,,1.0,,,,,,10.0,,6.6,,,,8.0,,,,8.0,,12.0,16.0,28.0,0,,40.0,,1.0,,
2016-17,7090217,22,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,,,1.0,9.0,10.0,19.0,,,5.0,,,3.0,4.0,,,,6.0,2.0,,,2.0,,,,,3.0,,90.0,,,,,,,,11.0,,6.1,,,,2.0,1.0,,,6.0,,19.0,10.0,29.0,3,1.0,44.0,,1.0,,1.0
2016-17,7090217,22,57,Watford,Away,16779,40868.0,José Holebas,jose-holebas,D,False,,,3.0,9.0,12.0,21.0,1.0,1.0,9.0,,,1.0,1.0,,,1.0,6.0,3.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,25.0,,6.5,,,,4.0,3.0,3.0,,5.0,,19.0,14.0,30.0,2,1.0,60.0,1.0,,1.0,1.0
2016-17,7090217,22,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,13.0,6.0,19.0,5.0,9.0,6.0,,,,,,,2.0,8.0,12.0,,,1.0,,1.0,,,,1.0,90.0,1.0,,,,,,,21.0,,7.6,,,,5.0,,1.0,,3.0,,30.0,7.0,36.0,1,2.0,53.0,1.0,1.0,,2.0
2016-17,7090217,22,57,Watford,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,True,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,5.0,,,,,,,,1.0,,6.5,,,,1.0,,,,1.0,,2.0,,2.0,0,,3.0,,,,
2016-17,7090217,22,57,Watford,Away,26136,,Camilo Zúñiga,camilo-zuniga,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090217,22,57,Watford,Away,29774,58498.0,Odion Ighalo,odion-ighalo,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,0,,2.0,,,,
2016-17,7090217,22,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,True,,,,1.0,4.0,5.0,,,3.0,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,4.0,,6.4,,,,2.0,,,,2.0,,3.0,6.0,9.0,0,,12.0,,,,
2016-17,7090217,22,57,Watford,Away,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,3.0,13.0,9.0,22.0,2.0,6.0,6.0,1.0,,,,,,,2.0,7.0,,,1.0,1.0,,,,1.0,1.0,90.0,,2.0,,,,,,14.0,,7.3,,,,3.0,,,,12.0,,24.0,12.0,36.0,0,1.0,50.0,,,,1.0
2016-17,7090217,22,57,Watford,Away,42256,56827.0,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090217,22,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,1.0,,1.0,14.0,10.0,23.0,1.0,,3.0,,,,3.0,,,,7.0,3.0,,,2.0,1.0,,,,1.0,3.0,90.0,,,,,,,,14.0,,7.0,,,1.0,3.0,1.0,2.0,,2.0,,21.0,14.0,33.0,1,3.0,48.0,1.0,,,2.0
2016-17,7090217,22,57,Watford,Away,58351,85624.0,Christian Kabasele,christian-kabasele,D,False,,,,5.0,4.0,9.0,2.0,1.0,1.0,,,1.0,,,,,4.0,2.0,,,2.0,,1.0,,,1.0,,85.0,1.0,,,,,,,10.0,,6.8,,,,4.0,2.0,,,1.0,,10.0,4.0,14.0,2,,31.0,,,1.0,
2016-17,7090217,22,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,8.0,25.0,33.0,2.0,1.0,19.0,,,,5.0,,,,7.0,2.0,,,,,,,,4.0,,88.0,,,,,,,,9.0,,6.3,,,1.0,3.0,,,,1.0,,13.0,26.0,39.0,1,,55.0,3.0,1.0,,
2016-17,7090217,22,57,Watford,Away,284455,133801.0,Jerome Sinclair,jerome-sinclair,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090217,22,57,Watford,Away,845425,231172.0,Brandon Mason,brandon-mason,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090343,23,57,Watford,Away,642,16045.0,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090343,23,57,Watford,Away,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,2.0,4.0,7.0,11.0,1.0,7.0,4.0,,,,,,,,3.0,10.0,,,1.0,,1.0,,,3.0,,90.0,1.0,,,,,,,8.0,,7.8,,,,8.0,1.0,,,7.0,,11.0,7.0,18.0,1,3.0,35.0,,,,2.0
2016-17,7090343,23,57,Watford,Away,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,4.0,7.0,7.0,1.0,8.0,,4.0,14.0,,,,,,,,,4.0,,,,,,4.0,,,,90.0,,,,,,,,25.0,3.0,7.5,4.0,4.0,,3.0,,,4.0,26.0,,25.0,2.0,27.0,0,,47.0,,1.0,,
2016-17,7090343,23,57,Watford,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090343,23,57,Watford,Away,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,,4.0,2.0,6.0,,1.0,2.0,,,,2.0,,,,4.0,6.0,,,2.0,,,,,2.0,,63.0,,,,,,,,2.0,,7.0,,,,1.0,,,,,,4.0,4.0,8.0,0,4.0,19.0,,1.0,,3.0
2016-17,7090343,23,57,Watford,Away,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,1.0,,1.0,,1.0,2.0,,,,,,,2.0,3.0,1.0,,,1.0,,,,,,,5.0,,,,,,,,3.0,,6.4,,,,,,,,,,1.0,,1.0,0,,5.0,,,,
2016-17,7090343,23,57,Watford,Away,15038,41945.0,Sebastian Prödl,sebastian-prodl,D,False,,,1.0,3.0,7.0,10.0,,4.0,3.0,,,,,,,,2.0,6.0,,,2.0,,,,,3.0,,90.0,1.0,3.0,,,,,,4.0,,7.8,,,,13.0,,,,3.0,,7.0,7.0,14.0,1,1.0,36.0,,1.0,,1.0
2016-17,7090343,23,57,Watford,Away,16701,38439.0,Étienne Capoue,etienne-capoue,M,False,2.0,,,12.0,4.0,14.0,2.0,,7.0,,,,3.0,,,2.0,10.0,13.0,,,1.0,,,,,2.0,2.0,90.0,2.0,,,,,,,10.0,,7.7,,,,1.0,7.0,2.0,,2.0,,18.0,4.0,20.0,2,7.0,47.0,,1.0,5.0,4.0
2016-17,7090343,23,57,Watford,Away,22109,41725.0,Troy Deeney,troy-deeney,F,False,,,,10.0,3.0,13.0,11.0,5.0,7.0,,,,,,,2.0,15.0,7.0,,,,,1.0,,,4.0,,85.0,1.0,1.0,,,,,,13.0,,7.3,,,,,3.0,1.0,,1.0,1.0,18.0,3.0,20.0,1,1.0,38.0,1.0,,1.0,1.0
2016-17,7090343,23,57,Watford,Away,22200,41338.0,Craig Cathcart,craig-cathcart,D,False,,,1.0,2.0,6.0,8.0,1.0,1.0,3.0,,,,1.0,,,,2.0,3.0,,,,,,,,1.0,,90.0,,2.0,,,,,,6.0,,6.9,,,1.0,4.0,,,,4.0,,5.0,7.0,12.0,1,2.0,27.0,,,,
2016-17,7090343,23,57,Watford,Away,32213,52940.0,Daryl Janmaat,daryl-janmaat,D,False,,,,6.0,7.0,13.0,1.0,,4.0,,,1.0,1.0,,,,5.0,4.0,,,3.0,,,,,2.0,2.0,90.0,1.0,,,,,,,13.0,,7.0,,,,1.0,2.0,1.0,,2.0,,12.0,8.0,19.0,2,2.0,42.0,2.0,,2.0,1.0
2016-17,7090343,23,57,Watford,Away,33302,52153.0,Miguel Britos,miguel-britos,D,False,,,3.0,6.0,2.0,8.0,,,4.0,,,1.0,2.0,,,,4.0,3.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,21.0,,6.6,,,,4.0,1.0,1.0,,9.0,,15.0,4.0,18.0,1,1.0,43.0,,2.0,,1.0
2016-17,7090343,23,57,Watford,Away,42058,57187.0,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090343,23,57,Watford,Away,46432,43250.0,Tom Cleverley,tom-cleverley,M,False,2.0,,,12.0,8.0,18.0,1.0,,3.0,,,,5.0,,,2.0,10.0,1.0,,,2.0,1.0,,,,1.0,1.0,90.0,,,,,,,,14.0,,6.3,,,,1.0,,7.0,,2.0,,21.0,10.0,24.0,0,,41.0,,1.0,,
2016-17,7090343,23,57,Watford,Away,96535,121599.0,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,4.0,2.0,6.0,,1.0,6.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,27.0,,,,,,,,6.0,,6.8,,,,2.0,1.0,,,,,7.0,4.0,11.0,0,1.0,18.0,,,1.0,1.0
2016-17,7090343,23,57,Watford,Away,139228,96764.0,M'Baye Niang,mbaye-niang,F,False,,,1.0,3.0,5.0,8.0,3.0,,5.0,,,,,,,,7.0,6.0,,,1.0,,,,,2.0,,70.0,,,,,,,,8.0,,6.7,,,1.0,1.0,5.0,1.0,,2.0,,6.0,6.0,11.0,1,1.0,29.0,1.0,3.0,2.0,1.0
2016-17,7090343,23,57,Watford,Away,359640,173514.0,Isaac Success,isaac-success,F,True,,,,1.0,,1.0,,1.0,2.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,20.0,,,,,,,,7.0,,6.5,,,,1.0,3.0,,,,,2.0,2.0,4.0,0,1.0,12.0,1.0,,1.0,1.0
2016-17,7090343,23,57,Watford,Away,845425,231172.0,Brandon Mason,brandon-mason,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090237,24,57,Watford,Home,642,16045.0,Ben Watson,ben-watson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090237,24,57,Watford,Home,1018,37742.0,Younès Kaboul,younes-kaboul,D,False,,,8.0,15.0,28.0,43.0,2.0,6.0,5.0,,,,1.0,,,,3.0,7.0,,,,,,,,,,90.0,,1.0,,,,,,16.0,,6.9,,,,7.0,,,,17.0,,26.0,33.0,59.0,0,1.0,70.0,,,,
2016-17,7090237,24,57,Watford,Home,2490,18656.0,Heurelho Gomes,heurelho-gomes,G,False,,5.0,8.0,8.0,6.0,14.0,,,13.0,,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,1.0,,,14.0,,7.6,2.0,5.0,,3.0,1.0,,5.0,20.0,,19.0,8.0,27.0,0,,41.0,,,1.0,
2016-17,7090237,24,57,Watford,Home,11654,21123.0,Valon Behrami,valon-behrami,M,False,,,1.0,14.0,8.0,22.0,,1.0,2.0,,,,1.0,,,1.0,3.0,6.0,,,1.0,,,,,,1.0,65.0,,,,,,,,8.0,,6.8,,,,,,,,2.0,,18.0,10.0,28.0,0,3.0,38.0,1.0,2.0,,3.0
2016-17,7090237,24,57,Watford,Home,13148,20046.0,Stefano Okaka,stefano-okaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
