season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,10065225,17,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,,22.0,24.0,46.0,3.0,,5.0,,,,,1.0,,4.0,5.0,,,,,,,,,1.0,,,53.0,,2.0,,,,,,5.0,,7.6,,,,1.0,1.0,,,1.0,,24.0,25.0,49.0,0,4.0,62.0,1.0,1.0,,3.0
2021-22,10065225,17,13,Leicester_City,Home,994562,232620,Lewis Brunt,lewis-brunt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10065225,17,13,Leicester_City,Home,1065134,461587,Kasey McAteer,kasey-mcateer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,11.0,3.0,27.0,30.0,,,3.0,,,,,,,,,,,,,,-0.3235,,,,,,90.0,,,,,,,,9.0,,6.6,1.0,2.0,,,,,,20.0,,10.0,29.0,39.0,0,,43.0,,,,
2021-22,10196711,18,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,3.0,27.0,44.0,71.0,1.0,2.0,4.0,,,,1.0,,,2.0,4.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,6.9,,,,5.0,,,,10.0,,33.0,50.0,83.0,0,,93.0,,2.0,,
2021-22,10196711,18,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,False,,,3.0,39.0,36.0,75.0,,2.0,4.0,,,,1.0,,1.0,3.0,3.0,,,1.0,,,,,,,,,83.0,,,,,,,,10.0,,6.7,,,,1.0,,,,5.0,,45.0,39.0,84.0,0,1.0,90.0,,,,
2021-22,10196711,18,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,1.0,18.0,19.0,37.0,2.0,3.0,5.0,,,1.0,,,,4.0,4.0,,,2.0,,,,,,,,,90.0,,,,,,,,15.0,,6.5,,,,1.0,,,,5.0,,25.0,24.0,49.0,1,1.0,70.0,2.0,,,1.0
2021-22,10196711,18,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,True,,,,,2.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,12.0,,,,,,,,1.0,,6.3,,,,2.0,,,,,,1.0,2.0,3.0,0,,5.0,,,,
2021-22,10196711,18,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,28.0,27.0,55.0,6.0,2.0,3.0,,,,,,,9.0,5.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,17.0,,6.5,,,,1.0,1.0,1.0,,1.0,1.0,36.0,34.0,69.0,0,3.0,93.0,,,,1.0
2021-22,10196711,18,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,2.0,31.0,34.0,65.0,2.0,1.0,9.0,,,,5.0,,,9.0,1.0,,,2.0,,,,,,,1.0,,90.0,,1.0,,,,,,16.0,,6.1,,,,,,,,7.0,,38.0,40.0,78.0,0,,85.0,2.0,,,
2021-22,10196711,18,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,,,2.0,22.0,11.0,33.0,,,5.0,,,3.0,2.0,,,5.0,6.0,,,3.0,,,,,,,2.0,,90.0,2.0,,,,,,,9.0,,7.4,,,,1.0,1.0,4.0,,2.0,,30.0,12.0,38.0,5,2.0,57.0,,3.0,1.0,1.0
2021-22,10196711,18,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,1.0,4.0,4.0,8.0,2.0,1.0,1.0,,,2.0,,,1.0,5.0,2.0,,,1.0,,,,,,,1.0,,77.0,,,,,,,,9.0,,6.6,,,,,2.0,,,1.0,,7.0,6.0,13.0,2,,24.0,2.0,,1.0,
2021-22,10196711,18,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,3.0,,3.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,23.0,,,,,,,,6.0,,6.5,,,,,,,,,,4.0,2.0,6.0,0,,12.0,3.0,,,
2021-22,10196711,18,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196711,18,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,12.0,9.0,21.0,2.0,1.0,3.0,,,1.0,1.0,,,8.0,4.0,,,2.0,,1.0,,,,,,,67.0,1.0,,,,,,,10.0,,6.9,,,,,3.0,2.0,,,,17.0,10.0,25.0,2,3.0,38.0,1.0,,,2.0
2021-22,10196711,18,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,2.0,,1.0,42.0,12.0,52.0,,,9.0,,,,,,4.0,6.0,6.0,,,,,,,,,,2.0,,90.0,,,,,,,,23.0,,6.8,,,,,5.0,6.0,,4.0,,56.0,15.0,65.0,0,1.0,86.0,,2.0,3.0,
2021-22,10196711,18,13,Leicester_City,Away,865057,245419,Patson Daka,patson-daka,F,True,,,,5.0,1.0,6.0,2.0,1.0,2.0,,,,,,,4.0,1.0,,,1.0,,,,,,,2.0,,13.0,,,,,,,,1.0,,6.6,,,,,1.0,,,,,5.0,1.0,6.0,0,,8.0,,,,
2021-22,10196711,18,13,Leicester_City,Away,923894,444463,Wesley Fofana,wesley-fofana,D,False,,,2.0,16.0,43.0,59.0,2.0,6.0,4.0,,,,,,,4.0,7.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.8,,,1.0,4.0,1.0,,,6.0,,18.0,55.0,73.0,1,,82.0,,1.0,1.0,
2021-22,9576366,19,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,9.0,1.0,19.0,20.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,2.0,,,6.0,,4.8,1.0,2.0,,1.0,,,,15.0,,4.0,22.0,26.0,0,,31.0,,,,
2021-22,9576366,19,13,Leicester_City,Away,4387,11974,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,1.0,,,4.0,8.0,11.0,,,1.0,,1.0,,3.0,,,4.0,4.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,5.4,,,2.0,3.0,1.0,2.0,,2.0,,7.0,9.0,14.0,2,2.0,33.0,,2.0,,2.0
2021-22,9576366,19,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,3.0,3.0,30.0,33.0,,,1.0,,,,2.0,,,3.0,4.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,4.0,,5.9,,,,6.0,1.0,,,6.0,,6.0,31.0,37.0,0,3.0,48.0,,,1.0,2.0
2021-22,9576366,19,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,13,Leicester_City,Away,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,1.0,3.0,36.0,39.0,,1.0,4.0,,,,,1.0,,1.0,2.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,2.0,,6.6,,,,6.0,,,,3.0,,5.0,36.0,41.0,0,,52.0,,1.0,,
2021-22,9576366,19,13,Leicester_City,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,1.0,1.0,17.0,18.0,,,,,,,,,,,,,,,,,,,,1.0,,,45.0,,1.0,,,,,,2.0,,6.5,,,,2.0,,,,2.0,,2.0,18.0,20.0,0,,24.0,,,,
2021-22,9576366,19,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,,3.0,22.0,25.0,,,3.0,,,,2.0,,,5.0,1.0,,,3.0,,,,,,,1.0,,71.0,,,,2.0,,,,4.0,,5.5,,,,,,,,,,3.0,25.0,28.0,0,1.0,32.0,1.0,,,1.0
2021-22,9576366,19,13,Leicester_City,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,,1.0,3.0,3.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,45.0,1.0,,,,,,,1.0,,6.5,,,,1.0,1.0,1.0,,,,2.0,3.0,4.0,1,,10.0,,1.0,1.0,
2021-22,9576366,19,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,,,,9.0,12.0,21.0,,,3.0,1.0,,1.0,1.0,,1.0,3.0,6.0,,,1.0,,1.0,,,2.0,1.0,3.0,,90.0,3.0,,,,,,,5.0,,8.4,,,2.0,,3.0,3.0,,,,13.0,12.0,22.0,6,,41.0,,3.0,3.0,
2021-22,9576366,19,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,,4.0,6.0,10.0,,1.0,2.0,2.0,1.0,,1.0,,,1.0,2.0,,,,2.0,1.0,,,,,2.0,,90.0,3.0,,,,,,,6.0,,8.5,,,,,,,,,,6.0,6.0,12.0,3,,21.0,4.0,1.0,,
2021-22,9576366,19,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,13,Leicester_City,Away,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,7.0,5.0,12.0,,,8.0,,,,3.0,,2.0,7.0,9.0,,,2.0,,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,,7.0,,7.2,,,,,5.0,,,2.0,1.0,9.0,7.0,16.0,1,3.0,37.0,1.0,1.0,5.0,1.0
2021-22,9576366,19,13,Leicester_City,Away,833057,197469,Hamza Choudhury,hamza-choudhury,M,True,,,,1.0,5.0,6.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,19.0,,,,,,,,1.0,,6.4,,,,1.0,,,,,,1.0,5.0,6.0,0,,9.0,,,,
2021-22,9576366,19,13,Leicester_City,Away,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,1.0,12.0,21.0,32.0,,,6.0,,,,1.0,,1.0,3.0,5.0,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,9.0,,6.9,,,1.0,3.0,2.0,3.0,,3.0,,16.0,22.0,35.0,1,2.0,56.0,3.0,1.0,2.0,2.0
2021-22,9576366,19,13,Leicester_City,Away,887581,225902,Boubakary Soumaré,boubakary-soumare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,13,Leicester_City,Away,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,7.0,14.0,21.0,1.0,,1.0,1.0,,,3.0,,,5.0,5.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,5.8,,,,2.0,1.0,1.0,,1.0,,13.0,16.0,28.0,0,4.0,44.0,2.0,1.0,,2.0
2021-22,9576366,19,13,Leicester_City,Away,1065134,461587,Kasey McAteer,kasey-mcateer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576366,19,13,Leicester_City,Away,1391844,501770,Benjamin Nelson,benjamin-nelson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,13.0,7.0,10.0,17.0,,,7.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,1.0,1.0,,16.0,1.0,8.4,3.0,4.0,,2.0,,,,28.0,,20.0,12.0,32.0,0,,45.0,,,,
2021-22,9576144,20,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,1.0,4.0,5.0,,,3.0,,,,2.0,,,2.0,2.0,,,,,,,,,1.0,,,22.0,,,,,,,,4.0,,6.6,,,,,2.0,,,,,3.0,5.0,8.0,0,,13.0,1.0,,2.0,
2021-22,9576144,20,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,5.0,1.0,6.0,3.0,1.0,1.0,1.0,,2.0,,,1.0,5.0,1.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,6.8,,,,1.0,,,,,1.0,8.0,3.0,11.0,2,,17.0,1.0,,,
2021-22,9576144,20,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,4.0,8.0,18.0,26.0,4.0,,2.0,,,,,,,4.0,2.0,,,,,,,,,4.0,,,90.0,,4.0,,,,,,6.0,,8.1,,,,9.0,,,,6.0,,9.0,22.0,31.0,0,2.0,53.0,1.0,,,1.0
2021-22,9576144,20,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,6.0,17.0,23.0,2.0,2.0,2.0,,,,,,1.0,3.0,5.0,,,,,,,,,4.0,1.0,,90.0,,,,,,,,13.0,,7.4,,,,7.0,,,,5.0,,11.0,22.0,33.0,0,2.0,59.0,,1.0,,2.0
2021-22,9576144,20,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,True,,,,9.0,9.0,18.0,,3.0,3.0,,,,,,2.0,5.0,7.0,,,,,,,,,,,,34.0,,,,,,,,13.0,,6.3,,,,1.0,4.0,,,1.0,,14.0,10.0,24.0,0,1.0,37.0,2.0,2.0,1.0,
2021-22,9576144,20,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,,,2.0,7.0,3.0,10.0,,,3.0,,1.0,,1.0,,,3.0,2.0,,,,,,,,,1.0,1.0,,68.0,,,,,,,,10.0,,6.3,,,1.0,,3.0,,,3.0,,9.0,7.0,16.0,1,1.0,26.0,2.0,,1.0,1.0
2021-22,9576144,20,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,2.0,11.0,5.0,16.0,2.0,,2.0,,,1.0,1.0,,,5.0,2.0,,,1.0,,,,,,,1.0,,56.0,,,,,,,,8.0,,6.6,,,,,2.0,,,2.0,1.0,12.0,6.0,18.0,1,,29.0,4.0,1.0,1.0,
2021-22,9576144,20,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,3.0,7.0,24.0,31.0,1.0,1.0,9.0,,,,2.0,,,5.0,7.0,,,2.0,,,,,,5.0,,,90.0,,,,1.0,,,,7.0,,7.3,,,,6.0,,,,7.0,,12.0,26.0,38.0,0,5.0,56.0,,1.0,,3.0
2021-22,9576144,20,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,True,,,,8.0,4.0,12.0,1.0,1.0,2.0,,,,,,2.0,4.0,6.0,,,1.0,,1.0,,,,1.0,,,34.0,1.0,,,,,,,3.0,,7.5,,,,,2.0,,,,1.0,8.0,4.0,12.0,1,1.0,25.0,1.0,2.0,2.0,
2021-22,9576144,20,13,Leicester_City,Home,833057,197469,Hamza Choudhury,hamza-choudhury,M,False,,,,2.0,9.0,11.0,,2.0,,,,,1.0,,,1.0,5.0,,,,,,,,,3.0,,,56.0,,,,,,,,2.0,,6.9,,,,,,,,,,4.0,9.0,13.0,0,1.0,20.0,,2.0,,
2021-22,9576144,20,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,1.0,,1.0,21.0,15.0,35.0,2.0,3.0,14.0,,,,3.0,,,7.0,5.0,,,1.0,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,22.0,,7.1,,,,3.0,1.0,4.0,,4.0,,32.0,23.0,51.0,0,1.0,74.0,1.0,1.0,,1.0
2021-22,9576144,20,13,Leicester_City,Home,887581,225902,Boubakary Soumaré,boubakary-soumare,M,False,,,1.0,11.0,22.0,33.0,2.0,5.0,5.0,,,,,,1.0,4.0,7.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,13.0,,7.0,,,1.0,2.0,1.0,,,1.0,,16.0,28.0,44.0,1,1.0,56.0,1.0,,1.0,1.0
2021-22,9576144,20,13,Leicester_City,Home,934232,232229,Vontae Daley Campbell,vontae-daley-campbell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,False,,,2.0,8.0,11.0,19.0,,2.0,5.0,,,,1.0,,1.0,3.0,4.0,,,1.0,,,,,,6.0,1.0,,90.0,,,,,,,,13.0,,7.5,,,,7.0,,,,5.0,,13.0,14.0,27.0,0,2.0,60.0,1.0,,,
2021-22,9576144,20,13,Leicester_City,Home,1065134,461587,Kasey McAteer,kasey-mcateer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,13,Leicester_City,Home,1391844,501770,Benjamin Nelson,benjamin-nelson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,4.0,2.0,16.0,18.0,,,5.0,,,,,,,,,,,,,,0.8782,,,,,,90.0,,,,,,,,,,8.1,4.0,5.0,,1.0,,,2.0,4.0,,2.0,16.0,18.0,0,,28.0,,,,
2021-22,10236824,21,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,11.0,23.0,62.0,85.0,,3.0,8.0,,,,1.0,,,1.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,,,11.0,,7.2,,,,3.0,,1.0,,17.0,,32.0,64.0,95.0,0,,102.0,,,,
2021-22,10236824,21,13,Leicester_City,Home,47737,51938,Marc Albrighton,marc-albrighton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,12.0,22.0,34.0,,,5.0,,,,,,,,,,,,,,,,,1.0,,,45.0,,,,,,,,1.0,,6.7,,,,1.0,,,,1.0,,13.0,22.0,35.0,0,,38.0,,,,
2021-22,10236824,21,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,1.0,,1.0,5.0,2.0,6.0,1.0,1.0,,,2.0,1.0,,,,3.0,3.0,,,1.0,,2.0,,,,,,,90.0,4.0,,,,,,,7.0,,8.1,,,2.0,1.0,1.0,1.0,,1.0,,8.0,2.0,9.0,7,2.0,27.0,3.0,,,2.0
2021-22,10236824,21,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,308526,155569,Daniel Amartey,daniel-amartey,M,False,,,3.0,24.0,60.0,84.0,,4.0,6.0,,,,1.0,,,1.0,5.0,,,,,,,,,,,,90.0,,,,,,,,10.0,,7.0,,,,2.0,1.0,,,7.0,,33.0,61.0,94.0,0,,99.0,,,1.0,
2021-22,10236824,21,13,Leicester_City,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,3.0,35.0,26.0,60.0,,,3.0,,,,1.0,,,2.0,5.0,,,,,,,,,,2.0,,90.0,,,,,,,,12.0,,7.6,,,,2.0,1.0,7.0,,5.0,,44.0,28.0,65.0,0,5.0,88.0,,,,4.0
2021-22,10236824,21,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,2.0,,7.0,44.0,42.0,84.0,1.0,2.0,10.0,1.0,,3.0,,,,6.0,8.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,13.0,,7.9,,,1.0,,4.0,2.0,,8.0,,50.0,44.0,92.0,4,5.0,113.0,2.0,,1.0,3.0
2021-22,10236824,21,13,Leicester_City,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,4.0,26.0,10.0,35.0,,,3.0,,,1.0,,,1.0,6.0,11.0,,,2.0,,1.0,,,,,2.0,,90.0,3.0,,,,,,,21.0,,8.2,,,,,5.0,7.0,,6.0,,36.0,11.0,40.0,4,6.0,74.0,5.0,3.0,2.0,3.0
2021-22,10236824,21,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,824200,219352,Ademola Lookman,ademola-lookman,F,False,,,,14.0,10.0,24.0,,,3.0,,1.0,2.0,1.0,,3.0,6.0,2.0,,,2.0,,,,,,,1.0,,45.0,1.0,,,,,,,10.0,,6.1,,,,,,,,,1.0,17.0,11.0,28.0,3,1.0,42.0,3.0,1.0,,1.0
2021-22,10236824,21,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,3.0,31.0,32.0,63.0,2.0,3.0,9.0,,,,1.0,,,4.0,7.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,11.0,,7.4,,,,,3.0,2.0,,4.0,,38.0,35.0,71.0,0,2.0,97.0,,,2.0,2.0
2021-22,10236824,21,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,1.0,20.0,7.0,27.0,,1.0,4.0,1.0,,,3.0,,2.0,9.0,5.0,,,2.0,2.0,,,,,,2.0,,90.0,,,,,,,,19.0,,7.4,,,2.0,,3.0,5.0,,2.0,,32.0,7.0,34.0,2,3.0,58.0,3.0,,1.0,2.0
2021-22,10236824,21,13,Leicester_City,Home,861970,215413,Kiernan Dewsbury-Hall,kiernan-dewsbury-hall,M,False,,,4.0,33.0,20.0,53.0,1.0,1.0,2.0,1.0,,,,,1.0,4.0,4.0,,,1.0,,,,,,,3.0,,90.0,,,,,,,,17.0,,7.2,,,,1.0,3.0,8.0,,6.0,,46.0,21.0,59.0,0,,78.0,1.0,1.0,2.0,
2021-22,10236824,21,13,Leicester_City,Home,865057,245419,Patson Daka,patson-daka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236824,21,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,1.0,5.0,4.0,13.0,17.0,,,4.0,,,,,,,,,,,,,,1.1386,1.0,,,,,90.0,,,,,,,,10.0,,7.4,2.0,2.0,,,,,1.0,14.0,,11.0,15.0,26.0,0,,33.0,,,,
2021-22,10131311,22,13,Leicester_City,Away,47737,51938,Marc Albrighton,marc-albrighton,M,False,2.0,,2.0,14.0,8.0,20.0,,,6.0,,,,6.0,,2.0,9.0,3.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,25.0,,6.6,,,,1.0,3.0,9.0,,6.0,,30.0,12.0,33.0,0,,64.0,,1.0,2.0,
2021-22,10131311,22,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10131311,22,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,True,,,,3.0,,3.0,1.0,,,,,,,,1.0,3.0,,,,1.0,1.0,1.0,,,,,2.0,,18.0,1.0,,,,,,,1.0,,8.0,,,1.0,,,,,,,3.0,,3.0,2,,7.0,,,,
