playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,fiftyFifty,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,blockedShots,totalShots,throughBalls,unsuccessfulCrossesOpenPlay,oboxBlocked,substituteOn,successfulCrossesAndCorners,keyPassesAttemptAssists,putthroughBlockedDistributionWon,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,interceptions,backwardPasses,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,shotsOnTargetIncGoals,expectedGoalsOnTarget,successfulLayoffs,shotsOnTargetOutsideBox,iboxTarget,shotsOnTargetInBox,totalTouchesInOppositionBox,oboxTarget,blocks,goals,offsides,awayGoals,shotsBlockedInBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,overruns,goalAssists,foulWonPenalty,unsuccessfulLayoffs,homeGoals,penaltiesTaken,iboxBlocked,penaltyGoals,penaltiesConceded,throwInsToOppositionPlayer,ownGoalScored,lastPlayerTackle,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,cornersTakenInclShortCorners,headedGoals,redCards2ndYellow,setPiecesGoals,otherGoals,clearancesOffTheLine,penaltiesSaved,savesFromPenalty
223723,Takehiro Tomiyasu,Defender,Arsenal,3,Japan,2021-22,84.0,1.1432,48.0,0.0,,35.0,,128.0,21.0,22.0,20.0,174.0,921.0,,,88.0,7.0,,1682.0,40.0,105.0,2.0,31.0,57.0,711.0,,3.0,22.4269,9.0,55.0,20.0,44.0,108.0,,13.0,0.0,189.0,,389.0,89.0,21.0,,,18.0,400.0,18.0,101.0,48.0,0.0,,905.0,5.0,261.0,17.0,9.0,,,282.0,36.0,1357.0,128.0,33.0,360.0,,2.0,46.0,56.0,13.0,2.0,9.0,1.0,18.0,1.0,1.0,13.0,12.0,19.0,6.0,18.0,18.0,7.0,16.0,24.0,142.0,4.0,1.0,6.0,0.614,2.0,0.3459,1.0,,2.0,2.0,21.0,,3.0,,,,1.0,,,,,4.0,1.0,,,,,1.0,,,14.0,,,,,,,,,,,,,,,,
167199,Thomas Partey,Midfielder,Arsenal,3,Ghana,2021-22,109.0,0.9007,60.0,0.0,,43.0,,131.0,24.0,39.0,23.0,174.0,1205.0,,,50.0,7.0,,2032.0,26.0,118.0,3.0,28.0,94.0,959.0,,3.0,27.1211,4.0,34.0,24.0,83.0,324.0,,17.0,1.0,227.0,,351.0,153.0,24.0,,,14.0,542.0,21.0,177.0,24.0,0.0,,1183.0,6.0,243.0,29.0,35.0,,,368.0,72.0,1527.0,1.0,10.0,489.0,,5.0,43.0,48.0,,14.0,30.0,9.0,3.0,11.0,1.0,,16.0,18.0,8.0,3.0,25.0,20.0,33.0,23.0,162.0,6.0,11.0,21.0,2.8817,10.0,1.4609,9.0,6.0,2.0,2.0,23.0,6.0,4.0,2.0,,0.0,3.0,,2.0,2.0,0.0717,2.0,1.0,,,2.0,,3.0,,,1.0,,,,,,,2.0,,,1.0,,,1.0,,,
490887,Zach Awe,Defender,Arsenal,3,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232245,Zak Swanson,Defender,Arsenal,3,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446008,Bryan Mbeumo,Forward,Brentford,94,Cameroon,2021-22,234.0,3.3499,99.0,0.0,,28.0,,201.0,35.0,41.0,34.0,226.0,730.0,,,134.0,4.0,,2915.0,105.0,134.0,10.0,50.0,105.0,480.0,,4.0,39.8462,1.0,14.0,47.0,129.0,118.0,,38.0,2.0,368.0,,159.0,130.0,35.0,,,12.0,366.0,37.0,234.0,29.0,0.0,,712.0,31.0,483.0,16.0,39.0,,,220.0,24.0,1318.0,6.0,12.0,155.0,,4.0,25.0,37.0,10.0,18.0,59.0,5.0,40.0,8.0,1.0,17.0,27.0,15.0,41.0,58.0,98.0,37.0,20.0,11.0,233.0,12.0,8.0,11.0,9.5495,22.0,5.9088,27.0,4.0,14.0,14.0,146.0,4.0,6.0,4.0,13.0,2.0,10.0,,4.0,4.0,0.2921,,7.0,,7.0,2.0,1.0,10.0,1.0,,,,,,6.0,4.0,12.0,7.0,1.0,21.0,,,,,,,
213687,Charlie Goode,Defender,Brentford,94,England,2021-22,16.0,0.6567,3.0,0.0,,7.0,,42.0,6.0,1.0,4.0,69.0,230.0,,,23.0,1.0,,448.0,8.0,34.0,,9.0,19.0,145.0,,1.0,6.3113,1.0,8.0,6.0,8.0,32.0,,7.0,0.0,50.0,,95.0,30.0,6.0,,,2.0,57.0,6.0,27.0,15.0,0.0,,223.0,,116.0,5.0,5.0,,,72.0,16.0,353.0,32.0,13.0,106.0,,3.0,27.0,24.0,2.0,,2.0,,4.0,,2.0,2.0,7.0,2.0,2.0,4.0,3.0,2.0,5.0,2.0,31.0,,,3.0,0.0602,,,,,,,10.0,,2.0,,,0.0,,,,,,,,,,0.0,,,,1.0,35.0,,,,,,,,,,,,,,,,
80607,Christian Eriksen,Midfielder,Brentford,94,Denmark,2021-22,37.0,2.7745,18.0,0.0,,13.0,,62.0,11.0,9.0,10.0,104.0,544.0,,,11.0,4.0,,938.0,6.0,29.0,2.0,15.0,24.0,380.0,,3.0,11.846,2.0,12.0,10.0,31.0,147.0,,3.0,1.0,66.0,,199.0,69.0,11.0,,,7.0,294.0,8.0,55.0,5.0,0.0,,499.0,9.0,196.0,6.0,8.0,,,103.0,60.0,767.0,5.0,5.0,179.0,,1.0,42.0,20.0,7.0,7.0,15.0,4.0,18.0,6.0,1.0,33.0,26.0,8.0,8.0,53.0,17.0,6.0,5.0,9.0,95.0,,6.0,4.0,1.5152,9.0,1.4644,1.0,5.0,3.0,3.0,13.0,5.0,1.0,1.0,,1.0,1.0,,5.0,5.0,0.2197,,4.0,,,0.0,,1.0,,,,,,1.0,18.0,1.0,29.0,,,54.0,,,,,,,
128295,Christian Nørgaard,Midfielder,Brentford,94,Denmark,2021-22,205.0,2.866,139.0,0.0,,109.0,,265.0,35.0,80.0,35.0,334.0,1665.0,,,118.0,6.0,,3059.0,68.0,210.0,11.0,67.0,160.0,1257.0,,4.0,45.6972,18.0,56.0,51.0,137.0,386.0,,33.0,0.0,415.0,,602.0,270.0,35.0,,,49.0,621.0,40.0,297.0,50.0,0.0,,1577.0,6.0,410.0,60.0,18.0,,,383.0,74.0,2181.0,3.0,34.0,713.0,,8.0,69.0,87.0,3.0,7.0,20.0,6.0,10.0,2.0,,3.0,25.0,39.0,9.0,10.0,35.0,11.0,56.0,64.0,294.0,5.0,2.0,39.0,3.8123,9.0,3.8187,17.0,1.0,5.0,5.0,61.0,1.0,9.0,3.0,,2.0,5.0,1.0,,,,,4.0,,1.0,1.0,,5.0,,,,,,,,1.0,,1.0,2.0,,1.0,,,,2.0,,
154561,David Raya,Goalkeeper,Brentford,94,Spain,2021-22,3.0,0.0935,,0.0,27.0,,34.0,15.0,24.0,,24.0,341.0,960.0,,7.0,12.0,8.0,4.0,2160.0,2.0,11.0,7.0,4.0,1.0,360.0,7.0,4.0,26.5504,54.0,17.0,27.0,1.0,156.0,78.0,2.0,0.0,14.0,2.0,654.0,255.0,24.0,,1.0,,172.0,20.0,2.0,10.0,0.0,234.0,611.0,,350.0,,,86.0,14.0,150.0,259.0,1216.0,,131.0,447.0,42.0,1.0,326.0,60.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,
232247,Dominic Thompson,Defender,Brentford,94,England,2021-22,6.0,0.0036,3.0,0.0,,1.0,,11.0,2.0,2.0,2.0,17.0,37.0,,,3.0,,,148.0,2.0,2.0,2.0,3.0,1.0,19.0,,,2.0739,1.0,3.0,3.0,4.0,13.0,,,0.0,8.0,,20.0,5.0,2.0,,,1.0,8.0,1.0,5.0,1.0,0.0,,36.0,,24.0,,,,,1.0,1.0,59.0,1.0,5.0,12.0,,0.0,6.0,7.0,,,1.0,,2.0,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,,1.0,0.0634,,,,,,,2.0,,2.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
231065,Ethan Pinnock,Defender,Brentford,94,Jamaica,2021-22,101.0,1.4425,53.0,0.0,,51.0,,215.0,32.0,29.0,32.0,349.0,1416.0,,,215.0,7.0,,2697.0,72.0,216.0,10.0,35.0,73.0,1003.0,,2.0,38.1403,17.0,148.0,43.0,29.0,403.0,,14.0,0.0,317.0,,661.0,141.0,32.0,,,16.0,313.0,33.0,102.0,143.0,0.0,,1370.0,11.0,450.0,35.0,9.0,,,207.0,64.0,2033.0,147.0,70.0,758.0,,1.0,134.0,125.0,4.0,3.0,13.0,,17.0,,,4.0,10.0,19.0,2.0,17.0,9.0,4.0,9.0,44.0,145.0,4.0,,4.0,1.1931,9.0,1.3392,,,8.0,8.0,55.0,,11.0,1.0,1.0,0.0,3.0,,,,,,1.0,,,1.0,,3.0,,,55.0,,,1.0,,1.0,,,1.0,,,,,,,,
450550,Fin Stevens,Defender,Brentford,94,Wales,2021-22,,0.0216,1.0,0.0,,3.0,,1.0,1.0,,,1.0,6.0,,,1.0,,,14.0,,4.0,,,3.0,5.0,,,0.1094,,,,,4.0,,,0.0,4.0,,2.0,,1.0,,,2.0,3.0,,3.0,1.0,0.0,,6.0,,2.0,1.0,,,,,,10.0,,,2.0,,0.0,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
428580,Frank Onyeka,Midfielder,Brentford,94,Nigeria,2021-22,93.0,0.4156,48.0,0.0,,25.0,,50.0,20.0,18.0,12.0,62.0,313.0,,,37.0,1.0,,1050.0,21.0,76.0,3.0,22.0,60.0,240.0,,1.0,15.4035,2.0,13.0,19.0,72.0,85.0,,25.0,0.0,169.0,,96.0,69.0,20.0,,,8.0,124.0,16.0,132.0,16.0,0.0,,312.0,5.0,116.0,17.0,11.0,,,69.0,11.0,519.0,7.0,6.0,128.0,,4.0,12.0,15.0,1.0,5.0,11.0,,11.0,1.0,8.0,1.0,4.0,14.0,6.0,11.0,20.0,6.0,33.0,14.0,63.0,11.0,1.0,25.0,0.7988,5.0,0.9777,7.0,2.0,3.0,3.0,16.0,2.0,2.0,,,0.0,4.0,,,,,,,1.0,1.0,0.0,,4.0,,,,,,,,,,1.0,,,,,,,,,
434662,Halil Dervisoglu,Forward,Brentford,94,Turkey,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144485,Ivan Toney,Forward,Brentford,94,England,2021-22,256.0,5.5575,98.0,0.0,,33.0,,282.0,33.0,41.0,32.0,301.0,733.0,,,263.0,8.0,,2908.0,116.0,284.0,12.0,42.0,137.0,420.0,,4.0,41.6861,,42.0,47.0,140.0,192.0,,80.0,4.0,540.0,,286.0,105.0,33.0,,,12.0,324.0,35.0,277.0,147.0,0.0,,728.0,19.0,522.0,21.0,24.0,,,121.0,12.0,1349.0,6.0,4.0,110.0,,8.0,19.0,40.0,2.0,24.0,64.0,16.0,26.0,3.0,1.0,2.0,38.0,14.0,26.0,26.0,70.0,34.0,50.0,14.0,134.0,,3.0,19.0,11.503,30.0,8.5024,36.0,1.0,17.0,17.0,167.0,1.0,2.0,12.0,25.0,6.0,21.0,10.0,,,,,5.0,3.0,5.0,6.0,5.0,21.0,5.0,,6.0,,,,,,,2.0,2.0,,2.0,,,,1.0,,
57513,Jonas Lössl,Goalkeeper,Brentford,94,Denmark,2021-22,,0.0028,,0.0,,,2.0,1.0,2.0,,2.0,19.0,55.0,,,,,,180.0,,,1.0,,,24.0,,,3.1931,1.0,1.0,5.0,,10.0,2.0,,0.0,,,33.0,13.0,2.0,1.0,,,8.0,4.0,,,0.0,17.0,39.0,,19.0,,,2.0,1.0,12.0,12.0,65.0,,3.0,28.0,,0.0,18.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
183656,Josh Dasilva,Midfielder,Brentford,94,England,2021-22,15.0,0.2824,12.0,1.0,,2.0,,14.0,9.0,4.0,2.0,15.0,87.0,,,4.0,,,252.0,1.0,15.0,1.0,5.0,12.0,71.0,,,3.0238,,6.0,4.0,14.0,10.0,,3.0,0.0,30.0,,29.0,23.0,9.0,,,1.0,38.0,3.0,26.0,3.0,1.0,,84.0,1.0,33.0,1.0,7.0,,,24.0,1.0,138.0,2.0,,35.0,,0.0,1.0,5.0,1.0,1.0,,,3.0,,7.0,1.0,3.0,3.0,4.0,3.0,9.0,,4.0,1.0,24.0,1.0,,3.0,0.0773,,,,,,,7.0,,,,,0.0,1.0,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,
121570,Julian Jeanvier,Defender,Brentford,94,Guinea,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191866,Kristoffer Ajer,Defender,Brentford,94,Norway,2021-22,63.0,1.8498,45.0,0.0,,29.0,,148.0,24.0,28.0,23.0,219.0,723.0,,,80.0,5.0,,1987.0,31.0,107.0,6.0,36.0,58.0,474.0,,4.0,28.6225,5.0,71.0,31.0,32.0,60.0,,16.0,0.0,170.0,,389.0,109.0,24.0,,,11.0,226.0,25.0,90.0,49.0,0.0,,717.0,6.0,304.0,18.0,13.0,,,207.0,30.0,1151.0,120.0,37.0,281.0,,5.0,71.0,77.0,3.0,5.0,2.0,2.0,14.0,,1.0,3.0,5.0,8.0,5.0,14.0,12.0,1.0,12.0,26.0,67.0,6.0,,8.0,0.7707,1.0,0.5429,,,,,34.0,,11.0,1.0,,0.0,5.0,1.0,,,,,3.0,,,1.0,,5.0,,,28.0,,,,,,,,,,,,,,1.0,,
228044,Mads Bech,Defender,Brentford,94,Denmark,2021-22,14.0,0.3437,13.0,0.0,,8.0,,44.0,11.0,7.0,9.0,80.0,431.0,,,13.0,2.0,,833.0,4.0,21.0,2.0,12.0,12.0,332.0,,3.0,14.4702,5.0,24.0,14.0,10.0,155.0,,4.0,0.0,35.0,,193.0,41.0,11.0,,,1.0,103.0,12.0,22.0,9.0,0.0,,425.0,3.0,125.0,7.0,,,,62.0,19.0,582.0,39.0,20.0,251.0,,3.0,36.0,35.0,3.0,2.0,,,7.0,,2.0,3.0,7.0,3.0,1.0,7.0,1.0,,8.0,6.0,21.0,2.0,,3.0,0.0678,,,,,,,6.0,,6.0,,,0.0,2.0,,,,,,,,,0.0,,2.0,,1.0,33.0,,,,,,,,,,,,,,,,
481405,Mads Bidstrup,Midfielder,Brentford,94,Denmark,2021-22,5.0,0.0009,3.0,0.0,,1.0,,3.0,4.0,2.0,,3.0,13.0,,,,,,37.0,,1.0,,1.0,1.0,10.0,,,0.4238,,2.0,,5.0,2.0,,,0.0,6.0,,4.0,3.0,4.0,,,1.0,2.0,,6.0,,0.0,,13.0,,6.0,,,,,5.0,,21.0,,,8.0,,0.0,,2.0,,,,,,,4.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
226956,Mads Roerslev,Defender,Brentford,94,Denmark,2021-22,75.0,0.7946,31.0,0.0,,23.0,,70.0,21.0,15.0,12.0,98.0,297.0,,,37.0,1.0,,1233.0,25.0,47.0,1.0,25.0,35.0,189.0,,2.0,22.182,3.0,26.0,27.0,50.0,15.0,,8.0,1.0,122.0,,124.0,54.0,21.0,,,11.0,111.0,26.0,85.0,12.0,0.0,,297.0,3.0,155.0,12.0,4.0,,,80.0,10.0,510.0,22.0,16.0,97.0,,1.0,28.0,44.0,9.0,1.0,4.0,,26.0,1.0,9.0,9.0,6.0,9.0,11.0,26.0,15.0,2.0,18.0,16.0,78.0,2.0,1.0,8.0,0.3768,2.0,0.1567,1.0,,1.0,1.0,12.0,,5.0,1.0,2.0,0.0,,,,,,,1.0,,,1.0,,,,1.0,3.0,,,,,1.0,,,1.0,,,,,,,,
216620,Marcus Forss,Forward,Brentford,94,Finland,2021-22,16.0,0.0172,6.0,0.0,,3.0,,14.0,7.0,3.0,1.0,14.0,36.0,,,9.0,,,203.0,7.0,7.0,1.0,6.0,5.0,19.0,,,4.191,,,4.0,9.0,5.0,,1.0,0.0,23.0,,12.0,4.0,7.0,,,,13.0,3.0,14.0,2.0,0.0,,33.0,,29.0,3.0,1.0,,,9.0,3.0,71.0,,,9.0,,0.0,,,,3.0,2.0,,1.0,1.0,6.0,,,5.0,3.0,1.0,4.0,2.0,3.0,1.0,10.0,,1.0,1.0,0.32,,,1.0,,,,6.0,,,,,0.0,2.0,,,,,,1.0,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,
207283,Mathias Jensen,Midfielder,Brentford,94,Denmark,2021-22,100.0,3.3831,51.0,0.0,,33.0,,113.0,31.0,26.0,19.0,168.0,706.0,,,23.0,1.0,,1600.0,16.0,61.0,7.0,42.0,54.0,469.0,,4.0,26.7038,6.0,11.0,30.0,84.0,199.0,,6.0,0.0,161.0,,227.0,100.0,31.0,,,15.0,349.0,23.0,138.0,7.0,0.0,,661.0,12.0,272.0,18.0,15.0,,,147.0,69.0,1021.0,5.0,17.0,220.0,,0.0,55.0,37.0,10.0,5.0,14.0,3.0,18.0,3.0,12.0,31.0,34.0,29.0,9.0,48.0,24.0,9.0,19.0,22.0,133.0,11.0,3.0,12.0,3.1101,5.0,1.5901,9.0,1.0,4.0,4.0,27.0,1.0,3.0,,3.0,0.0,2.0,,,,,,1.0,,,0.0,,2.0,,,,,,,19.0,,25.0,,,47.0,,,,,,,
503300,Matthew Cox,Goalkeeper,Brentford,94,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461558,Max Haygarth,Midfielder,Brentford,94,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450539,Myles Peart-Harris,Midfielder,Brentford,94,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460029,Nathan Young-Coombes,Forward,Brentford,94,England,2021-22,1.0,,,0.0,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,0.0,1.0,,,,1.0,,,,,,1.0,,0.0,,,,1.0,,,,,,,1.0,,,,,0.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
220695,Paris Maghoma,Midfielder,Brentford,94,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61810,Pontus Jansson,Defender,Brentford,94,Sweden,2021-22,112.0,0.5919,66.0,0.0,,40.0,,192.0,37.0,34.0,37.0,284.0,1489.0,,,184.0,7.0,,3322.0,81.0,152.0,12.0,17.0,49.0,1167.0,,5.0,49.8841,10.0,186.0,56.0,31.0,334.0,,8.0,2.0,264.0,,509.0,166.0,37.0,,,19.0,233.0,44.0,80.0,103.0,0.0,2.0,1447.0,2.0,304.0,21.0,2.0,,,536.0,38.0,1919.0,13.0,46.0,972.0,,7.0,92.0,110.0,,5.0,17.0,1.0,1.0,,,,4.0,10.0,,1.0,5.0,6.0,15.0,52.0,110.0,1.0,,6.0,2.9845,11.0,3.0981,1.0,,8.0,8.0,58.0,,27.0,3.0,5.0,1.0,5.0,1.0,,,,,1.0,1.0,,2.0,,5.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,
194010,Rico Henry,Defender,Brentford,94,Jamaica,2021-22,148.0,2.2323,63.0,0.0,,28.0,,177.0,34.0,38.0,33.0,262.0,1023.0,,,67.0,7.0,,2784.0,40.0,109.0,8.0,61.0,82.0,727.0,,5.0,38.8472,10.0,56.0,41.0,108.0,279.0,,27.0,1.0,257.0,,405.0,189.0,34.0,,,8.0,407.0,33.0,190.0,27.0,0.0,,1018.0,17.0,451.0,20.0,27.0,,,51.0,34.0,1626.0,96.0,55.0,373.0,,2.0,85.0,81.0,19.0,3.0,11.0,,55.0,1.0,1.0,19.0,18.0,21.0,33.0,55.0,67.0,6.0,20.0,26.0,288.0,9.0,1.0,7.0,1.8881,5.0,2.6933,,,2.0,2.0,40.0,,10.0,3.0,1.0,2.0,2.0,,,,,,,,,1.0,,2.0,,1.0,19.0,,,,,1.0,,,1.0,,2.0,,,,,,
205836,Saman Ghoddos,Forward,Brentford,94,Iran,2021-22,39.0,0.9754,20.0,0.0,,17.0,,40.0,17.0,9.0,4.0,54.0,190.0,,,26.0,,,528.0,15.0,43.0,1.0,10.0,32.0,128.0,,1.0,6.0218,1.0,10.0,4.0,24.0,50.0,,10.0,0.0,82.0,,67.0,36.0,17.0,,,7.0,87.0,3.0,56.0,11.0,0.0,,179.0,5.0,93.0,10.0,5.0,,,32.0,8.0,318.0,4.0,4.0,52.0,,2.0,14.0,12.0,3.0,5.0,3.0,2.0,7.0,3.0,13.0,3.0,5.0,2.0,2.0,18.0,6.0,,12.0,3.0,41.0,4.0,3.0,9.0,0.5056,3.0,0.6932,3.0,1.0,1.0,1.0,20.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,0.1112,,1.0,1.0,1.0,0.0,,2.0,,,,,,,,,8.0,,,8.0,,,,,,,
174932,Sergi Canós,Midfielder,Brentford,94,Spain,2021-22,132.0,2.3337,69.0,1.0,,56.0,,165.0,31.0,33.0,25.0,248.0,668.0,,,36.0,2.0,,2094.0,27.0,103.0,8.0,70.0,94.0,393.0,,2.0,28.6043,7.0,35.0,35.0,105.0,101.0,,15.0,1.0,235.0,,298.0,183.0,31.0,,,31.0,248.0,27.0,199.0,9.0,0.0,,658.0,11.0,427.0,25.0,23.0,,,150.0,27.0,1146.0,15.0,50.0,186.0,,6.0,83.0,82.0,10.0,10.0,23.0,5.0,58.0,4.0,6.0,14.0,15.0,29.0,27.0,73.0,52.0,10.0,28.0,22.0,119.0,16.0,4.0,20.0,2.9607,13.0,1.7984,5.0,2.0,8.0,8.0,52.0,2.0,3.0,3.0,5.0,1.0,6.0,2.0,1.0,1.0,0.0413,,2.0,,,2.0,,6.0,,,2.0,1.0,,1.0,4.0,,10.0,,2.0,17.0,1.0,1.0,,,,,
432160,Shandon Baptiste,Midfielder,Brentford,94,Grenada,2021-22,54.0,0.5073,31.0,1.0,,14.0,,34.0,22.0,12.0,9.0,44.0,298.0,,,25.0,,,905.0,18.0,51.0,4.0,13.0,44.0,245.0,,,12.6379,,11.0,15.0,36.0,67.0,,11.0,0.0,105.0,,85.0,62.0,22.0,,,10.0,146.0,11.0,80.0,7.0,0.0,,297.0,4.0,96.0,4.0,19.0,,,84.0,9.0,462.0,2.0,8.0,109.0,,0.0,10.0,10.0,1.0,5.0,7.0,,7.0,2.0,13.0,1.0,9.0,10.0,9.0,7.0,21.0,3.0,6.0,11.0,62.0,6.0,2.0,3.0,0.7267,4.0,0.3957,2.0,2.0,1.0,1.0,16.0,2.0,,1.0,1.0,1.0,3.0,,,,,,,,,0.0,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,
154138,Tariqe Fosu,Forward,Brentford,94,Ghana,2021-22,1.0,0.0339,,0.0,,,,1.0,1.0,,,1.0,6.0,,,1.0,,,16.0,1.0,1.0,,1.0,1.0,5.0,,,,,,,,3.0,,1.0,0.0,2.0,,1.0,1.0,1.0,,,,4.0,,1.0,,0.0,,6.0,1.0,1.0,,,,,,,10.0,,,2.0,,0.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,0.0423,1.0,0.19,,,1.0,1.0,3.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
204580,Vitaly Janelt,Midfielder,Brentford,94,Germany,2021-22,88.0,1.9666,64.0,0.0,,61.0,,153.0,31.0,31.0,27.0,210.0,950.0,,,59.0,5.0,,2307.0,25.0,132.0,8.0,33.0,98.0,688.0,,3.0,32.8626,10.0,30.0,37.0,63.0,251.0,,25.0,0.0,220.0,,341.0,143.0,31.0,,,29.0,407.0,29.0,161.0,34.0,0.0,,919.0,7.0,299.0,32.0,13.0,,,204.0,52.0,1321.0,9.0,31.0,339.0,,3.0,57.0,60.0,4.0,10.0,20.0,4.0,18.0,5.0,4.0,6.0,23.0,16.0,2.0,34.0,13.0,8.0,26.0,28.0,154.0,14.0,5.0,15.0,2.3636,12.0,2.5584,8.0,3.0,5.0,5.0,47.0,3.0,7.0,4.0,3.0,3.0,5.0,,,,,,,,1.0,1.0,,5.0,,,2.0,,,1.0,1.0,3.0,11.0,,1.0,12.0,1.0,,,,,,
