playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,goalKicks,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,successfulCornersIntoBox,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,secondGoalAssists,expectedGoalsFreekick,overruns,successfulLayoffs,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,homeGoals,penaltiesTaken,headedGoals,successfulDribbles,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,lastPlayerTackle,hitWoodwork,otherGoals,clearancesOffTheLine,setPiecesGoals,ownGoalScored,penaltiesSaved,savesFromPenalty
547719,Lewis Miley,Midfielder,Newcastle,4,England,2024-25,0.0,0.0,0.0,19.0,,0.2964,1.0,2.0,0.595,14.0,2.0,1.0,18.0,14.0,,1.0,22.0,,190.0,,,,13.0,13.0,,,,1.0,304.0,1.0,7.0,22.0,1.0,8.0,16.0,164.0,6.0,,,5.0221,1.0,,5.0,4.0,1.0,12.0,60.0,1.0,0.0,41.0,4.0,29.0,16.0,14.0,,3.0,1.0,96.0,3.0,,2.0,1.0,28.0,6.0,,189.0,,1.0,33.0,11.0,1.0,60.0,3.0,2.0,4.0,41.0,241.0,,,,2.0,72.0,3.0,,0.545,4.0,7.0,1.0,0.0,,,1.0,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
432422,Sandro Tonali,Midfielder,Newcastle,4,Italy,2024-25,0.0,0.0,5.0,112.0,6.0,2.7623,13.0,12.0,4.2187,51.0,22.0,7.0,162.0,36.0,2.0,28.0,206.0,24.0,1463.0,2.0,,8.0,8.0,25.0,10.0,4.0,16.0,4.0,2631.0,4.0,13.0,132.0,4.0,50.0,120.0,1206.0,46.0,,1.0,35.9161,26.0,2.0,30.0,34.0,5.0,99.0,498.0,49.0,2.0,244.0,23.0,408.0,177.0,36.0,4.0,19.0,14.0,667.0,30.0,38.0,37.0,5.0,219.0,12.0,,1438.0,10.0,12.0,320.0,32.0,11.0,336.0,37.0,34.0,51.0,221.0,1923.0,12.0,6.0,8.0,23.0,606.0,15.0,,4.3991,44.0,57.0,4.0,1.0,8.0,3.0,1.0,3.0,3.0,10.0,,0.2081,3.0,33.0,1.0,19.0,1.0,3.0,,,20.0,,,,,,,,,,,,,,,,,3.0,,,,,,
180135,Sean Longstaff,Midfielder,Newcastle,4,England,2024-25,0.0,0.0,2.0,36.0,,0.2296,3.0,1.0,0.2249,27.0,3.0,2.0,44.0,25.0,,8.0,48.0,3.0,343.0,,,,17.0,16.0,2.0,,,1.0,786.0,1.0,7.0,42.0,,24.0,33.0,284.0,23.0,,,9.9199,4.0,2.0,8.0,11.0,3.0,29.0,83.0,6.0,0.0,78.0,12.0,87.0,31.0,25.0,,11.0,4.0,148.0,11.0,5.0,11.0,3.0,62.0,9.0,,341.0,2.0,3.0,75.0,16.0,5.0,100.0,9.0,7.0,11.0,73.0,455.0,,5.0,,1.0,147.0,7.0,,0.601,4.0,13.0,,,,,,,,1.0,,,1.0,9.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
496221,Adam Wharton,Midfielder,C Palace,31,England,2024-25,0.0,0.0,2.0,75.0,5.0,2.1754,3.0,5.0,0.6751,34.0,10.0,5.0,115.0,20.0,2.0,16.0,145.0,13.0,679.0,,,3.0,4.0,23.0,,5.0,14.0,,1326.0,,16.0,64.0,4.0,21.0,57.0,494.0,11.0,,,22.0326,24.0,2.0,27.0,21.0,,59.0,111.0,21.0,0.0,139.0,9.0,257.0,102.0,20.0,5.0,20.0,8.0,327.0,17.0,25.0,21.0,,116.0,7.0,,660.0,5.0,4.0,215.0,14.0,2.0,242.0,12.0,20.0,40.0,69.0,913.0,,13.0,3.0,15.0,221.0,9.0,1.0,0.3707,30.0,43.0,,,10.0,,,,,11.0,,,,10.0,,26.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
438464,Cheick Doucouré,Midfielder,C Palace,31,Mali,2024-25,0.0,0.0,1.0,27.0,,0.1125,5.0,,,16.0,2.0,,24.0,13.0,,4.0,29.0,1.0,203.0,,,2.0,9.0,10.0,,,,,445.0,,5.0,30.0,,8.0,25.0,166.0,4.0,,,6.2734,1.0,1.0,10.0,6.0,3.0,22.0,66.0,7.0,0.0,57.0,4.0,61.0,31.0,13.0,,8.0,2.0,90.0,6.0,1.0,9.0,3.0,47.0,5.0,,200.0,2.0,1.0,43.0,8.0,,38.0,7.0,11.0,8.0,38.0,286.0,,4.0,2.0,3.0,84.0,4.0,,0.4023,5.0,9.0,,,,,,,,,,,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
209400,Daichi Kamada,Midfielder,C Palace,31,Japan,2024-25,1.0,1.0,4.0,96.0,3.0,1.5947,9.0,4.0,0.6836,47.0,11.0,4.0,107.0,34.0,,15.0,126.0,13.0,718.0,2.0,,3.0,19.0,17.0,2.0,2.0,9.0,2.0,1554.0,2.0,13.0,79.0,5.0,35.0,75.0,567.0,34.0,,,26.8404,20.0,3.0,14.0,26.0,6.0,83.0,201.0,21.0,0.0,175.0,17.0,191.0,89.0,34.0,2.0,18.0,9.0,322.0,21.0,22.0,29.0,6.0,158.0,4.0,,704.0,7.0,8.0,195.0,29.0,5.0,182.0,28.0,18.0,25.0,144.0,985.0,2.0,7.0,3.0,6.0,279.0,21.0,1.0,1.0898,19.0,43.0,,,5.0,,,,,7.0,,,1.0,14.0,,16.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
232413,Eberechi Eze,Midfielder,C Palace,31,England,2024-25,0.0,0.0,1.0,176.0,7.0,4.6778,41.0,29.0,8.8274,39.0,61.0,11.0,140.0,34.0,8.0,31.0,169.0,22.0,914.0,9.0,,25.0,3.0,44.0,2.0,10.0,29.0,11.0,2600.0,11.0,37.0,164.0,4.0,44.0,157.0,709.0,104.0,,1.0,37.3756,50.0,,8.0,34.0,16.0,139.0,282.0,51.0,2.0,340.0,27.0,234.0,146.0,34.0,10.0,17.0,62.0,440.0,30.0,83.0,107.0,16.0,296.0,7.0,,820.0,32.0,35.0,437.0,22.0,,113.0,13.0,11.0,36.0,285.0,1586.0,3.0,18.0,25.0,4.0,334.0,8.0,,10.482,29.0,26.0,8.0,5.0,10.0,8.0,,16.0,16.0,39.0,1.0,0.8643,5.0,48.0,,62.0,2.0,3.0,2.0,,67.0,1.0,,,,,,,,,,,,,,,,5.0,,,,,,
152551,Jefferson Lerma,Midfielder,C Palace,31,Colombia,2024-25,0.0,0.0,9.0,111.0,5.0,1.74,7.0,8.0,0.7901,35.0,19.0,9.0,146.0,33.0,1.0,26.0,234.0,7.0,1055.0,,1.0,3.0,7.0,86.0,3.0,2.0,5.0,6.0,2276.0,6.0,41.0,122.0,5.0,42.0,77.0,767.0,29.0,28.0,1.0,35.3469,9.0,11.0,78.0,36.0,4.0,70.0,287.0,39.0,0.0,233.0,20.0,404.0,154.0,33.0,2.0,18.0,4.0,404.0,31.0,7.0,22.0,4.0,147.0,45.0,1.0,1040.0,11.0,4.0,315.0,17.0,18.0,237.0,35.0,42.0,54.0,127.0,1478.0,18.0,8.0,3.0,49.0,422.0,20.0,2.0,1.0928,88.0,80.0,,,,,,,,,,,,2.0,,,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,
86417,Jeffrey Schlupp,Midfielder,C Palace,31,Ghana,2024-25,0.0,0.0,0.0,8.0,1.0,0.1454,1.0,2.0,0.4541,2.0,3.0,,5.0,12.0,,,6.0,3.0,43.0,,,1.0,12.0,8.0,,,1.0,2.0,95.0,2.0,5.0,6.0,,6.0,3.0,35.0,6.0,2.0,,2.4361,3.0,,1.0,3.0,,3.0,9.0,,0.0,14.0,6.0,10.0,6.0,12.0,,2.0,,32.0,3.0,3.0,,,6.0,3.0,,43.0,1.0,2.0,18.0,,,12.0,1.0,,2.0,12.0,80.0,1.0,,1.0,1.0,6.0,,,0.1587,1.0,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
489706,Justin Devenny,Midfielder,C Palace,31,Northern Ireland,2024-25,0.0,0.0,1.0,37.0,1.0,0.4079,3.0,6.0,0.9247,17.0,7.0,1.0,31.0,23.0,1.0,4.0,41.0,4.0,186.0,1.0,,2.0,19.0,15.0,,3.0,3.0,2.0,496.0,2.0,13.0,21.0,,7.0,19.0,139.0,8.0,,,8.8366,6.0,,11.0,8.0,1.0,24.0,34.0,,0.0,58.0,5.0,55.0,27.0,23.0,3.0,5.0,2.0,91.0,8.0,14.0,5.0,1.0,43.0,2.0,,179.0,1.0,4.0,81.0,12.0,1.0,70.0,8.0,,6.0,27.0,288.0,,4.0,2.0,7.0,57.0,5.0,,0.7605,10.0,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,6.0,,0.0463,2.0,3.0,,9.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
530318,Kaden Rodney,Midfielder,C Palace,31,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108413,Will Hughes,Midfielder,C Palace,31,England,2024-25,0.0,0.0,11.0,153.0,3.0,2.6447,13.0,1.0,0.0179,66.0,9.0,1.0,128.0,33.0,3.0,24.0,169.0,20.0,890.0,,,10.0,9.0,37.0,2.0,,15.0,1.0,2118.0,1.0,18.0,121.0,2.0,28.0,102.0,699.0,18.0,,1.0,35.028,30.0,8.0,26.0,31.0,3.0,135.0,157.0,31.0,0.0,274.0,17.0,326.0,121.0,33.0,,30.0,7.0,400.0,29.0,56.0,37.0,3.0,237.0,19.0,,833.0,8.0,10.0,292.0,36.0,14.0,274.0,65.0,22.0,22.0,133.0,1278.0,1.0,21.0,10.0,23.0,336.0,41.0,1.0,1.0842,41.0,47.0,,,12.0,,,,,31.0,,,1.0,16.0,,54.0,1.0,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,
39155,Adam Lallana,Midfielder,Southampton,20,England,2024-25,0.0,0.0,4.0,30.0,3.0,0.4893,1.0,,,8.0,2.0,1.0,32.0,14.0,2.0,5.0,37.0,1.0,255.0,,,,9.0,4.0,,,3.0,,356.0,,2.0,23.0,1.0,6.0,21.0,215.0,7.0,,1.0,9.3785,2.0,,5.0,8.0,1.0,28.0,71.0,8.0,0.0,53.0,3.0,76.0,19.0,14.0,,3.0,5.0,108.0,7.0,1.0,11.0,1.0,49.0,2.0,,251.0,2.0,1.0,60.0,5.0,1.0,55.0,8.0,5.0,3.0,53.0,333.0,,5.0,,2.0,113.0,5.0,1.0,0.167,5.0,13.0,,,,,,,,,,,,12.0,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
494779,Albert Grønbæk,Midfielder,Southampton,20,Denmark,2024-25,0.0,0.0,0.0,15.0,,0.0111,2.0,,,4.0,,,4.0,4.0,,2.0,4.0,1.0,17.0,,,1.0,2.0,2.0,,,,,143.0,,,7.0,,1.0,5.0,13.0,2.0,,1.0,4.4431,1.0,,1.0,3.0,1.0,15.0,8.0,1.0,0.0,22.0,,3.0,6.0,4.0,,3.0,4.0,9.0,3.0,1.0,8.0,1.0,20.0,2.0,,17.0,,,18.0,1.0,1.0,3.0,,,,3.0,43.0,,2.0,1.0,,4.0,,,0.1162,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220585,Flynn Downes,Midfielder,Southampton,20,England,2024-25,0.0,0.0,12.0,111.0,,1.4354,4.0,3.0,0.8954,49.0,6.0,7.0,78.0,27.0,,25.0,101.0,4.0,1104.0,,,2.0,2.0,34.0,3.0,,,2.0,2154.0,2.0,17.0,113.0,7.0,32.0,96.0,984.0,22.0,,2.0,46.5773,15.0,2.0,50.0,49.0,2.0,94.0,307.0,39.0,0.0,224.0,19.0,231.0,83.0,27.0,,24.0,8.0,422.0,42.0,4.0,25.0,2.0,190.0,17.0,,1075.0,3.0,5.0,149.0,25.0,9.0,309.0,50.0,32.0,19.0,257.0,1414.0,,7.0,2.0,16.0,581.0,23.0,2.0,0.6347,23.0,44.0,1.0,1.0,,1.0,,,,,,,3.0,53.0,,,1.0,0.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,
193204,Joe Aribo,Midfielder,Southampton,20,Nigeria,2024-25,0.0,0.0,1.0,103.0,2.0,1.2533,6.0,7.0,2.6285,47.0,11.0,2.0,93.0,32.0,,21.0,108.0,8.0,1031.0,1.0,,2.0,11.0,50.0,,,2.0,4.0,2018.0,4.0,24.0,121.0,7.0,32.0,95.0,907.0,46.0,,5.0,56.2535,16.0,1.0,28.0,56.0,4.0,79.0,300.0,28.0,0.0,224.0,17.0,212.0,112.0,32.0,,14.0,22.0,463.0,49.0,8.0,41.0,4.0,174.0,26.0,,1022.0,4.0,6.0,186.0,33.0,11.0,292.0,20.0,20.0,16.0,227.0,1357.0,4.0,13.0,2.0,9.0,462.0,12.0,,2.6976,15.0,33.0,3.0,1.0,,,3.0,,,,,,1.0,44.0,,,,2.0,,,21.0,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,
503714,Lesley Ugochukwu,Midfielder,Southampton,20,France,2024-25,0.0,0.0,7.0,87.0,1.0,,4.0,1.0,,50.0,6.0,2.0,86.0,26.0,1.0,18.0,101.0,5.0,700.0,,,,8.0,39.0,,,1.0,,1664.0,,18.0,105.0,5.0,28.0,84.0,584.0,24.0,,4.0,,13.0,3.0,23.0,39.0,,69.0,218.0,16.0,0.0,192.0,17.0,193.0,67.0,26.0,,26.0,8.0,311.0,34.0,5.0,21.0,,153.0,21.0,,691.0,5.0,3.0,139.0,24.0,10.0,182.0,31.0,14.0,15.0,107.0,931.0,,14.0,,7.0,289.0,18.0,1.0,,15.0,35.0,1.0,1.0,,,1.0,,,,,,,19.0,,,1.0,0.0,,,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,
551226,Mateus Fernandes,Midfielder,Southampton,20,Portugal,2024-25,0.0,0.0,8.0,178.0,7.0,3.6381,20.0,14.0,2.2154,89.0,22.0,9.0,160.0,36.0,4.0,34.0,191.0,33.0,1236.0,4.0,,10.0,2.0,24.0,1.0,4.0,32.0,8.0,2919.0,8.0,9.0,208.0,10.0,71.0,193.0,987.0,50.0,,5.0,67.5477,30.0,5.0,30.0,66.0,10.0,169.0,361.0,55.0,0.0,386.0,35.0,294.0,179.0,36.0,4.0,41.0,49.0,605.0,56.0,81.0,85.0,10.0,362.0,15.0,,1144.0,8.0,13.0,419.0,48.0,8.0,256.0,46.0,28.0,58.0,325.0,1919.0,10.0,15.0,10.0,14.0,472.0,24.0,1.0,4.0104,31.0,72.0,2.0,1.0,20.0,,2.0,4.0,4.0,33.0,,0.3004,2.0,56.0,,54.0,2.0,1.0,,,49.0,,,,,,,,,,,,,,,,,,,,,,,
90105,Ryan Fraser,Midfielder,Southampton,20,Scotland,2024-25,1.0,1.0,0.0,9.0,,,,1.0,,6.0,1.0,,13.0,8.0,,4.0,13.0,10.0,87.0,1.0,,,4.0,5.0,,,,,306.0,,3.0,14.0,1.0,2.0,12.0,73.0,3.0,,,,2.0,,8.0,10.0,,6.0,23.0,4.0,0.0,23.0,,18.0,10.0,8.0,,4.0,1.0,31.0,9.0,12.0,3.0,,18.0,2.0,,87.0,,1.0,33.0,2.0,1.0,10.0,1.0,1.0,1.0,36.0,139.0,3.0,4.0,,,43.0,,,,,8.0,,,,,,,,2.0,,,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
496661,Tyler Dibling,Midfielder,Southampton,20,England,2024-25,0.0,0.0,6.0,163.0,3.0,1.4575,8.0,9.0,2.4949,34.0,20.0,8.0,82.0,33.0,,20.0,92.0,16.0,586.0,2.0,,4.0,13.0,35.0,,3.0,7.0,4.0,1874.0,4.0,25.0,139.0,5.0,31.0,129.0,480.0,50.0,,4.0,53.4768,20.0,2.0,16.0,50.0,4.0,138.0,64.0,50.0,0.0,302.0,14.0,126.0,80.0,33.0,3.0,14.0,43.0,315.0,45.0,21.0,98.0,4.0,267.0,10.0,,564.0,11.0,6.0,265.0,20.0,5.0,201.0,30.0,8.0,14.0,195.0,1004.0,3.0,12.0,4.0,,186.0,13.0,,2.5584,10.0,18.0,2.0,1.0,3.0,,2.0,,,5.0,,,7.0,29.0,2.0,11.0,,1.0,,,45.0,,,,,,,,,,,,,,,,,2.0,,,,,,
214466,Will Smallbone,Midfielder,Southampton,20,Ireland,2024-25,0.0,0.0,1.0,40.0,3.0,0.9081,4.0,1.0,0.1526,20.0,3.0,1.0,44.0,18.0,,6.0,55.0,6.0,314.0,,,2.0,12.0,10.0,,,7.0,,682.0,,6.0,31.0,2.0,16.0,27.0,249.0,18.0,,3.0,21.477,10.0,,14.0,22.0,2.0,34.0,88.0,3.0,0.0,71.0,8.0,88.0,23.0,18.0,,7.0,2.0,139.0,20.0,29.0,8.0,2.0,61.0,4.0,,285.0,2.0,2.0,106.0,13.0,,65.0,11.0,2.0,10.0,73.0,447.0,4.0,4.0,2.0,3.0,127.0,6.0,,0.5626,11.0,12.0,1.0,1.0,3.0,1.0,,1.0,1.0,19.0,,0.0431,,10.0,,25.0,,0.0,,,4.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
547701,Archie Gray,Midfielder,Spurs,6,England,2024-25,0.0,0.0,1.0,54.0,,0.1957,,1.0,0.0129,16.0,1.0,1.0,70.0,28.0,,19.0,115.0,13.0,1079.0,,8.0,,9.0,22.0,2.0,1.0,1.0,,1743.0,,11.0,45.0,4.0,29.0,34.0,930.0,4.0,9.0,2.0,39.3084,3.0,6.0,47.0,41.0,,43.0,316.0,11.0,0.0,99.0,11.0,331.0,69.0,28.0,1.0,8.0,5.0,303.0,37.0,16.0,16.0,,77.0,11.0,8.0,1040.0,,2.0,173.0,8.0,11.0,333.0,17.0,19.0,34.0,99.0,1329.0,36.0,3.0,,26.0,662.0,10.0,,0.021,45.0,54.0,,,1.0,,,,,3.0,,,1.0,5.0,,4.0,,,,,7.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,
499726,Callum Olusesi,Midfielder,Spurs,6,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445044,Dejan Kulusevski,Midfielder,Spurs,6,Sweden,2024-25,0.0,0.0,3.0,237.0,7.0,3.9259,19.0,18.0,5.1838,45.0,28.0,11.0,136.0,32.0,4.0,27.0,148.0,56.0,789.0,5.0,,4.0,5.0,26.0,5.0,2.0,12.0,9.0,2391.0,9.0,16.0,131.0,4.0,71.0,121.0,627.0,180.0,1.0,1.0,40.7969,61.0,,9.0,41.0,15.0,221.0,104.0,38.0,0.0,368.0,29.0,216.0,121.0,32.0,2.0,22.0,71.0,487.0,37.0,77.0,145.0,15.0,342.0,10.0,,737.0,10.0,41.0,467.0,23.0,5.0,255.0,48.0,13.0,14.0,214.0,1424.0,5.0,5.0,4.0,,166.0,18.0,3.0,4.2327,12.0,23.0,7.0,4.0,5.0,,7.0,,,21.0,1.0,,10.0,15.0,,62.0,3.0,3.0,,,38.0,,,,,,,,,,,,,,,,,,,,,,,
172780,James Maddison,Midfielder,Spurs,6,England,2024-25,0.0,0.0,6.0,118.0,9.0,5.9089,11.0,17.0,6.5752,31.0,28.0,12.0,114.0,31.0,7.0,21.0,152.0,27.0,1147.0,4.0,,5.0,10.0,13.0,,3.0,22.0,5.0,1816.0,5.0,8.0,133.0,1.0,26.0,128.0,954.0,85.0,1.0,1.0,35.9564,34.0,,17.0,32.0,6.0,110.0,360.0,64.0,3.0,251.0,11.0,360.0,76.0,31.0,3.0,12.0,34.0,673.0,31.0,76.0,59.0,6.0,238.0,5.0,,1082.0,11.0,14.0,318.0,19.0,4.0,191.0,32.0,12.0,41.0,236.0,1583.0,4.0,20.0,5.0,5.0,344.0,17.0,,5.8325,38.0,27.0,9.0,5.0,10.0,6.0,3.0,6.0,6.0,35.0,,0.6137,1.0,50.0,,59.0,3.0,4.0,,,33.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
570526,Lucas Bergvall,Midfielder,Spurs,6,Sweden,2024-25,0.0,0.0,3.0,81.0,3.0,0.8216,5.0,2.0,0.2099,39.0,7.0,,64.0,27.0,1.0,11.0,78.0,8.0,688.0,,,,16.0,17.0,1.0,,9.0,2.0,1206.0,2.0,8.0,86.0,2.0,21.0,77.0,581.0,23.0,,1.0,20.9436,10.0,1.0,21.0,25.0,5.0,73.0,213.0,17.0,0.0,167.0,10.0,134.0,73.0,27.0,,20.0,20.0,332.0,23.0,12.0,39.0,5.0,150.0,9.0,,664.0,5.0,4.0,152.0,19.0,8.0,189.0,20.0,24.0,29.0,152.0,959.0,10.0,5.0,,4.0,287.0,11.0,1.0,0.697,14.0,25.0,,,5.0,,,,,2.0,1.0,,2.0,20.0,,8.0,,,,,21.0,,,,,,,,,,,,,,,,,1.0,,,,,,
482442,Pape Matar Sarr,Midfielder,Spurs,6,Senegal,2024-25,0.0,0.0,6.0,129.0,2.0,0.7938,7.0,13.0,2.3273,49.0,27.0,1.0,107.0,36.0,2.0,22.0,124.0,12.0,999.0,2.0,,3.0,14.0,79.0,1.0,10.0,2.0,,1913.0,,45.0,129.0,3.0,36.0,95.0,860.0,32.0,,2.0,38.9713,13.0,1.0,24.0,38.0,4.0,84.0,282.0,35.0,0.0,258.0,16.0,246.0,115.0,36.0,10.0,13.0,16.0,488.0,35.0,12.0,38.0,4.0,179.0,34.0,,985.0,14.0,7.0,210.0,36.0,10.0,281.0,34.0,30.0,15.0,190.0,1342.0,12.0,16.0,3.0,9.0,389.0,19.0,1.0,3.7171,17.0,43.0,3.0,2.0,,2.0,1.0,,,,1.0,,3.0,21.0,,,1.0,1.0,,,11.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
202993,Rodrigo Bentancur,Midfielder,Spurs,6,Uruguay,2024-25,0.0,0.0,9.0,113.0,2.0,0.9959,9.0,6.0,1.918,40.0,13.0,4.0,110.0,26.0,,21.0,126.0,2.0,1068.0,1.0,,5.0,5.0,68.0,2.0,,2.0,4.0,1653.0,4.0,32.0,95.0,3.0,36.0,59.0,919.0,26.0,,,31.2138,10.0,3.0,37.0,26.0,4.0,81.0,296.0,10.0,0.0,208.0,17.0,268.0,121.0,26.0,,18.0,8.0,488.0,23.0,2.0,28.0,4.0,140.0,36.0,,1032.0,7.0,4.0,177.0,22.0,8.0,337.0,34.0,40.0,23.0,167.0,1362.0,2.0,14.0,5.0,6.0,456.0,24.0,,1.3272,16.0,43.0,2.0,0.0,,,,,,,,,,21.0,,,,2.0,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,
227127,Yves Bissouma,Midfielder,Spurs,6,Mali,2024-25,0.0,0.0,7.0,79.0,1.0,0.6255,4.0,4.0,0.6254,49.0,7.0,2.0,70.0,28.0,,16.0,93.0,1.0,846.0,,,2.0,12.0,14.0,1.0,2.0,1.0,,1405.0,,7.0,81.0,3.0,15.0,74.0,733.0,5.0,,2.0,27.8828,6.0,2.0,35.0,28.0,2.0,72.0,292.0,18.0,2.0,160.0,5.0,221.0,85.0,28.0,2.0,18.0,15.0,388.0,25.0,1.0,30.0,2.0,146.0,7.0,,805.0,3.0,4.0,155.0,31.0,6.0,226.0,28.0,18.0,20.0,107.0,1087.0,1.0,12.0,2.0,1.0,366.0,18.0,1.0,0.625,23.0,30.0,2.0,0.0,,2.0,,,,,,,3.0,18.0,,,,2.0,,,7.0,,,,,,2.0,,,,,,,,,,,,,,,,,
449871,Amadou Onana,Midfielder,A Villa,7,Belgium,2024-25,0.0,0.0,4.0,78.0,2.0,0.8416,4.0,6.0,3.8972,55.0,13.0,3.0,84.0,26.0,,20.0,98.0,,799.0,,,2.0,6.0,54.0,2.0,1.0,2.0,2.0,1624.0,2.0,21.0,131.0,3.0,20.0,98.0,683.0,23.0,,1.0,23.9771,10.0,,40.0,23.0,2.0,57.0,198.0,30.0,0.0,209.0,9.0,210.0,72.0,26.0,1.0,25.0,3.0,366.0,20.0,,12.0,2.0,155.0,33.0,,794.0,7.0,5.0,123.0,30.0,7.0,234.0,32.0,26.0,18.0,157.0,1057.0,,13.0,2.0,2.0,337.0,22.0,,2.1178,14.0,42.0,3.0,2.0,,1.0,1.0,,,,,,1.0,27.0,,,,1.0,,1.0,14.0,,,,,,,,,,,,,,,,,2.0,,,,,,
226944,Boubacar Kamara,Midfielder,A Villa,7,France,2024-25,0.0,0.0,2.0,108.0,,0.8304,3.0,3.0,0.1767,50.0,7.0,5.0,79.0,26.0,,20.0,105.0,1.0,930.0,,2.0,2.0,6.0,47.0,6.0,,,2.0,1725.0,2.0,26.0,115.0,1.0,20.0,94.0,799.0,13.0,,,24.3395,11.0,2.0,47.0,22.0,1.0,82.0,205.0,35.0,0.0,223.0,12.0,302.0,87.0,26.0,,29.0,9.0,410.0,21.0,1.0,26.0,1.0,176.0,21.0,2.0,903.0,4.0,1.0,144.0,21.0,7.0,294.0,30.0,19.0,26.0,129.0,1184.0,,8.0,2.0,9.0,415.0,17.0,1.0,0.8177,26.0,30.0,1.0,0.0,,,1.0,,,,,,,14.0,,1.0,,1.0,,,9.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
