playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,foulWonPenalty,successfulFiftyFifty,unsuccessfulCrossesOpenPlay,substituteOn,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,iboxTarget,shotsOnTargetInBox,shotsOffTargetIncWoodwork,blockedShots,goalAssists,goals,offsides,awayGoals,oboxBlocked,shotsBlockedInBox,homeGoals,rightFootGoals,iboxBlocked,shotsBlockedOutsideBox,secondGoalAssists,successfulCornersIntoBox,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,cornersTakenInclShortCorners,unsuccessfulLayoffs,penaltiesTaken,penaltyGoals,headedGoals,lastPlayerTackle,clearancesOffTheLine,ownGoalScored,setPiecesGoals,penaltiesSaved,savesFromPenalty,crossesNotClaimed,redCards2ndYellow,otherGoals
45034,Ivan Perisic,Forward,Spurs,6,Croatia,2022-23,5.2069,0.0,,41.0,,181.0,34.0,23.0,217.0,782.0,,,66.0,2.0,,2109.0,101.0,4.0,65.0,67.0,529.0,,3.0,40.9753,2.0,42.0,44.0,282.0,,8.0,0.0,218.0,,246.0,117.0,34.0,,344.0,40.0,152.0,34.0,0.0,,776.0,37.0,476.0,24.0,19.0,,,40.0,36.0,1430.0,100.0,16.0,269.0,,6.0,36.0,68.0,117.0,30.0,40.0,8.0,2.0,1.8128,24.0,,5.0,,19.0,89.0,11.0,1.0,48.0,32.0,,98.0,38.0,40.0,85.0,22.0,1.0,17.0,19.0,148.0,33.0,7.0,30.0,22.0,214.0,13.0,11.0,,2.6339,6.0,6.0,16.0,5.0,8.0,1.0,6.0,1.0,1.0,4.0,0.0,,4.0,1.0,,15.0,1.0,2.0,2.0,48.0,3.0,0.084,67.0,,,,,,1.0,,,,,,,
95715,Lucas Moura,Forward,Spurs,6,Brazil,2022-23,0.4102,1.0,,8.0,,18.0,15.0,,19.0,75.0,,,9.0,,,145.0,21.0,,6.0,16.0,56.0,,,4.4578,,,4.0,8.0,,3.0,0.0,42.0,,20.0,9.0,15.0,,40.0,4.0,33.0,5.0,1.0,,74.0,3.0,44.0,5.0,5.0,,,28.0,,133.0,5.0,1.0,17.0,,0.0,1.0,4.0,21.0,1.0,6.0,1.0,,0.6689,2.0,1.0,1.0,,4.0,8.0,15.0,,1.0,4.0,,12.0,,4.0,17.0,,,3.0,6.0,8.0,11.0,,3.0,2.0,19.0,,2.0,,0.5382,,,1.0,2.0,,1.0,,1.0,,2.0,0.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,
212319,Richarlison,Forward,Spurs,6,Brazil,2022-23,1.4637,0.0,,21.0,,65.0,27.0,12.0,72.0,263.0,,,49.0,,,1006.0,73.0,2.0,26.0,55.0,181.0,,1.0,15.0763,,9.0,18.0,85.0,,22.0,0.0,168.0,,59.0,52.0,27.0,,132.0,16.0,119.0,18.0,0.0,,254.0,9.0,159.0,16.0,12.0,,,56.0,10.0,490.0,,6.0,64.0,,3.0,7.0,23.0,95.0,5.0,32.0,14.0,,1.6199,22.0,4.0,6.0,2.0,17.0,11.0,15.0,,5.0,31.0,,66.0,,13.0,64.0,13.0,,5.0,18.0,11.0,36.0,1.0,14.0,5.0,63.0,11.0,4.0,,3.2791,13.0,13.0,8.0,5.0,3.0,1.0,9.0,1.0,1.0,4.0,0.0,,4.0,1.0,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,
461199,Romaine Mundle,Forward,Spurs,6,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85971,Son Heung-Min,Forward,Spurs,6,South Korea,2022-23,4.5278,0.0,,24.0,,133.0,36.0,33.0,141.0,785.0,,,37.0,2.0,,2899.0,105.0,7.0,49.0,96.0,629.0,,2.0,46.2862,,4.0,55.0,243.0,,36.0,0.0,261.0,,167.0,109.0,36.0,,472.0,48.0,224.0,9.0,0.0,,745.0,24.0,394.0,12.0,36.0,,,131.0,15.0,1338.0,5.0,3.0,203.0,,2.0,8.0,35.0,156.0,8.0,62.0,40.0,5.0,9.9406,56.0,5.0,12.0,,33.0,27.0,3.0,13.0,31.0,28.0,,116.0,,55.0,128.0,21.0,13.0,12.0,40.0,82.0,95.0,2.0,13.0,13.0,244.0,14.0,5.0,3.0,10.1863,17.0,17.0,16.0,25.0,6.0,10.0,18.0,2.0,10.0,15.0,8.0,6.0,15.0,10.0,2.0,18.0,4.0,5.0,5.0,48.0,5.0,0.2526,83.0,6.0,,,,,,,,,,,,
492779,Yago Santiago,Forward,Spurs,6,Spain,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84939,Danny Ings,Forward,West Ham,21,England,2022-23,0.5657,0.0,,19.0,,87.0,35.0,15.0,100.0,306.0,,,62.0,1.0,,1589.0,75.0,6.0,31.0,50.0,202.0,,3.0,12.3195,,15.0,26.0,65.0,,14.0,1.0,186.0,,86.0,46.0,35.0,,142.0,20.0,124.0,25.0,0.0,,294.0,12.0,184.0,13.0,17.0,,,69.0,4.0,552.0,,7.0,64.0,,4.0,13.0,22.0,111.0,,32.0,18.0,4.0,5.6309,31.0,7.0,9.0,,16.0,4.0,20.0,,,37.0,,93.0,,13.0,74.0,17.0,,6.0,18.0,4.0,45.0,3.0,16.0,4.0,86.0,11.0,8.0,,5.402,8.0,8.0,13.0,11.0,2.0,8.0,14.0,2.0,1.0,5.0,6.0,6.0,5.0,1.0,,,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,
487837,Divin Mubama,Forward,West Ham,21,England,2022-23,0.0083,0.0,,1.0,,3.0,3.0,,3.0,8.0,,,4.0,,,36.0,5.0,,,3.0,4.0,,,0.6661,,,,1.0,,1.0,0.0,12.0,,3.0,1.0,3.0,,2.0,,8.0,2.0,0.0,,7.0,,6.0,1.0,1.0,,,2.0,1.0,15.0,,,3.0,,0.0,,,7.0,,,,,,,,1.0,,,,3.0,,,2.0,,,,1.0,5.0,,,,1.0,,3.0,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195899,Gianluca Scamacca,Forward,West Ham,21,Italy,2022-23,0.5217,0.0,,10.0,,55.0,16.0,11.0,58.0,175.0,,,38.0,,,928.0,45.0,2.0,10.0,28.0,105.0,,,13.7086,,5.0,12.0,59.0,,10.0,2.0,107.0,,40.0,23.0,16.0,,88.0,10.0,69.0,17.0,0.0,,172.0,6.0,107.0,5.0,8.0,,,44.0,12.0,313.0,,,30.0,,3.0,3.0,10.0,62.0,1.0,34.0,10.0,,1.8657,22.0,,11.0,,16.0,,5.0,3.0,1.0,21.0,,40.0,,13.0,41.0,3.0,3.0,5.0,6.0,,25.0,,16.0,4.0,32.0,8.0,9.0,,2.5136,4.0,4.0,12.0,8.0,,3.0,6.0,1.0,3.0,5.0,2.0,3.0,5.0,3.0,,,,1.0,1.0,,,0.0306,,5.0,,,,,,,,,,,,
178186,Jarrod Bowen,Forward,West Ham,21,England,2022-23,6.004,0.0,,38.0,,163.0,38.0,36.0,195.0,715.0,,,102.0,7.0,,3236.0,182.0,7.0,96.0,148.0,498.0,,4.0,49.5343,3.0,18.0,50.0,76.0,,69.0,2.0,427.0,,203.0,152.0,38.0,,379.0,43.0,325.0,34.0,0.0,,703.0,41.0,516.0,16.0,41.0,,,274.0,22.0,1471.0,3.0,18.0,170.0,,2.0,32.0,50.0,245.0,11.0,90.0,24.0,7.0,7.6157,42.0,6.0,6.0,3.0,45.0,54.0,2.0,3.0,29.0,68.0,1.0,170.0,,43.0,177.0,38.0,3.0,22.0,55.0,130.0,110.0,9.0,26.0,36.0,162.0,6.0,12.0,4.0,9.4868,15.0,15.0,18.0,33.0,5.0,6.0,10.0,0.0,10.0,23.0,6.0,,23.0,10.0,,17.0,6.0,1.0,1.0,68.0,3.0,0.0426,90.0,4.0,2.0,1.0,,,,,,,,,,
149519,Maxwel Cornet,Forward,West Ham,21,Cote d’Ivoire,2022-23,0.1274,0.0,,7.0,,18.0,14.0,2.0,18.0,88.0,,,17.0,,,235.0,17.0,1.0,13.0,11.0,69.0,,,4.7315,,3.0,5.0,31.0,,2.0,0.0,40.0,,17.0,15.0,14.0,,48.0,4.0,23.0,6.0,0.0,,87.0,2.0,42.0,3.0,2.0,,,10.0,1.0,150.0,1.0,,23.0,,0.0,,3.0,23.0,1.0,14.0,2.0,,0.4947,7.0,,6.0,,3.0,5.0,12.0,,1.0,11.0,,11.0,,1.0,12.0,6.0,,4.0,3.0,5.0,8.0,,2.0,2.0,30.0,2.0,2.0,,1.2534,2.0,2.0,5.0,2.0,,,9.0,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
57531,Michail Antonio,Forward,West Ham,21,Jamaica,2022-23,0.7787,0.0,,14.0,,120.0,33.0,21.0,129.0,304.0,,,138.0,,,1835.0,138.0,3.0,26.0,88.0,170.0,,3.0,27.7552,1.0,9.0,29.0,80.0,,44.0,1.0,332.0,,91.0,43.0,33.0,,139.0,26.0,194.0,50.0,0.0,,300.0,17.0,316.0,7.0,30.0,,,66.0,5.0,703.0,6.0,4.0,41.0,,2.0,9.0,12.0,194.0,5.0,74.0,13.0,4.0,3.6881,28.0,1.0,10.0,,23.0,30.0,12.0,2.0,5.0,88.0,1.0,86.0,2.0,12.0,106.0,8.0,2.0,7.0,29.0,30.0,74.0,5.0,28.0,5.0,67.0,19.0,8.0,5.0,6.9723,6.0,6.0,15.0,11.0,3.0,5.0,12.0,3.0,2.0,9.0,2.0,2.0,9.0,2.0,,,,,,,2.0,,,5.0,,,3.0,,1.0,,,,,,,
172841,Saïd Benrahma,Forward,West Ham,21,Algeria,2022-23,3.303,0.0,,25.0,,106.0,35.0,22.0,126.0,700.0,,,16.0,2.0,,2070.0,105.0,4.0,51.0,100.0,559.0,,3.0,32.7518,4.0,11.0,32.0,246.0,,15.0,1.0,245.0,,166.0,113.0,35.0,,409.0,28.0,229.0,5.0,0.0,,692.0,30.0,354.0,15.0,60.0,,,64.0,15.0,1204.0,8.0,9.0,180.0,,0.0,20.0,26.0,140.0,14.0,32.0,27.0,6.0,5.4737,52.0,5.0,9.0,,13.0,65.0,13.0,12.0,15.0,11.0,,102.0,,45.0,129.0,22.0,12.0,10.0,55.0,68.0,96.0,1.0,16.0,9.0,224.0,14.0,4.0,3.0,7.0441,9.0,9.0,25.0,21.0,3.0,6.0,7.0,1.0,13.0,8.0,5.0,6.0,8.0,13.0,,1.0,,5.0,5.0,3.0,4.0,0.2727,4.0,1.0,4.0,4.0,,,,,,,,,,
159533,Adama Traoré,Forward,Wolves,39,Spain,2022-23,3.1848,0.0,,14.0,,100.0,34.0,12.0,106.0,410.0,,,64.0,,,1486.0,145.0,3.0,34.0,106.0,295.0,,,27.2456,,17.0,30.0,44.0,,34.0,1.0,257.0,,88.0,66.0,34.0,,246.0,27.0,193.0,39.0,0.0,,410.0,16.0,297.0,7.0,58.0,,,169.0,9.0,825.0,1.0,5.0,78.0,,2.0,6.0,28.0,112.0,20.0,42.0,8.0,8.0,1.4107,15.0,3.0,12.0,,21.0,61.0,22.0,,20.0,25.0,,59.0,,23.0,87.0,7.0,,7.0,34.0,61.0,61.0,1.0,21.0,3.0,109.0,9.0,5.0,,1.3911,6.0,6.0,7.0,4.0,1.0,2.0,7.0,1.0,,4.0,1.0,1.0,4.0,,,,,,,,1.0,,,6.0,,,1.0,,,,,,,,,
200600,Daniel Podence,Forward,Wolves,39,Portugal,2022-23,2.1994,0.0,,27.0,,157.0,32.0,20.0,175.0,593.0,,,18.0,2.0,,1770.0,81.0,5.0,38.0,75.0,391.0,,,27.01,,5.0,31.0,193.0,,23.0,2.0,210.0,,198.0,87.0,32.0,,291.0,26.0,192.0,6.0,0.0,,573.0,18.0,335.0,17.0,25.0,,,84.0,27.0,971.0,11.0,3.0,143.0,,5.0,18.0,31.0,129.0,9.0,47.0,18.0,4.0,2.9438,34.0,9.0,10.0,,19.0,27.0,12.0,4.0,16.0,12.0,,75.0,,36.0,117.0,19.0,4.0,10.0,34.0,40.0,64.0,,26.0,7.0,118.0,12.0,16.0,,4.0015,8.0,8.0,16.0,9.0,,6.0,4.0,4.0,2.0,7.0,2.0,4.0,7.0,2.0,,6.0,2.0,,,12.0,1.0,,26.0,2.0,,,,,,,,,,,,
18507,Diego Costa,Forward,Wolves,39,Spain,2022-23,0.6721,1.0,,3.0,,55.0,23.0,16.0,57.0,215.0,,,90.0,,,1245.0,49.0,2.0,18.0,19.0,158.0,,1.0,18.8558,,17.0,17.0,50.0,,10.0,1.0,174.0,,37.0,25.0,23.0,,98.0,15.0,84.0,30.0,1.0,,198.0,13.0,118.0,1.0,6.0,,,42.0,,375.0,,,60.0,,5.0,2.0,9.0,125.0,,24.0,15.0,1.0,3.3061,22.0,1.0,12.0,,12.0,6.0,7.0,,,60.0,,63.0,,11.0,65.0,5.0,,2.0,5.0,6.0,31.0,1.0,29.0,2.0,86.0,14.0,16.0,1.0,3.1754,14.0,14.0,7.0,6.0,,1.0,16.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,,,,,,,,,1.0,3.0,,,,,,,,,,,,
181284,Gonçalo Guedes,Forward,Wolves,39,Portugal,2022-23,0.4508,0.0,,8.0,,40.0,13.0,8.0,43.0,172.0,,,18.0,,,709.0,44.0,2.0,12.0,37.0,121.0,,,9.9385,,2.0,12.0,52.0,,24.0,0.0,84.0,,41.0,34.0,13.0,,104.0,10.0,66.0,7.0,0.0,,170.0,6.0,96.0,6.0,5.0,,,32.0,8.0,309.0,2.0,1.0,32.0,,1.0,3.0,9.0,40.0,4.0,21.0,6.0,2.0,0.1413,13.0,,2.0,,7.0,8.0,5.0,3.0,7.0,11.0,,32.0,,8.0,29.0,4.0,3.0,2.0,7.0,20.0,14.0,,11.0,1.0,47.0,7.0,6.0,1.0,1.1954,2.0,2.0,7.0,6.0,1.0,1.0,5.0,0.0,2.0,4.0,1.0,1.0,4.0,2.0,,2.0,,1.0,1.0,11.0,,0.0467,14.0,,,,,,,,,,,,,
184754,Hwang Hee-Chan,Forward,Wolves,39,South Korea,2022-23,0.6351,0.0,,20.0,,49.0,27.0,12.0,57.0,264.0,,,37.0,,,1129.0,60.0,2.0,25.0,53.0,201.0,,,16.4395,,4.0,18.0,60.0,,19.0,0.0,158.0,,58.0,45.0,27.0,,129.0,16.0,121.0,7.0,0.0,,256.0,5.0,127.0,9.0,14.0,,,70.0,6.0,471.0,5.0,4.0,80.0,,1.0,8.0,15.0,98.0,2.0,30.0,7.0,3.0,2.0024,13.0,2.0,10.0,,14.0,8.0,15.0,,2.0,30.0,,41.0,,9.0,68.0,16.0,,11.0,13.0,8.0,33.0,2.0,20.0,5.0,76.0,11.0,7.0,,2.9803,4.0,4.0,6.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,
430871,Matheus Cunha,Forward,Wolves,39,Brazil,2022-23,0.1789,0.0,,7.0,,50.0,17.0,12.0,54.0,222.0,,,44.0,,,972.0,61.0,,19.0,54.0,161.0,,2.0,11.2858,,9.0,12.0,56.0,,21.0,0.0,147.0,,51.0,50.0,17.0,,88.0,12.0,103.0,7.0,0.0,,206.0,6.0,119.0,4.0,26.0,,,52.0,7.0,432.0,3.0,1.0,80.0,,1.0,4.0,14.0,86.0,,21.0,7.0,4.0,0.841,17.0,1.0,4.0,,8.0,8.0,5.0,3.0,,37.0,,48.0,,7.0,49.0,12.0,3.0,3.0,8.0,8.0,21.0,3.0,20.0,9.0,63.0,11.0,6.0,,2.0335,2.0,2.0,10.0,9.0,,2.0,3.0,1.0,1.0,8.0,1.0,2.0,8.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
531363,Nathan Fraser,Forward,Wolves,39,Ireland,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247632,Pedro Neto,Forward,Wolves,39,Portugal,2022-23,1.636,0.0,,11.0,,40.0,18.0,13.0,47.0,312.0,,,7.0,1.0,,968.0,45.0,3.0,18.0,45.0,252.0,,,12.819,1.0,3.0,15.0,45.0,,15.0,0.0,112.0,,57.0,51.0,18.0,,195.0,12.0,105.0,,0.0,,301.0,10.0,172.0,6.0,19.0,,,104.0,13.0,561.0,5.0,5.0,84.0,,2.0,7.0,18.0,67.0,6.0,25.0,3.0,,0.0483,9.0,2.0,7.0,1.0,12.0,35.0,5.0,1.0,14.0,7.0,,51.0,1.0,20.0,60.0,4.0,1.0,5.0,30.0,52.0,43.0,1.0,8.0,4.0,106.0,11.0,2.0,1.0,1.0796,2.0,2.0,6.0,8.0,,,2.0,,5.0,3.0,,,3.0,5.0,1.0,8.0,,1.0,1.0,12.0,,0.113,25.0,,,,,,,,,,,,,
102057,Raúl Jiménez,Forward,Wolves,39,Mexico,2022-23,0.5534,0.0,,9.0,,49.0,15.0,8.0,55.0,189.0,,,49.0,1.0,,841.0,52.0,2.0,14.0,28.0,128.0,,,16.4141,1.0,7.0,18.0,39.0,,14.0,0.0,112.0,,43.0,21.0,15.0,,83.0,16.0,63.0,24.0,0.0,,168.0,8.0,102.0,6.0,5.0,,,44.0,6.0,328.0,4.0,2.0,53.0,,0.0,6.0,5.0,60.0,2.0,21.0,9.0,3.0,0.3703,17.0,1.0,13.0,,9.0,3.0,7.0,2.0,2.0,25.0,,45.0,,8.0,35.0,9.0,2.0,3.0,4.0,3.0,18.0,,14.0,,63.0,3.0,5.0,,2.596,7.0,7.0,8.0,3.0,1.0,,9.0,,,3.0,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,
429414,Sasa Kalajdzic,Forward,Wolves,39,Austria,2022-23,,0.0,,,,2.0,1.0,1.0,2.0,4.0,,,1.0,,,45.0,1.0,,1.0,,2.0,,,,,,,2.0,,1.0,0.0,1.0,,,2.0,1.0,,,,,1.0,0.0,,4.0,,3.0,,,,,2.0,,8.0,,,2.0,,0.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,0.267,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
