season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438009,28,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,,1.0,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,1.0,8.0,,,,,,,,6.0,,6.3,,,,,1.0,1.0,,,,1.0,3.0,3.0,0,,9.0,,,,
2017-18,7438009,28,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,5.0,2.0,7.0,4.0,,3.0,,,,,,,5.0,3.0,,,1.0,,,,,,,33.0,1.0,,,,,,,6.0,,6.8,,,,1.0,1.0,,,,,8.0,4.0,12.0,1,1.0,18.0,1.0,1.0,1.0,1.0
2017-18,7438009,28,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,7.0,14.0,21.0,3.0,,8.0,,,,1.0,,,5.0,4.0,,,1.0,,,,,3.0,,90.0,,,,,,,,10.0,,6.9,,,,7.0,,1.0,,6.0,,13.0,17.0,29.0,0,4.0,64.0,,,,2.0
2017-18,7438009,28,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438009,28,11,Everton,Away,98429,80183,Luke Garbutt,luke-garbutt,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438009,28,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,1.0,,2.0,19.0,21.0,39.0,3.0,,14.0,1.0,,,3.0,,,11.0,12.0,,,3.0,,,,,3.0,1.0,90.0,,,,,,,,17.0,,7.2,,,,1.0,2.0,1.0,,8.0,,28.0,24.0,51.0,0,9.0,80.0,3.0,3.0,,6.0
2017-18,7438009,28,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,9.0,14.0,23.0,8.0,6.0,3.0,,1.0,,1.0,,,9.0,7.0,,,,,,,,1.0,,90.0,,1.0,,,,,,12.0,,6.6,,,1.0,7.0,,,,6.0,,19.0,16.0,35.0,1,1.0,48.0,,,,
2017-18,7438009,28,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,3.0,2.0,3.0,5.0,,1.0,8.0,,,,,,,,1.0,,1.0,,,,,,,,90.0,,,,,,,,17.0,,6.8,3.0,4.0,1.0,1.0,,,1.0,19.0,,16.0,5.0,21.0,1,,30.0,,,,
2017-18,7438009,28,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,False,,,,6.0,2.0,8.0,7.0,,1.0,,,,1.0,,,9.0,2.0,,,2.0,,,,,,,57.0,,1.0,,,,,,10.0,,6.6,,,,,,,,,1.0,10.0,5.0,15.0,0,1.0,24.0,3.0,1.0,,
2017-18,7438009,28,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,2.0,11.0,13.0,23.0,,2.0,6.0,,,,1.0,,1.0,3.0,7.0,,,1.0,,,,,,,90.0,,1.0,,,,,,18.0,,7.0,,,,5.0,,4.0,,8.0,,22.0,16.0,34.0,0,4.0,72.0,1.0,1.0,,3.0
2017-18,7438009,28,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,3.0,,3.0,3.0,,,,,,,,,3.0,,,,,,,,,,,8.0,,,,,,,,,,6.5,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2017-18,7438009,28,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438009,28,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,10.0,11.0,21.0,4.0,,8.0,,,,3.0,,2.0,10.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,14.0,,6.5,,,,,2.0,,,2.0,,14.0,13.0,27.0,0,3.0,45.0,6.0,,2.0,3.0
2017-18,7437932,29,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,True,,,3.0,11.0,8.0,19.0,,,1.0,,,,,,,,,,,,,,,,,,31.0,,2.0,,,,,,6.0,,6.7,,,,,,2.0,,4.0,,16.0,8.0,22.0,0,,27.0,1.0,,,
2017-18,7437932,29,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,11.0,7.0,17.0,3.0,,6.0,,2.0,,,,1.0,7.0,4.0,,,1.0,,,,,,2.0,90.0,2.0,,,,,,,17.0,,6.1,,,1.0,2.0,3.0,6.0,,1.0,,22.0,9.0,25.0,3,2.0,44.0,1.0,1.0,1.0,1.0
2017-18,7437932,29,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,2.0,5.0,8.0,13.0,2.0,4.0,2.0,,,,,,,3.0,4.0,,,1.0,,,,,1.0,1.0,86.0,,2.0,,,,,,15.0,,6.4,,,,9.0,,,,14.0,,16.0,12.0,28.0,0,,41.0,,,,
2017-18,7437932,29,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,,12.0,10.0,22.0,,1.0,7.0,1.0,,,1.0,,1.0,2.0,5.0,,,1.0,,,,,1.0,1.0,83.0,,1.0,,,,,,16.0,,7.1,,,1.0,3.0,2.0,4.0,,3.0,,23.0,11.0,30.0,1,2.0,49.0,1.0,,2.0,2.0
2017-18,7437932,29,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,7.0,,,,,,,,3.0,,6.6,,,,,,2.0,,,,2.0,,,0,,5.0,1.0,1.0,,
2017-18,7437932,29,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,1.0,16.0,4.0,20.0,1.0,2.0,1.0,1.0,,,,,1.0,3.0,5.0,,,1.0,,1.0,,,,2.0,68.0,2.0,,,,,,,11.0,,8.1,,,1.0,,,,,1.0,1.0,21.0,6.0,27.0,3,2.0,38.0,2.0,1.0,,2.0
2017-18,7437932,29,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,,14.0,15.0,28.0,3.0,1.0,11.0,,,,2.0,,,7.0,3.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,14.0,,6.4,,,,9.0,,2.0,,4.0,1.0,22.0,17.0,37.0,0,1.0,73.0,,1.0,,1.0
2017-18,7437932,29,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,11.0,10.0,21.0,2.0,2.0,4.0,1.0,,,,,,3.0,5.0,,,,1.0,,,,5.0,2.0,90.0,,2.0,,,,,,6.0,,7.7,,,,2.0,3.0,,,2.0,,12.0,12.0,24.0,0,,48.0,1.0,1.0,2.0,
2017-18,7437932,29,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,6.0,10.0,18.0,28.0,,1.0,19.0,,,,,,,1.0,6.0,,,,,,,,1.0,,90.0,,2.0,,,,,,9.0,,7.4,,,1.0,2.0,2.0,,,8.0,,16.0,19.0,35.0,1,3.0,50.0,1.0,1.0,1.0,3.0
2017-18,7437932,29,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,,2.0,13.0,15.0,3.0,9.0,4.0,,,,,,2.0,6.0,11.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,18.0,,6.9,,,,15.0,,,,7.0,,12.0,17.0,29.0,0,1.0,55.0,1.0,1.0,,1.0
2017-18,7437932,29,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,11.0,10.0,2.0,12.0,,,10.0,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,18.0,,7.5,6.0,6.0,,,,,,29.0,,27.0,3.0,30.0,0,,38.0,,,,
2017-18,7437932,29,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,3.0,1.0,4.0,2.0,1.0,1.0,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,22.0,,,,,,,,5.0,,6.6,,,1.0,,1.0,,,,,6.0,2.0,8.0,1,,11.0,,,1.0,
2017-18,7437932,29,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,,12.0,6.0,17.0,8.0,5.0,5.0,,,,2.0,,2.0,18.0,9.0,,,3.0,,,,,2.0,1.0,90.0,,,,,,,,25.0,,5.8,,,,2.0,6.0,4.0,,1.0,,23.0,11.0,30.0,0,,54.0,1.0,1.0,3.0,
2017-18,7437932,29,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437932,29,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,,3.0,9.0,12.0,,,6.0,,,,,,,2.0,1.0,,,1.0,,,,,,,59.0,,,,,,,,6.0,,6.5,,,1.0,,1.0,,,,,6.0,11.0,17.0,1,,22.0,,1.0,,
2017-18,7437949,30,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,9.0,35.0,19.0,54.0,,1.0,7.0,,1.0,1.0,1.0,,1.0,4.0,3.0,,,2.0,,,,,4.0,2.0,90.0,1.0,,,,1.0,,,13.0,,6.9,,,1.0,1.0,,,,15.0,,45.0,20.0,65.0,3,2.0,78.0,1.0,,,1.0
2017-18,7437949,30,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,4.0,26.0,20.0,44.0,,1.0,4.0,,,,,,,,4.0,,,,1.0,,,,,2.0,90.0,,,,,,,,7.0,,7.8,,,,3.0,1.0,3.0,,5.0,,32.0,20.0,49.0,0,1.0,70.0,,1.0,1.0,
2017-18,7437949,30,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,14.0,3.0,16.0,,1.0,4.0,,,,,,2.0,3.0,5.0,,,,,,,,,,73.0,,,,,,,,17.0,,6.6,,,,,2.0,6.0,,1.0,2.0,23.0,4.0,21.0,0,1.0,39.0,4.0,2.0,1.0,1.0
2017-18,7437949,30,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,4.0,11.0,29.0,40.0,2.0,5.0,5.0,,,,,,,2.0,7.0,,,,,,,,3.0,,90.0,1.0,,,,,,,16.0,,7.5,,,,6.0,,,,11.0,,23.0,32.0,55.0,1,1.0,70.0,,1.0,,1.0
2017-18,7437949,30,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,2.0,19.0,7.0,24.0,1.0,,6.0,,,1.0,1.0,,1.0,6.0,4.0,,,3.0,,,,,,2.0,90.0,,,,,,,,27.0,,7.0,,,,,1.0,13.0,,5.0,,39.0,10.0,36.0,1,1.0,61.0,3.0,2.0,1.0,1.0
2017-18,7437949,30,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,1.0,,1.0,9.0,1.0,9.0,2.0,1.0,8.0,,1.0,,,,,2.0,7.0,,,,,,,,,,78.0,,,,,,,,20.0,,7.3,,,4.0,1.0,2.0,6.0,,4.0,,22.0,4.0,20.0,4,2.0,44.0,3.0,2.0,2.0,2.0
2017-18,7437949,30,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,1.0,15.0,9.0,24.0,5.0,1.0,5.0,,,,,,2.0,9.0,3.0,,,2.0,,1.0,,,,2.0,90.0,1.0,,,,,,,13.0,,7.3,,,,1.0,1.0,,,1.0,,18.0,12.0,30.0,1,,42.0,5.0,1.0,1.0,
2017-18,7437949,30,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437949,30,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,14.0,7.0,21.0,,2.0,3.0,,,,,,1.0,1.0,3.0,,,,,,,,,,90.0,,1.0,,,,,,16.0,,7.1,,,1.0,4.0,,1.0,,1.0,,18.0,12.0,29.0,1,1.0,59.0,4.0,,,1.0
2017-18,7437949,30,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437949,30,11,Everton,Home,97410,109065,Davy Klaassen,davy-klaassen,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,1.0,,6.5,,,,,,,,1.0,,4.0,1.0,5.0,0,,5.0,,,,
2017-18,7437949,30,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,11.0,26.0,37.0,7.0,3.0,,,,,,,,8.0,3.0,,,1.0,,,,,,,90.0,,,,,,,,7.0,,6.8,,,,4.0,,1.0,,8.0,,16.0,27.0,42.0,0,,48.0,,,,
2017-18,7437949,30,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,10.0,9.0,9.0,18.0,,1.0,6.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,12.0,1.0,7.4,2.0,4.0,,1.0,,,,22.0,,20.0,10.0,30.0,0,,36.0,,,,
2017-18,7437949,30,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437949,30,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,2.0,,2.0,,,,,,,,,2.0,4.0,2.0,,,2.0,,,,,,,17.0,,,,,,,1.0,2.0,,6.9,,,,,1.0,,,,,2.0,,2.0,0,,7.0,,1.0,1.0,
2017-18,7437949,30,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,1.0,1.0,5.0,6.0,,,2.0,,,,,,,,,,1.0,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,,1.0,,,,1.0,,1.0,6.0,7.0,0,,8.0,,,,
2017-18,7437949,30,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,2.0,17.0,14.0,31.0,3.0,,3.0,,,1.0,,,4.0,7.0,4.0,,,,,,,,1.0,,84.0,,,,,,,,8.0,,6.4,,,1.0,,,,,3.0,,19.0,15.0,34.0,2,,49.0,1.0,4.0,,
2017-18,7437949,30,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438014,31,11,Everton,Away,751,13017,Wayne Rooney,wayne-rooney,F,False,3.0,,5.0,32.0,21.0,50.0,,,10.0,2.0,,,2.0,,3.0,5.0,3.0,,,,,,,,2.0,5.0,87.0,2.0,1.0,,,,,,20.0,,8.1,,,,1.0,,8.0,,10.0,,46.0,22.0,60.0,2,2.0,83.0,1.0,1.0,,2.0
2017-18,7438014,31,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,,,1.0,24.0,21.0,45.0,,1.0,4.0,1.0,,,,,1.0,2.0,4.0,,,,,,,,,2.0,90.0,,,,,,,,14.0,,6.7,,,,1.0,1.0,2.0,,2.0,,28.0,24.0,50.0,0,2.0,69.0,1.0,1.0,,
2017-18,7438014,31,11,Everton,Away,10501,20467,Theo Walcott,theo-walcott,M,False,2.0,,,20.0,5.0,23.0,,1.0,6.0,1.0,,1.0,1.0,,3.0,7.0,12.0,,,1.0,1.0,,,,,3.0,90.0,,,,,,,,14.0,,7.6,,,1.0,,6.0,3.0,,,,26.0,6.0,29.0,2,5.0,54.0,1.0,2.0,4.0,3.0
2017-18,7438014,31,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,3.0,13.0,33.0,46.0,6.0,2.0,11.0,,,,1.0,,,8.0,7.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,7.0,,6.9,,,,7.0,,,,7.0,,17.0,35.0,52.0,0,3.0,71.0,1.0,3.0,,1.0
2017-18,7438014,31,11,Everton,Away,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,6.4,,,,,,,,1.0,,2.0,3.0,5.0,0,,5.0,,,,
2017-18,7438014,31,11,Everton,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,1.0,,,6.0,2.0,7.0,,,7.0,1.0,,1.0,1.0,,2.0,4.0,3.0,,,1.0,,,,,,1.0,89.0,1.0,,,,,,,20.0,,6.8,,,2.0,,2.0,5.0,,3.0,,16.0,5.0,16.0,4,,36.0,2.0,1.0,2.0,
2017-18,7438014,31,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,False,1.0,,,10.0,4.0,13.0,4.0,1.0,1.0,,1.0,,1.0,,1.0,10.0,3.0,,,4.0,,2.0,,,,1.0,90.0,3.0,,,,,,,10.0,,8.2,,,,,,3.0,,,2.0,15.0,4.0,16.0,3,1.0,32.0,2.0,1.0,,
2017-18,7438014,31,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438014,31,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,15.0,14.0,29.0,,,9.0,,,,,,1.0,3.0,6.0,,,,,,,,2.0,,90.0,,,,,,,,22.0,,6.8,,,,1.0,5.0,3.0,,9.0,,25.0,19.0,41.0,0,2.0,69.0,,1.0,3.0,2.0
2017-18,7438014,31,11,Everton,Away,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438014,31,11,Everton,Away,97410,109065,Davy Klaassen,davy-klaassen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438014,31,11,Everton,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,3.0,28.0,26.0,54.0,1.0,1.0,7.0,,,,1.0,,,3.0,5.0,,,2.0,,,,,2.0,2.0,90.0,,,,,,,,8.0,,7.3,,,,,,2.0,,3.0,,35.0,27.0,60.0,0,4.0,69.0,,,,3.0
2017-18,7438014,31,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,9.0,31.0,40.0,8.0,3.0,3.0,,,,,,,8.0,3.0,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,10.0,,6.7,,,1.0,3.0,,,,7.0,1.0,18.0,32.0,50.0,2,,57.0,,,,
2017-18,7438014,31,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,4.0,3.0,11.0,14.0,,,10.0,,,,,,,,,,1.0,,,,,,,,90.0,,,,,,,,11.0,,6.5,1.0,3.0,,1.0,,,1.0,15.0,,12.0,13.0,25.0,0,,35.0,,,,
2017-18,7438014,31,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438014,31,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,5.0,4.0,9.0,1.0,,5.0,1.0,3.0,,1.0,,,3.0,3.0,,,1.0,1.0,,,,,1.0,37.0,2.0,,,,,,,6.0,,6.8,,,,,2.0,,,1.0,,6.0,4.0,10.0,2,,22.0,5.0,1.0,2.0,
2017-18,7438014,31,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,2.0,1.0,3.0,0,,3.0,,,,
2017-18,7438014,31,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,6.0,6.0,12.0,1.0,,2.0,,1.0,,2.0,,2.0,7.0,1.0,,,1.0,,,,,,,53.0,,,,,,,,7.0,,5.9,,,1.0,,1.0,,,1.0,1.0,8.0,6.0,14.0,1,,24.0,2.0,1.0,,
2017-18,7438045,32,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,1.0,,1.0,3.0,3.0,5.0,,,1.0,,,,1.0,,1.0,3.0,1.0,,,,,,,,,1.0,57.0,,,,,,,,5.0,,6.2,,,,2.0,2.0,2.0,,3.0,,5.0,4.0,7.0,0,,14.0,,,1.0,
2017-18,7438045,32,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,2.0,10.0,12.0,21.0,1.0,,8.0,,,,,,,1.0,7.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,6.0,,7.2,,,1.0,2.0,1.0,2.0,,4.0,,15.0,12.0,25.0,1,4.0,42.0,1.0,2.0,1.0,4.0
2017-18,7438045,32,11,Everton,Home,10501,20467,Theo Walcott,theo-walcott,M,False,1.0,,,4.0,4.0,7.0,1.0,,,1.0,,,,,2.0,4.0,2.0,,,,,,,,1.0,1.0,90.0,,,,,,,,6.0,,6.5,,,,,1.0,2.0,,,,6.0,4.0,8.0,0,1.0,19.0,1.0,1.0,,1.0
2017-18,7438045,32,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,10.0,9.0,12.0,21.0,,1.0,6.0,,,,1.0,,,1.0,3.0,,,,,,,,1.0,,90.0,,2.0,,,,,,8.0,,6.8,,,1.0,2.0,,,,16.0,,16.0,13.0,29.0,1,2.0,39.0,,,,
2017-18,7438045,32,11,Everton,Home,27009,42774,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,1.0,9.0,5.0,14.0,,1.0,4.0,,,,3.0,,,4.0,4.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,,7.0,,6.6,,,,4.0,,,,2.0,,13.0,7.0,20.0,0,2.0,32.0,1.0,1.0,,1.0
2017-18,7438045,32,11,Everton,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,,,1.0,4.0,1.0,5.0,2.0,1.0,2.0,,1.0,,,,,5.0,2.0,,,3.0,,1.0,,,2.0,,90.0,1.0,,,,,,,8.0,,6.7,,,1.0,2.0,1.0,3.0,,2.0,1.0,8.0,1.0,6.0,2,1.0,23.0,1.0,,,1.0
2017-18,7438045,32,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,False,,,,4.0,,4.0,3.0,3.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,,,79.0,,1.0,,,,,,5.0,,6.7,,,1.0,3.0,,1.0,,,1.0,8.0,,7.0,1,,17.0,,,,
2017-18,7438045,32,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438045,32,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,,5.0,3.0,7.0,,,2.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,90.0,,1.0,,,,,,14.0,,5.9,,,,,1.0,4.0,,2.0,,13.0,4.0,13.0,0,,35.0,2.0,,1.0,
2017-18,7438045,32,11,Everton,Home,93796,78315,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438045,32,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,3.0,12.0,15.0,1.0,2.0,9.0,,,,1.0,,,3.0,4.0,,,1.0,,,,,2.0,,90.0,,,,,,,,7.0,,6.5,,,,5.0,,,,6.0,,8.0,13.0,21.0,0,2.0,33.0,,,,2.0
2017-18,7438045,32,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,9.0,1.0,10.0,,,2.0,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,22.0,,6.0,,1.0,,,,,1.0,30.0,,26.0,5.0,31.0,0,,35.0,,1.0,,
2017-18,7438045,32,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,11.0,1.0,,,,,,,3.0,,6.3,,,,,,,,,,2.0,,2.0,1,,5.0,2.0,,,
2017-18,7438045,32,11,Everton,Home,252313,121221,Ramiro Funes Mori,ramiro-funes-mori,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438045,32,11,Everton,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438045,32,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,1.0,6.0,1.0,6.0,4.0,3.0,1.0,1.0,,,,,,5.0,4.0,,,2.0,1.0,,,,,2.0,75.0,,,,,,,,6.0,,6.9,,,,2.0,,1.0,,1.0,,11.0,1.0,11.0,0,,17.0,1.0,1.0,,
2017-18,7438045,32,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,5.0,4.0,9.0,,1.0,3.0,,,,2.0,,,2.0,4.0,,,,,,,,,,33.0,,,,,,,,4.0,,6.6,,,,,1.0,,,1.0,,9.0,4.0,13.0,0,1.0,16.0,,1.0,1.0,1.0
2017-18,7438045,32,11,Everton,Home,909274,195855,Beni Baningime,beni-baningime,M,True,,,,5.0,3.0,8.0,,,,,,,,,,2.0,,,,2.0,,,,,,,15.0,,,,,,,,1.0,,6.4,,,,,,,,,,5.0,4.0,9.0,0,,9.0,,,,
2017-18,7438047,33,11,Everton,Home,751,13017,Wayne Rooney,wayne-rooney,F,False,,,,8.0,5.0,13.0,1.0,,3.0,,,,2.0,,2.0,6.0,2.0,,,1.0,,,,,1.0,,57.0,,,,,,,,9.0,,6.4,,,1.0,2.0,,1.0,,2.0,,14.0,5.0,18.0,1,2.0,29.0,,,,1.0
