season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438030,34,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,2.0,11.0,8.0,19.0,2.0,1.0,8.0,,,,1.0,,,,3.0,4.0,,,,,,,,2.0,,,90.0,,2.0,,,,,12.0,,6.8,,,,,1.0,,,,7.0,,22.0,9.0,31.0,0,2.0,39.0,,1.0,,1.0
2017-18,7438030,34,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,1.0,,1.0,9.0,3.0,11.0,,,6.0,1.0,,,,,,1.0,2.0,2.0,,,,1.0,,,,,2.0,,90.0,,,,,,,15.0,,7.3,,,1.0,,,2.0,9.0,,3.0,,18.0,6.0,15.0,1,1.0,32.0,1.0,,1.0,1.0
2017-18,7438030,34,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,6.0,4.0,10.0,4.0,3.0,2.0,,1.0,1.0,,,,2.0,6.0,4.0,,,,,1.0,,,,1.0,,75.0,2.0,1.0,,,,,17.0,,7.1,,,,,1.0,,,,1.0,,14.0,6.0,20.0,3,,35.0,5.0,1.0,,
2017-18,7438030,34,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,12.0,2.0,14.0,,2.0,4.0,,,,1.0,,,1.0,3.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,20.0,,6.8,,,,,10.0,3.0,,,8.0,,22.0,6.0,28.0,0,1.0,67.0,,,3.0,1.0
2017-18,7438030,34,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,4.0,2.0,19.0,21.0,3.0,5.0,6.0,,,,1.0,,,,5.0,8.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,7.0,,7.4,,,,,7.0,,,,7.0,,6.0,22.0,28.0,1,2.0,40.0,,1.0,,1.0
2017-18,7438030,34,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,15.0,,,,,,,2.0,,6.4,,,,,,,,,,,2.0,,2.0,0,,3.0,1.0,,,
2017-18,7438030,34,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438030,34,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,1.0,,4.0,8.0,20.0,27.0,4.0,5.0,2.0,,,,,,,,5.0,6.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,12.0,,6.9,,,,,6.0,,1.0,,8.0,,13.0,26.0,38.0,0,1.0,52.0,1.0,1.0,,
2017-18,7438030,34,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,,6.0,5.0,3.0,8.0,,1.0,15.0,,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,22.0,,7.2,5.0,5.0,,,,,,,28.0,,25.0,5.0,30.0,0,,40.0,,,,
2017-18,7438030,34,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438022,35,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438022,35,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438022,35,90,Burnley,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,,16.0,3.0,19.0,1.0,,3.0,,,1.0,1.0,,,1.0,5.0,2.0,,,,,,,,,,,79.0,,,,,,,10.0,,6.2,,,,,,2.0,3.0,,1.0,,21.0,5.0,23.0,1,,35.0,,2.0,,
2017-18,7438022,35,90,Burnley,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438022,35,90,Burnley,Away,19524,12813,Jonathan Walters,jonathan-walters,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438022,35,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,4.0,,4.0,4.0,6.0,,,,,,,,1.0,5.0,6.0,,,,,,,,,1.0,,16.0,,,,,,,7.0,,6.8,,,1.0,,,,,,,,8.0,1.0,9.0,1,,13.0,1.0,,,
2017-18,7438022,35,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,3.0,13.0,12.0,24.0,,2.0,6.0,,,,1.0,,,1.0,2.0,6.0,,,,,,,,,2.0,,90.0,,,,,,,27.0,,6.9,,,1.0,,5.0,,6.0,,11.0,,29.0,16.0,39.0,1,1.0,76.0,3.0,3.0,,1.0
2017-18,7438022,35,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,10.0,34.0,18.0,52.0,8.0,4.0,8.0,,,,3.0,,,1.0,14.0,7.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,14.0,,6.5,,,,,2.0,2.0,1.0,,14.0,,42.0,22.0,63.0,1,,75.0,,2.0,1.0,
2017-18,7438022,35,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,10.0,3.0,13.0,12.0,4.0,2.0,,,,1.0,,,,15.0,6.0,,,2.0,,1.0,,,,,,74.0,1.0,,,,,,9.0,,7.1,,,1.0,,,1.0,1.0,,2.0,,14.0,5.0,18.0,2,,27.0,3.0,2.0,1.0,
2017-18,7438022,35,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,9.0,37.0,20.0,56.0,,,12.0,1.0,,,1.0,,,2.0,4.0,3.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,19.0,,7.0,,,,,3.0,1.0,2.0,,16.0,,49.0,23.0,70.0,0,1.0,86.0,1.0,2.0,,1.0
2017-18,7438022,35,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,4.0,,,21.0,8.0,25.0,1.0,2.0,7.0,,,,1.0,,,3.0,6.0,7.0,,,1.0,,,,,,4.0,,90.0,2.0,,,,,,17.0,,7.5,,,2.0,,,1.0,13.0,,2.0,,34.0,8.0,29.0,4,1.0,57.0,1.0,3.0,1.0,
2017-18,7438022,35,90,Burnley,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,8.0,8.0,16.0,8.0,3.0,4.0,,,1.0,1.0,,,3.0,12.0,5.0,,,1.0,,,,,,,,90.0,1.0,,,,,,14.0,,6.5,,,,,,,,,,,15.0,8.0,23.0,2,2.0,37.0,4.0,,,1.0
2017-18,7438022,35,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,1.0,,2.0,16.0,15.0,30.0,,,2.0,,,1.0,,,,,2.0,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,19.0,,6.8,,,,,4.0,2.0,6.0,,6.0,,30.0,15.0,39.0,1,2.0,71.0,1.0,,,2.0
2017-18,7438022,35,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,2.0,6.0,20.0,26.0,5.0,13.0,3.0,,,1.0,1.0,,,,6.0,15.0,,,,,,,,2.0,1.0,,90.0,,,,,,,17.0,,6.9,,,,,7.0,,,,9.0,,14.0,28.0,42.0,1,2.0,62.0,1.0,,,1.0
2017-18,7438022,35,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,True,1.0,,,4.0,3.0,6.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,11.0,,,,,,,1.0,,6.9,,,,,1.0,,1.0,,,,5.0,3.0,7.0,0,,9.0,,,,
2017-18,7438022,35,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,6.0,14.0,20.0,1.0,7.0,4.0,,1.0,,,,,,1.0,9.0,,,,,,,,,,,90.0,2.0,,,,,,15.0,,7.0,,,,,11.0,1.0,,,8.0,,15.0,20.0,35.0,2,,53.0,,1.0,1.0,
2017-18,7438022,35,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,11.0,10.0,2.0,12.0,,1.0,16.0,,,,,,,,,1.0,,,,,,6.0,,,,,90.0,,,,,,,19.0,,6.6,2.0,2.0,,,,,,1.0,30.0,,26.0,5.0,31.0,0,,44.0,,,,
2017-18,7438022,35,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438027,36,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438027,36,90,Burnley,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,1.0,5.0,6.0,11.0,,1.0,3.0,,,,1.0,,,1.0,2.0,3.0,,,,,,,,,,,72.0,,1.0,,,,,5.0,,6.6,,,,,1.0,,1.0,,1.0,,7.0,7.0,13.0,0,,21.0,1.0,3.0,,
2017-18,7438027,36,90,Burnley,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438027,36,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,1.0,,1.0,3.0,4.0,,,,,,,,,4.0,4.0,,,1.0,,,,,,,,24.0,,,,,,,6.0,,6.5,,,,,,,,,,,5.0,,5.0,0,,9.0,2.0,1.0,,
2017-18,7438027,36,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,,,2.0,6.0,8.0,14.0,2.0,1.0,2.0,,,,,,,1.0,3.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,19.0,,6.9,,,,,1.0,,2.0,,7.0,,14.0,15.0,27.0,0,2.0,43.0,,,,2.0
2017-18,7438027,36,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,,21.0,10.0,31.0,3.0,1.0,3.0,,,,,,,,3.0,7.0,,,,,,,,,,,90.0,1.0,,,,,,10.0,,7.2,,,,,2.0,3.0,,,1.0,,26.0,13.0,39.0,1,1.0,52.0,2.0,2.0,3.0,1.0
2017-18,7438027,36,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,5.0,2.0,7.0,8.0,1.0,,,,,,,,4.0,12.0,9.0,,,,,,,,,1.0,,90.0,2.0,,,,,,13.0,,7.1,,,,,1.0,1.0,1.0,,,3.0,11.0,3.0,13.0,2,1.0,32.0,2.0,6.0,1.0,1.0
2017-18,7438027,36,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,,16.0,13.0,29.0,1.0,1.0,5.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,81.0,,,,,,,9.0,,6.5,,,,,1.0,,1.0,,5.0,,23.0,14.0,36.0,1,1.0,42.0,,,,1.0
2017-18,7438027,36,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,2.0,,,12.0,8.0,18.0,1.0,1.0,3.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,26.0,,6.9,,,1.0,,,,9.0,,5.0,,32.0,9.0,32.0,2,,53.0,3.0,,,
2017-18,7438027,36,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,3.0,3.0,6.0,3.0,,,,,2.0,,,,,4.0,1.0,,,1.0,,,,,,,,66.0,,,,,,,9.0,,6.6,,,,,1.0,1.0,1.0,,,1.0,10.0,3.0,12.0,2,,20.0,1.0,,1.0,
2017-18,7438027,36,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,2.0,,2.0,14.0,9.0,21.0,,1.0,2.0,,,,2.0,,,,3.0,4.0,,,,,,,,,1.0,,90.0,,1.0,,,,,18.0,,6.9,,,,,1.0,2.0,5.0,,7.0,,24.0,11.0,30.0,0,1.0,63.0,2.0,1.0,1.0,1.0
2017-18,7438027,36,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,6.0,7.0,21.0,28.0,3.0,4.0,6.0,,1.0,1.0,,,,,3.0,9.0,,,1.0,,,,1.0,2.0,,,90.0,,1.0,,,,,16.0,,7.7,,,1.0,,7.0,,,,11.0,,17.0,27.0,44.0,2,3.0,61.0,,2.0,,3.0
2017-18,7438027,36,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,True,,,1.0,3.0,3.0,6.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,9.0,,,,,,,1.0,,6.4,,,,,,,,,1.0,,3.0,3.0,6.0,0,,7.0,,,,
2017-18,7438027,36,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438027,36,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,7.0,23.0,30.0,2.0,2.0,3.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,2.0,,90.0,,,,,,,12.0,,7.1,,,,,5.0,,,,5.0,,16.0,25.0,41.0,0,,47.0,1.0,,,
2017-18,7438027,36,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,7.0,7.0,3.0,10.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,28.0,,7.1,1.0,1.0,,,,,,1.0,35.0,,33.0,5.0,38.0,0,,44.0,,,,
2017-18,7438027,36,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438027,36,90,Burnley,Home,342909,168566,Georges-Kévin N'Koudou,georges-kevin-nkoudou,M,True,,,,2.0,3.0,5.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,18.0,,,,,,,,,6.6,,,,,,,,,,,2.0,3.0,5.0,0,,6.0,,1.0,,
2017-18,7438062,37,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438062,37,90,Burnley,Away,940,15982,Dean Marney,dean-marney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438062,37,90,Burnley,Away,9692,17349,Aaron Lennon,aaron-lennon,M,False,,,,3.0,5.0,8.0,,,3.0,,,,,,,,,3.0,,,,,,,,2.0,,,71.0,,,,,,,6.0,,6.6,,,,,1.0,,2.0,,,,5.0,7.0,10.0,0,2.0,23.0,1.0,1.0,,1.0
2017-18,7438062,37,90,Burnley,Away,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438062,37,90,Burnley,Away,19633,40399,Sam Vokes,sam-vokes,F,True,,,,5.0,1.0,6.0,6.0,10.0,1.0,,,,,,,2.0,9.0,10.0,,,2.0,,,,,,,,68.0,1.0,,,,,,13.0,,6.6,,,,,,,,,,,11.0,3.0,14.0,1,,23.0,3.0,2.0,,
2017-18,7438062,37,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,False,1.0,,,8.0,17.0,24.0,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,90.0,,1.0,,,,,5.0,,5.8,,,,,6.0,,2.0,,1.0,,10.0,17.0,25.0,0,,47.0,2.0,,,
2017-18,7438062,37,90,Burnley,Away,20993,40145,Jack Cork,jack-cork,M,False,,,1.0,18.0,27.0,45.0,,,8.0,,,,3.0,,,,4.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,7.0,,6.2,,,,,3.0,1.0,,,2.0,,22.0,30.0,52.0,0,1.0,58.0,,1.0,1.0,1.0
2017-18,7438062,37,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,2.0,,2.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,22.0,,,,,,,5.0,,6.4,,,,,,,,,,,3.0,1.0,4.0,0,,7.0,2.0,,,
2017-18,7438062,37,90,Burnley,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,5.0,15.0,25.0,40.0,,,4.0,,,,3.0,,,,4.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,4.0,,6.3,,,,,,1.0,,,7.0,,19.0,25.0,44.0,0,2.0,50.0,,,1.0,1.0
2017-18,7438062,37,90,Burnley,Away,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,3.0,,,19.0,9.0,25.0,,1.0,6.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,,3.0,,89.0,1.0,,,,,,12.0,,6.8,,,,,,2.0,8.0,,2.0,,27.0,10.0,29.0,1,,46.0,1.0,1.0,2.0,
2017-18,7438062,37,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,2.0,10.0,12.0,22.0,,1.0,3.0,,,,2.0,,,,3.0,5.0,,,1.0,,,,,5.0,,,90.0,,,,,,,25.0,,6.1,,,,,2.0,1.0,4.0,,7.0,,25.0,18.0,39.0,0,3.0,66.0,2.0,,1.0,1.0
2017-18,7438062,37,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,3.0,10.0,24.0,34.0,2.0,2.0,5.0,,,1.0,,,,,3.0,4.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,7.0,,6.5,,,1.0,,7.0,,,,6.0,,15.0,26.0,41.0,2,2.0,54.0,,,,1.0
2017-18,7438062,37,90,Burnley,Away,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,1.0,,2.0,19.0,18.0,36.0,2.0,,7.0,,,1.0,1.0,,,1.0,6.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,5.0,,7.0,,,1.0,,,3.0,2.0,,3.0,,22.0,18.0,38.0,2,,50.0,,1.0,2.0,
2017-18,7438062,37,90,Burnley,Away,145182,92383,Nahki Wells,nahki-wells,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438062,37,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,6.0,27.0,33.0,1.0,1.0,5.0,,,,1.0,,,1.0,3.0,2.0,,,,,,,,5.0,,,90.0,,1.0,,,,,4.0,,6.5,,,,,4.0,,,,7.0,,8.0,28.0,36.0,0,1.0,50.0,,,,
2017-18,7438062,37,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,,9.0,8.0,3.0,11.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,16.0,,5.8,1.0,3.0,,,,,,,25.0,,23.0,4.0,27.0,0,,33.0,,,,
2017-18,7438062,37,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438062,37,90,Burnley,Away,342909,168566,Georges-Kévin N'Koudou,georges-kevin-nkoudou,M,True,,,1.0,5.0,5.0,10.0,,,1.0,,,,,,,2.0,4.0,2.0,,,,,,,,,,,19.0,,,,,,,7.0,,6.1,,,,,,4.0,,,1.0,,8.0,5.0,13.0,0,,20.0,,,2.0,
2017-18,7438024,38,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438024,38,90,Burnley,Home,9692,17349,Aaron Lennon,aaron-lennon,M,False,1.0,,1.0,15.0,4.0,18.0,1.0,,6.0,,,,1.0,,,1.0,5.0,2.0,,,1.0,,,,,,,,89.0,,1.0,,,,,14.0,,6.3,,,,,,1.0,4.0,,2.0,1.0,22.0,6.0,24.0,0,1.0,37.0,2.0,1.0,,1.0
2017-18,7438024,38,90,Burnley,Home,18122,21205,Tom Heaton,tom-heaton,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438024,38,90,Burnley,Home,19633,40399,Sam Vokes,sam-vokes,F,True,,,,4.0,,4.0,5.0,4.0,,,,,,,,,5.0,4.0,,,2.0,,,,,,,,29.0,,,,,,,5.0,,6.6,,,,,,,,,,,8.0,,8.0,0,,10.0,1.0,,,
2017-18,7438024,38,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,False,2.0,,2.0,14.0,8.0,20.0,,2.0,6.0,1.0,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,90.0,,1.0,,,,,30.0,,6.9,,,,,2.0,,8.0,,14.0,,39.0,10.0,41.0,0,1.0,64.0,,1.0,,1.0
2017-18,7438024,38,90,Burnley,Home,20993,40145,Jack Cork,jack-cork,M,False,,,3.0,25.0,16.0,41.0,3.0,1.0,8.0,,,,,,,1.0,4.0,3.0,1.0,,,,,,,,,,90.0,,1.0,,,,,11.0,,6.1,,,1.0,,1.0,,1.0,,6.0,,32.0,18.0,49.0,1,,59.0,1.0,2.0,,
2017-18,7438024,38,90,Burnley,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,,,4.0,24.0,24.0,48.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,5.0,3.0,,,3.0,1.0,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.9,,,1.0,,1.0,,,,6.0,,30.0,26.0,56.0,1,2.0,63.0,,,,2.0
2017-18,7438024,38,90,Burnley,Home,49805,60586,Jóhann Guðmundsson,johann-gumundsson,M,False,5.0,,,21.0,2.0,18.0,1.0,1.0,2.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,4.0,,80.0,,,,,,,14.0,,7.4,,,,,1.0,2.0,13.0,,,1.0,31.0,2.0,20.0,0,1.0,41.0,2.0,,1.0,
2017-18,7438024,38,90,Burnley,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,6.0,,6.0,4.0,3.0,1.0,,,,,,,1.0,6.0,3.0,,,2.0,,1.0,,,,1.0,,61.0,1.0,1.0,,,,,8.0,,7.2,,,,,1.0,,,,,1.0,13.0,,13.0,1,,17.0,,,,
2017-18,7438024,38,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,1.0,12.0,12.0,24.0,1.0,1.0,12.0,,,,,,,1.0,3.0,9.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,20.0,,7.3,,,1.0,,1.0,1.0,4.0,,5.0,,24.0,16.0,36.0,1,6.0,74.0,,1.0,1.0,4.0
2017-18,7438024,38,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,False,,,5.0,13.0,23.0,36.0,,7.0,3.0,,,1.0,,,,1.0,2.0,9.0,1.0,,1.0,,,,,,,,90.0,,,,,,,14.0,,6.1,,,,,4.0,,,,9.0,,23.0,26.0,49.0,1,1.0,57.0,,1.0,,1.0
2017-18,7438024,38,90,Burnley,Home,115441,83314,Jeff Hendrick,jeff-hendrick,M,False,,,,25.0,14.0,39.0,,1.0,2.0,,,,,,,1.0,3.0,4.0,,,1.0,,,,,,1.0,,90.0,2.0,,,,,,9.0,,7.1,,,,,,3.0,1.0,,,,31.0,14.0,44.0,2,,54.0,1.0,1.0,2.0,
2017-18,7438024,38,90,Burnley,Home,145182,92383,Nahki Wells,nahki-wells,F,True,,,,3.0,2.0,5.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,10.0,,,,,,,2.0,,6.6,,,1.0,,,,1.0,,,,4.0,2.0,5.0,1,1.0,9.0,,,,1.0
2017-18,7438024,38,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,11.0,16.0,17.0,33.0,2.0,1.0,3.0,,,,,,,,3.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,6.0,,7.3,,,1.0,,4.0,,,,16.0,,20.0,19.0,39.0,2,3.0,55.0,,2.0,,2.0
2017-18,7438024,38,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,2.0,9.0,9.0,1.0,10.0,,,7.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,21.0,,6.5,3.0,3.0,,,2.0,,,2.0,30.0,,27.0,4.0,31.0,0,,41.0,,,,
2017-18,7438024,38,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438024,38,90,Burnley,Home,342909,168566,Georges-Kévin N'Koudou,georges-kevin-nkoudou,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438024,38,90,Burnley,Home,935543,433154,Dwight McNeil,dwight-mcneil,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
